Source,t0,u0,te,rho,s,q,alpha,piEN,piEE,t0_err,u0_err,te_err,rho_err,s_err,q_err,alpha_err,piEN_err,piEE_err,chi2,dof,cov_piEE_piEN,piE_err_MC,mass_MC_te,mass_MC_rho,piE,piE_err
23602,2461631.0752461706,1.0275253186268634,1619.9644889576343,5.954014705588389e-06,0.2006307628318811,0.0001336106036889642,3.1408888362687684,0.00634428071130113,0.005088885595434799,3628.3784599341475,0.44887401084584233,355.49106001961655,0.05460832248388116,1106.0758253156357,20.429273005700306,580.8100093330653,0.004361062414969246,0.014096163053994103,41566.50586178232,41584,,0.007903015005388701,2.72638887484855e+32 kg / m,2.039105810693115e+36 kg / m,0.008133059347331198,
23612,2461545.6696357396,1.8876896691840783,94.11030094234235,7.057295044815674e-09,1.1305006151678,5.093893844858067e-05,2.186938231906513,0.0009420926211908744,-0.007660262565142835,0.11058914648908673,0.0004462290646906206,0.02332442484372652,0.000297680810234952,0.0002619730371384716,0.00022680648507912752,0.0004688333189740422,0.000228853557679425,0.00022407134365186313,42549.29275747667,42398,,0.00021989223522679663,1.1979657835564087e+30 kg / m,5.0047194899080585e+39 kg / m,0.007717976488292185,
23614,2462353.240380264,1.1472548595090415,266.9297974440986,0.0002662930895560518,2.594108288471802,0.00046548442275299993,0.2767282700798441,0.009819263151024767,-0.020450144788841457,5.0403098534389645,0.17221889495004095,26.001582546298444,110.48618852065422,0.6418877864985466,0.0029217480742857777,0.4477741924008905,0.0047607015175183415,0.004120540319246348,42607.46699273389,42398,,0.005523435410818925,2.2482609611073477e+31 kg / m,2.18950381031882e+34 kg / m,0.022685377464650047,
23615,2461647.314602941,0.23217961041669044,745.5136437548201,0.0007620956489322047,1.236666179651305,8.590141276661673e-05,1.5228486945847417,0.011613688937750197,0.006311138226973799,1.201628576847123,0.002596963365921779,7.1176126460761795,0.14257423599290542,0.03694522491114283,3.482143013960315e-05,0.00792396691297188,0.000402466857809995,0.000802461034248359,5978552.37978217,42346,,0.000393886753580104,2.0362177868881143e+30 kg / m,6.025053761022854e+35 kg / m,0.013217724329959046,
23618,2462192.588766624,2.7733475469087616,102.46236637971275,9.124991618221742e-08,3.8925901744956257,0.009549062514161833,2.5396029483072895,0.08193098589100532,0.10620938218250611,228.09337219427556,3.1575965440201936,39.50883535767396,3.7227554237276115,2.527942084637862,0.036312830690790644,0.9951055516500042,0.45685344415142465,0.5341604088681179,42190.743426438494,42364,,0.3485028008883847,8.536065545333052e+29 kg / m,1.6729041838518495e+33 kg / m,0.13413843339126097,
23619,2462623.2425416787,1.3521381058225235,73.4382652837948,0.00031352740884646083,0.3723969615422146,2.959214669115393e-05,1.361743535660129e-07,0.0017833386498002292,-1.0296672164909733e-31,81.85471739828448,60.516082613389806,2240.9861277628,212523.90898875313,1381.0276196482955,1.5257606667008263,9850.4179927646,2.594303494510174,2.3924616678845303,1067209.4369713755,41576,,2.099181002730508,4.661173213733062e+30 kg / m,5.149729529344018e+28 kg / m,0.0017833386498002292,
23620,2461761.8436040794,0.10530182819698819,508.8912644833263,2.2003252584688793e-05,0.8978819481979936,0.00020011406736071454,2.106822685641436,0.008751515941068015,-0.00967989083613696,0.13487895795090654,0.000536735310396955,1.6558813225014997,0.06493135919090998,0.04201280127866536,0.00022754242876111853,0.07780144846571818,0.00019244809215794833,9.268966583665498e-05,41455.045270200106,41962,,0.00011140119805890318,5.283868721962883e+29 kg / m,5.5602705249202596e+35 kg / m,0.0130494949276321,
23621,2461957.4551914213,0.1504465994738277,982.5479960800654,0.0001420573263898523,0.44635611590910956,3.135208822332897e-05,3.141592086481352,2.5699032083687374e-43,1.501289907463085e-43,46.10118899372865,0.1816270785676071,914.1903829321983,0.2998425653907247,494.190373176222,0.14000121793428466,828.0246077501388,0.008273791454055943,0.005563694593910741,235853.05336615478,41802,,0.0049864911645399025,5.121129527023511e+32 kg / m,4.985817511990505e+36 kg / m,2.9762852495408512e-43,
23622,2461947.597209578,1.8395829996139101,89.45108193933582,0.00021331569177144064,5.631781033786843,0.0013040215894914607,0.2813193168787786,1.5335446885034056e-15,-0.03535961339122952,98.1781754318572,42.846692566271535,1566.9014885531317,538.4004818542782,93.5814591538474,0.038933186479867765,2.989894458649604,0.4592529194813639,1.1257125530989907,42753.35782203282,42363,,0.6825377620956407,2.5979492949335663e+30 kg / m,1.9412051518827627e+30 kg / m,0.03535961339122952,
23626,2462662.4101120606,0.9265161181143067,112.89310860058849,0.00047221654691526006,1.97694415065674,0.0009658766529291998,2.4460858985935645,0.17633955628885417,5.205224982497012e-13,10.015151675672511,3.4480239953417895,284.1151637245243,868.7223827846065,3.352746023508899,0.004943709630625535,0.2281315384908295,0.06959606235320562,0.1054533061737877,41930.11743248095,41970,,0.06682763542565044,3.927936751170585e+30 kg / m,4.2687378671665585e+30 kg / m,0.17633955628885417,
23627,2461764.310792475,1.8320145553345413,414.22101708884674,3.0268040736142363e-06,0.41233402540370095,0.00012697931183307024,3.1415925299277427,2.03313375797591e-41,-5.293934122846855e-26,1757.1405250195626,38.01279883051299,6317.498396560312,32.069011535166034,7032.032620495781,5.231260024750842,6454.349134643659,0.007751398813850889,0.02546040470977561,157055.0531578385,41579,,0.014604212630634142,2.9112486146397337e+33 kg / m,3.126086157135825e+34 kg / m,5.293934122846855e-26,
23628,2462335.87417135,0.31085999710051243,51.5789822889223,4.161733489828836e-05,2.4804599667265506,0.001026905413272945,0.14101908272602312,0.010719178184552695,0.001843662847731225,21792.114392988835,3725.7290594507444,5470.010525304375,36412.66952748752,25855.953854127514,545.1829941004299,18605.734994911792,250.6290343174773,19.202729865350925,41276.438039833476,41629,,151.37041440813763,3.713450037504738e+29 kg / m,2.8757307982153563e+26 kg / m,0.010876574536511707,
23629,2462997.0221538134,0.13335988869490378,57.27282590808309,0.0026158222776633995,1.1157224543463076,0.00039705069615899994,0.23485990256659617,7.557087353012485e-22,0.0063776755174517995,0.4057679409726179,0.011093385420645975,0.3683386810423363,0.0897983017747566,0.010139231565503596,7.332358675487754e-05,0.03044927337803701,0.05327595437961444,0.004698606015682175,51676.1480297389,41813,,0.03113592268719587,1.2613557478452543e+31 kg / m,1.3249254664798207e+36 kg / m,0.0063776755174517995,
23631,2461640.8499817713,2.4649466140611587,64.61786038615682,0.000438810342135205,7.556722763906109,0.00010480230093973775,0.015173182462535253,1.4375013443923667e-14,-0.004020093837714459,414.5592198158897,44.6004338663103,938.5547712261945,273.4034036065125,215.66127967360265,0.8563779728389334,27.790647594393974,0.29001307611342875,0.20105776576529547,65514.38042360704,42066,,0.19867392009400237,9.670957326693131e+30 kg / m,9.959012299851195e+30 kg / m,0.004020093837714459,
23632,2462684.6170664313,0.44076240581653314,110.81867769153959,3.4682746823464e-08,0.7736675346588198,0.0006098499800999713,0.6964897038991743,6.073948690363716e-05,-0.02610861698478629,0.0780902225266768,0.0018923339084859381,0.258483493479249,0.0030683427447334,0.00256108752743508,0.001349415226706583,0.002688441308693702,0.0018228545022742236,0.0010989126143955575,41746.10539974849,41601,,0.001104019963725281,1.0261919977095761e+30 kg / m,8.064776844282242e+36 kg / m,0.026108687637327547,
23633,2463236.73247109,0.0018085498220222818,26.42989495051959,9.018396508079154e-08,6.164364091242654,2.239725115543689e-05,0.012126081850314784,0.008016777730474572,0.004748178181937425,297.76684235708683,58.8120366624139,1135.676201225723,38.944232435989626,225.93623413088136,0.062483070496286264,59.37705482320086,73.29710268465227,13.913555238457997,42688.60255085901,42361,,42.8091259773698,1.5346614174094873e+29 kg / m,2.0277091689193434e+30 kg / m,0.00931739884448764,
23634,2462184.0265517994,1.3946739062694327,66.46812155129736,8.996877877606589e-10,1.6286700132606688,0.00014759575124630042,3.1415926535897927,3.549266221008958e-33,-0.0004559369578587999,4.624482218070649,0.08136884744889221,2.982878314954793,387.4679769767396,268.24749903005704,0.0900116423112638,237.5744382907656,0.11380003842409413,0.02312315092096111,43071.20527244571,42396,,0.06712587366308506,7.755745009277053e+30 kg / m,2.6995992725827627e+33 kg / m,0.0004559369578587999,
23635,2463037.6191389314,0.8812257160951744,151.17349713780376,0.0001910056084936113,1.6862248875657577,1.3262680143434127e-07,2.8368403798930286,8.14106897621296e-07,-1.8524544871221454e-15,203.39982003007626,1.319459953860881,125.85035140884162,2697.839859347214,1068.677103377089,0.5844103803260071,1715.4510394307035,0.040280087673720696,0.028021276447005628,41978.54791191419,41604,,0.027120363044744092,3.3271215744837586e+31 kg / m,7.142166365524806e+31 kg / m,8.14106897621296e-07,
23638,2463303.324388766,2.539509016108591,131.3648959803114,9.321318550702431e-05,2.899370152022361,0.0004960252041102508,1.6814639696637104,5.3467404482939846e-08,0.00020691960889054876,53.47406551582891,0.29992272384354046,8.884185716096594,76.9440594174425,4.013530964834378,0.010806262742536581,0.254196662123929,0.19111979694084627,0.12378669234943145,42622.58579158131,42373,,0.13262186163827017,1.1239358749986641e+31 kg / m,1.5456808198407313e+32 kg / m,0.00020691961579845687,
23639,2461556.9948768113,1.6280472155731462,55.78955984741297,0.0001391403517009667,0.42916369841556656,0.0005915697379739391,3.140801076776787,0.006669774134417113,-9.149703694606525e-13,78.89051238678498,21.104814377555797,509.9118985724707,0.28320859324791214,81.89926491250057,3.037651676308817,1058.4665029252396,0.41228145681758843,0.24971311406382687,41848.34589732336,41757,,0.27268868292948945,9.908564668364249e+30 kg / m,1.5404860707767102e+34 kg / m,0.006669774134417113,
23642,2461924.4933390804,0.18498257510349805,285.2229571156103,0.0001258351363350309,1.4405425477119551,0.000596198966393817,0.3326216022684601,0.043834536653858815,0.04189780490899386,1.4775465101317402,0.004847772370015045,2.1949988093946997,0.35214336121862755,0.008719179151263131,7.706400194869834e-05,0.0227027863048953,0.006761886246590636,0.0021330448317524787,41135.72004622609,41587,,0.003779120770985799,6.491882814914423e+29 kg / m,7.700272421949863e+34 kg / m,0.06063738665089882,
23643,2461891.048720886,0.8923926499983279,259.7541505526246,4.7496176115544885e-05,1.5132351809490592,0.00018599387721811265,1.2761264364091836,6.453503959812486e-33,-6.897252665133382e-11,91.52898998401558,6.470997239447088,1124.060148231698,17.87275313778403,4.6920057230212,0.0007971210458556162,0.827182093852696,0.17064048076443028,0.1665955974062184,41279.67206602455,42290,,0.11990682488025242,1.5024804655049435e+31 kg / m,2.2825071950047558e+32 kg / m,6.897252665133382e-11,
23651,2462682.6103924634,2.1692870772088377,42.8333055605981,0.0011562600327553827,2.7217651501948725,4.2049680059998187e-05,2.088781574120239,6.886683642831017e-06,-0.003108479776967827,0.6830819962459164,0.06540039982918404,1.4664724832108738,17.26488017263058,0.12838903061079227,9.304039463459433e-05,0.021481174309098232,0.02530957072242127,0.04597839775428365,42330.65190188249,42397,,0.02621822032923703,8.509392539268655e+30 kg / m,2.7988345202370006e+33 kg / m,0.003108487405512454,
23654,2463073.4758511484,0.7718822472547575,250.88105701872857,0.0004536643940327095,0.33949315869588714,8.391727206923475e-05,1.2817431665638267e-07,1.5844352704511445e-38,3.2447696104303203e-09,71.67403237997256,1.393485286322306,242.0660641600838,1654.7710055047128,171.05068579607664,0.658123638908247,1110.9256383218628,0.061358529408445064,0.03512714986751762,42833.5503921492,42398,,0.040068139925729974,4.710747349720445e+31 kg / m,9.982736381038081e+31 kg / m,3.2447696104303203e-09,
