Source,t0,u0,te,rho,piEN,piEE,t0_err,u0_err,te_err,rho_err,piEN_err,piEE_err,chi2,cov_piEE_piEN,piE,piE_err
10263,2463013.3571958174,0.011664969438570528,1.0766455244319133,0.014405277052560731,6.285250821435764e-05,4.101238030023249e-06,948.0281368042224,341.60855185774875,30.517970159509684,189.02732296022123,249.56434710309958,245.25774938304818,1.002000348101973,22028.49376763418,6.298617262713146e-05,249.54624512154822
10265,2463038.7233005776,0.561069367975883,15.325055987999338,0.01439189527179931,9.312803834151389e-05,-1.937678514134976e-06,73.95270154887766,4.659488078047214,25.75221813765155,254.29953050942976,21.052994351703948,1.5753356737421025,1.0003348525215858,17.866643514798966,9.314819441815619e-05,21.048464263290114
10266,2462049.7458377345,0.05350380240887883,1.0988362623904668,0.09215376841463924,5.676968309759194e-05,0.0002492328789164957,475.72207523026475,534.435449675782,501.1891900834409,251.9625130145264,513.7704228692896,520.3287716604119,0.993844930382743,-68338.1070778019,0.000255616558250841,520.0072294033411
10267,2463039.370061201,3.8370056672180914,2.3159531643006437,0.014455180638054909,0.002453882145295119,4.212289729058347e-11,1363.4148299467447,1119.9109859641283,48.15073263864429,17.991598402565558,276.778464156515,269.4897907483122,0.9947327785483977,25506.536275590286,0.0024538821452951194,276.778464156515
10269,2461814.607905344,1.6409486821163044,0.2447277629730591,0.6700556982961081,8.374457931380973e-06,-0.0009976181455936743,0.015251486221669969,0.2247705459371317,0.001106077260650259,0.0929843040190986,43.16446583649046,87.56880713046812,0.9974184389206794,2908.100212762434,0.0009976532944682766,87.56647156493946
10272,2463112.4953263267,0.04392542023385118,5.601967314307922,0.014477485775813752,4.8893733757617005e-05,0.0007475748592915273,1483.7826655851093,128.19867508616943,66.7544755093387,19.343369126714972,273.50356554534693,207.56395979408592,1.0002986657852522,28040.040052269145,0.0007491720546346531,207.88917707381955
10273,2461589.350412437,1.5227560113822594,7.571333559364003,0.04096181887531852,6.687041921129322e-05,0.002037384374001068,20.566225083219614,9.573939748705227,9.967422079681977,13.924356474038625,33.28013909835511,18.300236783841786,0.9963565860566406,-432.17005377460237,0.0020384814790400277,18.322940242317248
10274,2463241.896752599,0.5151658443630646,5.0279730682310815,0.01445286259191771,0.0010124182491354809,-1.0336402077838856e-06,18315.74783904044,267.45733074076907,358.1984708321385,244.12308870702057,257.3034920636402,233.35238700456156,0.9926479503377221,14703.302667880316,0.0010124187767888502,257.30346825989386
10275,2462905.644287112,3.884475767976324,1.543527717211435,2.54713105660218e-07,0.0002149451195604433,1.3686443181531562e-06,73.41968512038349,840.9235294632326,297.0097074060458,17.289608338753997,2919.6251073473923,2251.7465386012614,1.004106756580978,-2533471.0287012933,0.00021494947687799307,2919.6011269504024
10276,2462480.5917193335,1.1404831299418363,4.164213513230708,0.014485591337082836,0.001597528390911817,0.0004970893505452098,415.499982266623,438.7524360481134,119.69485390634816,30.19995271094905,400.4321769400205,211.49826181110043,1.012286071909841,-25384.134225910806,0.0016730794309281188,387.47917528319863
10278,2463033.9318663073,3.026740061627496,0.9268954253500196,0.49674812572625215,0.001252792444203723,6.004031461501376e-07,12182.210052179262,908.2392866891511,187.15898614666426,319.84475150734124,301.95267797959326,300.478300298668,1.0021573419274434,22529.10042381078,0.001252792588075886,301.9526776417815
10280,2462252.3364488934,0.030353147426460173,0.0869030075657204,2.411799205860626,0.013905817600450088,-0.05042472046140076,0.0,0.0,0.0,0.0,0.0,0.0,0.9881442484783916,114038.27748655525,0.052307018618416745,0.0
10281,2461618.683036819,1.655404539824813,2.7079887083911793,5.751222545726852e-20,1.7670317759234024e-09,1.4325946038467242e-11,8.62744017130965,12.615966307984284,4.615486861167597,1.9297886886165232,1243.1271542547242,197.05713458999338,0.9983134165419949,-143577.02183385086,1.7670898477024054e-09,1243.087327988664
10282,2462298.321821272,0.090568391846274,6.501434528173357,0.014430218708738073,0.0002847823606217626,3.866595919826615e-09,3139.020440082703,303.1258636816803,194.62028285742642,276.41521784547933,289.5512513952368,228.4796075635498,1.010131230538237,-11247.345778976502,0.00028478236064801175,289.5512513851658
10283,2461937.012301014,0.5497436986649372,1.2069801290386324,0.09307508146568516,1.5036435661376e-06,8.776014500059149e-13,124.4599897115075,301.6632256993829,11.7816793355815,85.50023093071722,298.9476453038411,298.1423826778396,0.9911981720669302,-28278.905535648817,1.503643566137856e-06,298.9476453038409
10284,2462711.587691098,1.3311797325412866,1.2468785475621307,0.41709001622768055,1.0864293026070226e-06,-0.000950923560513068,47.76730387394181,42.40289407159721,5.503801708545376,152.85009651798754,349.567726551566,327.1493523644803,0.9977588770710084,-52998.28716843166,0.0009509241811351103,327.1493826298741
10285,2462093.1068802006,0.0002478748472242728,6.55774686107962,0.0007043370978404881,4.080785199818016e-15,0.0007088482510134674,1662.8550629510064,4249.380486990014,432.94923479270176,32.19737123696841,2213.4053620552318,760.104535863991,1.0013708149157508,190646.653424271,0.0007088482510134674,760.1045358639909
10286,2461784.1520676906,3.3538349034787025,0.5314967303924969,0.17717776751745865,0.00296123303639438,-6.275075524620136e-05,7440.407857073169,1019.4818719230409,124.55449438639262,300.0582378198113,304.89218488663033,302.9140759225515,0.995770064841811,24707.19156717565,0.002961897829621651,304.89129989841035
10287,2463082.2815685226,0.007693698742943514,5.2474559195117765,0.09122842758264252,0.0004987608146210935,-5.083348561748236e-05,0.5870346332847138,9.412598043987108,13.58074938945412,0.8435655953799058,316.1041124669062,37.78899995254674,0.9941018060812826,-3388.8760711630225,0.000501344585551215,314.49835349653574
10288,2463131.38486103,0.01303291246812256,3.6327289259875037,0.014406433749914262,3.6405880058430603e-06,-3.1553913129432753e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.9997784098882544,22765.08279556824,3.6405880195173544e-06,0.0
10289,2463233.098982413,0.0003491973742190729,1.3026985361239911,0.014446270628990558,6.525952156330123e-06,5.316734198219945e-06,63197.19292764461,827.1365771702266,289.6490918844324,282.5823844296411,273.68149897480566,276.2525438153553,1.0037994714032927,-24911.317664376253,8.41758362484337e-06,274.7100941580253
10290,2462781.294206531,1.8179798050063316,4.160719934366275,0.06438902466345675,0.0006358642437010761,0.0005221659654962348,0.41271100600781313,0.7967507538171612,0.9704446856722726,0.145642610185221,68.46161652082905,3.691060663741908,0.9959787812104712,251.02424289242978,0.0008227883275424831,52.960083746139
10291,2461975.9999911664,2.0442535118695258,2.602141739305573,0.09465110960802037,4.109187778669987e-06,-8.31562792931164e-07,3384.080802126667,2110.0276655131233,433.7430549531068,642.2802388896739,2251.40408728797,2176.081742113258,0.9902581571100519,1823792.6195959824,4.19248385553937e-06,2248.4884992032034
10293,2462523.821336143,3.5773043459272564,2.4953227108612857,0.06313368125244348,0.00013827762008537366,-6.983689487957227e-07,378.5884788672815,168.03228144861927,29.952782017912657,54.16121632751116,615.3720487075677,550.0676096835043,1.0186131190454373,130704.92994709234,0.00013827938362483244,615.370471385922
10294,2463024.028933995,1.999327967744649,8.365727675018016,2.505708849522967e-31,3.168352470237473e-09,0.0006885165888912574,1223.2279581545165,44.27991803895256,223.2257924777412,4.955885091459964,844.6391908478512,60.63302791311696,0.9968517553103354,31504.43900257413,0.0006885165888985472,60.63302803705299
10296,2462725.3012109757,0.8653208430600133,2.4561390686993017,0.014435211889644759,8.938482894331366e-05,-0.0007947058591591769,0.3959650073787123,0.38327694810581914,0.31297264918241574,95.12823548903425,180.75314788749176,12.278432309717498,1.0140126946444075,-1914.6930782681156,0.0007997168562854924,23.60154965847766
10301,2462873.489142483,0.3657888724025256,2.9596680043597323,0.014467099445248608,2.055207245079792e-06,-8.999014481080164e-05,64.58044438355469,405.5305426441356,3.932852326830013,11.634587725453251,362.39497374966675,91.42518787603638,1.0043406347967647,-21314.93705123422,9.001361030360508e-05,91.7751115759661
10302,2462447.800904839,0.07740372029890802,6.221804443686371,2.1113504184360212e-05,1.0500032442820433e-05,0.0006071779070093617,4224.529608664366,36895.573344680946,476.41248251711465,61.435618408190166,16184.161776176732,1716.9766260087645,1.0065005635096178,25990392.539188437,0.0006072686896601613,1739.3775510811784
10303,2462752.1141608083,0.413806506266163,1.7074246994911335,0.10303917914969994,0.0005364829136788112,0.0007698737461654091,0.0010847684167077576,0.002829276122823765,0.001252281913792908,0.02305139243581766,0.8619470039404281,0.2458132830485752,1.0104978097907644,-0.06008653498139073,0.0009383600064495863,0.5324669878158483
10304,2463312.6280106003,0.000629364176079502,8.773936528193309,0.07191965417454188,0.0010383201282331443,-7.919334294370006e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0091044869937271,7674301.698958601,0.0010383201282331443,0.0
10307,2463040.775210094,0.0007994743247034591,7.314856499228128,0.0790308811684555,1.5642047577923708e-05,-1.160495209837094e-08,936.2947827623883,2075.3140972575584,215.90385065036165,384.4162659608213,1064.98905122466,197.41414268164112,1.006597134333211,61319.18519308024,1.5642051882823498e-05,1064.9887681967616
