Source,t0,u0,te,rho,piEN,piEE,piE
15957,8.340042244373767e-07,0.5334871106053368,0.25768438903303553,0.7632469019938857,70487426.60807195,4509649.390447068,52354177.38317869
15958,1.1727047234656996e-07,0.7031351915138497,0.1784114476751101,0.43777835572798707,1938545.6158589318,64648.44611178282,1821490.6148718135
15959,1.5448521468763529e-06,155.042565971452,141.68313867342954,49074.11577312405,3375307.9510112107,61675213.073024645,3370284.249056467
15960,6.1491882807008285e-06,7.113214536170347,2.1257048137093886,10.219377268945912,1007741.3507563925,1911532.602964821,985804.5439323409
15961,0.0397276192923959,1363.966698018015,784.7802378083092,9376.893579431706,502225.2167023876,2586673.9599880357,493024.37212233007
15963,0.00013723566383467664,1137.3736127175623,7.384736582481822,438.810432491403,330765512.14502984,220163.90347247545,220164.00367013068
15964,1.7733406830519673e-06,355.68790543349434,4.265555063663216,1006.4836161910048,9951.144559844759,3419.5497330368303,7416.804488812975
15965,1.169684890683666e-07,1.9484866732721946,0.023676458599898573,0.27192433864984406,1411947.2948114045,9639.588543261074,58315.026323677106
15966,0.00041851818884352924,414.74955145550575,12.42908274634889,1942.0844568984928,4418205.250105475,176998.1819596614,178482.8796968618
15967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15968,4.29486564090941e-05,110.87177524815408,80.87345478488386,110.86126169160376,3462903.9856459596,733235.3459852593,2124650.4156118273
15970,2.6282587443113683e-09,0.005525081267778329,0.006524526545025703,0.4929735435348859,1628.7829974130739,58.59761265669791,870.6083723176873
15971,1.2638675196368612e-08,0.0005381952094767236,422092.56349352637,52308.73812658083,2451790527767.9365,22574510.36638008,22574510.368448548
15972,0.05263160592262459,14527.500989491698,580.7646158157411,23080.293808365477,517703.8542739285,563143304.8581274,517703.6355403983
15973,0.00151942187493756,1271.3259644221312,19.794590419561423,16752.31627928052,3790874487801.1885,105148.88517811667,105148.88517811678
15975,9.059342226135594e-11,6.105822806793855e-07,26981.1388724734,15753272367.930847,17737767.729571566,144897327.02142525,17606362.31626005
15976,3.8158805405299565e-05,143.62349906180603,134.7102900750589,61107.46654731729,49997.15993947032,729557.9183198619,49945.628457983476
15979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15980,2.450376496067279e-11,8505.228508555443,1488.5959875125895,833.7114272224521,1471062.602663179,87411317.85528634,1470854.3786192338
15981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15982,1.7228852492527144e-06,26.011450855856538,0.43063142297451273,0.8677201057051852,1917500.417384714,270194.47810815525,481997.242413276
15983,0.0005885445516709914,288.4046434053812,13.037861433135145,2628.434261291282,120688.44142006198,2594493.1628075894,120677.8981458192
15984,0.00336979949175881,16132.326886829893,68.05783158631284,17894.968598047566,105794.9415151893,5191312.783532202,105772.98122537708
15985,0.000519015086306747,277.416007079575,35.51005292834535,17957.61248046761,5295868238.705882,1486458600.1925073,1431156096.5569918
15986,1.985263960824512e-07,1.507053271024455,0.09765286097891997,0.14047800820857848,805357.5552337477,19338.606130047996,163418.16766135054
15987,8.801220649516666e-08,0.08139229996991569,0.2208368081039168,1.5062706200163491,74629.27919064209,7341.621528702748,69884.77338086271
15988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15989,3.944320093507224e-10,55151.096200363354,179948.53878741767,10588.820291803704,8088974.553216308,2069461096.3952827,8088912.976646347
15990,1.2119241258378839e-09,0.01761362655160684,0.007464240485875308,0.01267061332130937,4232.412519194869,6.194356025117376e+24,4232.412519194869
15991,1.6328950643137106e-05,309.0207842543253,1.2889721029327739,3.1729839380095983,356773.1668587129,35038.75895945125,283886.2136973464
15995,1.9787015668050288e-05,4158.383279578647,3.3672371992617105,231.27042197975538,16240483221.638855,823363.2216345497,823363.2206035465
15996,0.006565852860283958,602585.1984538632,97.92760223773999,12513.057555075287,59343431.25533831,1523556215.3326206,59298489.76644399
15999,5.7921736647848454e-08,0.17202676807448902,0.1322590523425522,0.3451666776256078,4523.783279187621,653.9009184555601,3481.7718471123767
16000,0.0002555660531582793,533.5298597644241,13.144908685025996,6053.066341448869,834160.9144555371,703316.1637585564,538730.1034797119
16001,0.00014893599094543275,175.63887398326546,167.20524378290406,70869.87008518194,7795966025.504581,4309776397.893456,5688538566.909501
16002,0.0006408081849176971,259.8790130008523,18.347239219387678,17145.776617254225,76866.69231311629,1495680.4430982433,76779.12097008123
16003,0.0016672626815487429,310.01736968953924,148.34457642699533,521.096641875074,91540401.63081023,96516.13823163109,96516.08458770631
