Source,t0,u0,te,piEN,piEE,t0_err,u0_err,te_err,piEN_err,piEE_err,chi2,dof,cov_piEE_piEN,piE,piE_err
11247,2462791.08729902,1.259711320389714,376.1461836099858,0.004905459046253802,-0.0049479237469682,3.929699599326711,0.22400820793100834,46.31569559477891,0.0017721697748995905,0.00426740738344576,41351.60647302568,42005,7.273273103887847e-07,0.0069674584936176755,0.0032772887949232797
11248,2463171.107350818,0.9241256832708882,1969.0726486257304,2.410065456620427e-31,-0.0037348713011950874,62.4229701690563,0.10920950914973136,19.764930131830045,0.00170850512304911,0.004534511564877004,41981.89544597477,41795,6.422965687174281e-06,0.0037348713011950874,0.004534511564877005
11249,2462645.710043351,1.0984182688564215,103.58791337358346,0.008256793305041926,-1.0656861138903951e-13,1.3268094598700548,1.682490713457213,112.0003689419595,0.039571304820844394,0.07467165221989498,41650.02520471074,41567,0.002743525764307529,0.008256793305041926,0.039571304820844394
11250,2461568.6984170442,1.7801392214343976,63.19968268394509,4.6609066465209895e-38,0.011633600748389799,0.7694540649569838,9.218755043688425,247.5837244428916,0.03712537719884312,0.14911376635583895,42008.36322922855,41779,0.004951959479779931,0.011633600748389799,0.14911376635583898
11253,2461929.37513887,0.06368595195383694,373.14546005919453,0.011258621634324855,-0.010311545589228853,0.44228958294520737,0.0011038734182578509,1.5424727681390762,0.0012867513742648596,0.00019773656790266503,41244.29463894628,41568,-1.1205340007470337e-07,0.015267106259656172,0.0009582582111742033
11256,2462920.4144219644,0.8323131017652575,137.58638544830148,5.505072111101899e-12,-0.0010149060276751854,0.5595806459066238,0.23550369843985033,24.181704699837855,0.01627771515789986,0.008236712611468296,41405.32881658092,41602,-0.00011050721809406609,0.0010149060276751854,0.008236712611468296
11258,2462771.0132479994,1.0919713565237992,953.8389515607357,0.009816455493566073,0.01090712819983969,12.566634925540395,4.279914765145605,2838.2599456364987,0.023448215366086805,0.03144168691399097,42270.880282157144,41808,0.0007348904748589424,0.014674067058075677,0.02814653156049647
11259,2462841.1528046564,1.7942294337090572,42.65407480952548,0.0023102155707854814,3.247143877641144e-13,2.0376678983250702,12.55243138621482,221.5938661522159,0.19782410668485045,0.438110164824996,42691.528473310194,42398,0.0772733163622082,0.0023102155707854814,0.19782410668485043
11261,2461525.921022908,1.6812700684686106,188.97280654919422,1.1897816537209935e-38,-0.00943362044649079,3.254575662380093,1.382724982685833,117.82201376368668,0.005006074347808222,0.016863492277524334,41770.2545577647,41619,-4.094646283170629e-05,0.00943362044649079,0.016863492277524334
11262,2462845.3830245486,1.0143514047568793,319.6158713336605,0.0023445194284455995,-0.004886509959356399,12.390437968123273,1.539501496303407,375.4148091302529,0.01681534395699158,0.03623945049243425,41931.385609812474,41784,0.00040487715329113564,0.005419847869935848,0.0334732260837018
11269,2462685.1824442395,0.5400343169890128,122.73980374600742,7.513584076999792e-11,-7.155288552299296e-11,0.22031784605180918,0.14107905602657295,22.789208626490012,0.010128948568628933,0.02476563290467136,41784.29164348393,41566,-0.000238941351492584,1.0375552994843704e-10,0.018587586901364476
11270,2462175.3137385934,0.0031443522142688444,148.2691620407961,1.4177796392280322e-06,-0.0022954104987193825,69.87933878298391,894.4673875077813,293.21287888254744,1.232037167521072,0.09121635856089778,41722.47706337155,41566,-0.053820382322122745,0.0022954109365711122,0.09121951535916865
11280,2463277.1668106257,2.728530435598803,186.09961565792943,0.0071888169174271245,0.008555728180876744,28.499247779327664,0.03562766338088243,8.519016747022944,0.022460023653240655,0.02508651653436271,42472.509304266474,42398,0.0005464128420160964,0.011174952947432705,0.024034429011227897
11281,2461879.98416481,2.8275264278743317,134.6909397358784,0.0074001276715387945,-0.01815932131880267,22.358501843588925,37.97580961969073,1505.8760019335373,0.08122607988426478,0.1532729464974396,42898.05502986261,42360,-0.010023241159690369,0.019609253945894918,0.14521192458899834
11284,2463146.854920783,0.0003486027332699875,29.021624121156503,0.018498431680008597,-0.017621410943991198,99.50921837994481,1005.424869476313,185.59303176352802,50.748102494405835,6.416248582400495,41861.5661341439,41943,186.85053120598081,0.025548113399563546,37.01034191755275
11287,2462618.0320512396,0.0687113661498774,612.9667220317461,0.023471809304823957,-0.02832525339825681,0.051276468597374586,0.0005707728531952429,4.415897165506238,0.0001602702195140717,0.0002521368363979871,41105.01513614179,41566,-5.282127559973935e-09,0.03678648953240142,0.0002194285060452126
11288,2462323.33123669,0.6561995742582181,103.426567686178,0.0009287039625189042,-0.003958468319317231,0.8463746305923858,0.06017661492294676,6.056673797385675,0.018968512453199533,0.01038960535183743,42483.14614680217,42395,-0.00011252080821139661,0.004065951608791784,0.011003806065444637
