u,g,r,i,z,Y,W149,radius,D_S,D_L,mu_rel,t0,te,u0,rho,piEE,piEN
27.94,25.112,23.791,23.052,22.687,22.509,22.4888,0.2047166475288669,7708,3337,1.752341,2462065.8089662385,992.7706614466064,2.7194372564199734,2.5931683604782247e-05,-0.0196316434774339,0.0297917425463278
32.152,28.801,27.358,25.353,24.371,23.905,23.7048,0.2565388602143918,5443,3490,3.36806,2462233.307155608,853.406058265686,1.059887473996137,2.785262303312936e-05,0.0041079910563332,0.012401849149431
29.916,26.583,25.143,23.976,23.416,23.174,23.0758,0.3777053712534893,7715,4581,6.920123,2462412.012746256,236.9458319705512,0.5811832119731689,5.071555225752326e-05,-0.0042423956398344,0.0192919095948106
19.718,18.786,18.695,18.736,18.808,18.839,19.3448,1.236383386855867,6055,2758,9.62659,2462397.5812085504,194.92170595592376,0.1047924480329484,0.000184838804183,0.0191790783679914,0.0333018348201352
28.293,25.58,24.286,23.587,23.239,23.064,23.0568,0.2320882537441964,7359,6834,6.34443,2463037.091041805,156.66446314806484,0.1807526301929475,5.389619045089391e-05,-0.0031236082210008,0.0022268631794061
29.043,26.111,24.774,23.972,23.577,23.389,23.3508,0.2353169229669843,7353,7332,9.804669,2462867.36864183,24.511528926228912,1.909658914652052,0.0002261893083205,0.0005913937826876,2.670733244634605e-05
29.051,26.223,24.904,24.156,23.785,23.605,23.5828,0.2131342086742481,6326,3573,1.706159,2462810.8808425423,1752.2563086738803,0.8392881340618981,1.914227960571371e-05,-0.011577000182821,0.0093488990260145
30.418,27.601,26.283,25.54,25.171,24.992,24.9708,0.2158505506275854,6203,5568,1.87217,2461649.071398159,474.3362604631871,0.0956015932553308,6.655896936213412e-05,-0.0009714949121937,0.007499242356684
31.947,28.15,26.643,24.738,23.883,23.507,23.3248,0.2911743809835831,7516,6965,3.480841,2461784.865816007,292.4638829374365,1.4785284900095297,6.463931983172582e-05,-0.0014317464336182,0.0034944623691092
20.543,19.505,19.164,19.079,19.078,19.08,19.4408,0.9008514063294036,7772,1832,10.36338,2462823.0723552024,725.1737507012009,1.7551759145038417,2.6197731481422576e-05,-0.0021419780200677,0.0201621960134345
22.837,21.008,20.301,20.062,19.964,19.9,20.0318,0.6556214604151357,7994,4616,8.856994,2462159.754610449,151.60249543827103,1.1159256028278814,0.000103748811987,0.0210846403388913,0.0132486809198186
29.565,26.37,24.967,23.882,23.355,23.124,23.0428,0.4437651171732517,7653,6905,9.913795,2462393.6204213053,113.2457305265102,1.782484261435442,8.772966915834347e-05,-0.003227346538403,0.003284927632136
21.446,20.46,20.162,20.096,20.106,20.115,20.5008,0.9498459184293604,7989,7887,11.25468,2462719.0818162467,29.416145483097186,2.042694360315193,0.0006099983208002,-0.0008983054652195,0.00154357836635
32.38,28.923,27.463,26.104,25.464,25.19,25.0718,0.3263271145566629,7203,5872,7.875777,2461594.5402599084,215.8247429507941,0.0774031983843545,4.527223329636895e-05,0.0067557393893498,0.0002905522447147
30.202,27.651,26.416,25.794,25.482,25.319,25.3208,0.2935304503313931,7889,5248,7.829759,2463114.6113308463,320.5029383196558,0.7184546178323057,2.5184748057292544e-05,0.0091873198831039,0.0013403905716859
28.808,25.733,24.365,23.399,22.925,22.713,22.6488,0.3350835908865628,7158,6545,8.074174,2462615.1033548974,159.0095207375746,1.8280365455067988,6.193370338318337e-05,-0.0022110260935891,0.0029946535102458
32.12,28.333,26.828,25.043,24.245,23.902,23.7358,0.2979567035921873,7901,3828,4.599204,2462962.637427443,885.2853795346714,0.2091182235431707,1.573229023083803e-05,-0.00084486967278,0.0120509136638593
18.861,17.911,17.67,17.633,17.66,17.677,18.0968,1.0355072904269975,5547,5436,3.640393,2462526.513858883,116.91510202060871,0.7128729438003757,0.0007450114155394,0.00138146060369,0.0028409809882111
24.853,22.55,21.529,21.133,20.945,20.828,20.8178,0.513042284621807,5156,2817,5.147491,2462978.1382639976,844.5340073422054,2.846636533682536,3.8878932313137766e-05,-0.0068952042990295,0.0116415471310875
31.281,27.886,26.439,25.122,24.496,24.228,24.1158,0.3293465821713889,7671,7377,8.064593,2462043.4668991407,78.70332056557564,0.486277061070249,0.0001148980038077,0.0009771610304332,0.0028255215774197
20.045,19.115,18.927,18.916,18.959,18.984,19.4338,1.0993934896932336,7881,7642,15.75038,2461976.345166681,23.95075683445982,2.071915052332426,0.0006281283156189,-0.0038418802514611,5.571487189853043e-05
30.222,26.938,25.516,24.314,23.735,23.484,23.3878,0.4023955421734648,7998,6743,5.844817,2461672.3087058524,269.2087028200216,1.9017992720117067,5.431234614705591e-05,0.0050224546176156,0.0019885951574632
30.415,27.38,26.025,25.11,24.66,24.456,24.3988,0.2918456072539355,7373,6332,6.506373,2462019.252281856,241.58099804952417,1.4029743780293744,4.27753936244704e-05,-0.0021881840328473,0.0046967667316075
31.394,28.058,26.623,25.37,24.77,24.512,24.4088,0.3541222058991056,7754,7745,10.81244,2462890.9249619283,13.362366246145152,2.5298199616872368,0.0005369169302972,0.0002153615301562,0.0003116955222676
30.114,27.004,25.626,24.609,24.109,23.886,23.8138,0.4402031651201725,5956,1802,5.960676,2462989.530036195,705.1102904219562,1.644634258250817,2.986982780764486e-05,-0.0280689193899519,0.0185328322544828
23.147,21.805,21.309,21.159,21.116,21.091,21.3598,0.8028846610101843,7906,7438,5.560133,2462723.8640830875,158.31468165781192,1.0331005108487257,0.0001959642251544,0.0013457943647579,0.0030156313949357
29.333,26.03,24.605,23.364,22.768,22.511,22.4118,0.3669890961706982,7933,6589,4.22735,2463038.4100044128,289.7499468992535,0.2908449322761877,6.41521108764707e-05,-0.0053815315079157,0.0054613370933456
30.076,26.707,25.267,23.956,23.331,23.063,22.9538,0.3374062793762615,7898,7495,10.41112,2462647.972090261,36.54847141175179,0.4442969338302609,0.0001907024081316,0.0063075618683767,0.0017087293188775
29.784,26.976,25.672,24.897,24.514,24.33,24.3058,0.2229221181005165,7797,5011,3.552814,2462942.4156904,762.7539765811166,1.263794678869174,1.7920721495320575e-05,-0.0084946658752705,0.0044954827646596
32.826,28.973,27.463,25.558,24.713,24.347,24.1688,0.282262485118154,7953,7676,6.64214,2462898.7869768348,120.3267636239083,0.085685716538073,7.542906655219037e-05,-0.0006928691476277,0.0019544624729849
29.588,26.467,25.088,24.04,23.525,23.298,23.2228,0.4267299853921642,4312,2498,9.243641,2461709.8724930496,543.2879325776889,1.88959329152516,3.347249579876857e-05,0.0090103814401752,0.0082969256923149
19.185,18.202,18.244,18.366,18.481,18.513,19.1028,1.3278626670778104,7826,7545,8.467101,2461687.5339418044,103.38709864115036,1.6683928570754096,0.0003292297294132,0.0014868278204111,0.0013160676254696
30.781,27.565,26.161,25.013,24.457,24.215,24.1278,0.4213598598182543,7674,7484,3.674166,2462479.259394825,65.39271955501661,0.0904754774603634,0.0003881771872138,-0.0047667450336574,0.0016034746381184
