u,g,r,i,z,Y,W149,radius,D_S,D_L,mu_rel,t0,te,u0,rho,piEE,piEN
29.601,26.474,25.107,23.698,23.008,22.705,22.6108,0.4567232925452075,7659,7585,3.256063,2462876.968013642,0.6776190048336156,2.5825131299591475,0.0459081223146013,-0.1434693505406232,0.154541031998396
32.166,28.715,27.287,25.486,24.612,24.219,24.0668,0.279031453169109,7712,4363,3.795269,2463010.603877387,6.3339191575581335,1.5678043990891903,0.0025565711089211,-0.5797002678836974,1.3967820217531144
30.278,27.203,25.849,24.504,23.844,23.556,23.4698,0.434663488144918,7857,6306,9.093387,2461850.683376621,0.7345643865927451,2.5533432008487247,0.0140678484263566,-1.6324924975573525,0.514776212941841
30.377,27.346,26.007,24.72,24.087,23.811,23.7328,0.3742425475955393,7672,7318,6.616242,2462947.6089677005,0.2033892103229617,2.8823962181716505,0.0615732518711541,-0.2056322101034975,1.699007901008852
30.666,27.514,26.141,24.701,23.997,23.688,23.5898,0.4277136996034717,6667,6534,7.007349,2462879.4350800808,0.5510019293633165,2.849532369408782,0.0282229660988366,-0.0331035967293428,0.2869153764804303
20.514,19.354,19.011,18.944,18.957,18.962,19.3478,1.1739596250505129,7644,4672,5.832351,2461941.320257749,2.5895360771371227,2.742895494317348,0.0172724394873937,-1.3783850086409444,1.4664488838207272
30.747,27.827,26.527,25.393,24.834,24.591,24.5308,0.251277244448159,7642,7405,7.592454,2461849.525418048,0.3163208785620023,1.686411663102438,0.0232553519123027,0.0680600537108454,0.6332902279675449
29.669,26.613,25.265,23.945,23.297,23.014,22.9318,0.4136691756477602,7919,7253,3.348533,2463317.1420572163,3.351862841200331,2.9193126323765406,0.0079054903269088,0.2901140457748297,0.241290550510626
29.758,26.704,25.358,24.036,23.384,23.099,23.0148,0.4593599848874324,7635,2456,6.504503,2462890.2436841945,3.940644899238888,1.6985097472328108,0.0039870301124399,3.4071921104652034,1.9698839959006644
28.822,26.1,24.863,23.954,23.504,23.3,23.2608,0.3138001601271993,7890,5073,7.207567,2462656.3846674827,0.7292197500299374,0.1844959007547078,0.0128533360678371,-1.5245721504936696,4.647204190943339
19.987,18.926,18.679,18.654,18.693,18.71,19.1488,1.3324568715949467,7968,1831,10.47967,2463247.181736646,1.4793402949310874,2.676203456536089,0.0183220876884809,-3.571949966775838,9.24435048793428
28.581,25.913,24.691,23.799,23.357,23.154,23.1198,0.3377949564084024,7645,6445,7.848568,2461818.284940921,1.4294323624464944,1.5776840552485505,0.0066897278668093,-0.7923655607710565,0.0290377554395243
31.354,28.156,26.772,25.277,24.548,24.227,24.1198,0.3923314838827975,7966,3475,8.935428,2461533.7338908566,2.7500352703599646,1.4750425380669256,0.0034044428735628,-1.7875584281820898,1.6186087364662225
30.645,27.776,26.495,25.483,24.983,24.764,24.7128,0.2388653531091614,7842,4632,5.602013,2461964.9274574653,4.161733819814161,1.309186511260616,0.0022191912265332,0.1069967283922728,1.3803225725959567
29.009,26.406,25.206,24.34,23.912,23.71,23.6828,0.3421000682786429,7893,7020,4.786943,2461845.212338292,0.8606399542115263,1.444377886712665,0.0178697350733172,-0.4651569136760859,1.317110671591997
22.363,20.865,20.34,20.198,20.163,20.141,20.4198,0.9123325312222882,3597,2320,8.753937,2462010.074197424,3.452425767366035,1.0720639161802707,0.0142551493868779,1.556487519532009,0.9987660953976528
31.272,27.989,26.585,24.986,24.207,23.863,23.7398,0.3557567597344589,6399,2202,4.017914,2461936.020362635,7.826375658226693,0.3785018968999187,0.0030030774994133,-3.16801119978201,1.3904061190051966
