u,g,r,i,z,Y,W149,radius,D_S,D_L,mu_rel,t0,te,u0,rho,piEE,piEN,s,q,alpha
29.601,26.474,25.107,23.698,23.008,22.705,22.6108,0.4567232925452075,7659,7585,3.256063,2462801.1827929965,93.81143084795104,2.033267418786573,0.0003316036849178,0.0014862681743245,0.0003332048654129,0.6046263784506527,0.2658700786223409,3.1085588494445244
32.166,28.715,27.287,25.486,24.612,24.219,24.0668,0.279031453169109,7712,4363,3.795269,2462971.2716957503,663.4063682933909,1.3137295765637615,2.4409043232600035e-05,-0.0073735201307513,0.0124141045177723,0.2733915935000688,0.2774242541089637,2.460324629385346
30.278,27.203,25.849,24.504,23.844,23.556,23.4698,0.434663488144918,7857,6306,9.093387,2461781.495405976,172.70244885447576,2.4982204432251978,5.983551778523941e-05,0.0059517516617164,0.0041933016944599,0.5339993764879599,0.09911637809818,1.7288983529463746
30.377,27.346,26.007,24.72,24.087,23.811,23.7328,0.3742425475955393,7672,7318,6.616242,2462450.009347344,136.61254598181628,2.696524385231608,9.167046104797568e-05,0.0025246570270526,0.0003437218452704,1.2703856365167845,0.4407844110338791,1.2580106879368167
30.666,27.514,26.141,24.701,23.997,23.688,23.5898,0.4277136996034717,6667,6534,7.007349,2462930.320276075,60.48605565430324,0.8027514854366425,0.0002570990719198,0.00253360833725,0.0007092721069111,2.892856503196104,0.1877868890282567,3.047995366201969
20.514,19.354,19.011,18.944,18.957,18.962,19.3478,1.1739596250505129,7644,4672,5.832351,2462261.8936506486,539.4231624758409,2.630227263219877,8.291747241161015e-05,-0.0091862204922715,0.0029928169519511,0.4919689403989156,0.976461136230806,1.6610059362121
30.747,27.827,26.527,25.393,24.834,24.591,24.5308,0.251277244448159,7642,7405,7.592454,2462665.9350929875,92.60640337497736,1.730371804624082,7.943460797610265e-05,0.0021395828425893,0.0003943513466942,0.3110292648203984,0.0437117563555445,1.319188673510855
29.669,26.613,25.265,23.945,23.297,23.014,22.9318,0.4136691756477602,7919,7253,3.348533,2463044.5135167595,366.8326535581728,2.074722637546201,7.223489787839246e-05,0.0027553510202054,0.002072682184281,0.5600493904030169,0.3000644714821633,2.483807221570848
29.758,26.704,25.358,24.036,23.384,23.099,23.0148,0.4593599848874324,7635,2456,6.504503,2462639.694415438,95.15788073027792,0.6797560609154033,0.0001651094975541,0.091335298065081,0.1349852631084916,4.720850048280196,0.3660873407413159,2.6421857870209413
28.822,26.1,24.863,23.954,23.504,23.3,23.2608,0.3138001601271993,7890,5073,7.207567,2462099.1229631584,396.5973733511707,2.6269996577477617,2.363330456588684e-05,-0.0053299604430207,0.0072431087990152,0.4420941306420708,0.9481044812185708,2.745151328376065
19.987,18.926,18.679,18.654,18.693,18.71,19.1488,1.3324568715949467,7968,1831,10.47967,2461791.560111981,654.5973024600065,0.1369144874451517,4.140652963733624e-05,0.0063592467147277,0.0214750711896442,0.5102748839666436,0.8509970833553555,1.1175389110568683
28.581,25.913,24.691,23.799,23.357,23.154,23.1198,0.3377949564084024,7645,6445,7.848568,2461616.981456476,207.12016573382363,2.774142481430305,4.616891587981124e-05,0.0054254755935206,0.0007132148498302,0.042242875661894,0.0567836405152104,1.041264859639521
31.354,28.156,26.772,25.277,24.548,24.227,24.1198,0.3923314838827975,7966,3475,8.935428,2462693.647743052,501.2776691567532,0.5329473112204669,1.8676950030454928e-05,-0.0127264023273171,0.003613748235755,0.0800397456169522,0.2286207013693419,1.1137072420391465
30.645,27.776,26.495,25.483,24.983,24.764,24.7128,0.2388653531091614,7842,4632,5.602013,2462897.922386493,215.6465604979577,0.0334984717461718,4.282787148921677e-05,-0.006460015285068,0.0259258600117771,0.6833338181194246,0.0432092874912212,2.2178477635919966
29.009,26.406,25.206,24.34,23.912,23.71,23.6828,0.3421000682786429,7893,7020,4.786943,2462400.822027693,209.0798784235111,0.7880149936715691,7.355757087307768e-05,0.005362159467492,0.0020755128017017,0.0887605390703055,0.9388200603045056,1.2192513358768546
22.363,20.865,20.34,20.198,20.163,20.141,20.4198,0.9123325312222882,3597,2320,8.753937,2463102.501720286,277.0384591159989,0.2827128265577148,0.0001776462561116,0.0229280451980359,0.0023358672413203,1.2687337350386572,0.0217287336287549,3.1147933194380486
31.272,27.989,26.585,24.986,24.207,23.863,23.7398,0.3557567597344589,6399,2202,4.017914,2463023.554598792,1028.4820421514637,2.774848720330215,2.285233157013737e-05,0.0222655051045234,0.0140485425990618,0.0384002393597905,0.3664992804857977,2.69739275357721
22.705,21.111,20.546,20.387,20.342,20.313,20.5658,0.8732792899353935,4391,2206,8.610422,2463058.639300734,440.0551647946663,0.8010354545394477,8.915485134861428e-05,-0.0216107699733059,0.0024041435576076,1.080808954446259,0.4900138722925976,0.4224597455067911
30.905,28.013,26.723,25.679,25.164,24.939,24.8858,0.224209061532792,7090,6980,5.352835,2462192.840766756,58.92431723927622,0.6225175964874325,0.0001703002658885,-0.0025052223826392,0.0005908999169395,1.175842768335017,0.959736603229274,0.1929474951924448
30.193,27.264,25.961,24.833,24.275,24.032,23.9698,0.2982999364670245,7905,3609,8.994514,2462400.193312707,462.8003699937779,2.405339546950509,1.5398084654073923e-05,-0.0128107333965282,0.0032346214260165,0.4303470547287378,0.7222049029232156,0.6787974928864349
31.164,27.918,26.522,24.964,24.204,23.867,23.7498,0.383842589826599,7811,7418,8.409877,2461634.474776612,81.94864155553223,1.6456468915552929,0.0001211161162685,0.0033117287570494,0.0013978691985053,1.834790204963842,0.7224717633435264,1.5677301222986535
30.093,26.967,25.6,24.193,23.503,23.201,23.1068,0.4614802942399597,7919,7438,7.775697,2462440.483291808,98.40921509817778,0.6245464678158733,0.000129358370744,-0.0008018882717132,0.0038145522806645,1.150322152788372,0.4547969372397498,0.5468371392223873
30.982,28.091,26.802,25.761,25.248,25.023,24.9698,0.2257632045009111,7966,7098,4.63258,2463297.8745415118,294.4294367776722,0.4408955826091936,3.5293564188230364e-05,-0.0026003014574299,0.0031839211694759,0.5357790272249178,0.8002353382077897,1.042003004096171
31.855,28.607,27.21,25.654,24.895,24.561,24.4438,0.3636245199132514,7362,5721,4.83663,2462700.9085188424,355.7288818777552,1.821962118642083,4.876207420681548e-05,0.0079136849960125,0.0024055157769368,0.59452581637762,0.4941085311252683,2.0738831656828896
31.406,28.215,26.831,25.344,24.617,24.298,24.1918,0.3977893584917349,5707,1059,14.48906,2463021.328136638,485.12452665635885,2.084163706258393,1.684374513268498e-05,-0.0376445256424691,0.0134141084602371,0.906959940875735,0.8617568105347152,2.94130136976486
25.561,23.255,22.313,21.982,21.833,21.734,21.7548,0.6473708811450999,7180,3178,3.620379,2462519.738750597,495.3098556073352,2.915314418805154,8.540524164909882e-05,0.022606511335542,0.0276611168896054,0.481886866592271,0.92844228275544,1.590850494872331
30.183,27.221,25.905,24.726,24.142,23.887,23.8188,0.3496658030699479,7463,6151,7.822708,2462527.8997293566,213.64727846891168,2.855580392346213,4.761809867818737e-05,-0.0062185067933044,0.0005866883411155,0.9359178082818742,0.7122157083540508,1.777146595738307
31.103,28.195,26.9,25.79,25.242,25.004,24.9448,0.2355879975996212,7600,3635,4.779238,2462521.0725371777,857.0840060514731,1.1054962163960609,1.2854178760706584e-05,0.0048974954452388,0.0118235673716917,0.3769494248672155,0.884777227135745,1.1146168630408533
29.068,26.493,25.301,24.441,24.016,23.814,23.7898,0.3524951621564427,7362,6972,2.238226,2462167.006126489,184.20042339456427,2.0595819758182343,0.0001972648030469,-0.0036235316256741,0.0056729282858643,2.5719486001376466,0.0081600492724749,3.1041788811799504
31.089,28.149,26.843,25.679,25.105,24.856,24.7928,0.2720527754371055,7822,7568,8.446734,2461583.7258537496,67.79687669116366,2.857749885071656,0.0001031629281059,-0.0008079990249829,0.002614697045584,1.6728025052159778,0.4959037550143739,0.9208574916876368
28.099,25.613,24.458,23.758,23.409,23.229,23.1938,0.4311745917804205,7799,6058,6.774498,2462292.460676201,140.8591371898734,2.288328919613985,9.840992791387666e-05,0.0009931812633084,0.0140695201935154,0.0548079033101758,0.9175538377848422,0.5685394065016288
30.314,27.207,25.845,24.457,23.775,23.476,23.3838,0.4155785858071869,7377,6375,9.030957,2462760.4436629154,24.697279118539974,0.0855036465052696,0.0004290197731541,-0.0263971368756458,0.0228162753626893,4.503948821615492,0.7035247736536454,1.8863950180171905
29.385,26.606,25.353,24.422,23.961,23.755,23.7108,0.2888372230051576,7376,5973,2.717017,2462110.23231841,529.4503456041891,2.5225415807533507,4.623825937717541e-05,0.0016001552039872,0.0079257696244745,0.6653984843092773,0.4892990371449537,0.8827808874881629
28.261,25.715,24.533,23.683,23.264,23.061,23.0388,0.3716662800190651,2648,1727,12.35634,2462483.254395585,400.522178834453,1.8941256622976168,4.817320885984697e-05,0.0147800877122373,0.001573119120184,0.7327903353450731,0.130620932738951,1.2986494714676016
31.369,28.47,27.178,26.126,25.608,25.382,25.3268,0.2208783558371501,7687,7648,10.65531,2463230.624620661,27.187995922616523,2.9083750845966465,0.0001684766856258,-0.0007347571367089,0.0003995917808177,2.6659827723297864,0.1585712584505743,2.1196975702672125
27.158,24.693,23.607,23.151,22.928,22.795,22.7498,0.542192069355303,7817,6997,10.94069,2462874.0689715715,119.5784349613238,0.2883953746261606,9.005385051634106e-05,-0.0009631070771456,0.0040732558508493,0.1952174989670583,0.744319111207801,0.4258156118696281
25.61,23.373,22.479,22.176,22.041,21.953,22.0008,0.6786614190555997,7990,2252,10.71039,2463149.5748741003,83.32893336969104,1.8716408067665675,0.0001616560971646,-0.1271029741127593,0.0296135952607492,2.4611308879306426,0.4234006679693487,0.1520285694107595
31.768,28.493,27.091,25.501,24.726,24.382,24.2598,0.3661450446716865,7855,2314,7.931964,2463020.03734365,582.1433306299248,2.306536896623748,1.714680175231224e-05,0.0241117090136737,0.0002842485343569,0.0250233722004764,0.8220959182946204,2.8424057765932105
31.245,28.242,26.913,25.663,25.049,24.781,24.7068,0.3385736542044376,7999,6453,10.11444,2462507.2308106977,157.59343337479447,2.6588771329801903,4.510496189392472e-05,-0.0068183746672409,0.0007825321566338,0.1761502653090983,0.0400277927725768,0.2213146744843855
15.732,15.498,15.849,16.143,16.358,16.476,17.2298,2.5536017121859147,7498,6833,5.348922,2462330.517801283,237.52857902703,2.668327612298437,0.0004553154687393,0.0004086378561905,0.0037089661217782,0.6904151225167661,0.90032266769382,0.6149810834123919
17.262,16.635,16.925,17.185,17.359,17.428,18.1498,1.991375505446327,7304,6467,4.761777,2461736.1892426293,298.10694162797995,2.8571459201115386,0.0003262406474059,-0.0030575315947476,0.0033822976203379,0.2680801277567525,0.5258206349954246,2.5942972807451605
31.664,28.757,27.462,26.374,25.838,25.604,25.5468,0.2221535005011184,7960,3212,15.063,2463096.604675469,150.95987922325023,0.7829079930837489,2.0847495715548497e-05,-0.0272689638791823,0.0120903016080998,0.4868858094765467,0.3619375170556699,1.5928621495881443
29.738,27.11,25.902,25.03,24.598,24.396,24.3668,0.3323939885759656,6394,5988,6.947263,2463189.097806908,126.07955499606896,2.8645359532074264,0.0001008112355334,0.0021781544351685,0.0038481617099123,0.0513649341938383,0.7751185978948103,0.2960025830141102
31.349,28.146,26.76,25.259,24.527,24.204,24.0948,0.40332315969966,7767,7428,10.30359,2462602.598949728,76.57419251638072,1.753062983228232,0.0001117932744387,-0.0008976875386924,0.002567762235935,0.7999110645274581,0.4061842377191659,0.2237040764464255
29.75,27.139,25.935,25.068,24.639,24.436,24.4078,0.3381840811792025,7362,6361,5.746658,2462577.1762998714,200.046072830748,2.3028806315454977,6.787327136025767e-05,0.0026860901480933,0.0062376032336051,0.5627483290554138,0.7031967361205333,2.930777903660789
