u,g,r,i,z,Y,W149,radius,D_S,D_L,mu_rel,t0,te,u0,rho,piEE,piEN
22.972,20.924,20.14,19.889,19.784,19.716,19.8258,0.730555409446013,7930,7810,4.336135,2462160.699574106,0.8160969810669456,2.1818326579998777,0.0442203548429591,-0.1848117578094255,0.076417166609616
31.996,28.672,27.257,25.288,24.301,23.835,23.6508,0.244992709531134,7852,3648,14.01199,2463276.8176794085,2.838689389828531,0.4369692682059409,0.0013324226068879,0.5641278989217816,1.2239741146391745
29.859,26.965,25.675,24.634,24.121,23.897,23.8438,0.2180987421516621,7974,4424,7.982074,2461616.3630960053,2.945887008498106,0.2528455587389575,0.0019757496359042,-1.130105265904303,1.0799262952422013
30.327,27.048,25.645,24.048,23.269,22.924,22.8008,0.3436791304480418,7818,7508,6.626833,2462044.2858432843,0.8449963119783939,2.160887687127617,0.013334706799747,0.058475199423737,0.3394864081252775
26.443,23.973,22.829,22.245,21.951,21.79,21.7488,0.4646791228212645,7662,4825,3.82819,2462713.9426958533,2.1890269131150144,1.1120448428438805,0.0122928687188037,-2.03637561393906,2.653417058474051
29.805,26.926,25.641,24.619,24.115,23.895,23.8428,0.225763204500911,7635,7594,14.002,2462208.476354048,0.1479908651663165,0.6138666980518416,0.0242385118856203,0.064872565470348,0.1064309171248006
13.197,13.02,13.381,13.682,13.903,14.028,14.7878,2.8389200422776844,7431,7265,7.913022,2462894.9083764246,0.6327715197297736,1.899699878047324,0.1295995275826477,-0.2242974492360396,0.0006459521595029
24.9,22.581,21.623,21.284,21.129,21.028,21.0368,0.6311799008764466,7950,7143,8.762715,2461610.821792375,0.7778177864300956,2.1193576933803024,0.0197859219372447,-0.7605539687225444,0.0389709805132865
28.218,25.672,24.485,23.649,23.235,23.035,23.0178,0.3602907902763457,7840,7772,4.045781,2461807.717615389,0.4998412912640765,0.64439766504576,0.0386001874586414,-0.1428706617194222,0.1421849029987367
27.688,25.188,24.021,23.298,22.938,22.756,22.7288,0.4103487935075868,7766,3907,5.654245,2462284.1632097857,5.226006843509632,0.908283601641677,0.0030373720609841,1.2626955749733169,0.93653186584705
30.63,27.489,26.118,24.693,23.995,23.689,23.5918,0.4047185969900509,7454,5914,4.594427,2463057.16113719,2.13543084720174,0.6516464973598183,0.0094001269938645,-0.5354015094725317,1.1852201609398885
31.764,28.491,27.088,25.501,24.729,24.388,24.2668,0.3320115260597854,7784,7712,3.000882,2463121.856771457,1.3079671579112706,2.618805344498543,0.0184582868859611,0.032456866233328,0.1067875170379315
