u,g,r,i,z,Y,W149,radius,D_S,D_L,mu_rel,t0,te,u0,rho,piEE,piEN,s,q,alpha
30.048,26.848,25.463,23.965,23.234,22.912,22.8038,0.3968744683551372,7834,7622,4.776455,2462669.6957650483,65.63442375107921,0.1277183263184743,0.0002744852693822,-0.0036547525271593,0.0019374381643776,0.1756964581393609,0.2139257787880186,3.119815701036585
29.447,26.562,25.275,24.23,23.714,23.489,23.4348,0.2399679054838882,7396,6419,1.172174,2462241.317905386,696.8213261284122,1.8664935573478392,6.747292794551658e-05,0.0008314309087268,0.0091648886366181,0.5667549342394903,0.2359277409805056,0.5021735217773096
27.31,24.797,23.634,22.751,22.321,22.111,22.0838,0.3807616155724682,6569,3404,5.100881,2462001.953129675,796.7426985341282,1.4796480179708755,2.4225761137565456e-05,-0.0008255669013201,0.012693906691733,0.477393896175618,0.9173646452946445,1.9245231134982903
29.581,26.693,25.405,24.355,23.838,23.612,23.5578,0.2385905074527466,7266,5824,6.456895,2462999.697924053,121.78996012282266,1.5918600526291866,7.092663744092016e-05,0.0158249396727808,0.0002662290743516,1.8298584583466284,0.4420996093310485,2.188448233544127
30.988,27.678,26.269,24.637,23.844,23.492,23.3648,0.3377949564084023,7273,5882,5.122376,2462733.4656580705,397.7805544638617,0.3999521936836007,3.8717863681021946e-05,0.0055940198440411,0.0016368996558457,0.087829186333935,0.5784072226576907,0.4626005094836313
28.217,25.525,24.302,23.392,22.943,22.737,22.6978,0.3203709734676505,7441,3770,5.954695,2462205.412381944,557.1116262067485,1.9214921575203745,2.2044838865061583e-05,0.0026799253550456,0.0141564518405394,0.7411715768218475,0.2492611294821277,2.764881273413553
29.666,26.779,25.492,24.444,23.928,23.702,23.6478,0.2385905074527468,7527,3955,5.934751,2462824.094487635,335.9783682093871,0.1257759700204319,2.7002516615402672e-05,-0.0074121740343206,0.020692069804176,1.1197055092102792,0.6442601500977728,0.1221261408132366
29.808,26.571,25.177,23.634,22.882,22.55,22.4358,0.3820789933236365,7929,3215,4.819087,2463100.8616018533,940.3718294969692,1.240243836232191,1.8061639990860995e-05,0.0034609090964145,0.0144970623107159,0.5919314392831615,0.4587462501763539,1.0632104789685666
27.123,24.631,23.481,22.671,22.275,22.075,22.0418,0.4127177629451932,7884,6088,4.469988,2462690.2857912,430.3507810276697,0.6007021923287983,4.62236683452348e-05,0.006907021332128,0.0016643190804498,0.5294906106083886,0.920467336112458,1.2942539121221022
27.382,24.734,23.525,22.622,22.177,21.97,21.9338,0.350875594000728,6845,5994,2.563518,2461777.1020084443,329.8472844950288,2.298417124649706,0.0001029715476133,0.0087452022311039,0.0019475105874172,0.128428418854122,0.2625830013061494,1.6699186572730105
29.473,26.283,24.9,23.41,22.682,22.362,22.2548,0.4272215593621391,7915,7399,12.15367,2462872.1473949514,70.1013150821372,2.756902495394545,0.0001076106989472,-0.0030940569654555,0.0021667638628344,1.283553109485346,0.4578561111127843,0.52861017605766
30.652,27.415,26.022,24.479,23.727,23.395,23.2808,0.3712386296236882,7522,6846,3.253563,2462818.769432918,393.6695778717455,1.9629736519400105,6.545089243296214e-05,0.0002737740389346,0.0037334564442522,0.097047779934413,0.7983574287844236,0.5523176939160271
26.093,23.619,22.51,21.956,21.681,21.528,21.4758,0.5083386846840536,7215,3701,10.82957,2461580.950559531,187.0581727582129,1.6412225678984365,5.907663375530222e-05,0.0064769812608634,0.022826177052151,0.8754706142151492,0.4317807242572834,2.126971491642638
24.087,21.84,20.953,20.656,20.527,20.441,20.4998,0.7033203132595943,7936,6116,8.762551,2463059.558580764,102.2207815902786,2.4518570375912514,0.0001680616262464,-0.0086488510451992,0.0126094361002349,0.9033475106136486,0.0138280913481348,2.81779205018658
32.309,28.883,27.459,25.689,24.829,24.443,24.2958,0.2643340809188214,7928,7561,2.929596,2461916.649092785,264.03256371655783,1.5138338812169003,7.321686151623048e-05,-0.002673276137402,0.0011006721563246,0.8850963752230842,0.1596964696108638,2.542789198410333
26.613,24.143,23.011,22.368,22.047,21.875,21.8218,0.4722295511714108,6853,1315,12.14558,2461522.212314832,467.3597087880588,0.602552819524643,2.0620050141210817e-05,-0.0388323052007883,0.0074621223635158,0.5324645753448869,0.6917632085220179,2.735785185730091
30.442,27.156,25.753,24.147,23.364,23.016,22.8918,0.3636245199132514,7276,7087,2.501822,2462259.6109359656,183.22031996903056,1.7030505427154492,0.0001851898764479,-0.0027289996926604,0.0010403172600447,0.2560942673189187,0.5039354751218214,2.187992859376055
30.326,27.409,26.111,24.982,24.426,24.184,24.1238,0.2289038835238719,7767,5008,4.570593,2462480.944571568,381.10357600418257,2.6240513126307223,2.8738963285448964e-05,-0.0113985875229625,0.0095545104076231,0.1184888165263552,0.0009622882262261,0.8645212377395303
30.089,26.944,25.573,24.142,23.442,23.135,23.0368,0.4366698036478703,7361,6536,8.396703,2462629.8582469686,155.33119653565416,0.145869316006334,7.725661566640602e-05,-0.0014301798720233,0.0045841457585593,0.5877426909234119,0.7857446185990511,2.9463142998607315
30.526,27.615,26.319,25.241,24.709,24.478,24.4218,0.2236933950008615,7939,2254,13.45293,2462238.7995221936,308.0461714777347,0.4149096057960232,1.154892276197586e-05,-0.0275596673612275,0.0049499237617984,0.0567459191770357,0.8608954645264066,2.692981509516432
31.64,28.337,26.929,25.307,24.517,24.167,24.0408,0.3397450679734176,7783,7557,8.727948,2462183.762348328,71.77975086614747,0.7469033085689095,0.0001183528851918,-0.0014484535249922,0.001708949667364,1.4922125791522376,0.317071052027971,2.1031423812105943
