u,g,r,i,z,Y,W149,radius,D_S,D_L,mu_rel,t0,te,u0,rho,piEE,piEN,theta_E,theta_s,M
31.536,28.18,26.714,24.273,22.932,22.265,21.9438,0.1959535613099881,7850,7336,3.761499,2463269.37690861,0.8912122123099849,1.0385959218713547,0.012648185905568043,0.0006079030994281025,0.0007590640071123894,9.178080343304028,0.11608606643834912,1.214005972271288 jupiterMass
31.347,28.034,26.626,24.319,23.094,22.492,22.2288,0.2002871841699386,7859,7548,3.404793,2462767.385777367,1.7746708478629172,0.2661055404342124,0.0071641415698099386,9.550054837599433e-05,0.0003021834095739191,16.543153675859617,0.11851749494497997,6.714700588304293 jupiterMass
32.048,28.719,27.307,24.997,23.771,23.169,22.9048,0.1986795468878472,7975,7813,7.670094,2462152.9109468176,0.7177282504460248,2.185630480983551,0.007686852680192217,0.00016939999538947666,3.257048692144924e-05,15.071986714241076,0.1158561414701855,11.238950523464574 jupiterMass
31.471,28.189,26.789,24.58,23.427,22.865,22.6298,0.200287184169939,7786,7115,4.693223,2462405.6019536797,0.47166308819194575,1.1608467790650863,0.019738879547841977,0.0006191302660547938,0.001900257373769934,6.060561406580337,0.11962869159678903,0.390071075808019 jupiterMass
31.597,28.248,26.836,24.508,23.272,22.665,22.3988,0.1948288023594139,6643,6341,7.008776,2462991.9731086264,1.154657602835249,1.5785819332978943,0.006155740799328146,-0.00021997271966414848,0.00023730802514668504,22.156704982804175,0.1363909328413249,8.80798700987092 jupiterMass
31.756,28.432,27.026,24.756,23.562,22.978,22.7268,0.1964052809210196,7669,7474,1.656489,2463117.0203013252,3.3480137171587896,0.3867546483864831,0.007843780900546386,-0.00021660433401383207,5.7304466611446576e-05,15.183977807864878,0.11909979512365071,8.717251846927834 jupiterMass
32.216,28.893,27.475,25.194,23.983,23.388,23.1248,0.1975391409816509,7580,3295,10.17969,2462731.3368164958,3.9431301276302864,2.3641664750473304,0.001102795813961581,-0.00012481265366209518,0.0015561387137589706,109.89689891563792,0.12119384009152451,9.055155781457676 jupiterMass
31.516,28.21,26.795,24.542,23.347,22.76,22.5018,0.1993669481488403,7534,7163,2.560074,2461991.846328375,3.350723836266243,1.763192450499552,0.005239902509346389,0.00020100533952494137,0.00021279534403273248,23.48556050487465,0.12306204742289911,10.320476968394978 jupiterMass
31.32,27.955,26.525,24.153,22.88,22.253,21.9678,0.1928204805424733,7246,6450,14.55559,2462417.5429851785,0.9541196417853726,1.4214525357673966,0.0032546852572246086,-0.00011981892013525888,0.0004316097458258903,38.02265384469474,0.12375177090888254,10.918955116167446 jupiterMass
31.828,28.566,27.171,25.021,23.911,23.372,23.1538,0.2012116678075176,7942,7110,7.556089,2463199.690896858,1.0538566963582563,2.334437301363092,0.005404200707213054,-0.000543853619061791,0.00040120465503515546,21.801601617875317,0.11782023088169906,4.149580639754748 jupiterMass
30.287,27.008,25.612,23.427,22.293,21.741,21.5148,0.1989084168922056,7854,6548,5.861017,2461802.881983858,1.7981946098951151,0.7660857509835731,0.004081684265314602,0.00046252676942554254,0.0007487435889845167,28.85489165750483,0.11777655725579506,4.2174169515720905 jupiterMass
32.159,28.791,27.328,24.943,23.632,22.977,22.6418,0.1923770057435207,7781,6803,9.904322,2462229.3442284833,1.0544172315321574,0.4235464295361647,0.004021307793342244,-0.00039326159612704405,0.0005127363767553405,28.592163678146584,0.11497789062744791,5.691704268001426 jupiterMass
32.158,28.791,27.353,24.996,23.721,23.09,22.7928,0.1934876103177639,7680,4437,7.958315,2462339.889925946,3.292540170396208,0.5787085261845792,0.0016331517832443188,-0.00036722468809486796,0.001274742166113357,71.74010082454949,0.11716247359174022,6.956309847696656 jupiterMass
32.471,29.878,27.131,24.589,22.87,21.948,20.9798,0.1692985197355721,7815,7296,5.227796,2462608.4500814565,0.6364316232446242,0.46683885948630566,0.01105963034448768,0.0005308141472120192,0.0008466010779513948,9.109198341606442,0.10074436639278746,1.1726219496761814 jupiterMass
31.6,28.304,26.904,24.713,23.575,23.021,22.7918,0.1989084168922054,7910,5879,5.754473,2461621.945363321,2.412039080653588,2.4988014497296582,0.0030773266400156937,0.0011154253124515672,0.0002769440564412193,38.00140661072113,0.11694274092124064,4.253247126610342 jupiterMass
32.395,28.981,27.495,25.024,23.664,22.99,22.6588,0.1875655871350311,6769,6390,8.036502,2461578.68303487,0.8402265404035371,2.5016794960681352,0.006970308659933904,-0.000464228838142237,9.554344022136606e-05,18.48728890460262,0.12886210995045164,5.017459447194187 jupiterMass
29.626,26.338,24.946,22.784,21.669,21.129,20.9108,0.1966315310721021,4369,2228,6.050027,2462909.2307768296,3.729887198276562,2.8751777651281456,0.0033876998232240355,0.0034175545433101024,0.0009971505371419542,61.782117060992626,0.20929926704593138,2.232324822872619 jupiterMass
31.489,28.156,26.753,24.514,23.346,22.777,22.5378,0.1921556509771872,7972,6221,8.607628,2461957.7007263545,2.3785220028448237,0.6503906226038397,0.0019997790939009366,0.0003210500798583268,0.0005419191702653714,56.05320353265759,0.11209402457078277,11.447047223654158 jupiterMass
31.983,28.711,27.319,25.189,24.096,23.568,23.3578,0.1993669481488399,7477,3894,9.252127,2462178.284097481,1.5982951997359565,0.9681214704896605,0.003062767397733206,0.0025736078668412723,0.0016172986444197752,40.48632490471577,0.12400019597219741,1.7133436696705913 jupiterMass
31.955,28.65,27.251,25.063,23.93,23.38,23.1538,0.1955028806252315,7727,3424,3.924056,2462038.7193499347,8.284368872702496,1.6111254431389768,0.0013220090853342614,0.0001970182359852216,0.001816700344895032,89.0029497088062,0.11766270813659015,6.265177434586262 jupiterMass
31.38,28.0,26.578,24.241,22.999,22.39,22.1188,0.1901748843685934,7911,4656,6.060601,2462816.8502282454,5.380804359492907,0.8998111032305385,0.001252119264049572,0.000880533736021921,0.0004519995020450198,89.28380090882156,0.11179396708550216,11.603525382745156 jupiterMass
31.131,27.869,26.48,24.384,23.315,22.8,22.5988,0.2012116678075174,7896,7387,6.130667,2462815.0902788853,1.349642970893189,2.5148582624345694,0.005231258882900771,-0.00037007103965638606,0.00010695812508195197,22.653556806124115,0.11850662027133399,7.564522315695988 jupiterMass
32.448,29.012,27.472,24.948,23.532,22.827,22.4578,0.1847792333404694,7500,6400,3.908564,2462773.9340862576,1.6546672131484768,0.4954844147548003,0.006470693430380419,-0.0011591520450202131,0.0005756871819360045,17.706701440910233,0.11457463668740535,1.7598478986449126 jupiterMass
32.159,28.878,27.483,25.337,24.233,23.699,23.4838,0.1977666972891099,7864,5838,7.525907,2461515.3251709947,2.556730203967268,1.3364831183436785,0.002219998712809777,0.0008372404167158692,2.7144614784148085e-05,52.68094110649881,0.116951621446035,8.089588983142752 jupiterMass
31.758,28.495,27.104,24.989,23.908,23.385,23.1788,0.2005179061009677,7996,7089,4.930884,2462412.26290305,1.9065572869340348,2.172484151167929,0.004530984185432355,-0.0005798219688389325,0.00022425280169680438,25.73857035243379,0.11662105522251558,5.325624821482221 jupiterMass
32.127,28.825,27.428,25.265,24.149,23.609,23.3898,0.1973118465073204,5660,3422,4.25513,2461739.9942041975,4.542966451503143,0.02397982076774985,0.0030631705855599842,0.0021666858105078555,0.0002683470048626324,52.925154926172674,0.16211877780605724,3.1182568337706367 jupiterMass
32.261,28.851,27.419,25.052,23.789,23.169,22.8878,0.1871341982555351,7564,6743,8.160891,2462818.2465548953,1.4763438975542988,2.7364876741606,0.003487894547623011,-0.0004851462404190622,5.252928718503512e-05,32.98639733458124,0.11505307540901212,8.695259492762618 jupiterMass
32.163,28.887,27.496,25.375,24.291,23.768,23.5618,0.1973118465073204,7566,2879,3.050246,2461540.4800936026,6.7989732310738935,1.7735679548326,0.0021359714440252688,-0.0023023376874582255,0.0030100963703978854,56.779030533032774,0.12127838783799684,1.927259729426098 jupiterMass
32.091,28.636,27.136,24.642,23.267,22.586,22.2468,0.1816156046194906,7227,4291,4.923738,2462975.8211878273,6.683378670597616,2.10047694191312,0.0012971521456800947,-0.00030056804155894885,0.0010069430339527975,90.09501855937293,0.11686694663937855,11.02842080262025 jupiterMass
32.115,28.745,27.335,25.052,23.854,23.27,23.0188,0.1882145357718442,7921,6339,12.26839,2463191.719470587,0.8931612517868958,1.4174746731816332,0.0036833459970837586,-0.000991735107637499,0.00034556391300883294,30.000412237672375,0.11050189832649315,3.6745146512765263 jupiterMass
32.147,28.829,26.952,24.328,22.741,21.941,21.4048,0.1756520249815825,7483,7088,3.977941,2462703.841213214,0.1709489974506168,2.601200324203535,0.058632624703677284,0.0039327834036447665,0.0007303658084885515,1.8618070523414212,0.1091626341705942,0.05987188796567525 jupiterMass
31.545,28.262,26.87,24.768,23.696,23.181,22.9778,0.1995966100088879,3843,3476,4.060538,2461812.2445066758,4.087238436856725,1.8201368666750575,0.005315645857012729,-0.00015556360786977665,0.0005842792734216441,45.43843117841843,0.24153460844271796,9.666783616261013 jupiterMass
31.951,28.676,27.286,25.168,24.086,23.563,23.3578,0.1975391409816509,7980,6933,4.745211,2462095.9093681374,3.134106870315523,0.21520541389754122,0.0028272730634128296,-0.00022821230887949486,0.00040488969385264723,40.71731251525474,0.11511896088894182,11.269038772199721 jupiterMass
29.849,26.576,25.19,23.07,21.987,21.465,21.2598,0.1970848135648455,7791,7713,9.75187,2462560.2101649824,0.35434931253059476,0.29901878169798124,0.01243446988168898,-7.540212126247626e-05,0.00011462067509164357,9.46083074712589,0.11764041498089393,8.87016567990653 jupiterMass
30.74,27.467,26.08,23.963,22.882,22.36,22.1558,0.1975391409816509,7631,7585,5.444456,2462412.127245428,0.4031998353910906,2.872156546929152,0.020030126161237914,0.00013020606685067976,2.3057553502728338e-05,6.01014035042857,0.1203838694658309,5.846550258850541 jupiterMass
32.091,28.785,27.389,25.219,24.102,23.561,23.3408,0.1941570482614393,7528,7450,5.975526,2462597.8525491282,0.5522185465654358,0.8954779513589574,0.013276183222464788,-8.669958513339998e-05,0.00012720783470700746,9.034349849921895,0.11994168390341034,7.548946400656608 jupiterMass
31.127,27.818,26.422,24.245,23.121,22.577,22.3558,0.1934876103177639,7947,7172,3.254148,2462148.3060240243,3.61928761447951,0.8056548167265275,0.003511368155377793,-6.747719686981956e-05,0.00041625109156083885,32.24557851357499,0.11322609754430162,9.836336781849491 jupiterMass
31.639,28.305,26.904,24.757,23.649,23.112,22.8908,0.2012116678075177,7715,7369,4.452826,2462548.4622595566,1.3475152421206253,0.4893260474170693,0.007383030035818816,0.00023091774902927526,0.00028969746667866506,16.427791664643436,0.12128687928223648,5.703980259462079 jupiterMass
31.709,28.377,26.975,24.752,23.593,23.029,22.7908,0.1950532364772865,7336,6783,4.315343,2462136.961736361,2.5661345667264364,0.6040075664065674,0.00407836326663875,-0.0001412191383148644,0.0003382601386855845,30.318277452651508,0.12364894907065577,10.639379668495618 jupiterMass
31.802,28.498,27.101,24.926,23.799,23.251,23.0258,0.1984509402281966,3240,1052,9.371624,2462486.1537550795,7.993454541558941,1.5400001164088608,0.001388818846088736,0.0011486410513326015,0.0029114877323591164,205.09692108030873,0.2848424692711069,8.429134165952197 jupiterMass
31.633,28.296,26.89,24.735,23.614,23.068,22.8368,0.2012116678075177,7478,5368,14.89893,2461951.861465347,0.5936697053413863,2.092377027609622,0.005167191398516562,0.0014068482878225967,0.0016529284907956295,24.216408988369444,0.12513082022766175,1.4351135032518116 jupiterMass
31.531,28.187,26.786,24.571,23.424,22.868,22.6368,0.1888657296730453,6459,2353,10.54763,2461644.0041661668,4.016340768119208,1.01756018680664,0.001172436288165805,-0.0017038136421030573,0.001588374856882868,115.98323443131332,0.1359829528661134,6.404864566555031 jupiterMass
31.874,28.431,26.979,24.566,23.268,22.63,22.3328,0.1820342718268002,7067,2310,6.81172,2462535.434584915,3.726272293593967,0.8440594724107914,0.0017237469486556009,0.003229355002294633,0.00267472243237837,69.49301439485257,0.11978837151600685,2.131804984423806 jupiterMass
32.006,28.715,27.323,25.2,24.117,23.595,23.3888,0.1948288023594137,7764,4229,4.882919,2462875.4134667125,7.088604627268359,1.3441566447501767,0.0012314426078811323,0.001105595353208655,0.00026149518141162985,94.76545439555534,0.11669821829790318,10.729639858548788 jupiterMass
29.698,26.393,25.001,22.848,21.743,21.209,20.9948,0.1955028806252316,7965,7512,3.114516,2461840.042750935,2.8661128904731235,2.857189303410001,0.004670574866658612,-0.00030462148783341384,5.633598481795164e-05,24.439574141505243,0.11414686073715413,10.148028497722283 jupiterMass
31.503,28.204,26.811,24.716,23.653,23.142,22.9418,0.1964052809210196,7498,2180,3.335328,2462964.126701373,11.694643185692843,1.0736880146314243,0.0011406936283896404,-0.0026339596833798743,0.001530961351395902,106.79115911636015,0.12181599477237628,4.508950318367085 jupiterMass
31.239,27.957,26.567,24.459,23.385,22.869,22.6658,0.1959535613099879,7300,5076,6.168142,2462012.6456575766,4.413191998161607,0.43188107730055536,0.0016749811785910836,-0.0003585514004960465,0.0007211072888924572,74.52756993271603,0.12483227692343012,11.90405335364131 jupiterMass
32.51,29.057,27.434,24.856,23.383,22.648,22.2378,0.1760569447180306,6581,3556,3.234263,2461628.414153646,6.597685638358798,2.7445679853571026,0.0021295171145319625,0.0008102430167363175,0.002058865449390019,58.42204119308759,0.12441073658657133,3.396510565885844 jupiterMass
32.096,28.781,27.384,25.221,24.109,23.572,23.3548,0.1921556509771874,7713,7267,5.657733,2461526.3358506504,1.0490228929341796,1.6135750783106613,0.007129995095447174,0.00036555035172367175,0.0003258327238478136,16.24939476826605,0.1158581050017219,4.268440823473377 jupiterMass
31.638,28.197,26.749,24.342,23.05,22.416,22.1218,0.1822439672143677,7736,5408,4.33752,2461526.4672152624,4.09348068545352,2.3359355862491666,0.002253664583787662,-0.0008252472344666446,0.0007932652258415232,48.61205843331513,0.10955527443617864,5.462726320780405 jupiterMass
32.083,28.768,27.371,25.227,24.127,23.596,23.3808,0.1966315310721021,7747,3925,4.236029,2462160.8236648142,3.1786221261418315,1.658258845597468,0.00320190611836754,0.0003668458173414544,0.0033898584944755746,36.86443670466381,0.11803646543483598,1.3907497524760084 jupiterMass
31.851,28.506,27.088,24.845,23.658,23.075,22.8158,0.192377005743521,7549,2570,9.236565,2462134.1613826114,1.1924716327333138,2.7511702345176947,0.003929995056018066,0.00688782636898865,0.0049985181411732384,30.15562422011603,0.11851145409619465,0.45579370266534697 jupiterMass
31.944,28.598,27.18,24.938,23.752,23.17,22.9118,0.1925986155007036,7270,7221,6.5422,2462360.458301454,0.27931108696088003,2.151405810093122,0.02462598294235985,-0.00013683770984320654,0.00012682241753597144,5.0028993651347555,0.12320131442815142,3.4492959814194792 jupiterMass
32.037,28.593,26.907,24.304,22.796,22.043,21.6028,0.1722475926446803,7008,1342,3.068416,2462265.1770848227,19.56125995784677,2.29626152022933,0.0006955603547578573,-0.0008730050465296553,0.0035606810380640337,164.3315072821803,0.11430248150308675,5.765845073213225 jupiterMass
31.882,28.496,27.086,25.049,24.031,23.551,23.3598,0.1986795468878473,7589,7192,4.371862,2463235.014072352,2.135656788162798,1.8628308849244362,0.0047627470724015564,-0.0002845101084574525,4.355888153511736e-06,25.56275635102255,0.12174894297334694,11.5560746493293 jupiterMass
32.0,28.604,27.191,25.178,24.174,23.702,23.5158,0.2002871841699389,7157,2236,5.925895,2461750.3334761583,6.643719415702874,1.8121877895918324,0.0012073792976698033,0.0017800969281186795,0.0022293229147624005,107.78914077184552,0.13014237708154242,4.8601617596373226 jupiterMass
32.197,28.83,27.422,25.379,24.354,23.868,23.6768,0.1982225966102411,6330,3656,3.307662,2463278.511052391,8.934652145990299,0.895236453788295,0.0017998548975275298,0.001040684184424256,0.0009779053894564585,80.91118244082291,0.1456283879808586,7.288142286907188 jupiterMass
31.702,28.308,26.896,24.882,23.877,23.404,23.2178,0.2000567277145002,7267,4499,7.098512,2462726.5699245017,1.8810423585915672,1.617719321956205,0.0035020224057335033,-0.0018493058207257437,0.0013940758250107598,36.55743122510758,0.12802494324638833,2.0305218324914778 jupiterMass
30.332,26.98,25.579,23.371,22.231,21.68,21.4518,0.1875655871350311,7452,6218,6.951911,2462276.987243565,2.326150262934534,0.522668808900324,0.0026437790785593506,-0.00026236808850106733,0.000541269126021167,44.274304176721365,0.11705147910018882,9.468106748777151 jupiterMass
30.574,27.204,25.8,23.561,22.4,21.837,21.6008,0.1856321355293717,7011,6615,4.680469,2461905.860104393,2.1643460707600335,1.3169202803635511,0.0044396009177233055,0.00030207485324711326,5.942467307654868e-05,27.73485199031935,0.12313167434914184,11.588242836525435 jupiterMass
30.915,27.59,26.193,24.033,22.926,22.391,22.1758,0.1901748843685934,7937,7120,3.52732,2461959.4621306164,2.4996991636906123,2.7199013283897737,0.004615842597350279,0.0005501176125168548,0.00023671424539841964,24.140284336945026,0.11142775275461858,5.18501876288208 jupiterMass
31.0,27.608,26.196,24.078,22.986,22.459,22.2378,0.1984509402281963,7915,4420,4.307064,2463312.8977169828,3.689174611911285,0.6406225543392536,0.002680269850815822,0.000478654511985793,0.0022459946502582195,43.50311063840401,0.11660007586081932,2.436788770494226 jupiterMass
29.533,26.087,24.657,22.274,21.007,20.387,20.1068,0.1799505427480058,7544,5095,4.770337,2462709.3547320487,5.748133880175722,0.5681712118136736,0.0014776186414649276,-0.0004262476664167704,0.0007339036592716574,75.07333533074828,0.11092975976166122,11.37836228468749 jupiterMass
31.49,28.156,26.756,24.621,23.53,23.005,22.7918,0.1941570482614394,7352,4435,7.777886,2462947.987801026,4.118467310349068,1.7809916017109266,0.0014003522121252723,-0.0002620802833868655,0.0009858288145845073,87.70149003318731,0.12281297557465638,11.05930639067197 jupiterMass
30.323,26.995,25.597,23.428,22.312,21.773,21.5528,0.1925986155007036,7868,7330,3.487411,2463127.2770859576,3.1079303706310415,0.15059276536483845,0.003836199744404919,0.0003133798124905342,2.482804321186722e-05,29.674553214983625,0.11383751345865036,12.142432015188858 jupiterMass
32.088,28.731,27.324,25.27,24.235,23.744,23.5488,0.2007488938134025,6633,5258,3.192829,2462561.5147150313,6.599213416222081,1.10733037170623,0.0024398444913220504,-0.00016371676271310952,0.0006635317639233096,57.686954065716435,0.1407471970983864,10.85761280589337 jupiterMass
32.352,28.89,27.464,25.402,24.387,23.911,23.7138,0.1948288023594137,7647,7141,2.065006,2462100.4110478004,4.611207160253057,1.5567517121335248,0.004544780733918758,-0.00035407350736426106,3.1028644354544685e-05,26.07028187040527,0.11848371477244936,9.435008864892092 jupiterMass
31.844,28.505,27.105,24.948,23.844,23.313,23.0978,0.1875655871350313,7862,6886,4.741485,2461739.77459024,2.0100648112355537,1.2531968547062777,0.004251894651710967,0.000643014831093865,0.00025273604092065764,26.093613008901322,0.11094729359636325,4.858138893375114 jupiterMass
31.901,28.423,26.994,24.947,23.945,23.476,23.2818,0.1959535613099876,7709,6935,6.942047,2461729.454523077,0.9881905529781518,2.883652580382921,0.006293810805320289,0.00039052198212522453,0.0006645833075963458,18.781835082081642,0.11820931658334911,3.134229894522216 jupiterMass
30.862,27.407,25.987,23.624,22.379,21.771,21.5028,0.1778906659187368,7702,4268,10.42874,2463260.377431315,1.4109444829733286,2.712669241991105,0.002666212109716271,-0.0019966572087633805,0.0016545621437175132,40.285758158421004,0.10741037625108314,1.9983979216398304 jupiterMass
31.793,28.436,27.031,24.863,23.749,23.211,22.9888,0.1910526917510567,7201,2223,14.6743,2463232.9791925894,4.222665582433071,1.49472216391241,0.0007272824100087302,-0.0017969261706165594,0.0003619982885343953,169.64999741628367,0.12338345897888964,11.905190487990929 jupiterMass
30.264,26.879,25.472,23.42,22.394,21.909,21.7168,0.1941570482614394,7828,7517,3.573912,2462989.232235876,2.1827574293748873,2.227064153608527,0.0054005728649551155,-0.0002057301790885506,0.00013752018423987712,21.357927364632612,0.11534504297711722,11.102082268651161 jupiterMass
31.882,28.42,26.994,25.004,24.026,23.571,23.3878,0.2000567277145001,7418,7328,7.219792,2462748.0161461146,0.5607703861888674,1.4042438939954816,0.011314709056351194,-0.00014808890440198375,1.9487665914909205e-05,11.084587400529214,0.12541888144668423,9.545970699462934 jupiterMass
31.998,28.608,27.197,25.165,24.149,23.671,23.4808,0.1959535613099876,7828,7163,10.5501,2463237.3199564843,0.43056925322929696,2.4166475328909645,0.009360295724561209,0.0002828288504239918,0.0009106931039557014,12.436820475001797,0.11641231751929462,1.6776219745184113 jupiterMass
32.239,28.859,27.45,25.406,24.382,23.897,23.7048,0.1946046264821844,7760,7214,7.504263,2463243.0224787705,0.5596589199255322,1.9387604535744516,0.010142541170833073,-0.0008482085279656475,6.008820405283357e-06,11.498501643852522,0.11662402632566597,1.7437289279319184 jupiterMass
32.261,28.863,27.45,25.319,24.223,23.695,23.4728,0.1952779291332842,7603,1393,22.15653,2461713.81846734,3.765752998985443,0.5918074218506005,0.0005228792534341469,-0.0020633075629857725,0.0015268357869070307,228.43537110091972,0.1194441162992012,11.447811293126344 jupiterMass
31.569,28.113,26.691,24.328,23.081,22.473,22.2038,0.1778906659187368,7770,7115,4.915546,2462605.4740414214,2.2617727043754767,1.3524884642107124,0.003497826267029101,-0.00021676780507060185,0.0003232919612261044,30.439008268041224,0.10647036266227057,10.059279447247654 jupiterMass
32.284,28.87,27.423,25.096,23.847,23.231,22.9368,0.1826640829470575,7966,7054,4.860352,2463106.45076503,1.098108409443331,1.0698331997146227,0.00729771223343419,0.0001124430508207705,0.0011049926417181872,14.612439162367455,0.10663737603552183,1.692300971401867 jupiterMass
31.984,28.59,27.178,25.151,24.138,23.661,23.4718,0.1968580418532992,7554,6760,7.093086,2462476.832124063,1.8661656018992576,1.379189692862179,0.003344087178897797,0.0003958794502178562,0.0001654027073626578,36.240583448359196,0.1211916704654337,10.865376715382089 jupiterMass
32.108,28.693,27.277,25.274,24.277,23.81,23.6258,0.1984509402281966,7673,4136,4.373953,2462210.755516095,6.635514892214181,2.1972692768986026,0.0015136519974328362,0.00017846348890200223,0.001391190208062203,79.46182140819958,0.12027754469417261,7.2875064536900656 jupiterMass
31.905,28.475,27.056,25.068,24.083,23.623,23.4408,0.2007488938134025,7633,7119,3.645832,2461514.625814674,2.80732670497027,2.1132044019985035,0.004364707099038118,0.00028330812457440924,0.00018352785447447529,28.022016524120925,0.12230789445219405,10.678276412470641 jupiterMass
32.237,28.747,27.196,24.676,23.271,22.573,22.2008,0.1742421257650873,7814,3755,11.79489,2461978.5945838923,1.2406120755463954,1.3632276781402122,0.002588431467222703,0.000884405573323898,0.0033378144943160227,40.062650140291375,0.10369942428346424,1.4924331890404527 jupiterMass
30.822,27.483,26.083,23.922,22.814,22.28,22.0628,0.1899560634293173,7846,7657,3.255463,2462297.083398349,1.5389600623690158,2.2209250203792936,0.008208268604066149,8.711995930365671e-07,0.0002293516302177535,13.716707848104104,0.11259042238074066,7.6930078701456885 jupiterMass
31.851,28.389,26.959,24.58,23.321,22.706,22.4288,0.17748152874056,7562,7451,7.731495,2462835.3799325246,0.5064426892364479,1.965115768217025,0.01018144731143195,0.00010128697441454083,0.00015333414850420777,10.72021661770883,0.10914732066033968,7.503892992315267 jupiterMass
30.885,27.47,26.055,24.057,23.064,22.599,22.4158,0.199137550544633,7771,7198,6.69855,2461906.7384874322,1.2703143919061453,0.30494778206371276,0.005115299256370346,-0.0004266730186217719,0.0001062685226379761,23.297096426838905,0.1191716200277973,6.815362751967849 jupiterMass
31.518,28.038,26.579,24.153,22.85,22.211,21.9108,0.1756520249815828,7635,2176,12.04042,2461540.5285433545,3.825805805487798,1.9227800173525633,0.0008483330308057453,0.0005090523467176621,0.002555163974653171,126.11720393295386,0.106989389849189,6.226654350230095 jupiterMass
32.021,28.584,27.163,25.186,24.208,23.753,23.5728,0.2007488938134026,7703,7327,6.896823,2463272.4998020255,0.7736580476532472,1.782585903074132,0.008296252300096556,-0.00032250955910648486,0.0003224148960214243,14.608576638439455,0.12119643753779014,4.120645973572196 jupiterMass
30.825,27.447,26.041,23.999,22.976,22.493,22.3018,0.1948288023594139,7763,7522,5.793403,2462715.1463316455,1.0832876446516322,2.482525603219133,0.006792550264615286,-8.416795693212372e-05,0.0002249670037720611,17.182537687577547,0.11671325091651699,9.201777665522586 jupiterMass
32.167,28.825,27.424,25.338,24.284,23.781,23.5808,0.1921556509771873,7828,7617,5.150168,2462739.2139731925,1.1788057695265384,1.5691127132421756,0.006867924478893848,-9.515541863093702e-05,0.00019045094762839678,16.621622867709657,0.11415605057208492,10.042698357574377 jupiterMass
32.144,28.791,27.386,25.299,24.242,23.738,23.5368,0.1939336453246704,6963,5592,10.70911,2463051.683511804,1.7806633726291796,1.438673023834224,0.002480894958363873,0.00045035273284008923,0.000502017489029213,52.20895258167522,0.12952492724133657,9.957889819600572 jupiterMass
31.321,27.972,26.571,24.397,23.282,22.744,22.5248,0.1867038015429298,7499,4346,12.10657,2462578.2229082324,2.9607138632269927,2.374549152980867,0.0011798290044592965,0.0007193954039429565,0.0006740459268609242,98.13576902156882,0.115783426666565,12.804865397864594 jupiterMass
