u,g,r,i,z,Y,W149,radius,D_S,D_L,mu_rel,t0,te,u0,rho,piEE,piEN
29.588,26.467,25.088,24.04,23.525,23.298,23.2228,0.4267299853921642,4312,2498,9.243641,2462993.9439976816,3.4137092070138078,0.3367993404110637,0.0053271095860669,0.2005173418080227,1.9389956312662773
19.185,18.202,18.244,18.366,18.481,18.513,19.1028,1.3278626670778104,7826,7545,8.467101,2462768.139704395,0.6165922124963648,1.8973064990074813,0.0552035945647666,0.1143487630644909,0.3126863339473884
30.781,27.565,26.161,25.013,24.457,24.215,24.1278,0.4213598598182543,7674,7484,3.674166,2462245.212635622,0.8284257051825352,2.441168225914778,0.0306412050982161,-0.3774350585871084,0.1230495169156077
30.837,28.122,26.838,26.105,25.74,25.56,25.5468,0.2444292419352727,7704,6338,6.758256,2462521.9373950614,2.507996876445096,1.3202345907765696,0.0031795237454281,-0.2651845127812995,0.5413943482529485
28.693,24.877,23.378,21.475,20.625,20.255,20.0798,0.2865188246009691,7581,6874,5.128932,2461788.3054783004,2.24548534049942,2.5844212375148303,0.0055741200106023,-0.3656429914700519,0.2267896352840645
27.786,24.658,23.279,22.204,21.679,21.448,21.3748,0.4165365933875495,7853,7611,5.371381,2461582.574998028,0.9955062724452808,1.5659156267221368,0.0168490112379635,0.2069458793334265,0.1834720345858895
28.827,25.575,24.164,22.956,22.373,22.121,22.0278,0.3932359013586035,7246,6696,6.133654,2462466.024699456,1.465389747174524,1.3433865611656446,0.0102557924839439,0.4318067763026533,0.1604277762085977
24.991,22.626,21.55,21.119,20.91,20.784,20.7638,0.4744092637428788,7875,5548,10.8142,2462454.51142643,1.1683402150217654,1.8843221236658505,0.0080988935629558,1.4373990505029322,0.5518672335331455
31.489,27.761,26.269,24.505,23.706,23.362,23.2008,0.3014068796128627,7186,7115,5.968157,2461906.66032843,0.55747290090283,2.7254247537238765,0.0214135545293113,0.0961170362546653,0.1183299860898738
32.366,28.757,27.283,25.316,24.396,23.977,23.7888,0.2714270714167033,7638,7218,4.650523,2463061.8809812856,1.9283334903956928,0.5149149457035673,0.0067309502749228,-0.0235958355232626,0.3093852727591125
29.197,26.399,25.1,24.321,23.934,23.749,23.7248,0.2377678665024447,7727,7367,6.278213,2462656.043299921,1.303065948188772,1.6548630303464844,0.0063889078294187,0.2762768809081333,0.0582489609681295
28.926,26.206,24.924,24.18,23.809,23.628,23.6138,0.2586146724580085,7779,6933,2.813025,2462528.681064985,3.677187909199791,2.072445014479488,0.0054591721546888,0.5443855527974819,0.102187489979384
29.364,26.738,25.479,24.783,24.434,24.259,24.2558,0.2726799218542415,7857,6106,2.99025,2463257.332937445,3.9474457450355303,1.433814568781321,0.0049941266864989,-0.5657937889366454,0.9774308310249432
29.834,27.118,25.837,25.095,24.725,24.545,24.5308,0.2469750948337603,7867,5294,9.077049,2463032.772133945,2.9591167768393603,0.6050342188630821,0.0019852903998575,-0.0799651608421987,0.8362839447212208
31.825,28.442,27.001,25.651,25.009,24.733,24.6208,0.3312479207396711,7876,7087,3.828567,2462333.451449348,2.826546566354965,1.2428650764858662,0.0066014885287335,-0.4293456666087201,0.2080477150914221
27.186,24.779,23.641,23.141,22.893,22.752,22.7398,0.4351642011573263,3428,2478,5.446272,2462490.2269870387,6.572838400221166,1.133569046992809,0.0060234717995458,-0.1934815028609292,1.124565914597386
30.991,27.781,26.38,25.218,24.655,24.41,24.3228,0.4242805868339577,7411,6977,1.667218,2462016.3563680258,3.2229296896003503,0.9529509472234744,0.0180975565291296,-0.196134057116294,0.5357751078220311
29.255,26.726,25.507,24.882,24.569,24.406,24.4048,0.3207400265848049,7995,7392,12.60005,2462149.5687272977,0.924957773601626,1.036740855465068,0.0058469224481491,0.3192738690287215,0.0177425431680459
30.95,27.508,26.058,24.077,23.12,22.673,22.4808,0.2610076045600214,2574,2131,12.40726,2462284.6043253243,2.31542809756901,0.588384354749471,0.0059954840496477,-0.21489082668978,1.0040833953027923
28.743,25.561,24.169,23.014,22.454,22.21,22.1258,0.4391907259352862,7741,1284,19.00313,2462548.851340669,1.0934170582167608,1.6205750388560736,0.0046380126091529,-11.339054100788188,1.3532704067386694
