u,g,r,i,z,Y,W149,radius,D_S,D_L,mu_rel,t0,te,u0,rho,piEE,piEN,s,q,alpha
31.863,28.569,27.162,25.551,24.767,24.42,24.2958,0.3619538170034984,7177,2318,8.907488,2461987.4184359307,108.83060951845,1.9580213449217667,8.836712449791601e-05,-0.0681652318482965,0.086392321189445,2.985824090429646,0.4162190972462918,0.2533369337706423
30.679,27.647,26.308,25.021,24.388,24.112,24.0338,0.3573988583275144,7340,6232,8.102543,2461740.932399987,216.8162373367265,1.364885717486692,4.707938370234036e-05,-0.0012130311136432,0.004887815510242,0.1879570815309421,0.8664518504329208,0.6844495571072104
30.701,27.678,26.342,25.067,24.44,24.167,24.0898,0.3452654812372514,7890,7807,8.850972,2461719.230848416,28.06423109850828,2.325225562444535,0.0002992394575206,-0.0016148091472516,0.0011481167842782,4.165738896426109,0.3618807149527138,2.759940471698536
31.002,28.064,26.758,25.595,25.022,24.774,24.7108,0.2577229897914001,7770,914,11.25207,2462776.2029286977,557.8215083310052,1.7830967323655615,8.976174297581093e-06,-0.0307456888379468,0.0470177448340606,1.7068631436840551,0.8269702760078824,1.1982020929458823
31.492,28.272,26.881,25.359,24.617,24.29,24.1788,0.4047185969900506,7471,7132,5.864564,2462485.059338109,138.05413862487657,2.292738457186784,0.0001136517375326,-0.0019875831143219,0.0020706659385082,1.430840560048624,0.0677007060856059,0.3510893464760403
31.309,28.016,26.61,24.999,24.215,23.868,23.7438,0.3695329430575763,7432,5478,7.682828,2461950.176408895,232.90822614815912,2.9738267176117112,4.719851530787731e-05,-0.0041877589630017,0.00885655597714,0.0411079429621346,0.1031097387213931,2.8283593636696334
30.872,27.734,26.364,24.942,24.246,23.941,23.8448,0.4755028900421676,4569,1869,12.44667,2461810.169733864,448.9232683681687,0.1447218208027484,3.1636871272194216e-05,-0.0096305211616105,0.0182871228868366,0.2306868957727728,0.8810631966448026,1.2103569273482842
31.001,27.977,26.641,25.365,24.737,24.464,24.3868,0.3472587206127594,7938,7592,5.385148,2462964.8426508056,86.35388583870272,1.416227985105187,0.0001597899105149,-0.0023004048074995,0.0038785171652446,2.4317730009068166,0.8027788017546738,2.6828248699875834
31.054,28.161,26.871,25.818,25.299,25.072,25.0168,0.2320882537441966,7901,4380,1.483512,2461875.106671722,2100.97984474392,2.6966494279997755,1.6008290811460264e-05,-0.0036156675945716,0.0113615981978997,0.0863096859071247,0.1117020060931599,0.9367490267082472
26.969,24.492,23.407,22.94,22.711,22.576,22.5288,0.5459503652341483,7895,7731,7.279679,2463169.088914233,56.93944317538663,2.366720040637324,0.0002833755638708,-0.0023576952055409,0.000217084023525,1.676636116621156,0.795726621813351,1.2614510370385192
31.189,28.026,26.65,25.198,24.488,24.176,24.0748,0.4530573296143371,2925,2537,12.37999,2461748.1941010854,33.38470892196366,0.8730246439242604,0.0006365700746767,0.02867178860762,0.0362355476582748,7.967637682540125,0.5183757016683487,2.2490322812887404
29.553,26.752,25.493,24.544,24.074,23.866,23.8188,0.2918456072539356,7843,4913,9.13052,2462257.291317336,333.5334830848566,2.0160364488108584,2.0755003494709283e-05,0.003100180591578,0.008576883267898,0.0758506782903786,0.0148799674712657,0.1503909626511293
30.631,27.699,26.396,25.265,24.707,24.464,24.4028,0.2711147592682848,7542,6388,9.438138,2462122.1845282856,172.0634493772414,0.9171346111969052,3.7599191003307365e-05,-0.00517145647603,0.0015095818234051,0.3471332442926744,0.7377274490070282,1.34535294055769
30.312,27.522,26.267,25.326,24.862,24.654,24.6088,0.2878413354061397,7852,5732,5.376828,2461646.9625947094,334.50055028162706,1.560085061476311,3.4620768606152415e-05,-0.0082886959176413,0.0047749433713029,0.0233940970202644,0.4739024596075938,1.7820223400604809
30.768,27.918,26.644,25.652,25.162,24.946,24.8958,0.2607072813634141,7822,6612,0.8881847,2461668.386971225,1775.425074196766,2.26349126316125,3.590182522545456e-05,-0.0002700564372563,0.0054122685529395,0.554241728227686,0.7506341217761979,0.3734595354597669
30.216,27.445,26.196,25.263,24.802,24.595,24.5508,0.2931927053706902,7511,6621,3.362578,2463054.964519604,83.89156251346992,1.864470423913149,0.0002350452961005,0.0117384530682306,0.0199790378270236,3.355571144091553,0.8939348703994309,1.634205193819372
30.727,27.547,26.166,24.692,23.97,23.653,23.5478,0.462011899020665,6860,4276,8.989447,2462237.851289235,105.30191010347654,2.4389756223653904,0.0001208499947212,0.0339897963474931,0.0001291265825156,0.8481544807435248,0.6709870510649304,1.8750455977428715
31.042,27.943,26.582,25.207,24.532,24.238,24.1478,0.444276314857625,7956,7815,2.995761,2463029.9870479167,152.45543366373593,0.3385477815469517,0.0002076802184833,0.0017989755838048,0.0002296540295933,1.9132335260404896,0.3806747078755891,0.9572644331088452
22.379,20.776,20.211,20.055,20.012,19.985,20.2418,0.9165436668505672,7961,7932,8.106564,2462472.0573809394,28.124185499451936,2.476658622085135,0.0008577398417055,-0.0006977791092922,0.000233258599954,0.9256715226327076,0.6715060112822449,3.1062862780807445
31.556,28.297,26.899,25.326,24.559,24.219,24.0998,0.4014700581083764,7972,7918,9.532052,2462624.6565242354,14.23629203558137,2.227166351406508,0.0006303610867368,-0.0022613406398649,0.0004339248256671,2.8363992468839423,0.8789103347939725,3.0509336310884523
29.184,26.539,25.328,24.421,23.975,23.767,23.7308,0.3586354044629379,7609,4877,6.137101,2462193.610250203,496.7751925760924,1.0417938162959155,2.6259667433631435e-05,-0.0019305886956884,0.0086060912094413,0.0280862848750924,0.9454037960601672,0.1717043414892566
31.375,28.488,27.2,26.157,25.642,25.417,25.3628,0.2372210155844415,7705,7573,10.14443,2463087.437868132,28.064450384570662,1.0589277184177526,0.0001836889969333,-0.0008142922133265,0.0027857062933328,3.160055851360191,0.1633658664162671,1.073192552583198
30.389,27.623,26.376,25.445,24.984,24.778,24.7338,0.2955651062110109,7584,7157,8.010547,2462289.7522654445,83.8118404561948,0.0804754461255894,9.859936135939576e-05,-0.000635761737162,0.0042322929774127,0.7125425590033437,0.5371529001246304,2.051644950899517
21.607,20.252,19.801,19.691,19.678,19.668,19.9958,1.0743682386047255,7506,6317,3.421197,2462768.1263392963,222.5361908144232,1.276142215981703,0.0003193395318511,0.0086516766477944,0.0083591214414479,1.4747266315999672,0.0468169471577172,1.003866120079313
30.181,27.479,26.251,25.341,24.892,24.686,24.6468,0.3148858613438074,7442,3236,11.61932,2461640.139689144,99.63024231959992,2.198769810992186,6.208381727168417e-05,-0.0425673116212009,0.034993753031662,0.96193087113613,0.4814888024379985,3.003420592912056
31.542,28.384,27.009,25.564,24.857,24.546,24.4458,0.4572494174714657,7222,2197,2.395526,2463134.3966929405,1035.8904345109763,1.519050763841498,4.333789180885137e-05,0.0183993882783139,0.0428299453609424,0.0894984746401444,0.9226633561792852,2.7678372018709374
29.549,27.056,25.903,25.12,24.734,24.54,24.5048,0.4174968094034652,7405,4943,7.634261,2462767.1711429423,384.6275752717697,1.733373319093115,3.26142573161531e-05,-0.0076875052771432,0.0033021581061013,0.4426683383435346,0.5628536435802971,2.3166240714712703
26.666,23.51,22.138,20.69,19.982,19.672,19.5728,0.4744092637428789,7707,6711,8.506986,2463280.314367443,79.92993611989844,1.11254888239425,0.0001537692279437,-0.0083090704226541,0.0061611115637293,1.6692863269443268,0.189064558651656,0.8089511892996587
25.692,22.996,21.772,20.851,20.397,20.189,20.1508,0.3377949564084023,7947,2299,15.66725,2461544.4738821024,390.9677387898843,1.8784557919561236,1.1786994145194267e-05,-0.0169110844359554,0.0073356028249082,0.4486019163386054,0.6531153142404941,0.7521632437787159
25.709,23.21,22.056,21.207,20.793,20.588,20.5588,0.3964178126604136,7624,7385,4.380416,2462498.0478135226,100.49544659467536,1.6005041487688134,0.0002006297574151,-0.0035108102259802,0.0002808982183434,3.004391626405768,0.8673657763220765,0.2441130120630741
30.194,26.823,25.407,23.701,22.873,22.503,22.3648,0.3021016942286876,7830,7486,4.38823,2462962.6153790187,167.76101755780033,0.4968448454614825,8.902208892490821e-05,-0.0027157805969132,0.0010502018546336,0.1302351759316146,0.4473380381412245,1.546698442065408
25.916,23.426,22.277,21.468,21.072,20.873,20.8398,0.4127177629451932,7877,574,6.446798,2461871.7698634597,1224.6663956909438,1.121987558239643,1.1272422746983226e-05,-0.0488608084887632,0.0565350828560376,0.9626635811017727,0.5660772946663291,0.8388023846481946
27.929,25.054,23.771,22.738,22.228,22.005,21.9518,0.2595094402121309,7995,6691,6.149923,2461812.659454462,285.8130841194578,0.7630082576510758,3.136676456423732e-05,0.0030501895713025,0.0040439792922852,0.8069530252849013,0.6701980438751515,1.6881099024488233
31.187,27.753,26.328,24.547,23.682,23.293,23.1448,0.284546442885925,7813,4676,1.487434,2461616.720019475,1327.1299256601458,0.4547218432543118,3.1337980485361536e-05,0.0126281986718032,0.0096409484805263,0.2824511225881184,0.1551206327247516,0.9743323392707312
28.783,25.689,24.331,22.962,22.291,21.998,21.9098,0.4316712857393396,7098,5416,5.416463,2461790.6903517544,275.18452754934304,1.5349277335175842,6.93049395779603e-05,-0.0042546700765887,0.0098413230330923,0.3005069092866321,0.2227704730555085,2.224928216046264
31.648,28.522,27.121,25.05,23.964,23.427,23.2068,0.2466909178647099,7752,5881,4.121538,2462034.7530785417,462.5413580087816,1.5203043186612095,2.8354130461089865e-05,0.0073919101015365,0.0026808010284461,0.7395807840121567,0.3774761122439936,0.8631171816376396
29.172,26.266,24.973,23.901,23.373,23.143,23.0878,0.2273281202734336,7957,7495,10.26004,2463331.48798513,44.16168957923124,0.3344558334678715,0.00010710158157,0.0006899928079591,0.0062065341663877,0.3245903707023228,0.9540762191029504,2.266867611959799
31.63,28.17,26.741,24.928,24.049,23.653,23.4988,0.2809656068017152,7946,6625,5.131353,2463081.660483907,203.0525689251406,2.8187562323064097,5.764359201579752e-05,0.0005983617756711,0.0087762940482261,0.60808391385258,0.4936982786877542,0.9929922675933872
27.856,25.029,23.763,22.801,22.327,22.117,22.0688,0.280642319327721,7813,2232,7.214198,2461923.7473434457,501.3595070916913,0.4837524143919077,1.686882527990747e-05,-0.0320978533645468,0.0037711465536395,1.0138525427870366,0.3800825893473301,2.2380577801173227
29.989,26.678,25.27,23.637,22.843,22.491,22.3638,0.3678350934093643,7778,3973,8.278459,2462107.084534489,439.6886166849235,2.194924676816736,2.2068728593032528e-05,-0.0080419900716617,0.0093801449211575,0.6551487323346128,0.671546103873624,0.0871332278795353
26.954,24.36,23.168,22.274,21.835,21.627,21.5938,0.3708114712957125,7695,7375,7.420961,2462114.691615147,111.60091803993136,2.89940173218206,9.883333179937124e-05,0.002170420581459,0.0012138661070953,0.9821162992833132,0.6734982676182675,2.5564027368590287
31.05,27.713,26.3,24.636,23.828,23.468,23.3358,0.3304860716630584,7833,6216,7.140081,2462768.6847480168,180.6433459792042,0.1677040525660882,5.556313513620183e-05,0.009148668141326,0.002178671885305,0.3069959716663061,0.4005214568056917,1.3195144009329751
19.791,18.391,17.918,17.8,17.782,17.77,18.0838,1.0706639030122662,7696,7555,10.59031,2462626.699769276,40.19201189208151,2.961599723853202,0.0005551706502341,0.0005063408391675,0.0020184069887825,1.7847982251989178,0.0158320819162408,2.421905769951484
30.228,27.01,25.621,24.102,23.361,23.034,22.9238,0.4151004085926125,7531,7103,11.21465,2462503.6212518187,88.41216106764556,1.2211985054429533,9.44255664546188e-05,-0.0012736597559876,0.0026580192765868,1.0031919479023257,0.9114565327617322,1.263914319781552
27.465,24.955,23.794,22.919,22.491,22.282,22.2548,0.3842847594237347,7237,3865,4.703487,2461657.986609532,656.1841582478338,1.4930500341595203,2.9223734579761217e-05,0.0142437926233267,0.0008084370757639,0.2317429287341888,0.1612138323960941,2.9091368953345498
25.726,23.243,22.131,21.53,21.226,21.061,21.0178,0.5207786372989104,7844,4048,8.399653,2462590.5554987937,343.25057785527304,0.1344679343484891,3.911377827690369e-05,0.0083360115126404,0.0126442942194009,0.7371994657293913,0.5043304854432346,0.758245455325887
29.777,26.675,25.314,23.936,23.26,22.964,22.8738,0.4407102595941525,6861,1179,30.23337,2461621.00923192,138.4240977367557,1.89451893167334,2.6070796338349012e-05,0.0612401845021945,0.0028062161921508,1.9326574390310185,0.556770669887924,1.4115616129576325
31.874,28.498,27.075,25.202,24.274,23.842,23.6718,0.2806423193277208,7197,2434,13.84485,2461748.87180817,133.11602508000502,0.0021739755899754,3.593932188408599e-05,-0.0421501060274971,0.0335726905149116,0.6216454519914286,0.452846737054468,2.9517729116525144
29.536,26.62,25.322,24.236,23.701,23.468,23.4118,0.224209061532792,7628,3912,3.743152,2462469.2873635003,404.30404026850033,1.614872161589774,3.2990108813137416e-05,-0.0093923476011244,0.0285492974209231,0.5845670280413288,0.2893333111026677,1.1382504876630195
30.306,27.311,25.986,24.747,24.138,23.873,23.8008,0.3084275477330517,7946,3547,10.25124,2463274.492276296,196.0063311104512,2.23644542164681,3.281292268945806e-05,-0.0214313249443613,0.0185919667358986,0.1023988335769699,0.7548809608823365,0.7864771316087066
29.346,26.565,25.313,24.375,23.911,23.704,23.6588,0.2931927053706906,7640,7580,3.992878,2461718.6538449544,47.84249044559159,2.5873505026697106,0.0003412296797919,0.001493327226488,0.0013016287826652,1.6338324868306349,0.7871249716352892,0.9488040399163122
31.634,28.311,26.9,25.253,24.452,24.096,23.9668,0.3545301389353798,7739,6237,6.795412,2462449.594886716,269.77495397227017,1.0385612681697312,4.244609192125357e-05,-9.255710569186078e-05,0.0061991728419056,0.7370695088629597,0.5587112837123048,0.5988203764991445
30.726,27.806,26.507,25.416,24.88,24.646,24.5888,0.2188533308988402,7986,7856,5.380656,2461717.8668341395,40.52999708095926,0.6351106346613292,0.0002134513329247,0.0034240006025293,0.0005661552442971,1.261997521314823,0.199370669016503,1.503307966551808
26.263,23.783,22.67,22.066,21.763,21.599,21.5538,0.5189830342899793,7433,1010,6.102614,2462932.657409079,1713.335180588052,1.4590393302274691,1.1342730420571489e-05,0.0092843502411593,0.0284084877766189,0.5534857250146438,0.5387345453103219,0.0338350493556128
32.215,28.772,27.344,25.505,24.606,24.197,24.0368,0.2829131673468105,7990,6615,6.962578,2461869.555888969,156.78163183800717,2.2968567705249523,5.509699887531927e-05,1.1046140065112798e-05,0.0087046375293061,0.4608993911637446,0.5784943772410822,0.247360257235141
32.276,28.837,27.409,25.579,24.685,24.279,24.1208,0.2848742277366738,7498,7139,3.157271,2462583.4752393146,140.28652884014284,0.1141581020625339,0.0001457024017406,-0.0054561485003794,0.0009045606926065,1.93429260285158,0.4012759903403057,1.9346089817284535
28.977,26.335,25.128,24.228,23.786,23.579,23.5438,0.3377949564084023,7929,7664,3.543455,2462146.027052477,160.37633892897605,0.8591743680720878,0.0001273369202647,0.0012040471244683,0.0025310199100046,1.580237204669419,0.3561957535650401,2.083021306776924
31.97,28.642,27.23,25.577,24.773,24.415,24.2848,0.3529012209106663,7882,7643,3.281658,2461941.542053103,172.1265989002505,0.1667571518305317,0.000134636322279,0.0024951714652583,0.0005959337633456,1.660832317626221,0.43497699438718,0.4843807282235809
30.089,27.14,25.83,24.67,24.098,23.848,23.7828,0.3021016942286872,7901,1129,2.788156,2462946.6860148017,1285.9748412416438,1.3976538043382674,1.811375017004836e-05,-0.0559345009471833,0.0534058647236936,2.215102007033228,0.0606074958004854,2.9941893925623635
28.901,26.142,24.897,23.965,23.504,23.298,23.2538,0.3109232229664953,7808,7420,8.733621,2463210.724294191,99.61239988296433,0.378297055251789,7.774857309104965e-05,-0.0027205539720847,0.000710139501986,0.0627492189418314,0.7711437225310173,0.0477866184821169
30.362,27.443,26.144,25.055,24.518,24.285,24.2278,0.2206242065605486,7861,7553,8.415885,2462265.097009378,57.00241265438719,2.1106309681367867,9.937317144893956e-05,-0.0018080882719889,0.0035114069117913,1.1358643021325796,0.347948309291563,2.21304681504946
21.685,20.31,19.853,19.741,19.727,19.717,20.0438,1.0378943812628338,7010,4509,5.154053,2462396.8795482195,496.8453847011312,0.0262061835516814,9.820911980859564e-05,0.0112823195257176,0.0002835649495723,0.6353677893226743,0.5475162240503437,0.8693441333523457
28.443,25.811,24.607,23.704,23.259,23.051,23.0158,0.3619538170034985,7871,7171,5.834917,2462647.0715525835,201.53555490260408,2.275861173592463,6.64237983076864e-05,0.0029063501290984,0.0025281302274464,1.0124211439589863,0.3113372314631896,1.5129850838981396
30.267,27.315,26.005,24.844,24.271,24.022,23.9568,0.290839346987104,7875,5051,6.264652,2462271.148546132,331.3931560610243,2.6833485067555,3.0216831873104032e-05,0.0124864173098569,0.0003267562681545,0.745513648460329,0.0213925569726489,1.5813384225596827
30.514,27.659,26.383,25.379,24.884,24.666,24.6148,0.2604073037277051,7997,7573,4.384376,2463131.481295194,91.53294808132446,1.106728050473187,0.0001378248849793,-0.0062172261705903,0.0013958819181585,0.2453993666153247,0.9433882502399792,2.309394066347524
31.971,28.686,27.28,25.68,24.901,24.556,24.4328,0.3712386296236879,7774,6211,3.513636,2462410.8596813013,464.85447678823255,0.7570414501212049,4.966170828698805e-05,0.0021725217842436,0.0069051461824235,0.0563823897459624,0.798726634346998,1.1413881628979403
29.848,27.087,25.841,24.91,24.45,24.243,24.1988,0.3000220407936631,7694,5986,6.92372,2462136.7680777563,316.5127357535631,2.6862555036576348,3.022435966847737e-05,-0.0010298803894826,0.0060945932062437,0.2274754100356791,0.9712824434048936,3.117305651728062
31.105,27.936,26.558,25.097,24.383,24.07,23.9678,0.456197772994107,7495,7305,8.517617,2462556.5338961803,66.42163074331384,0.3546501201147171,0.0001827429779473,-8.675404153583364e-05,0.0022387133106776,0.1362270812852488,0.2332321588769602,3.126187552567532
