u,g,r,i,z,Y,W149,radius,D_S,D_L,mu_rel,m_planet,m_star,t0,te,u0,rho,piEE,piEN,s,q,alpha
30.357,27.234,25.868,24.463,23.774,23.472,23.3778,0.458831431478854,7980,7499,5.36358,9.557994331650052 jupiterMass,87.37157548138642 solMass,2463101.6386531745,162.8649410448295,0.5968509135264057,0.00011180332417438387,-0.003001491516837013,0.0015120298722466194,0.4301138993564407,0.00010442762680007303,0.10325149399171116
32.045,28.817,27.425,25.894,25.148,24.819,24.7058,0.3657237471756873,6828,2997,13.77318,9.760221357667113 jupiterMass,45.96805962986203 solMass,2462493.722189785,222.02864783200187,0.8265005796609491,2.9751113653200736e-05,0.004049530681045887,0.021990616489365754,0.9346283257887125,0.00020268532335962876,1.0603255434528736
31.964,28.76,27.374,25.872,25.139,24.816,24.7068,0.3785760720575299,7658,5952,9.681149,0.4951757093622301 jupiterMass,50.58521451187931 solMass,2462349.0460997787,148.14687293799258,2.2178258887399984,5.8547077549086504e-05,-0.006122959240560847,0.007305010662193023,0.9331937050806575,9.344467183149917e-06,0.08007180627109498
31.335,28.454,27.168,26.148,25.644,25.424,25.3718,0.2229221181005167,7780,7442,6.177337,2.1126928226424195 jupiterMass,47.05159804145866 solMass,2462473.146661527,88.4349868498672,0.6884362217509957,8.909123302466496e-05,0.0030364029862277714,0.002452473664909586,0.977662652315317,4.2862824443620304e-05,2.7026050710926377
26.273,23.946,22.98,22.637,22.479,22.375,22.3778,0.6232369030945606,5976,3683,6.21608,10.964905729718094 jupiterMass,41.84467942330438 solMass,2462832.2070201053,350.1538503554917,2.586618293707625,8.138678379090698e-05,0.009144887227752923,0.014900099750805116,0.08301739319007742,0.00025014018340828166,1.9406594457151423
31.734,28.582,27.208,25.769,25.064,24.755,24.6558,0.4151004085926125,7664,7516,7.535822,11.368899196064005 jupiterMass,6.067351426790703 solMass,2462498.9483092423,17.285101226669678,1.4987815736484866,0.000706288153318262,-0.005488202053812675,0.004667466079646447,10.188819451743608,0.0017887023275461845,1.0317402966114395
29.154,26.625,25.443,24.661,24.271,24.08,24.0598,0.3807616155724683,7949,7060,12.80771,9.440216828691653 jupiterMass,108.78677560419003 solMass,2462502.580231325,106.83954512802306,1.455528031880567,5.945987118468576e-05,-0.003489386108468564,0.002388128253524233,0.7087920616432846,8.283705902707304e-05,2.653751814446043
30.582,27.555,26.217,24.932,24.299,24.023,23.9438,0.464144449052668,7312,6971,3.009988,0.6456901811712022 jupiterMass,53.21238982853978 solMass,2463228.8254552693,206.61454193946895,2.095286164934512,0.00017337167501773967,0.003928156615892443,8.383915374190723e-05,2.122475773026866,1.1583244538775728e-05,2.649858272778844
30.857,27.907,26.596,25.438,24.865,24.615,24.5498,0.3409205346573278,7925,7703,9.888434,6.88229423154234 jupiterMass,117.96236149808534 solMass,2462660.541657758,69.04121111095141,0.004834761491513406,0.00010702981767014597,-0.0013556445847946355,0.0013955257637429848,1.3341901147370296,5.569402228368664e-05,1.1316941551605735
30.319,27.644,26.416,25.546,25.113,24.913,24.8828,0.3055998669788463,7930,7582,8.748951,12.192207536297666 jupiterMass,33.883328057942116 solMass,2462165.7964179097,52.76888948258197,0.9236363697272654,0.00014178583680143756,0.0010972219930224457,0.004445684372208591,0.17109442865770713,0.00034349078678471367,1.050738640927105
31.857,28.714,27.342,25.913,25.214,24.908,24.8098,0.4223311946116061,7887,6250,10.24122,11.666420445958119 jupiterMass,96.41357637097965 solMass,2462322.6949755596,182.12773536494336,2.2973488566060976,4.8764115676440644e-05,-0.0031813740455778595,0.0056717670089779446,0.015590036801613156,0.00011550964198155801,0.8663208699746169
31.481,28.633,27.358,26.381,25.899,25.687,25.6378,0.2424672913302094,7891,7122,4.797174,3.0539572850131353 jupiterMass,29.647043074694942 solMass,2461793.6368333534,138.3973999522643,0.08542548288327179,7.861302915051841e-05,-0.0002801295197995157,0.007522604694556622,0.4791591166974493,9.8333247188165e-05,1.9297185402299348
28.027,25.565,24.449,23.939,23.685,23.54,23.4978,0.5013640164566353,7932,7234,2.787748,5.486042339456201 jupiterMass,19.825326633085734 solMass,2462841.8787096995,183.63959097151465,1.1211075755730064,0.00020971883743657618,0.00861441493200288,0.0010559990314460027,0.06939403088679112,0.0002641542548820728,1.986208325949903
30.826,27.985,26.712,25.738,25.256,25.044,24.9948,0.2583171026410173,7667,7576,2.067212,12.045396614245297 jupiterMass,94.66204014246627 solMass,2462719.155873562,194.18803365375945,2.498498646146978,0.00014256306771136888,0.00017612371520821907,0.0014145497522544109,0.19640430914472481,0.00012146860702058619,1.2614417571517706
30.997,27.978,26.642,25.369,24.743,24.47,24.3918,0.4336637898635183,7924,7571,10.89366,11.850261832476303 jupiterMass,30.11159684538695 solMass,2462936.842687127,40.28267753392687,0.9847420878200852,0.00021183775422438999,-0.004415661336909958,0.0021183744607626604,1.7518250020176362,0.00037567558022223106,1.1983795939141297
29.366,26.241,24.804,22.378,21.006,20.313,19.9788,0.2260232736746506,6142,2332,3.340214,8.755220349765453 jupiterMass,57.33755063987899 solMass,2462030.0304447627,1218.7803110051752,1.0697593749298018,1.5354314890026135e-05,-0.015865786675239326,0.017828521248707305,0.5027165130076668,0.00014576281633495736,3.0158366456218237
29.244,25.772,24.344,22.454,21.533,21.113,20.9488,0.2701799773040461,7892,6180,9.369657,8.551377640607047 jupiterMass,74.30047491601287 solMass,2461948.1934715533,179.66573448232356,2.3472471969374453,3.454331001840325e-05,0.007465457212208712,0.001507012020488258,0.2338186936537832,0.00010986599745755363,2.176083284936034
29.037,25.59,24.166,22.365,21.492,21.099,20.9488,0.2858598495907502,7956,6942,1.748878,7.794278322423557 jupiterMass,23.994012695466758 solMass,2462625.8441485236,395.6341152760816,0.9296144538799338,8.820474612019298e-05,0.0073603167744014705,0.0063049882080720146,0.9671200828267909,0.0003100929068835308,1.188305717587116
27.565,24.728,23.459,22.492,22.015,21.805,21.7578,0.2501227303808614,7913,7791,6.999877,4.82212634493091 jupiterMass,59.465287207390084 solMass,2461617.061187078,51.08296363899497,0.5849306036418429,0.00015015241334517205,-0.0005954646495621787,0.0019316889077847013,2.6401898608959398,7.740943028306035e-05,0.21283862448186558
31.235,28.127,26.727,24.725,23.695,23.192,22.9948,0.2509881172964252,7537,6277,7.091087,1.8834071881937442 jupiterMass,34.962149617752154 solMass,2462558.1111810682,141.84451985805768,1.443752120789373,5.6236215464365454e-05,-0.009600043048898216,0.0011718242533299186,1.1551898442320465,5.142388731021398e-05,0.09857154497490486
14.957,14.147,14.397,14.633,14.795,14.842,15.5408,1.7789066591873692,7863,7660,5.331973,8.481935380292374 jupiterMass,23.398351499653717 solMass,2461673.557367973,54.906594627894975,2.9343921206117867,0.001312620705049034,-0.00024095528327857714,0.004198001154066583,2.657308098195176,0.00034604175456751053,0.9646536752253672
18.863,17.66,17.282,17.198,17.2,17.2,17.561799999999998,1.089314189595192,7675,7487,6.381171,11.577514833991026 jupiterMass,7.82089733914244 solMass,2461857.9122813013,26.14722223488336,0.5611455492992459,0.0014448928822489691,-0.0011873525750795068,0.007062918346454282,0.46408262065558226,0.0014131151995704359,2.2028603522363848
26.347,23.816,22.636,21.827,21.426,21.231,21.2128,0.3733818136211848,7836,7295,4.727485,9.326988298486503 jupiterMass,95.56605997258833 solMass,2462925.3393415753,209.69393837594328,1.6661144942682187,8.16449849722168e-05,0.002373580958780547,0.0025544608565725626,0.8470920329812602,9.316580857878216e-05,2.313710183720719
24.461,21.994,20.866,20.304,20.023,19.868,19.8278,0.5025197798782596,7290,4092,8.582128,6.650135776474155 jupiterMass,112.93339813007286 solMass,2462346.769434075,422.61145471793236,2.04568993481923,3.228317174761758e-05,-0.008121069283266997,0.007113739276553155,0.01258062362175126,5.621172631344828e-05,0.319449942884026
31.793,28.555,27.144,25.173,24.176,23.699,23.5118,0.2541868978067997,7944,7672,10.79415,10.391774212636411 jupiterMass,84.08200092746189 solMass,2462673.8652509656,59.15676542990182,2.077852111443444,8.511534674804475e-05,0.002552766418503105,1.4854230829813199e-05,1.8255570573515152,0.00011797920642554437,0.17240022706404057
30.75,27.377,25.956,24.106,23.19,22.766,22.6008,0.2871793187054742,7378,6245,7.072103,4.397555537863601 jupiterMass,115.1864708473758 solMass,2461565.9257717463,248.05310951618773,0.6960545186117157,3.768843232600924e-05,-0.005045515870751492,0.0008691712565213881,0.6408420221575911,3.644422065475673e-05,0.9081149835513376
31.675,28.168,26.733,24.864,23.958,23.547,23.3858,0.275202998106558,6444,5291,7.478082,2.9533188213838644 jupiterMass,27.39789008488934 solMass,2462999.8929171436,134.17261417943683,1.1665871150552953,7.229867538385947e-05,0.006734003890590279,0.010305295649482188,0.9401663312830362,0.00010289920534869926,1.3850322094447287
28.978,25.999,24.68,23.463,22.864,22.603,22.5338,0.3285891060521345,5740,4814,5.322522,3.7536333752430546 jupiterMass,119.83873425307054 solMass,2461967.696565955,392.4545180510899,1.1377886469951723,4.655017156938435e-05,0.005656784718032496,0.001528737121876443,0.4092165184894111,2.9900155394456907e-05,2.0467125129700556
26.698,24.184,23.011,22.245,21.865,21.676,21.6528,0.3945964382568184,7647,7543,7.556195,3.8793904913926487 jupiterMass,34.579878631444565 solMass,2463064.4691817625,34.445785628308144,1.5591346072506358,0.00033675157457960583,-0.0025295132566653168,5.749427137972592e-05,3.639342413028775,0.00010709244627109168,0.6061988720235217
28.741,25.59,24.217,22.778,22.074,21.765,21.6658,0.4311745917804208,7970,7403,1.084571,3.7124505148627445 jupiterMass,28.64201249763292 solMass,2462796.2082592943,504.2365610121722,1.5859342636675948,0.0001680309703750731,-0.003226373625642034,0.005548343611314223,0.6658871351559216,0.0001237302670570829,1.9469160920072253
31.701,28.696,27.3,25.253,24.179,23.645,23.4328,0.248687044405791,7719,7511,8.020732,4.794703994320369 jupiterMass,60.00563642507338 solMass,2462960.2331934986,60.29843510674303,1.0619415763161428,0.00011315112838478604,-0.0016322810891842734,0.0021625356276497288,0.3840159831541763,7.627611436607337e-05,0.3244172176913254
30.618,27.23,25.811,24.086,23.248,22.873,22.7328,0.3027981105576215,7192,7005,5.908493,12.482992590480025 jupiterMass,6.245051434103767 solMass,2462635.834053523,26.88452190223633,2.8603476787542945,0.0004502059755492862,0.00575169367423519,0.006305662120337623,4.6190944426936005,0.0019081016185840496,2.575029127214025
29.106,26.01,24.651,23.279,22.606,22.313,22.2238,0.4706013415209774,220,114,132.1045,9.897612426781555 jupiterMass,116.19760798131009 solMass,2462805.9358252557,174.86101686531603,0.9001682177891617,0.00015729201814431565,0.04724546810632383,0.04726348151270927,2.0083155532566868,8.131151679291466e-05,0.27207987411907664
28.463,25.723,24.48,23.572,23.123,22.919,22.8808,0.285530930653865,7931,6317,9.276971,10.174495090479235 jupiterMass,38.4723539799716 solMass,2463207.304159308,125.10093067191309,1.165243390311549,5.269207330447577e-05,-0.002263940551758999,0.009882844298393189,0.3718534799984861,0.0002524543819693731,1.7939165053291803
32.168,28.662,27.227,25.359,24.454,24.044,23.8818,0.2755200197243475,5471,2825,8.053799,2.1470622915934494 jupiterMass,96.27775696537103 solMass,2463127.2407932836,525.4414737445398,2.6726797727589893,2.0213807529847778e-05,0.012157862713864188,0.008398184328696922,0.825900359933473,2.1288128723909285e-05,0.6260317739572345
21.815,20.152,19.554,19.38,19.325,19.29,19.5178,0.834935949819319,7975,7856,6.768545,4.063297488704133 jupiterMass,113.24950562977148 solMass,2463231.702951626,71.42378583309213,1.5318062136059978,0.00036785028604547726,-0.001434310248528013,4.605118979570986e-05,1.047740565552804,3.42500422588982e-05,1.7152928157409078
31.955,28.503,27.075,25.272,24.397,24.003,23.8508,0.2861891474276265,7975,5354,4.999988,4.4422917867002125 jupiterMass,36.01355595202944 solMass,2462648.5224745087,309.97294130093013,2.237580552067936,3.932932916114942e-05,0.010647576513891454,0.009792905443096451,1.1698791065686416,0.00011774971987886541,0.9389909909769073
27.614,25.049,23.856,23.016,22.599,22.4,22.3808,0.3529012209106668,6801,1231,5.462288,12.026006586449881 jupiterMass,14.177667113088035 solMass,2462686.144417677,586.3013970693282,0.31622311743860687,2.7521473241516835e-05,-0.07338387682399575,0.01929668804678495,0.7158792283429769,0.0008097211236187457,2.4401787034539746
32.353,28.861,27.426,25.539,24.62,24.202,24.0358,0.2711147592682849,4276,2797,5.770476,9.840798800889896 jupiterMass,32.631122367552564 solMass,2461628.4288196857,362.90342874207124,0.5671183258089265,5.142799223801975e-05,-0.0008797602476203639,0.021550827676883495,1.260847246890676,0.0002878837475208279,1.7579307123292018
29.045,25.906,24.537,23.113,22.415,22.11,22.0128,0.4520153266715002,7869,7185,2.778051,7.70874624452245 jupiterMass,41.546508222723006 solMass,2463029.0924083376,266.02692530943625,2.27210762595601,0.0001320245275843831,0.004782365169118817,0.003588642341764026,1.6175674603938295,0.00017712017281223928,2.4988088927528653
25.718,23.259,22.161,21.683,21.447,21.31,21.2658,0.5207786372989105,7716,3427,5.8956,6.273811101976185 jupiterMass,71.33147823527995 solMass,2463320.498416871,601.3964899699962,2.558359131665565,3.233395716209393e-05,-4.956781577913199e-05,0.016708949146975592,0.12125346105955408,8.395934096872708e-05,0.20551745918235273
30.708,27.468,26.074,24.528,23.774,23.441,23.3268,0.3653029344372532,7535,4839,6.118076,4.002022850303656 jupiterMass,9.187617698268456 solMass,2463042.6661311286,140.4502650333224,1.30406508504293,9.583392806659316e-05,0.031345034524857596,0.002299041250130238,0.4991049927702665,0.0004158105030679876,2.990909615579541
29.223,26.325,25.033,23.948,23.412,23.179,23.1218,0.2350461602409695,7633,7028,2.701163,0.7744696836217108 jupiterMass,4.205698771808657 solMass,2463046.8646227927,84.04769982955021,2.2874207500648556,0.00023039236867638787,0.0026471675913607162,0.017950230263216863,4.3946697953702,0.00017578631625378993,0.03168474836839096
29.068,26.111,24.797,23.624,23.043,22.788,22.7208,0.3703848044689505,7968,6768,9.728855,10.091224546186252 jupiterMass,90.31164090658477 solMass,2462745.817372435,151.88828442036856,0.25276328059479836,5.3432395360450026e-05,-0.004148329336620113,0.003611535468939084,0.7440011753581222,0.00010666426463719312,2.7797028934126407
29.897,26.767,25.399,23.987,23.296,22.993,22.8978,0.4412179382184191,7956,7662,6.139954,6.880050810984911 jupiterMass,76.79753647668542 solMass,2462373.046491163,103.320737027362,2.9971117457141605,0.00014848842110483425,0.0014317516088237416,0.0023792492484568458,0.37869792344481285,8.551910822785332e-05,0.32878554322008163
32.354,28.884,27.454,25.63,24.745,24.345,24.1898,0.2832390707367567,7979,2542,10.05451,9.585053215100402 jupiterMass,97.84935462784182 solMass,2461728.979816222,530.9593005675106,1.8214540018397094,1.1294561350327886e-05,0.0052225185039913745,0.01758087620242686,0.2677000180429458,9.350942135719014e-05,2.5186507441260906
32.269,28.832,27.406,25.622,24.757,24.367,24.2178,0.2895030615699434,7692,6287,4.359559,7.5996489470569575 jupiterMass,16.17802929014946 solMass,2462238.036348461,163.95308387375633,2.8598190771272685,8.944139242993407e-05,0.008091205494183386,0.012447831147884782,2.261330124409523,0.000448421803109778,1.3464541549795281
29.004,25.903,24.542,23.164,22.488,22.192,22.1028,0.4760506482297665,7934,7768,10.11595,1.579219595366128 jupiterMass,57.76647678390174 solMass,2463075.032654906,40.64390852892013,0.19312722771779844,0.00024788237084243363,-0.0023274475969440375,0.0005551329810163205,1.3211242735431437,2.6096691434849418e-05,0.06776171782687014
16.709,15.745,15.867,16.033,16.165,16.197,16.826800000000002,1.691037197690594,7892,2378,9.346037,6.563603366368656 jupiterMass,62.18780153536714 solMass,2462138.1927024634,476.7449433300441,0.09306372753808667,8.168443489010223e-05,0.023829570101873337,0.003497568225922384,0.7593928537932645,0.00010075252337122483,0.38920115392962956
29.189,26.144,24.801,23.486,22.837,22.553,22.4688,0.4458134438869903,7951,7736,10.73301,9.837447745418682 jupiterMass,17.65245563064637 solMass,2463313.9073098022,24.129695163287547,2.4427424697839535,0.0003677433719588632,-0.004916685135884193,0.00035744923204029515,0.6033372282760227,0.0005319809941030485,2.0785814371039617
31.459,28.16,26.753,25.134,24.347,23.998,23.8728,0.3350835908865629,7328,3364,7.726874,3.149573678917035 jupiterMass,75.16554025823977 solMass,2462104.201996231,468.99211460278036,1.6600578638936216,2.143310763604158e-05,-0.015988650147498146,0.002653774536599909,0.6888255456967854,3.9999245173072126e-05,2.1132777897096524
30.362,27.466,26.175,25.086,24.548,24.314,24.2568,0.2315544655730499,7608,6695,7.089431,10.87857387034511 jupiterMass,82.23552251949917 solMass,2462332.543794202,178.51544983637595,0.9636567864721267,4.084908041740124e-05,-0.004802489910016424,0.0019228319808437422,0.6795916751933948,0.00012627905280201103,0.7098540186240031
16.936,16.08,16.311,16.537,16.695,16.737,17.4258,1.7444284494684468,7951,7682,3.543528,1.792433836520754 jupiterMass,7.860099680106523 solMass,2462026.1849241043,54.73419435353071,2.3120097598672325,0.0019214258294350409,0.001881506696796692,0.00807753116177497,5.920652989765449,0.0002176876979619982,1.0200334160389328
26.313,23.837,22.693,22.084,21.777,21.613,21.5758,0.4821177941644502,7848,420,30.62095,11.846476846264306 jupiterMass,4.236490512115012 solMass,2462992.6011769534,105.3174471682512,0.8770008740169128,3.2356534320856745e-05,-0.22904122219737358,0.11262064900765534,3.994496588858121,0.0026693269955299303,0.6593429103321788
29.745,26.604,25.234,23.808,23.11,22.804,22.7068,0.4386853798824171,7717,4594,2.157307,7.857632196044016 jupiterMass,104.88183200486304 solMass,2462865.2713223603,1468.673133453615,0.5367328964352537,3.0475747979716717e-05,-0.006823189938851325,0.007521356583097459,0.33714662194963474,7.15171564379954e-05,2.998199022964861
21.683,20.277,19.791,19.662,19.636,19.619,19.9188,0.9400547773988132,7875,6827,5.251669,8.856724797516089 jupiterMass,31.991519622401636 solMass,2462282.568378587,156.7556026116145,0.07927432475485496,0.00024630260018042684,-0.008583648773092012,0.0010587320593619118,0.37636075945874525,0.0002642756118919024,2.6190951909814397
29.939,27.13,25.868,24.927,24.461,24.254,24.2088,0.2637261294031841,7879,7219,6.409813,2.826293538253456 jupiterMass,24.604666798450165 solMass,2462576.4143851483,86.89409920737637,2.6857240181502355,0.00010207825358522391,-0.003938002393697374,0.006511151550236042,0.35265694353978483,0.00010965251174592026,2.926280051086968
19.307,18.242,17.994,17.967,18.003,18.017,18.4478,1.3840544017358805,7979,7098,2.699132,3.1757221765610266 jupiterMass,112.95907142120512 solMass,2463283.0820341627,511.9094883834927,0.83196765605294,0.00021324271741855595,-0.004042095434705938,0.0007555696985569754,0.6664120498166598,2.683738490669445e-05,0.8386156309105963
27.397,24.924,23.772,23.158,22.849,22.683,22.6438,0.4514952242474717,6828,5886,2.483894,3.300296624324619 jupiterMass,114.07184542509246 solMass,2462393.3463796955,686.1766473945905,2.8605272719744046,6.589879484002626e-05,0.005022801226174064,3.791592856830351e-05,0.1459372122829346,2.7618069263528397e-05,0.7664477644068907
28.914,26.161,24.914,23.999,23.545,23.341,23.3008,0.2965877168918661,7983,6914,8.340592,2.1933121638479123 jupiterMass,18.077067663777754 solMass,2463005.969222838,73.9500648041492,2.8627357884314373,0.00010231478864107987,-0.0092492341795391,0.00678207608342936,0.5195312474896526,0.00011582205609039874,1.7279910734450414
29.568,26.845,25.607,24.708,24.262,24.06,24.0228,0.2921818004175016,7820,6571,7.333502,11.280974955185112 jupiterMass,7.401875190402587 solMass,2462000.742917971,60.33126884174228,1.581421048956508,0.00014344299676700812,0.014297442044910805,0.014079313321630708,2.4622063350063623,0.0014548683095514828,0.9946602981129676
31.728,28.472,27.073,25.508,24.745,24.409,24.2908,0.3573988583275141,7766,7249,9.795049,0.8371120184008 jupiterMass,11.860869317155148 solMass,2462216.103600511,35.121980738394775,1.0875641594425094,0.00022722545266971566,0.004680313868318893,0.008553581244070884,0.6092589137988339,6.737299641233154e-05,0.44506862924484786
30.29,27.449,26.177,25.207,24.728,24.517,24.4678,0.2492603272500352,7628,7164,8.00623,12.346203258950412 jupiterMass,52.08716805208154 solMass,2462806.4999435004,86.58995078813469,2.1721577120489353,8.006334622984192e-05,-0.004288720028942408,0.0012723936935731851,0.7882109204425659,0.00022626713801416525,0.4576608555631812
23.417,21.405,20.638,20.393,20.292,20.227,20.3448,0.7527541541067131,7496,5340,5.16849,4.050936162605705 jupiterMass,116.73935268574697 solMass,2461710.4737414178,505.70390671687716,2.7078945137457433,6.526050195455184e-05,-0.007511985319999796,0.00047139776339362487,0.11302924611555057,3.3125079195966475e-05,1.9944887552912154
29.014,26.393,25.183,24.328,23.903,23.704,23.6788,0.3278333720796102,7268,4610,9.476397,5.287071459689603 jupiterMass,46.61815518913708 solMass,2463303.4816976935,211.53516030736483,0.2201382268042641,3.822075376021864e-05,0.009195187329387984,0.011152647915944612,0.16202672408932603,0.00010826271244597697,0.570955170107416
30.971,28.076,26.786,25.743,25.229,25.005,24.9518,0.2173467551660155,6968,6146,6.419297,5.027264848605435 jupiterMass,39.707360979705584 solMass,2463217.2062197695,141.76370005916417,1.6669898052539243,5.822095506381853e-05,0.007024930115546999,0.0031622681049418176,1.3642746885876775,0.00012085915353498777,0.6695300897987494
30.15,27.339,26.077,25.134,24.668,24.461,24.4148,0.2631195761372317,7665,2317,5.050677,5.1786413443799315 jupiterMass,62.338763703235486 solMass,2462330.177832002,894.1873343355634,1.2834334970178054,1.2910697572356763e-05,-0.002995494974754865,0.024168796430158703,0.30682293187545545,7.930059682726207e-05,1.6625236212269403
30.838,27.703,26.334,24.916,24.222,23.918,23.8218,0.4381806152959087,7942,6443,9.662056,2.272151157566082 jupiterMass,112.33806999132267 solMass,2462275.227093719,195.70193768854463,0.33214861612576785,4.956161138614932e-05,0.001925950257906374,0.005320760749002738,0.18906695172878446,1.9307634481230162e-05,0.9677276033465576
30.041,27.105,25.8,24.64,24.068,23.82,23.7568,0.2878413354061394,4323,4080,1.748874,6.386835501636867 jupiterMass,75.08595197702216 solMass,2462295.822772205,606.2113844694762,2.7785373560575146,0.00010667732868399434,-0.004746380032759338,2.491207220313433e-05,2.109642382852686,8.119809608379061e-05,0.5379322364112304
29.898,27.151,25.906,24.995,24.543,24.34,24.2998,0.2845464428859253,7759,7542,6.506317,9.809576226981994 jupiterMass,87.89063929194735 solMass,2462612.906509971,91.46357002420719,2.3846037219058567,0.0001046769010633928,0.001008194248173017,0.0020405316292615872,1.5387303829856893,0.00010654337002663642,0.3651673635004198
31.567,28.264,26.857,25.231,24.44,24.088,23.9608,0.3500686025283031,7652,6704,2.143717,4.6835035994807575 jupiterMass,63.992341623546615 solMass,2463123.290285555,528.7697473508406,0.5543534127715166,6.855371010849809e-05,0.001260201689140933,0.005819762416189825,0.6923757728939534,6.986532165270567e-05,1.0188354591774766
22.611,20.964,20.349,20.163,20.098,20.056,20.2578,0.8692669360625848,7989,7608,7.914877,11.357117199036997 jupiterMass,17.667741578057843 solMass,2462548.4195866566,43.83951856479513,2.364163303908644,0.0005326446991204068,0.0038342554798480016,0.005370112406415002,2.342902414971728,0.0006136289997686468,2.0573531937470872
30.62,27.533,26.176,24.816,24.149,23.858,23.7698,0.4804554906445685,7626,7048,4.524528,10.309785337839843 jupiterMass,1.083710903197563 solMass,2462920.1311250646,24.98240919512774,2.127947156180232,0.0009467505762421729,0.0318900596790945,0.013803892381182379,6.690896256420254,0.009081445621636645,0.7177984582195683
29.248,26.658,25.457,24.61,24.19,23.991,23.9688,0.3421000682786425,7881,5051,10.45131,10.579303622331022 jupiterMass,119.71677286933866 solMass,2462557.484330195,290.96727900572387,0.5905395260787346,2.424620466883742e-05,0.006284738232114226,0.005780593923110923,0.27867733002078077,8.435695345973098e-05,1.3341374270914088
28.554,26.043,24.87,24.113,23.737,23.549,23.5248,0.3987063576679135,7757,7488,4.258631,11.739954006665185 jupiterMass,108.43691004640851 solMass,2462202.303092789,173.45727441558427,0.1518404191529099,0.00011819079564716788,0.0009619388514210962,0.0020780779999924905,1.3948075493930414,0.0001033494259199323,1.423823867013819
27.449,24.984,23.868,23.35,23.092,22.946,22.9028,0.501364016456635,6728,5784,7.020256,1.8334219726558547 jupiterMass,95.87544305127436 solMass,2462404.379054992,226.43250181023728,1.3180338213100207,7.962735311175867e-05,0.00538146477897093,0.0014518188793772226,0.28266337924292967,1.8254664467041348e-05,2.534017610108835
31.117,27.909,26.521,25.013,24.277,23.953,23.8438,0.3936888916329799,7772,7361,11.96543,6.180273156624035 jupiterMass,81.21497641852093 solMass,2461804.6042568777,66.54214945632098,0.4675131941689439,0.0001080642513331295,-0.0008436803123191926,0.0031858002571992124,0.7182924367056623,7.26424285253292e-05,0.47233684880733134
31.861,28.653,27.265,25.758,25.023,24.699,24.5898,0.3829597763678119,7724,6733,9.04612,12.615135745731624 jupiterMass,70.35034254411231 solMass,2462983.2779722493,133.42109892737798,2.6499839186294847,6.977676869307824e-05,-0.0049539210497635735,0.002951831417571488,1.153349649879152,0.00017117664830224147,0.5274067681262555
31.712,28.43,27.026,25.426,24.647,24.301,24.1778,0.3590485365032919,7722,6904,5.808215,10.749281160777143 jupiterMass,67.81058701768369 solMass,2462418.321216647,183.0650679881071,0.31684817300140433,7.427831003353869e-05,-0.001896486176850204,0.0049176385638528206,0.77709064593364,0.00015132153055564951,1.5011138643922866
30.053,27.333,26.094,25.197,24.752,24.549,24.5128,0.2921818004175017,4207,1750,3.032571,12.223319062002822 jupiterMass,22.120216975027965 solMass,2462893.8931278344,934.1158054100532,1.3324188105129133,4.1644319206534885e-05,-0.03524671386211438,0.02468329815458725,2.0402709179583156,0.0005274952732031454,1.920440449943592
29.197,26.653,25.466,24.633,24.22,24.021,24.0028,0.3627882067248962,7596,7443,5.859068,11.499192784055289 jupiterMass,96.51165229634475 solMass,2463078.3484273413,90.92230902219053,2.505455515113292,0.00015228461369059306,-0.001854867210861293,4.6574126767957004e-05,2.462315191116745,0.00011373821570534431,1.5991744589038357
31.08,27.975,26.613,25.231,24.553,24.257,24.1658,0.4636103904957835,7050,4423,5.580432,12.336056771257505 jupiterMass,119.89254518339429 solMass,2462980.625773839,593.6518150103728,2.2797404304781033,3.371717961074387e-05,-0.008328630953201585,0.004112147294907233,0.3807159152497264,9.822069125104942e-05,2.444965637223087
27.698,25.231,24.104,23.559,23.287,23.136,23.0918,0.4877004551098603,7314,6929,7.90177,2.520689799441397 jupiterMass,23.801371841349283 solMass,2462352.9499074705,56.094639717848956,1.0187400377848392,0.000255528457554334,0.0005071917402325472,0.006239497028172867,0.8736466256333891,0.00010109652352020243,0.6516130049898848
31.816,28.638,27.258,25.787,25.068,24.752,24.6478,0.4023955421734648,7869,7822,3.685117,0.46290252456585973 jupiterMass,68.90131640140478 solMass,2461735.8032643204,64.87827837171592,1.9730131652113712,0.00036330371072979597,0.00016212112490115202,0.0011552209314315042,0.9095931159138548,6.4132893813826204e-06,2.4517124116735207
30.714,27.764,26.454,25.277,24.697,24.445,24.3798,0.3073641142642381,7871,4048,7.734614,12.106242942668882 jupiterMass,18.27281172440307 solMass,2462340.8331201263,199.6059445023667,2.452362265316052,4.296333131387399e-05,-0.012456019802925485,0.025507674949799396,0.2602365916195564,0.0006324450709832437,2.9745153764593897
31.41,28.301,26.938,25.552,24.872,24.575,24.4838,0.459889147166037,5792,5488,5.193485,2.8245389060318695 jupiterMass,96.88170186069848 solMass,2461716.5271781664,193.19180495429018,0.3951617681212666,0.00013441998479590532,0.0010686840293534718,0.0033134810978696252,1.105103695267353,2.7830730690475593e-05,1.2967909728660727
31.44,28.24,26.855,25.359,24.628,24.306,24.1988,0.3905288844544999,7521,4033,7.528171,12.666972894479434 jupiterMass,86.28748072687732 solMass,2462852.8821652373,436.17058586303733,0.7588445833369579,2.6860774945202014e-05,-0.012292316527177705,0.003538090568700512,0.6519416254572249,0.00014013410966522017,2.9597705388478373
