u,g,r,i,z,Y,W149,radius,D_S,D_L,mu_rel,t0,te,u0,rho,piEE,piEN
31.02,27.766,26.368,24.802,24.038,23.7,23.5818,0.3549385418923742,6823,3957,10.24872,2462686.7900489187,142.1008359705369,2.9293314831582005,6.067340167320264e-05,-0.0259164129902123,0.0060933843612306
30.713,27.833,26.547,25.525,25.02,24.8,24.7478,0.2252439635393431,7861,5228,6.324341,2461531.6900087786,408.480735857986,1.1615676008195543,1.883975810036804e-05,0.0087741393363854,0.0022505704682093
26.332,23.9,22.841,22.415,22.21,22.085,22.0498,0.5573822840121714,7823,7611,4.611088,2461726.0886817,63.59830409705548,1.6715750163082157,0.0004126840661851,0.0042156249503272,0.0013765445574632
26.76,24.299,23.198,22.712,22.473,22.334,22.2898,0.5171936223763322,7791,3446,3.113192,2461721.1741750017,1617.909879459624,2.027780940108633,2.2386517539416757e-05,-0.0014124732173027,0.0116504519323934
17.455,16.592,16.82,17.045,17.201,17.243,17.930799999999998,1.7444284494684452,7748,6642,5.103585,2461726.458972332,249.60364029168355,0.2806715114574387,0.0003002092693222,0.0021391740052512,0.0057789044017902
30.902,27.776,26.409,25.002,24.313,24.011,23.9168,0.4179777471652248,7856,7715,3.395893,2462767.3153355517,63.18685014170175,1.7770593457164914,0.0004211703579712,-0.0008953957109195,0.0038574059539377
27.682,25.151,23.974,23.234,22.863,22.679,22.6478,0.4223311946116059,7434,5825,4.688069,2461516.364128345,495.27860798696,0.2338438548997589,4.155983881557048e-05,-0.0017160818930325,0.0055874001946693
29.302,26.647,25.427,24.56,24.129,23.929,23.8998,0.3141616439595366,7098,3810,4.558455,2462624.659283677,434.60198839498486,0.9214170549944656,3.7948498845563256e-05,0.022236245765252,0.0028304659602382
29.138,26.393,25.148,24.238,23.787,23.584,23.5448,0.2891699506438273,7918,3551,6.746346,2462927.76225396,405.5734126813724,0.1287426589125122,2.267182032606809e-05,0.0146787187764323,0.0146426221296184
29.414,26.757,25.536,24.668,24.237,24.037,24.0068,0.3145235442051759,7056,3392,4.830967,2463295.416330172,547.5551163359777,1.8477347422694936,2.8623286161249766e-05,-0.0014977017748073,0.021085141333652
17.084,16.177,16.384,16.598,16.75,16.787,17.4648,1.7204939938621877,7747,5293,11.80423,2461609.7362712785,196.0288105320708,2.498869736789722,0.000163022989594,0.0020035940353473,0.0092315934132508
30.86,27.994,26.713,25.709,25.214,24.997,24.9458,0.234235739915828,7612,2395,8.913943,2463176.782615945,676.6184108911276,0.9067251012086672,8.666176575815352e-06,0.015295227374752,0.0081472305104411
30.81,27.756,26.41,25.093,24.446,24.164,24.0828,0.4061188622829616,7403,1157,11.53537,2461562.015841974,913.407887986797,0.2652033915703473,8.843739477164406e-06,0.0114824950549825,0.0225203285255483
31.798,28.588,27.2,25.69,24.953,24.629,24.5188,0.3607058292475559,7968,6745,7.504109,2461895.251973395,167.43862430371843,0.0935315438297519,6.119780853364726e-05,0.0050116119693715,0.0043176528590029
28.795,26.132,24.91,24.038,23.606,23.406,23.3758,0.3167037172597021,7701,2067,6.524273,2462831.641930915,1124.212449835043,2.275404475929815,9.52384541630336e-06,0.0073300048191049,0.0160289023658734
31.537,28.359,26.979,25.509,24.791,24.475,24.3708,0.380323499810566,7782,3133,9.985404,2462103.5410433547,407.191193911402,2.274747619486634,2.041666168807556e-05,-0.0149881281939988,0.0082922567295813
29.693,26.887,25.624,24.67,24.198,23.988,23.9428,0.2752029981065579,5712,2716,5.407131,2462708.2348998697,319.79998712770384,2.91413107718615,4.732672414986699e-05,-0.0384681228272779,0.0135699225137802
29.484,26.832,25.613,24.747,24.317,24.117,24.0888,0.3159753189228447,7589,3827,4.340899,2462840.8558126222,705.5056295966131,2.9919107943914525,2.3092729009509235e-05,-0.0144465986232671,0.0054727882849666
30.556,27.718,26.447,25.481,25.004,24.794,24.7448,0.2518564983201706,7351,4414,3.044391,2461952.27944534,917.9548956261696,1.6708493974876075,2.0824365719718374e-05,-0.0034445431937315,0.0113176746863291
30.58,27.748,26.479,25.524,25.051,24.843,24.7948,0.2568343815751717,7855,4442,9.766166,2461775.8974673115,150.15802672713798,1.360341481464732,3.787225223307334e-05,-0.0057999337690597,0.0236624602773047
31.413,28.167,26.771,25.217,24.46,24.126,24.0098,0.3484601834013512,7694,7420,5.600955,2461579.203139225,90.64600282465364,0.8747323850758699,0.0001515224742524,0.0023269218757087,0.0025509609258956
30.943,27.905,26.564,25.269,24.632,24.355,24.2758,0.3860585372804181,7783,7421,3.95903,2462235.0933767213,119.97491489453876,1.1327039099756384,0.000177383697398,-0.0006930158904603,0.0047695048211535
30.307,27.522,26.266,25.337,24.876,24.671,24.6278,0.2717397433348308,7984,6184,6.226492,2462125.9138773046,300.33709832728687,2.123154542679916,3.09148421608253e-05,-0.0010124639129168,0.007048313895032
30.191,27.446,26.201,25.29,24.839,24.635,24.5958,0.284874227736674,7316,3299,10.2049,2462872.94496511,501.0688561005583,0.6733351407582687,1.2934811872883378e-05,0.0004681943463811,0.0118793543939876
31.858,28.573,27.168,25.564,24.783,24.436,24.3118,0.3405282612408882,7718,6500,9.181181,2462379.97175242,117.82859107651184,2.424240103148087,6.927650487280962e-05,0.0081840710994258,0.0004652920455753
32.026,28.737,27.332,25.721,24.935,24.585,24.4598,0.3432836829083523,7663,3824,9.341457,2462381.4705172344,455.21656975646215,2.27105466761692,1.7894042740190132e-05,-0.0029746707570169,0.010852459517437
29.245,26.569,25.342,24.458,24.019,23.818,23.7848,0.3278333720796102,7990,7672,7.248521,2462330.2290057405,60.92125915736212,0.597420346888714,0.0001578246827449,-0.0042780968562998,0.0003306237120793
19.91,18.905,18.77,18.801,18.871,18.898,19.3978,1.4694444092443228,5685,3179,6.01381,2462010.076740636,333.2633386046025,1.737816717322009,0.0002190646308792,-0.0066201054467887,0.0243879082298493
30.529,27.758,26.506,25.583,25.126,24.921,24.8788,0.2764732774298034,7312,940,2.968793,2461682.787076014,3546.363686504934,2.335055636960775,6.100151280654598e-06,-0.0297407511487885,0.0122417961654796
29.677,27.063,25.854,25.001,24.577,24.378,24.3528,0.3320115260597855,7525,3560,3.272635,2461536.560925347,999.263981691244,0.6388700301239187,2.2916889366489727e-05,0.0153467155466833,0.0061442869812179
30.785,27.73,26.385,25.061,24.409,24.123,24.0378,0.41366917564776,7823,7600,1.872726,2462187.187594339,131.4255937533488,1.6416121686650846,0.0003649324297811,0.0053564681489365,0.0015133216184936
31.642,28.511,27.142,25.729,25.037,24.734,24.6388,0.41366917564776,7759,4642,8.7867,2463251.190331789,86.53663530771863,0.7607361738204669,0.0001190990839399,0.0411101690555971,0.0061725970174309
28.952,26.459,25.296,24.602,24.256,24.078,24.0468,0.4218452476423339,7905,7514,6.860735,2461918.086481387,105.977652268617,1.8910515308646585,0.0001246674750016,0.0028154006469662,0.0017345023089921
11.279,11.473,11.895,12.239,12.497,12.667,13.4678,12.857400166874454,7683,3260,3.002755,2461679.348139089,1412.3820895416932,2.583746537570488,0.0006702503403178,0.0048790741303702,0.0144046302360006
27.655,24.616,23.277,21.977,21.339,21.061,20.9818,0.3860585372804187,7940,5649,10.1349,2463327.6274690432,243.8832571141518,2.6070912377611952,3.341319613110584e-05,0.006787985954272,0.0033004391236458
28.222,25.016,23.631,22.121,21.384,21.059,20.9498,0.3887345672182582,7883,4785,2.278161,2462006.9134008684,851.3269315843316,1.4160070285887263,4.3188454681231183e-05,-0.0063296333630984,0.0141129826127167
27.813,24.978,23.71,22.745,22.268,22.058,22.0108,0.2556543347820549,7592,2838,3.255612,2463226.576203124,1623.7399515844534,1.8223175399607032,1.0820184352787186e-05,0.0097769006218326,0.0116972990376096
27.528,24.772,23.527,22.609,22.155,21.951,21.9098,0.283892004227768,7969,2523,8.98444,2461939.2027220214,674.0904135041718,1.964511967237604,9.991414730088404e-06,0.0026640906733784,0.0161169959190496
23.023,20.812,19.934,19.637,19.507,19.421,19.4758,0.6817939778359992,7298,5292,2.275972,2461710.4579894072,1241.019862638893,1.898658346397449,5.618113003340944e-05,0.005310999962289,0.0041117488067925
27.709,25.013,23.784,22.893,22.452,22.25,22.2158,0.3027981105576217,7862,7464,8.00259,2462381.8266365463,78.46768100721258,1.3601655870666662,0.000104180287678,-0.0024504798073557,0.0030916323327685
26.785,24.122,22.902,22.025,21.591,21.39,21.3588,0.3145235442051759,5900,2351,5.467425,2462175.4582791203,220.11230645605292,0.756803066740633,7.524208234826705e-05,-0.0768311056108428,0.0112756992017362
29.253,26.368,25.081,24.048,23.54,23.317,23.2648,0.2252439635393428,7949,2920,4.903488,2462267.8179452354,745.5873324437857,0.7416945937448917,1.3165090298625651e-05,-0.0214637369559419,0.0028012494102502
32.165,28.713,27.284,25.374,24.438,24.007,23.8368,0.2504108606453454,6407,6323,7.266063,2461658.1529637426,58.24525870476435,0.7551895453028701,0.0001568648054248,-0.0013130216246954,0.0012158482177868
31.062,27.722,26.31,24.643,23.833,23.472,23.3398,0.3010600717958363,7536,7449,15.32472,2461704.748550473,10.583537081615574,1.6633750801586138,0.0004183846120108,-0.0034433436609127,0.000569831037887
28.568,25.514,24.169,22.844,22.191,21.906,21.8208,0.4247693392056978,7449,6339,2.790103,2461804.041122796,677.47720240152,0.4497974832019201,5.124211903244863e-05,0.0004732380477879,0.0045176200104409
30.825,27.539,26.133,24.531,23.752,23.407,23.2838,0.3304860716630579,7673,5766,7.228099,2463253.965479787,212.54024231897588,0.3515216476335476,4.7622206614600767e-05,-0.0013428472017177,0.010159560515902
30.358,27.048,25.639,24.002,23.203,22.847,22.7178,0.3385736542044376,7857,7791,9.49572,2462552.1084827585,14.213942874901182,2.064675460510191,0.0005423014402332,0.0007563962075468,0.0028179569280986
29.071,25.914,24.54,23.095,22.388,22.078,21.9778,0.4056515697106662,7401,7010,11.83763,2462862.936352072,87.93899047284863,1.1281409987380018,8.943414006342239e-05,0.0019290652433162,0.0018086130667533
32.075,28.628,27.201,25.406,24.534,24.142,23.9908,0.2683200714226521,7806,4790,2.392418,2463005.1536228764,706.7090131480294,0.8382683260069902,3.4532954653229705e-05,0.0143619058716962,0.0098679331778517
32.105,28.686,27.262,25.499,24.644,24.259,24.1128,0.2748863412633728,6541,3525,7.022314,2462695.133353634,86.12236784252012,2.1504751242218134,0.0001180319605616,-0.0235940733467926,0.0753934732633149
29.632,26.767,25.487,24.481,23.985,23.768,23.7168,0.2374942836471136,7968,6963,5.908957,2461576.5900523253,246.52922621076732,2.625502170086824,3.47545291563525e-05,0.0043937327634138,0.0011503802871738
27.618,25.091,23.914,23.1,22.698,22.501,22.4788,0.3794487800342188,7582,6565,8.755838,2462622.8202090478,202.41182194863737,1.4056935826553278,4.79647963585892e-05,0.0010299968032914,0.0040828287929819
27.065,24.573,23.414,22.708,22.357,22.176,22.1448,0.42330476856291,7830,7695,3.129009,2462735.406201496,95.17459456277456,1.1600149992438946,0.0003083545541456,0.0003057570617232,0.002730994448679
29.776,26.738,25.397,24.1,23.463,23.185,23.1058,0.3803234998105658,7414,6512,3.109617,2463118.956083076,429.774044250384,2.989609137559785,6.519890621573919e-05,0.0012055448491728,0.0049616655369102
26.799,24.291,23.123,22.362,21.984,21.795,21.7688,0.4151004085926125,7742,6432,4.951293,2463164.499999536,282.1246609949188,2.829156273300457,6.519692795191761e-05,-0.0034791885467643,0.0059338813807641
21.668,20.205,19.695,19.557,19.526,19.506,19.7918,0.9175994844035692,7256,1161,8.106182,2462842.99066614,414.8708191882941,1.9931642227502344,6.3872433606712e-05,-0.0395411657944568,0.0679052177264257
28.033,25.365,24.143,23.262,22.825,22.623,22.5908,0.32783337207961,7697,7111,5.348894,2463325.2798076984,174.82761897521775,2.1539177678715147,7.736498682247463e-05,0.0036630876438754,0.0020172034894505
28.514,25.93,24.733,23.88,23.458,23.257,23.2338,0.347258720612759,7916,7578,8.82095,2461902.4459292,80.86332294214924,0.8802316167233624,0.0001044641432784,0.002600169061902,0.001250456157757
26.179,23.71,22.576,22.003,21.716,21.558,21.5128,0.4849010905644207,7684,6430,5.275062,2463002.112651677,258.6566733149267,2.477490391233828,7.855998005298453e-05,0.0049110149462256,0.0046950030584584
29.892,26.764,25.396,23.982,23.288,22.985,22.8888,0.446327001152666,7844,2360,3.66949,2461678.0207099584,737.7575284851158,2.591078490645072,3.570121802773776e-05,0.0257401420807987,0.0305766661355719
27.077,24.607,23.469,22.889,22.597,22.437,22.3928,0.4749557621216058,7965,7893,7.940949,2461974.8499735463,41.10936275498745,2.161864631417543,0.0003102708997462,6.507830757554845e-05,0.0012797374100795
30.588,27.658,26.355,25.202,24.634,24.387,24.3248,0.2658600982214725,7965,3781,9.509934,2462278.1625166847,210.3197757882229,1.6103428835393458,2.834631334834672e-05,-0.0226674617366377,0.0113954709900187
30.779,27.627,26.254,24.815,24.112,23.803,23.7038,0.4061188622829612,7955,7192,6.407532,2461662.893694082,87.46632098714434,1.5344103426486866,0.0001547277283421,-9.836904890575036e-05,0.0086909137379038
31.552,28.303,26.907,25.35,24.592,24.257,24.1408,0.3480592346383984,7974,4571,7.506004,2463117.546930789,356.09702765756526,2.999181231177856,2.7738732044544728e-05,0.0126599118384943,0.0015801681787552
21.856,20.31,19.746,19.582,19.533,19.501,19.7398,0.9271567423180634,7506,3859,4.613272,2463224.821660976,553.6203375669975,0.2426074128857188,8.215052049189988e-05,0.0177401132959211,0.0030839659046828
29.108,26.45,25.231,24.357,23.923,23.722,23.6918,0.3167037172597019,6621,5525,6.638477,2462394.5800026497,229.0364609441894,1.887324274163358,5.343715271286992e-05,0.0064780082279829,0.0031364099185638
20.628,19.474,19.133,19.065,19.078,19.083,19.4678,1.1631966985143836,7996,7590,10.20874,2462116.398559649,49.55559104673488,1.8491549120195208,0.0004884300639089,0.003913171294416,0.0028310582131084
30.518,27.5,26.166,24.897,24.273,24.001,23.9248,0.3557567597344591,7515,4830,2.367981,2463283.624752841,1363.308526375046,2.4441341285007265,2.490798683898977e-05,-0.0081956385745013,0.0016957861322806
31.368,28.17,26.785,25.29,24.56,24.238,24.1308,0.3742425475955395,7980,7233,6.459042,2462461.902006309,93.14485415633304,1.2790765684283798,0.0001324067451691,0.0050671472727863,0.0060048396901822
30.579,27.475,26.113,24.732,24.055,23.759,23.6688,0.44172620166589,7388,7331,5.886672,2461714.0495579303,23.39413347125335,1.2935060601982151,0.000737456297537,0.0002614773260615,0.0027789721039743
24.327,22.256,21.462,21.206,21.1,21.03,21.1348,0.7280365129371311,7960,7357,8.269304,2463288.4665677524,129.1378614949332,0.2829452116073894,0.0001454803579033,-0.0010592214095295,0.0033587937011648
24.631,22.415,21.517,21.185,21.03,20.932,20.9708,0.6976749996987974,7923,4109,16.54361,2461577.8205085355,245.79304876383685,0.146235012293005,3.67832789681435e-05,-0.0059850637950873,0.0086553699890638
25.404,23.038,22.033,21.63,21.434,21.314,21.3028,0.6246736125351265,7875,7710,13.52724,2462482.3080956787,41.74702162085815,1.8847564411548487,0.0002385913651865,-0.0017565141996514,6.341767198367708e-05
31.22,28.04,26.66,25.186,24.466,24.149,24.0448,0.3847274383805869,7959,7833,7.338008,2462953.1713361866,51.113037164161085,1.3077720723270996,0.0002189130256247,0.0019665080706986,8.10481778762797e-05
29.805,26.952,25.675,24.67,24.172,23.953,23.9018,0.2601076712552827,7637,7249,11.24134,2462770.290902466,64.29303476213128,0.2845972804779108,8.004517839911083e-05,0.0001311197803437,0.0035394946510547
30.828,27.706,26.34,24.938,24.251,23.95,23.8558,0.4277136996034716,7214,1822,4.401467,2462670.3381799594,1421.1642978793034,1.6975222226643216,1.6099860016912597e-05,0.023598968591031,0.0041075217633675
30.652,27.462,26.079,24.593,23.867,23.548,23.4418,0.3790121748603546,7960,4306,4.530189,2463110.2100422606,343.0841070236861,0.5877193561705949,5.203672879299447e-05,-0.0219499099804578,0.0120764171244325
31.466,28.18,26.776,25.171,24.388,24.04,23.9158,0.3468591542890113,7972,5433,6.325749,2462174.685820929,215.9138583417467,2.793442685136728,5.411033379430725e-05,0.015246293705367,0.0036480273358218
16.519,15.936,16.233,16.496,16.675,16.75,17.4748,2.0237327544245542,5940,2973,2.079327,2461593.033538603,1647.005653483617,2.0618238526358343,0.000168980133535,0.0135059637953638,0.0117758974755076
28.341,25.723,24.516,23.654,23.227,23.026,22.9988,0.332393988575966,7485,7153,6.636631,2461688.899327042,38.81300765406226,0.7328369786009159,0.0002928351483245,0.0039230093882765,0.0078690498660454
31.429,28.247,26.867,25.392,24.671,24.354,24.2498,0.3838425898265991,7735,7031,5.683204,2462815.468682202,163.08701917346806,2.3906660806778226,9.094252713856652e-05,-0.0046758936262414,0.0020391952632187
30.866,27.872,26.547,25.309,24.701,24.436,24.3638,0.3285891060521346,7576,6530,3.494636,2461701.865513407,331.3619203142875,0.7292762717406256,6.362026385107923e-05,0.0039934900681108,0.0053411903969451
27.31,24.841,23.715,23.164,22.888,22.735,22.6898,0.4893878251138728,7978,6997,7.35312,2462541.426351748,229.9103588679633,2.823294867075205,6.16333468853676e-05,-0.0037399682228157,0.0006547421209616
30.682,27.831,26.555,25.568,25.081,24.866,24.8168,0.2466909178647101,3277,813,23.69827,2462068.961819948,491.9622764352232,0.1426955822377572,1.0967688057645577e-05,0.0288798148760693,0.0023401249442849
31.675,28.394,26.992,25.388,24.605,24.256,24.1318,0.3529012209106668,6588,3203,8.731767,2462244.458669844,296.86601221577195,2.6152045747745407,3.510134591393017e-05,-0.0204740988028675,0.0095775586859898
31.378,28.471,27.176,26.109,25.583,25.354,25.2988,0.215354108137275,7994,5665,8.757176,2462855.294162174,275.0007829346053,2.822060324114255,1.900105978477167e-05,0.0071245931062516,0.0031750631344997
31.177,28.049,26.681,25.272,24.582,24.279,24.1848,0.4237923968353885,7168,4226,6.36438,2461671.326483916,392.1956705227556,1.784257676642233,4.0233061646824926e-05,0.0001057690504522,0.0142113219494571
30.912,27.816,26.456,25.085,24.412,24.119,24.0298,0.4483871529855718,7003,6981,3.131171,2461547.395630981,65.92192382426981,0.5151721873901843,0.0005268890722726,-0.0007298942698672,0.0003183418321849
28.726,26.206,25.031,24.233,23.838,23.643,23.6198,0.3869484941208553,6722,2999,7.108611,2462846.693933212,282.4687850464723,1.1645213087698896,4.869521160888921e-05,0.0154756186392886,0.0298163906201863
22.795,21.299,20.775,20.631,20.595,20.572,20.8488,0.9039682162999207,7902,2212,16.70232,2461649.2584436294,370.7755034675745,2.460054002938296,3.137726734443673e-05,0.0077545382843807,0.017563949851585
29.057,26.52,25.337,24.5,24.086,23.886,23.8658,0.3669890961706978,7802,7155,15.08343,2461995.083228279,16.35486172727066,2.93239449102162,0.0003238821711773,-0.0170410758231143,0.0020216825225357
31.045,27.989,26.641,25.321,24.672,24.39,24.3068,0.40332315969966,3677,2056,2.671531,2462935.39737478,549.1614420729279,0.9435179013306612,0.0001269948449267,0.0103740112084114,0.0523644558229211
31.399,28.509,27.219,26.181,25.669,25.445,25.3918,0.2226656172096121,7896,6644,9.238973,2461529.878303105,169.37985547705597,1.309020751515734,3.060887594528494e-05,-0.003515479808317,0.0043207349540448
29.806,27.149,25.929,25.055,24.621,24.42,24.3888,0.3170685458607579,7777,6943,9.498567,2461590.680030903,137.18097536141633,2.1788129302759813,5.3146650760317706e-05,0.0036256634953922,0.0023663820030637
30.561,27.613,26.302,25.145,24.572,24.321,24.2548,0.3343129200134142,7871,7635,8.814775,2462980.55391619,33.64540182480744,0.0425240823316541,0.0002432613506329,-0.0013199292269987,0.004652848008225
29.072,26.541,25.362,24.539,24.132,23.933,23.9118,0.3751052657666268,7855,7747,6.608979,2462841.639956278,73.46865782083296,1.895710454648161,0.0001670541656314,-0.0005662068432899,0.0012090368756809
21.392,20.116,19.698,19.596,19.588,19.58,19.9168,1.1108442231658473,7974,4440,4.958748,2462463.571978863,455.5625179214073,2.5694959028794004,0.0001047475135038,0.0072368234559831,0.0144255611788564
24.891,22.857,22.083,21.835,21.734,21.668,21.7848,0.737315155422322,3511,1797,5.006822,2462197.616870759,1210.8400371695568,0.2074485238354249,5.883831442170334e-05,-0.0082232806156651,0.0141513758388549
19.561,18.523,18.379,18.405,18.47,18.492,18.9788,1.5158392943093388,7554,1362,7.540591,2463143.576456745,1107.636777235782,1.517908448509223,4.080940319069231e-05,-0.0248417217810449,0.0086926694748372
29.762,27.15,25.944,25.083,24.657,24.456,24.4298,0.3354695922848342,7217,6287,5.7041,2461932.7715634285,272.0884471103944,0.8742211566743594,5.087284654159202e-05,0.0038124285328905,0.0029551626981563
31.516,28.545,27.227,26.021,25.428,25.17,25.1008,0.3034961322919953,7901,7817,3.448658,2461778.126274858,75.36198927524293,1.9616677574040515,0.0002510472297231,-0.0014307785568837,0.0012673632127039
30.805,28.016,26.759,25.825,25.363,25.157,25.1128,0.2745700487750711,7967,4621,11.10647,2463304.070731516,213.50043181960325,1.7293544233982012,2.468711578915876e-05,0.0002266728812833,0.013997601766995
18.659,17.719,17.906,18.11,18.258,18.292,18.9598,1.708650196516366,7739,6156,4.485162,2462259.7224956537,390.710119098155,2.5282809307629908,0.0002140042197412,0.0010631798648314,0.0068434660934926
28.453,25.983,24.853,24.294,24.014,23.859,23.8138,0.4860189030224041,3572,1937,8.200055,2461855.700786152,648.498943648244,0.752502524842262,4.346127754351741e-05,0.012108924177316,0.0108080512418232
27.973,24.794,23.415,21.938,21.216,20.899,20.7948,0.4146227815831168,7240,4699,6.232042,2462932.4916482107,502.675965443858,0.7890747370144755,3.105152387485173e-05,-0.0062499337987048,0.0060640307242914
24.307,21.833,20.696,20.073,19.76,19.593,19.5528,0.4826731724274877,7974,7810,10.83731,2462598.039967913,51.79962638770281,1.0151779290556795,0.0001831536684062,0.0001201825819814,0.0017091795223565
29.201,26.008,24.625,23.133,22.406,22.085,21.9788,0.3816393617472884,7621,4182,10.45253,2462144.48390548,394.5188408161984,2.217517817266333,2.0627131822576662e-05,-0.0086133576342286,0.0041416063960059
29.548,26.336,24.949,23.436,22.698,22.373,22.2628,0.3699586285778671,7493,5029,3.915676,2463280.5358285974,740.2065562283062,2.2319501072337165,2.893507201031235e-05,-0.0076480852059808,0.0030669983315039
31.25,27.895,26.477,24.523,23.549,23.091,22.9108,0.2464070678782235,7906,7878,6.939058,2462190.3961081705,37.52249418412136,1.601047643338018,0.000203325079259,5.154832490314854e-05,0.0006285322311104
28.663,25.491,24.113,22.649,21.933,21.619,21.5158,0.3996254707455108,7925,7715,7.108832,2462163.0299209435,90.34659491998517,2.489136424349909,0.000133361559685,0.0002383165683232,0.0019386861572667
25.101,22.636,21.541,21.059,20.822,20.684,20.6388,0.5268089697090452,6894,5527,5.668123,2461549.646247112,360.0507733795962,0.3835394069891562,6.360125474090033e-05,0.0057752603225297,0.0028060914870708
26.308,23.827,22.675,21.995,21.656,21.479,21.4428,0.4381806152959086,7647,6455,10.35877,2462493.783132219,76.68709904119459,1.3778739486926437,0.0001225232157702,-0.0082157185057975,0.0074688213664202
28.513,25.637,24.354,23.329,22.823,22.602,22.5498,0.2466909178647099,7960,7842,1.12164,2462447.473954706,492.113198492114,1.3703973136103016,9.536925879328964e-05,0.0008915319982133,0.0008774157084939
29.277,26.221,24.874,23.553,22.904,22.621,22.5388,0.3973316500969164,7834,7081,2.471344,2461761.4641461573,411.5590765646034,2.8925422997699712,8.470148490166201e-05,0.0030911600255913,0.0037691838602722
29.827,26.653,25.275,23.809,23.092,22.778,22.6748,0.3973316500969164,7023,1767,4.337713,2462068.379597179,764.9227070524724,1.5702339361075637,2.8962693012676028e-05,0.0246393794563669,0.0395813465874163
31.612,28.224,26.804,25.079,24.241,23.866,23.7248,0.2816132994170946,7711,6983,3.881344,2462084.7742707967,261.95694426574573,1.3252721334641844,6.101227545960399e-05,-0.0002010178067698,0.0048527119938931
15.865,15.092,15.352,15.594,15.757,15.809,16.512800000000002,1.8627439471529483,7958,7781,9.138476,2463292.877817691,55.480649997805095,0.6610832603772555,0.0007841889635069,0.001034144914937,0.0017807442198572
