u,g,r,i,z,Y,W149,radius,D_S,D_L,mu_rel,t0,te,u0,rho,piEE,piEN,theta_E,theta_s
18.432,16.553,15.842,15.613,15.514,15.455,15.5678,10.212995977697087,7772,2081,6.439759,2461972.3748385515,9.074982495193197,0.43454158803563103,0.03819370365908233,-0.001038369319571316,0.0019385901367044785,160.0019170383651,6.111065804248393
19.071,16.845,16.039,15.781,15.665,15.598,15.6808,10.015050899826385,7921,7779,4.231027,2462231.8633692455,0.26174741606216395,2.4874793883319173,1.939240906667214,0.0003779745401522051,0.0006594111091536652,3.0320612855284037,5.87989727641866
19.1,16.89,16.091,15.835,15.722,15.656,15.7438,10.166071523589036,7905,4843,4.707522,2461630.0193128614,6.09080781446224,0.9527334380058928,0.07618524139148734,0.0002408611518649306,0.0009899740911943843,78.50133274292378,5.980642984573118
19.071,16.854,16.053,15.796,15.682,15.616,15.7028,10.355072904269983,7812,7690,7.946676,2462621.4696428347,0.37257232995087136,0.8663283812075836,0.7604692153023671,0.00018549005107433212,0.00016840531936167556,8.105986564502864,6.164353241959024
19.366,16.92,16.023,15.719,15.574,15.488,15.5018,12.608202078203478,7474,3988,4.284263,2462024.120533333,9.091508161933989,0.12279483909342803,0.07356560773803204,0.0010886693703006155,0.00013267372187026174,106.64041624194878,7.845067030275665
18.775,16.337,15.461,15.173,15.038,14.959,14.9948,15.65500320499276,7675,7285,4.334595,2462390.2294731685,1.487655981989954,2.3741487668252925,0.5372922224573587,0.00038903659201755444,6.889488621301677e-05,17.65471918207733,9.485743306198891
19.087,16.797,15.967,15.699,15.577,15.506,15.5728,11.6991190633832,7541,6832,8.059502,2462690.2864312064,1.0652657650916972,0.35741759043681975,0.30693390053578623,-0.00010441219409064787,0.0005760690883567364,23.505849594217832,7.214742101360807
19.138,16.9,16.091,15.831,15.715,15.648,15.7288,10.780853906395272,4974,2519,4.956839,2462013.4243802386,1.6435636643538654,2.6917458620707153,0.45190053072673103,-0.000294613780168352,0.00877954571688975,22.304943108698563,10.079615628650423
18.539,16.726,16.039,15.816,15.721,15.664,15.7838,10.026587793175487,7898,7578,8.683761,2461889.863631858,0.3625696460304368,1.064996732695365,0.6848942857354482,0.0005825985867504525,0.00021282197356904578,8.62003600816677,5.903813404827224
19.333,17.12,16.319,16.062,15.949,15.882,15.9688,10.049701465147722,7891,7209,3.03982,2462707.9457335025,2.955853357451985,1.7144490709602467,0.24075603417150263,0.00048731327716351476,5.586294314894383e-06,24.600307058315384,5.922672366761236
19.281,17.067,16.267,16.011,15.897,15.831,15.9188,10.295635551587734,7162,5515,3.489662,2462638.8143049395,6.387116631136518,0.6035141978144293,0.1095512782221428,5.023612391192185e-06,0.0006832883909632096,61.0236227166191,6.6852158703514135
19.393,17.157,16.347,16.086,15.97,15.902,15.9818,10.03813797651276,7436,5019,5.861964,2462531.9574940405,2.017357596165873,2.1998744075848693,0.19389854972489554,0.0009469614394985822,0.0017618921090710006,32.376940736073614,6.277841853253565
19.339,17.125,16.324,16.067,15.953,15.887,15.9728,10.026587793175487,7686,6710,11.29139,2462247.752808537,0.3144800522430579,2.073583779524361,0.6240208283851183,0.0013891532320752518,0.0013636360663741825,9.721880676514008,6.066656033219545
19.256,17.029,16.223,15.965,15.85,15.783,15.8678,10.559738435468429,7924,7302,3.4264,2463221.4999687714,2.1203423030390813,0.019254276720299113,0.3115670128141304,-0.0003710513229051231,0.00039293773149848266,19.890871641705978,6.1973394596756295
18.452,16.552,15.821,15.58,15.472,15.407,15.4968,12.349607669609451,7813,2658,7.765222,2461819.9995207335,5.905532851148191,2.0158570983765554,0.058547612051830504,0.001803090570891382,0.0008110916414652663,125.5517415946849,7.350754659317283
19.366,17.143,16.338,16.08,15.965,15.898,15.9818,10.015050899826385,7325,6934,4.604794,2462849.401756818,1.7503648381540127,2.961524412693511,0.28813337140513434,-0.00015733000097996468,0.00031135586272044237,22.067267637351314,6.358316222049448
19.376,17.161,16.36,16.104,15.99,15.923,16.0108,10.319369442697427,6808,5654,9.288329,2462133.8914004695,1.8306189475663015,1.347122291922097,0.15142057341890447,-0.0005724673650176069,0.00029498427897781734,46.55274759378386,7.049043734876278
19.273,16.969,16.134,15.862,15.738,15.666,15.7288,11.971626553418202,7471,6920,8.336117,2462353.8843294885,1.2252137807597396,2.8031364155575806,0.26649285280135665,4.056374719144263e-05,0.00037897247080190976,27.963108628132893,7.4519685915053655
19.508,17.3,16.501,16.245,16.131,16.065,16.1528,10.131019723631484,7923,7671,2.33836,2463227.743714454,1.3653737763464178,1.4122613611179164,0.6802795097213994,0.0002994498252808586,0.0003678648609821492,8.741233192764982,5.946481830734585
18.956,15.785,14.642,14.196,13.962,13.824,13.6698,38.20789933236369,7347,6564,10.3014,2462540.3560881237,0.9800327137626396,0.33252290010273244,0.8749699001760156,-0.000577643594676502,0.00010663387013798511,27.6405448256111,24.18464474687563
19.518,17.307,16.507,16.251,16.137,16.071,16.1588,10.107719024854678,7826,2940,12.5549,2462953.744299988,4.121198377956351,0.7653738496645935,0.04239975578064041,-0.0008560031167221066,0.0012306286975855786,141.65977690733524,6.006339944811018
19.532,17.323,16.522,16.266,16.152,16.085,16.1718,10.026587793175487,7285,5978,13.25644,2463127.907947767,0.8450925947385747,0.5777979468716057,0.20867922446001846,0.00045081874441558784,0.0008684314371707274,30.67192135960638,6.4005927620213345
19.563,17.342,16.537,16.279,16.164,16.097,16.1808,10.026587793175484,7858,4128,10.72847,2462410.6273908718,2.7865400188479055,0.9205557343465022,0.07249780815520239,0.0011531290597401823,0.0008025129129987548,81.84890074198272,5.933865903706465
19.058,16.603,15.721,15.43,15.293,15.213,15.2448,16.056584192672805,7791,5982,10.8068,2463285.262751975,0.5850915588956769,0.92936429652756,0.5536379166557372,-3.3623344327914996e-05,0.0022419163010878886,17.31134143374073,9.58421500589236
19.483,17.187,16.355,16.085,15.962,15.891,15.9558,11.7802134825884,7887,3883,6.895526,2461930.102578765,5.777077183514379,2.2054940254894655,0.06368726014298352,1.9033937357898053e-05,0.001198601284786055,109.06498541527766,6.946050098633493
18.891,17.105,16.422,16.2,16.104,16.046,16.160800000000002,10.14269020790942,7357,5937,4.307371,2463170.142781311,2.5156950746206355,2.3980455198540094,0.2161070532365908,0.0010859423524183548,0.00014682526915525462,29.66743876595143,6.4113427687867635
19.476,17.174,16.339,16.068,15.945,15.873,15.9358,11.944092576405112,7386,1647,3.672349,2462176.0825139997,12.144691073935565,1.4886690941447995,0.06158858892117713,-0.003716290361802939,0.0010567202008935482,122.10689697652622,7.520391482327799
19.57,16.959,16.004,15.671,15.507,15.411,15.3828,16.487437447429784,7753,7466,7.337143,2461998.0597914117,0.4476975106813763,2.484286357785826,1.099660257720257,0.0004409049258776822,0.0003309910975817681,8.993348820296468,9.889628281495384
19.165,15.692,14.395,13.77,13.443,13.244,12.9788,59.72458777164714,7995,7852,6.732682,2461956.354167504,0.2961821261878442,1.1781258900292637,6.363185148700841,0.0003617163714602439,0.00020795713305589658,5.459548445466467,34.740117586804985
19.696,17.485,16.685,16.429,16.316,16.249,16.3368,10.201244597486795,7733,6712,7.292584,2461576.946654676,1.8953378757618042,0.01990244849142042,0.16211525541004632,-2.5748796700551852e-05,0.0005191758256530559,37.84232900034092,6.134818831201271
19.655,17.026,16.064,15.728,15.561,15.463,15.4298,17.00799661971143,7816,7040,6.617188,2462109.846789785,1.0515112042612433,0.0425674533708722,0.5312122089542805,0.00013991404323299072,0.0007269574694873507,19.05009533936495,10.119643226013698
18.969,16.711,15.893,15.63,15.511,15.442,15.5158,11.27595050412122,7785,7605,8.314406,2461544.931837224,0.5963176499506985,2.074144175871338,0.496217947812576,6.254732234925753e-05,0.0002150623508169325,13.574338252309344,6.735830270474692
19.769,17.545,16.74,16.481,16.366,16.298,16.381800000000002,10.015050899826385,6984,4936,3.384067,2462826.720484785,5.419217827127903,2.3848789258056895,0.13281899361635735,0.0008217323884571027,0.0008513305613785843,50.20943522134221,6.668766656144359
19.792,17.557,16.747,16.486,16.37,16.302,16.381800000000002,10.049701465147708,7641,5005,7.890181,2461594.356801557,2.04739660328732,1.3463173040525733,0.13829320212556215,-0.0005983809859770808,0.0014389931743130596,44.228144500265984,6.116451727013853
19.182,17.242,16.509,16.272,16.169,16.107,16.2118,10.57190278464078,7728,5882,7.83745,2463151.7647062773,1.6456813262500336,0.2905334690714759,0.18015749683559204,-0.0003138391336968237,0.0011063790353169239,35.31264917294545,6.361838481631292
19.905,17.663,16.85,16.589,16.471,16.403,16.480800000000002,10.084471916197934,7815,4216,4.783982,2462969.7535508894,7.87362335217494,0.7855542979592629,0.05818979426982701,-0.0009878204708283237,0.0003822526964993152,103.1273713664191,6.000960523399976
19.775,17.558,16.755,16.499,16.384,16.318,16.4038,10.355072904269983,7530,3970,5.741721,2461723.6418874958,5.1879149626877075,0.12593122273818103,0.07841697161178,-0.0005230713570224093,0.0013633244876314703,81.55389537981719,6.395209498829201
18.555,16.304,15.483,15.221,15.101,15.031,15.1018,19.039395737986226,7924,6763,6.163716,2462588.5959210643,2.6215857442013206,2.0780109958806636,0.25257410530183927,0.00026403507255162083,0.0004124240022165677,44.24013688406732,11.173912991924203
18.944,16.568,15.726,15.459,15.337,15.266,15.3338,18.01578377723207,4483,3318,7.691215,2462612.2638893365,4.211386056881862,2.333252447180033,0.21074206497405867,0.0004594992154353554,0.0007542372560230982,88.6808367186328,18.688782653712003
19.225,17.458,16.785,16.567,16.475,16.418,16.5428,10.084471916197934,7676,7079,6.585836,2462327.946485289,1.7534149332843292,1.4371607638434005,0.19324550376391483,-0.00026934999647274443,0.00021956972555480094,31.615888269846767,6.109628255650184
20.074,17.492,16.548,16.222,16.062,15.968,15.9478,15.909376543960455,7423,6946,1.910326,2462139.921384638,4.948488344424246,2.76077453680742,0.385106171088531,-0.00022797970031417973,0.00027530925290843855,25.881522094594363,9.967133875792452
19.987,17.692,16.861,16.591,16.468,16.396,16.4618,11.75311974342175,7704,6495,2.961223,2462065.4354358166,5.683276462317856,2.08938907165036,0.15397627394962463,0.00022553393018795055,0.00047340813648172293,46.07652012477555,7.094690885377832
19.696,17.907,17.222,16.999,16.902,16.843,16.9568,10.166071523589032,7230,5846,6.609053,2461652.392258589,2.2640290788251374,1.3196034552262663,0.15961747790801026,0.00046489404666826147,0.0006501912001139763,40.966702739210156,6.5390017694399
12.999,11.683,11.4,11.359,11.376,11.371,11.7908,11.380285589542169,7966,7770,5.802214,2462353.9800786884,0.3286655863638596,2.1382454881249973,1.2724821513750477,0.00028088853828768545,0.0005375447633620615,5.22104877896946,6.643691382697124
15.882,13.377,12.375,11.998,11.804,11.688,11.5938,26.07072813634141,7439,6850,6.19538,2462119.9889218286,0.3832746775606124,0.6057638264108631,2.506959636912332,-0.0015114282356953467,0.0009363392578534571,6.501115049597445,16.298033024264107
16.843,14.611,13.805,13.548,13.434,13.367,13.4528,10.142690207909416,7669,7335,5.134249,2462781.3794082897,1.5869919605835143,0.750411487471901,0.2757081379208488,0.000114731341271792,0.0002401644688307222,22.30804075738247,6.150508377880323
17.304,15.057,14.245,13.984,13.868,13.801,13.8808,10.03813797651276,3441,3358,0.673698,2461527.379376959,4.240424842428662,2.367996569649824,1.7345254479588232,-0.00020209555063477542,0.0008958806597968864,7.821398317575645,13.566414420457283
16.836,13.956,12.917,12.542,12.35,12.237,12.1548,26.34226781901636,7589,4798,5.852904,2462435.67689218,1.2715988046954074,1.4017748111817683,0.7921983109830742,0.001315324279378141,0.003524242129076064,20.376579686234,16.142292011046596
17.506,15.046,14.145,13.84,13.695,13.609,13.6208,12.463877182468094,7798,7285,3.635762,2462990.379197814,1.6587220558971658,2.854138963956805,0.45018153768033886,-9.91173491719954e-05,0.0005378660602607925,16.511207719076772,7.433040879933462
16.721,13.965,12.989,12.657,12.492,12.396,12.3658,26.37261294031843,7734,6841,3.610429,2462569.3993926104,2.6087899026080454,1.3529292905576824,0.6149472947066952,0.0006356784866652517,0.0001558959614533663,25.787407855669443,15.857896698342103
17.557,15.28,14.458,14.194,14.075,14.006,14.0808,11.070141213016166,7677,6761,10.8397,2463095.9260754604,1.1549908643622933,2.5381113524641976,0.19563773415977867,-0.0005142040854873031,2.5939369381034078e-05,34.27721963703751,6.70591758308709
17.819,15.566,14.75,14.488,14.371,14.303,14.3818,10.072868419636688,7971,7186,2.252716,2462803.3416319313,3.721201731756778,0.7640560642035851,0.2560575050915645,0.0005865113338035997,0.0001121197756561587,22.950884819592613,5.876746306548746
17.708,15.385,14.544,14.271,14.146,14.073,14.1338,11.97162655341822,7913,4561,6.186327,2463308.495363105,2.535808169450439,1.334987542747043,0.16381344437395692,0.0019895894608844664,0.0008471559701964558,42.949592184782546,7.0357206302460105
18.051,15.782,14.959,14.695,14.576,14.506,14.5798,10.096088779471325,7972,7665,2.476832,2462990.487669229,2.9242793578230217,2.7405681968826605,0.2970005667908172,-0.0001379099737748586,0.000212534362422528,19.83011277315677,5.889554733153385
17.988,15.747,14.936,14.677,14.562,14.494,14.5768,10.072868419636691,7921,4085,6.289417,2461818.075576987,4.443688059119687,2.2861058691540754,0.07728692150764316,-0.000739627570717513,0.001361382366446561,76.51802114092914,5.91384229383917
17.721,14.782,13.722,13.336,13.138,13.021,12.9238,28.32390707367567,7997,6734,8.622817,2461896.899391525,1.5916865700896126,0.22644307931871965,0.43833501025962857,-0.0002351409572848772,0.0005781589527046546,37.57651475767393,16.471101981826084
8.58,7.736,7.906,8.102,8.164,8.218,8.9008,92.28968440373951,7864,5955,5.583712,2463221.776427361,2.9709989432635937,1.068147934030303,1.2016305597401409,-0.000895839496881352,5.493948167845542e-05,45.418760989700885,54.576571190757946
18.154,15.454,14.467,14.117,13.943,13.84,13.7918,18.308516714653177,7837,6835,4.122341,2462426.3384695128,3.5907868884156247,2.1767048059217835,0.2680751672058898,0.00046058233299603343,3.0154114431787335e-05,40.52689394217153,10.864253869882997
18.509,16.26,15.447,15.186,15.07,15.002,15.0818,10.03813797651276,7665,6996,2.798148,2462199.669071635,2.6692130423581837,0.41191577557840253,0.29783374186110934,0.00017626930062323697,0.0005840806277040132,20.448605437504355,6.090284673293349
11.779,11.439,11.715,11.958,12.109,12.206,12.8818,12.463877182468098,4346,1481,6.112317,2462713.849080783,8.503770007940473,1.4528288670340412,0.09372012933560564,-0.0004133194027959436,0.0031004706155369427,142.30729085181295,13.337057704031558
17.234,14.877,13.532,12.064,11.196,10.581,10.0138,164.8743744742977,7581,2258,2.718267,2462136.9159139106,19.604328048859806,1.908429936771123,0.6932173219027612,0.0020219483822111407,0.0006740351368131425,145.8995153795756,101.14007131834012
18.719,16.484,15.676,15.418,15.304,15.237,15.3218,10.295635551587727,7668,1787,8.734953,2462767.617551604,8.655993714735782,1.3566486401492641,0.030163405158507253,-0.0017083212227122489,0.0011747826977219105,207.00807191379184,6.244068344217109
18.796,16.553,15.741,15.482,15.366,15.298,15.3798,10.049701465147708,7878,3539,3.805575,2461663.2453228775,12.021157700777866,0.7304337232880009,0.047364986774728654,0.0006297773671195211,0.0010711355944504663,125.24960223720117,5.932445753505058
18.818,16.565,15.75,15.489,15.372,15.303,15.3818,10.072868419636688,7753,6897,5.636069,2462206.140451639,2.5838144140827506,1.5506400460332546,0.15154184652826827,-0.0002205099536520963,0.0003355378320710545,39.87010628600946,6.041989527860189
18.83,16.572,15.754,15.492,15.374,15.306,15.3828,10.061278274407425,6183,790,13.45233,2461521.8212446133,7.209455734527716,1.3745344161153277,0.028499729510606323,0.004079555166740646,0.0008043483756190314,265.5276595790807,7.567466475588156
17.856,15.046,13.898,13.419,13.163,13.012,12.8248,41.894128538370566,7986,6998,2.445201,2462435.6774560953,4.6607799580021645,0.0760085962929068,0.781875322974412,-0.0004940472279176085,0.0002773883700198112,31.202036451983165,24.396102328353713
18.94,16.677,15.857,15.594,15.475,15.406,15.4818,10.096088779471325,7929,2978,5.200036,2462653.2288983995,9.82213189627483,0.045805701952173705,0.04234571272362339,-0.0014014591766789886,0.0005331232805676832,139.83693212149865,5.921494555769805
19.05,16.782,15.96,15.696,15.577,15.507,15.5808,10.096088779471325,7896,7837,10.37705,2462759.158431007,0.15331155691155907,1.4903030835767348,1.3651615059586248,0.00013053665295255146,0.00017571379214690916,4.355706205747007,5.946242443350911
18.971,16.735,15.926,15.668,15.553,15.486,15.5698,10.072868419636698,7923,5688,5.02846,2461895.0144626684,4.67535389623308,2.3972101532446484,0.09185458325900392,0.0006328612324148927,0.00043948492781689533,64.36640671609088,5.912349464786079
18.088,16.3,15.624,15.407,15.317,15.262,15.3918,10.224760894974883,7809,7235,4.165011,2463006.5759164533,1.351941235116664,1.582519908910743,0.3949758903039108,1.639278071655949e-05,0.0006588094036115868,15.41642742125802,6.08911714601701
18.265,16.482,15.804,15.586,15.493,15.436,15.5598,10.03813797651276,7291,5914,6.401298,2462178.304238196,2.8560577667446547,2.5827835794071774,0.12791393105518495,-0.0005717898837937959,0.0002830201309373304,50.05469368965647,6.402692637607119
19.039,16.805,15.997,15.74,15.625,15.558,15.6428,10.20124459748679,7136,3820,3.978504,2462215.381900399,8.489191010130027,0.9604480703152618,0.0718950567553806,-0.0007633366267065618,0.0010714167420142432,92.46894015213238,6.64805970034745
18.689,16.473,15.667,15.409,15.295,15.227,15.3118,10.096088779471325,7666,6849,3.411812,2461961.868185538,3.622966075452815,0.20502358254559105,0.18097634046719177,9.284371244118744e-06,0.00045970410835305126,33.84224266070587,6.124645229937228
11.988,11.623,11.902,12.154,12.311,12.417,13.1458,15.946051444565263,2144,2004,17.06118,2462439.7546497304,1.212527108193375,1.9451445869752189,0.6106813739667643,0.0005738113491112663,4.1375669825554265e-05,56.63831142441244,34.58796183981767
