u,g,r,i,z,Y,W149,radius,D_S,D_L,mu_rel,t0,te,u0,rho,piEE,piEN,theta_E,theta_s
18.35,16.104,15.298,15.048,14.94,14.877,14.9788,10.390899894433632,7398,5122,2.595145,2462883.0276152575,9.026286711440859,2.624507477558479,0.10184856092821033,-0.0006705921861188491,0.0006538040481999601,64.13284826218258,6.53183830373057
18.574,16.317,15.509,15.259,15.151,15.088,15.1898,11.327997926837805,7601,4145,3.71927,2463034.435295435,5.981149971864127,0.28838878823925906,0.11379596030167376,-0.001119268092950932,0.0014110378586904336,60.904891597139205,6.930730626365796
18.449,16.157,15.337,15.083,14.972,14.907,15.0008,12.420902732732843,7982,7624,5.583815,2463069.480287015,0.35940236622539146,2.265521521560274,1.3170925712235833,-0.001053921732364668,0.00018878978332774127,5.494418408117275,7.2366576685253685
17.645,16.001,15.427,15.247,15.172,15.122,15.2788,10.805706341332575,7723,5598,3.622233,2463213.738621044,6.346414746593244,1.3000692458382992,0.1033829948045577,0.0005236998277247243,0.0005793336523058991,62.93824209937491,6.506743955967671
17.023,15.366,14.739,14.52,14.417,14.349,14.4328,16.92985197355722,7901,3898,3.207207,2461642.496091844,6.535294683597756,0.7941175131682561,0.17364638586443026,0.002221851645849338,0.00043977326552498136,57.385469832436705,9.964779437534926
19.139,16.891,16.085,15.835,15.726,15.663,15.7648,10.462926171574091,5075,3856,7.211431,2461917.080826326,2.0157109804046898,1.3108486067431,0.24090966079211842,-0.0005334430209500488,0.0014714973012636497,39.79783888057706,9.587683864979201
19.255,16.995,16.185,15.935,15.826,15.762,15.8638,11.472370414986882,7442,6509,11.32307,2462031.2850876283,0.7010558844840359,0.4175402212328123,0.32986290543004726,0.0005559778657982345,0.0006901514716737029,21.733346622654764,7.169024861667205
19.683,17.426,16.617,16.367,16.258,16.194,16.2958,11.301944254587829,7913,7675,12.00051,2462174.447576009,0.5757776707052668,2.72988063052789,0.351110881715336,0.00016543876456443616,0.00012467057675581586,18.917524148049996,6.642148583492994
18.974,16.061,14.658,13.488,12.947,12.521,12.1138,134.32385920946646,294,62,198.4811,2462252.034488037,0.3818341288500709,2.9948288755063874,10.239971421549768,0.014897664379451546,0.05950362566324082,207.49310858782698,2124.723502107871
17.112,14.859,14.051,13.802,13.695,13.632,13.7348,10.119362667763612,7802,7684,11.79938,2463273.8421856123,0.3511370456348967,0.5717871734984391,0.5317386053707572,0.00017349065942547798,3.0475324713176143e-06,11.343461830317557,6.031756573729474
17.33,15.051,14.237,13.986,13.877,13.813,13.9138,11.766658814800948,7948,7679,4.541965,2462820.3819128103,0.939246582096876,0.47645260513822196,0.589465934029691,7.945883532856356e-05,0.000368900159749993,11.679740184130424,6.884808956862556
17.739,15.481,14.672,14.422,14.314,14.251,14.3538,10.511220844480407,7697,1260,8.820809,2463110.5689753126,3.468987207630948,0.8589916525849758,0.0758066619834443,0.007912725839354342,0.0003964669732121375,83.77624526202858,6.350797506820728
18.651,16.387,15.576,15.327,15.218,15.155,15.2578,10.981284944923818,7307,7023,4.312534,2462367.8146140887,1.4620522018282547,0.10497068635851792,0.4048605476188269,3.066161973383973e-05,0.0003191214169011705,17.262559425487233,6.9889292623053025
19.204,16.942,16.132,15.882,15.773,15.71,15.8128,10.706639030122668,7999,7788,12.03406,2462078.992428515,0.39109327492509854,2.7765530030015344,0.48307188204829005,-0.0002532483429325692,7.04184094537338e-05,12.88553028349112,6.224637365236291
17.654,15.97,15.373,15.18,15.096,15.04,15.1738,13.96860899439076,7987,7089,7.118872,2463071.867336818,1.2918502754101262,0.9542439208935493,0.3230226130549269,-0.0006181972847016752,0.00012087792700891047,25.178690633290717,8.13328644166718
17.597,15.33,14.518,14.269,14.161,14.098,14.2018,10.271956246912826,6471,4463,3.913888,2462424.9763303157,6.7745204164243145,0.6789090226327911,0.10169079142229978,-0.00033338099565874006,0.0008978931058830859,72.59333104338981,7.382073285783313
17.69,15.416,14.603,14.353,14.245,14.182,14.2858,10.830616067049217,7983,7676,7.136796,2461612.4349478576,0.5544870763689475,1.0783635166173575,0.5823433711265452,-4.511403237658925e-05,0.00046020997691793446,10.834390550805198,6.309335517457486
17.879,15.605,14.792,14.542,14.434,14.371,14.4748,10.893141895951931,7889,3805,6.053614,2463235.006606565,5.239401556263153,2.1789942226244583,0.07394717896770744,-0.00019889340650777417,0.0015540860526510312,86.83727477786833,6.421371499067018
18.476,16.191,15.374,15.123,15.014,14.951,15.0518,11.834588477458752,7808,5767,9.635192,2461654.729474586,2.352541140222593,0.10529924360260334,0.11358018506081409,0.0006470249736634243,0.0003388307241807225,62.05937186569091,7.048714941263054
18.383,16.785,16.244,16.077,16.009,15.96,16.128800000000002,10.943422354416445,6008,3023,8.531077,2463311.4362682947,3.9643179265118356,2.921301978466956,0.09148243475758495,0.0016519892587715187,0.0006492268126346332,92.59384389747517,8.470710283304777
18.175,14.836,13.648,13.172,12.924,12.78,12.6268,46.95189884704583,7801,6267,2.794847,2462147.76367914,6.26921652527859,1.414716909032359,0.583469812065512,0.00029578961591836576,0.0005833831634598336,47.97125529917944,27.989779313958923
19.131,16.488,15.536,15.22,15.068,14.979,14.9848,16.89091439452442,7950,6941,3.394292,2461647.9181439825,2.4682249230747115,1.8675449850830503,0.4307635171306785,-0.0003325799497710875,0.0007244943472944376,22.937374703882572,9.880584201188713
19.011,15.938,14.844,14.449,14.246,14.128,14.0388,33.77949564084022,7744,7298,2.012879,2462521.0915140184,2.773435856373679,1.5169125593543238,1.327207531402039,-1.7908031655615468e-05,0.0005160106981297165,15.284300597239136,20.285438864868464
19.557,17.252,16.429,16.177,16.068,16.004,16.1048,11.8209712441675,7899,6478,6.271008,2463308.7612420325,2.7724200348047177,1.6484919245761946,0.14620811553024313,0.0005833147928226062,1.0613038608576424e-05,47.59991298458772,6.959493576880121
20.008,17.726,16.91,16.66,16.551,16.488,16.5908,10.331256897477353,6246,2864,5.524247,2462729.372609416,6.675255290837012,1.462373759330622,0.07618983424027517,-0.0005577970159784473,0.0017876071230308209,100.96032584432716,7.692150490923456
13.807,12.038,11.398,11.2,11.117,11.063,11.2038,12.463877182468089,7456,6820,4.688264,2462396.2034082026,1.1026662137028649,1.1985628817023088,0.5492599720946565,0.0008789402697827552,9.151836073375796e-05,14.153566909567276,7.7739877657887755
16.048,13.075,12.016,11.642,11.454,11.344,11.2818,29.556510621101133,7875,7290,6.032701,2462017.764770758,1.402947459624756,0.6353270659858699,0.7532449114754423,-0.00041832083391858617,0.00013563077670994305,23.17197136926961,17.45416952275697
17.384,15.04,14.206,13.951,13.84,13.775,13.8708,12.622726166413822,7752,4361,7.221378,2463288.031006288,1.243736327309342,1.5257914448049048,0.30794830266651024,-0.0033268526253830938,0.0023604074282615076,24.589979881813775,7.572442567208186
18.308,15.968,15.129,14.869,14.755,14.688,14.7768,10.06127827440743,7171,6178,7.496804,2463203.8883374357,0.7405585804635392,0.9130825836583109,0.4292642088654481,-0.0013097054833682662,0.0006775966035649908,15.200061678996255,6.524842451340342
18.553,16.258,15.439,15.19,15.082,15.019,15.1238,10.645183713877376,7866,7700,6.321421,2462776.702256881,0.2950522804972963,2.672245577341996,1.232458612819482,0.0005325251124176558,6.689532012822e-05,5.106501525074605,6.293551785954017
17.278,15.569,14.962,14.773,14.693,14.64,14.7868,12.492609386747375,7909,6975,8.482482,2462622.5925664282,0.724539486510805,2.8066367218741184,0.43654939988195157,0.0009901461060559552,0.0001790486768815963,16.826538405522648,7.3456152430215225
17.706,15.993,15.374,15.183,15.105,15.053,15.2048,10.260137025244225,6640,4429,4.855313,2462870.697952131,1.1552562197084417,2.356089498628819,0.4679251086969645,0.00370588807476986,0.0031990162642295847,15.3569624692163,7.185908332663242
19.066,16.71,15.872,15.615,15.502,15.436,15.5288,12.857400166874475,7726,7187,1.572852,2461845.435478962,4.214183920672398,2.5801515060691846,0.4264655243220943,0.0004963154974539827,0.00019948055733003359,18.1472624448937,7.739181793572241
19.403,17.11,16.291,16.041,15.933,15.87,15.9738,10.402869749113584,7197,5499,6.065891,2463098.6525090127,2.1513244247972163,2.251394895035582,0.18814295640357878,-0.0010556748973028695,0.0005723756783085587,35.728129956078334,6.721995996707843
19.318,16.886,16.018,15.748,15.626,15.555,15.6278,14.326930722149614,7302,3402,11.7948,2462722.333430791,3.752038873097936,0.649132770295506,0.07530784807651936,-0.0010490882933691993,0.0007605119713208259,121.16234935089813,9.1244757975116
16.29,13.984,13.164,12.915,12.809,12.747,12.8528,10.993934896932332,7220,6167,9.459574,2462180.302032189,1.0144365066252052,2.377250111535301,0.2695295153975419,-0.0008500051298429836,0.00029622087381105664,26.272791793901764,7.081292840350858
17.972,15.595,14.751,14.493,14.379,14.313,14.4048,13.036264420166708,7891,7467,2.98186,2461811.078162698,1.5049490334787379,2.0243740485549035,0.6253150650321725,0.00014682505350142324,0.0005669892557783334,12.286234975958685,7.682767822992157
17.332,15.553,14.907,14.706,14.621,14.567,14.7048,12.478235014815484,7848,6668,1.39338,2461621.346240997,10.496794517593504,0.8019495915511695,0.1846522968842401,-0.0004817814158744932,0.00029150784020330427,40.043870075084016,7.3941925854983515
18.363,15.974,15.126,14.866,14.751,14.684,14.7718,13.263347883728771,7795,4301,7.365026,2461920.868402426,1.6475847330351643,2.688064354619702,0.23817809311428614,0.0007153356494688773,0.003054284875844358,33.22246241206582,7.912862745866885
19.052,16.737,15.914,15.664,15.556,15.493,15.5978,11.275950504121216,7959,6889,4.998582,2463243.3211051687,2.5920404221682634,1.9643425509048138,0.18573462837265872,-0.00053576621605485,0.00012492035570694363,35.473036543525474,6.588571259661446
19.106,16.784,15.958,15.707,15.599,15.535,15.6388,11.57852295146628,7834,3323,6.178435,2462824.966452375,3.711701002717565,1.616353313653226,0.10947247660896181,-0.00042907931457236866,0.0027263695377526425,62.78577244277974,6.873314005117804
18.984,16.619,15.778,15.522,15.409,15.344,15.4378,12.798325779163282,7385,4650,4.883147,2463157.5931952647,4.528434644607271,2.430473417159565,0.13311946837840805,0.0008527739610343002,0.0010016783118422506,60.54212744561276,8.059335820057798
18.316,16.695,16.135,15.964,15.895,15.846,16.0138,10.072868419636698,7632,7172,4.05873,2463220.6549031674,2.1346331938355854,2.8206154678746724,0.25875466901237903,0.0002877804268639385,0.00020664499335180332,23.72046484001726,6.13778102849844
19.281,16.328,15.269,14.892,14.702,14.591,14.5288,25.21466258082347,7517,6389,4.365878,2462176.3115115357,3.110358144472167,1.5496091724956669,0.41957869885527216,7.945088808585676e-05,0.0006267262310018464,37.17849197829393,15.599303289653738
15.832,13.521,12.7,12.453,12.347,12.285,12.3918,10.295635551587727,7896,7247,9.542033,2462579.0352432816,0.5269251914210004,0.0746888274731008,0.440497006054952,1.0054173642280729e-05,0.0008238484059987541,13.765742820179335,6.063768498411449
15.904,14.117,13.461,13.26,13.178,13.125,13.2708,10.487045707391058,7974,7438,8.995302,2461523.058053229,1.1728059835600106,1.217424603195466,0.21174922226792658,0.00016241232005294388,0.00026742743513036754,28.883624940532048,6.116085117436149
17.38,15.063,14.239,13.989,13.882,13.82,13.9258,10.632935045464762,7793,7546,11.91406,2461972.1527797575,0.47380194437005396,2.2555019653058164,0.41056193259471313,-0.00027068063026988005,2.4361904602865216e-05,15.454907031735754,6.3451964990210525
17.39,15.008,14.164,13.907,13.794,13.729,13.8228,12.931626748076395,7922,7572,8.511987,2461757.8639388313,0.5844480979952381,1.412011177631455,0.5573502976818551,0.00012674750567140622,0.0004092067794636069,13.62030010214974,7.591278316449358
16.755,14.934,14.266,14.06,13.974,13.919,14.0548,12.250481558315046,7689,7495,7.630469,2463158.585179544,0.6820113714620585,2.9533507388475537,0.5200286461163516,-2.907582458828457e-06,0.00023625157929475213,14.247957912631684,7.409346263228613
18.381,16.07,15.247,14.998,14.891,14.828,14.9338,10.119362667763612,7596,2331,11.89093,2461802.5978816594,2.677185394795697,0.09201390102777274,0.07108218205418278,0.0010201402445817781,0.0032555814523176807,87.15735558258179,6.195335016882222
18.857,16.335,15.429,15.14,15.006,14.928,14.9748,13.081367928511824,7292,6958,1.654474,2461611.6802446097,3.6911828195800105,0.4639584447165286,0.49896239356111405,6.423329427484739e-05,0.00038843823171518324,16.719961681702443,8.342632100952361
18.655,16.302,15.467,15.214,15.104,15.04,15.1398,12.19419570831177,7055,6568,7.766728,2462745.220488434,0.7147801943553111,0.572863710739057,0.528849809831768,0.0004344277405768928,0.0005379725581875309,15.199187814770257,8.038087585438575
19.488,17.169,16.344,16.094,15.986,15.923,16.0278,10.620700470738264,7619,3814,8.715604,2461567.602156805,3.238040206180858,0.743888409855302,0.08390006101697531,0.0016117580204761974,0.0005236033036842925,77.26619075469053,6.482638118867788
19.129,17.366,16.727,16.53,16.449,16.396,16.541800000000002,11.631966985143832,4503,3194,3.881713,2461841.4184328234,8.756827509614826,1.7784455922346656,0.12908263215493798,-0.00024606047670738113,0.0009465027763243784,93.06363089070362,12.012898433267619
17.076,13.496,11.19,9.996,9.122,8.849,7.8848,567.7447943487313,7389,7260,2.10589,2462944.518160795,1.443144498433341,1.5972704580145474,42.94462451249653,0.00022869081276593318,0.00017671166982603787,8.320612095293054,357.3255621464972
19.327,16.993,16.164,15.914,15.807,15.744,15.8498,11.006599421123122,7665,7265,3.708532,2462377.903448796,0.7977206090676083,2.4576521562277516,0.8244702222092289,-0.0008752132651541727,0.00014318721879310275,8.099582219813048,6.677864352571183
19.706,17.383,16.556,16.306,16.199,16.136,16.2418,10.084471916197945,7996,2444,9.002251,2462762.1659157122,1.9976563889325174,0.4102477349538215,0.11912290752109983,-0.005674949894109449,0.001044317871872844,49.23587741252332,5.865120871732223
19.344,15.866,14.632,14.121,13.852,13.698,13.5298,52.31824422701505,7925,7641,4.416023,2463145.063788599,1.7054954886452802,1.0427955799262827,1.4888769425243882,-0.00022525938839870226,3.1458324409198414e-05,20.620143201242428,30.700855763880877
19.134,16.794,15.963,15.713,15.606,15.543,15.6498,10.511220844480407,3781,2234,4.932997,2462067.802880082,9.608505963146643,2.7637663018121916,0.09962459848254822,-0.0012530680213115979,0.0006493309950923472,129.77065322569337,12.928349222427702
19.38,17.036,16.205,15.955,15.847,15.785,15.8908,10.805706341332575,7812,3811,8.029757,2461835.1620324804,3.695592509020308,0.3797295274502577,0.0791755814403299,0.0016514111378952163,9.489930361934867e-05,81.24492763436929,6.432614384528716
19.162,16.777,15.932,15.678,15.567,15.503,15.6018,12.392335449181283,7909,7816,2.48685,2462283.5773273907,1.7144557721824425,1.2661746772419629,0.624226964136169,-6.604421577118008e-05,0.00011067360840827224,11.673085111709533,7.286654481385554
17.42,15.064,14.229,13.98,13.873,13.811,13.9188,11.159716471319475,7470,7010,8.057324,2462027.8525012895,0.13499699748637445,2.3081234532580335,2.3329446648028136,-0.002790536339384406,0.0009561925751658903,2.97800013080056,6.9475095169332475
17.697,15.343,14.509,14.26,14.153,14.091,14.1978,10.756058630472197,4658,3880,2.840284,2462897.864936868,7.939004983851114,2.9160919620853685,0.17394528080267754,0.0004525912840347292,0.000530441798895126,61.73587633553067,10.738664344783258
18.593,16.116,15.24,14.973,14.854,14.785,14.8658,14.033085163989773,7878,7820,7.302987,2462418.049359007,0.48694106433571416,1.5490299509253251,0.8508383801055082,-5.406076519164045e-05,8.017470231166599e-05,9.736137611526035,8.283879553875122
18.283,16.502,15.854,15.657,15.577,15.524,15.6738,10.943422354416445,7661,6466,15.26227,2462135.1322042104,0.9614977130066354,1.7010445959138136,0.16534350002216644,0.0005457365237164712,0.0002503992394633046,40.176968378616785,6.643000572000404
19.311,16.897,16.039,15.78,15.667,15.6,15.6928,10.402869749113584,7944,7675,6.020757,2461685.159730629,0.8301512954330883,0.5080424328828654,0.44503318053694385,0.00022389471295171132,0.00023199829885051324,13.684159405989963,6.089904983422249
19.311,16.945,16.107,15.857,15.75,15.688,15.7958,10.78085390639528,5768,3773,4.010728,2461972.5834988733,4.868204906965868,1.2176023371361797,0.1626007952622237,0.0017095498251000897,0.00013486581511549167,53.45666182095935,8.692095724151741
18.579,16.458,15.603,15.303,15.155,15.066,15.0758,19.48288023594139,7566,7141,10.62513,2463160.4354215385,0.6326329503936498,2.232439246071998,0.6507101472419796,-0.0003449117413928814,0.0002524570989840067,18.403305517360934,11.97521764294107
18.943,17.172,16.525,16.33,16.25,16.199,16.349800000000002,10.061278274407435,7985,7647,5.935416,2462152.868203138,0.227365939351529,1.806281504614212,1.5859463350794352,0.0003959135838898177,0.001444921924783468,3.6947609425930046,5.859692575900015
19.236,16.869,16.03,15.78,15.673,15.611,15.7198,10.177782385982049,7972,7714,6.603371,2462784.991855338,0.8802067843754738,1.1520304196476494,0.3730974467363845,0.0002632758830429741,1.3866252959850047e-05,15.9132976151903,5.937210709383698
19.763,17.387,16.546,16.296,16.189,16.127,16.2348,10.58408114660253,7473,3924,6.551051,2462898.080562694,2.485892748056817,1.9674431165965542,0.14772419318029936,-0.0003517678168875297,0.0026915418232326973,44.586475490897634,6.586501118646045
19.439,16.931,16.039,15.766,15.643,15.572,15.6458,11.314963591863966,371,64,49.44715,2463056.1015748195,7.1053284789073565,0.9414223167779469,0.14744859612411795,0.008806072123349157,0.010155210963926289,961.9116854094564,141.83252760900854
18.838,16.352,15.473,15.208,15.091,15.023,15.1088,14.04925065416202,7731,6925,9.594495,2463083.6303053894,1.1161098448085052,2.603840403718819,0.2882539344081197,0.00047973737830384175,0.00018312474299020978,29.318303423589267,8.451116312020652
18.593,15.93,14.981,14.68,14.54,14.458,14.4958,14.343434709339952,4932,4114,5.772527,2462560.6473098635,3.884840506820064,2.107066535653069,0.22028135664445367,0.00016087243754097527,0.0006366126302581361,61.39725315896647,13.524670220100102
18.87,16.464,15.617,15.367,15.261,15.199,15.3078,11.21122738211744,7366,2434,6.393563,2461659.475540699,5.429685000050395,2.852036314961408,0.07447159892413674,0.002181207088882983,0.0019024466684640778,95.04458074737086,7.078121897330932
19.477,17.078,16.231,15.981,15.875,15.813,15.9218,10.645183713877376,7911,7777,2.653305,2462957.4220950003,1.5596845096316967,0.48545080022769294,0.552312227372314,9.757249428427095e-05,0.00016562933633893273,11.33009913163129,6.257752287740399
17.731,15.119,14.198,13.916,13.787,13.713,13.7758,15.565144644329884,7924,3269,14.45158,2462490.5250020237,2.433319600507053,2.2517026769118673,0.09488138688173145,0.0005349180901360359,0.0017882432494021271,96.27737952716144,9.134931294875896
19.09,16.681,15.832,15.583,15.477,15.415,15.5258,10.142690207909418,7052,5674,5.32117,2462525.406847401,2.435904636487316,1.8424168276175505,0.18847782314450065,-0.0009457492757747808,0.00021753041691480857,35.48764592617991,6.688634252689196
18.751,16.293,15.43,15.176,15.066,15.002,15.1058,12.363833868558658,7709,3566,4.310895,2463041.512525208,4.070715570396124,2.1876487759811267,0.15524003351814983,1.0988924979858403e-05,0.003136786102436425,48.044975766852296,7.458503648424847
18.764,15.726,14.648,14.273,14.086,13.978,13.9328,23.88653531091612,7800,7638,2.186258,2461797.9856009665,1.8981081392051131,1.8172437354169777,1.2534961689309536,-0.00022391717662558175,8.451612137038241e-05,11.361407540594913,14.24148082579897
18.663,16.223,15.365,15.113,15.004,14.942,15.0488,12.27872183487588,6888,4689,3.36522,2463118.0486945026,6.62749039288163,1.5483880471834448,0.13576388904978656,-0.0009448017949309678,0.0005921158460073858,61.0621854070722,8.290039764743247
19.632,17.199,16.344,16.093,15.986,15.923,16.0318,11.605214203459836,7956,7440,3.294048,2461966.2372998786,2.626276545723409,1.7767666510228728,0.28640119376921613,0.0003659853787598649,3.8889532750135754e-05,23.685368933298026,6.78351793736086
19.76,17.335,16.482,16.232,16.125,16.063,16.1728,11.393395172553,7996,6980,4.573892,2463123.8924906175,1.6767015511085632,0.7380646780809074,0.31559166126737115,0.0008661713121319697,3.766689364253451e-05,20.996719537311563,6.626389599945225
17.299,14.861,14.004,13.753,13.646,13.583,13.6918,11.861870021453262,6823,5028,3.151981,2463271.9002535725,5.925149074238926,1.059147956418618,0.1581181531652139,0.0002106393171468234,0.0010013816670781665,51.13198440566376,8.08489494189607
17.923,16.007,15.292,15.046,14.937,14.873,14.9828,14.24469519932336,7274,4172,6.500163,2463174.444577491,4.828618140761142,1.0578350976425517,0.1059789399354226,-0.0011867820684879928,8.048135545449897e-05,85.93238871924535,9.107023462584289
15.472,13.812,13.203,13.001,12.923,12.876,13.0638,11.957851639996909,7768,7026,6.80037,2461529.0161652537,1.0415455743182096,2.1063072858006375,0.3691645067598714,-0.00030601171007272297,0.000630766444611548,19.39191040992833,7.158805041612807
17.274,15.627,15.023,14.825,14.749,14.704,14.8968,10.189506738767848,7625,6667,8.034832,2462458.074791941,1.1489650500270534,0.20228797178485314,0.24587620989242262,0.0004704706178923961,0.000578417058144602,25.275129776424283,6.214553113966318
16.195,14.528,13.919,13.72,13.644,13.598,13.7888,10.084471916197932,7958,5510,1.90507,2461589.5862997277,4.061663224962096,1.109407031257339,0.2781769833247425,0.002148769248833925,0.001525658866684894,21.184812484540835,5.893127229249913
15.701,14.177,13.692,13.516,13.437,13.381,13.5298,14.847494082649858,7887,7483,6.15671,2461833.2132804,0.20228067953881465,2.5447854033428774,2.567586210337161,-0.00023227517884723918,0.0019941351410408025,3.409674147908051,8.754632323911821
14.793,13.332,12.892,12.746,12.689,12.648,12.8578,12.59369470184568,6709,6148,10.70074,2461774.623274229,1.1258219545350252,1.7392459165299474,0.2646663081441165,-0.00039544420993016516,0.00011690049637403933,32.98323893708727,8.729552080114162
17.397,15.662,15.03,14.824,14.744,14.696,14.8748,11.237071930378674,6571,3940,5.980604,2462482.1505002426,2.2340864394943254,1.6816235973390365,0.21740197750435036,0.0013060103769532807,0.0024519050756332053,36.58093441857774,7.952767481555754
17.63,15.903,15.274,15.069,14.989,14.941,15.1218,10.956028690404128,7776,7453,5.925591,2462553.5230217534,1.3558696112384496,2.224759740014637,0.29787504827079486,0.0002135008439940257,0.00013643283672917913,21.99679333477907,6.552295876400014
17.642,15.918,15.29,15.086,15.006,14.958,15.1398,10.868088364819362,7976,2523,15.04052,2461865.7848600685,2.5866545574868374,0.5047331119859112,0.05949131196479531,-0.0025430272599285715,7.138227017429947e-05,106.51507078705525,6.33672130514496
18.594,16.885,16.261,16.058,15.979,15.933,16.1158,10.00352728117361,7952,6682,8.845191,2462793.6912206667,0.9487552352700687,2.7963381504591367,0.25462568166846167,0.00042222882611778363,0.0009507379089543512,22.975828249729478,5.850235929984867
17.51,15.774,15.141,14.936,14.856,14.809,14.9888,10.66972339672083,7920,7173,5.747043,2462164.029652831,2.1144067251340704,2.8127487948148904,0.188313656922998,-0.00022170293163073198,0.0003271940616233916,33.26923030481775,6.265050421713657
17.998,16.269,15.639,15.435,15.355,15.308,15.4888,10.15437413606634,7807,2735,3.367633,2461885.8211282357,8.56408286124247,0.11359278156908148,0.07660377644546205,0.0014698576153568661,0.0026247737865110828,78.96150050172366,6.048749132232279
17.784,15.11,14.141,13.788,13.61,13.504,13.4378,41.51004085926128,7890,7240,4.275756,2462057.1425038218,2.3068210924450154,0.6781680797091894,0.9060165815150432,0.0003085228814245628,0.00028699185239464933,27.004528752767502,24.466550826007104
15.156,12.838,11.987,11.691,11.55,11.467,11.4868,21.96105304092523,7685,7217,5.305861,2462737.3406703547,1.741649311618365,1.7534698331619165,0.5252662828675256,-6.5796172480646426e-06,0.0003334528175318529,25.30033992660569,13.289415508533017
15.783,13.45,12.599,12.305,12.164,12.081,12.1048,26.13082737155986,7495,3518,9.968592,2462169.3758823066,3.187058421702797,2.7373790984976747,0.18639939298011887,0.0015715403848371272,0.0007328653700151688,86.98284760059994,16.213549992434018
16.492,15.073,14.666,14.536,14.489,14.451,14.6838,10.632935045464768,7174,4229,8.024296,2462416.7694804426,2.9969923819052267,2.7432148089849244,0.10468537784118206,-0.0014237633157543359,0.0003826731023374172,65.8419000195827,6.892684181331347
17.799,16.031,15.388,15.18,15.098,15.049,15.2228,11.0446805947509,7822,3654,2.320346,2463122.4732693695,6.975283823186365,1.0847590699327259,0.14818612161107614,0.002820865653293422,0.001694949127844544,44.3123118904728,6.566469638669537
17.778,15.922,15.244,15.022,14.931,14.878,15.0278,12.842606055704088,7875,7695,7.238704,2462294.997603637,0.6367859916182596,1.405844360828986,0.6009455107630526,0.00020376567134306603,0.00011780538016929615,12.620137726683263,7.584015112061742
18.161,15.531,14.576,14.233,14.059,13.957,13.9028,38.16393617472887,2792,2319,5.184175,2462408.9526179037,2.160760601806804,0.432082098327527,2.0727086358511664,-0.00031026436354829524,0.002361746511065399,30.668750425384776,63.56738385745916
15.246,13.467,12.821,12.613,12.532,12.483,12.6568,10.843092455209437,7941,7808,7.477622,2462733.8597128987,0.5141933801652211,2.801948232431344,0.6032186942134928,4.2356235497071875e-05,0.00019931763089405164,10.526882222526547,6.350012148411695
15.744,13.921,13.257,13.043,12.956,12.906,13.0678,11.95785163999692,7926,6463,7.226172,2461828.8727176096,2.2266855953410754,1.076623469517783,0.15926440173888323,2.9441305522025297e-05,0.0006476357934360553,44.053150176199885,7.016098607525653
16.104,13.845,13.02,12.738,12.607,12.529,12.5748,22.70665497039693,7952,7668,5.04723,2461568.7546333573,0.626732158973123,2.8943348052493505,1.5333049218665828,0.0005368385355521888,3.202377604761177e-05,8.660537589962807,13.279244912700525
