u,g,r,i,z,Y,W149,radius,D_S,D_L,mu_rel,t0,te,u0,rho,piEE,piEN,theta_E,theta_s,M
15.397,14.589,14.844,15.078,15.213,15.257,15.9608,4.716861896529622,7949,7689,9.900408,2462177.224775251,0.6996598375565569,1.7676936129659002,0.14550819133445186,0.0002192046849396756,4.756631311286192e-05,18.96486749630017,2.759543568284172,10.87576682920926 jupiterMass
12.858,12.035,12.288,12.52,12.656,12.699,13.4008,4.657503188291969,7970,7471,3.192518,2463103.081648355,3.0396166977403425,2.3431156655879875,0.10228912868320171,0.00023313571008851718,0.00021246919014441935,26.568188968204254,2.717636900248265,10.834569702616138 jupiterMass
14.97,14.137,14.386,14.617,14.751,14.792,15.4918,4.6897874580694285,7980,7767,5.895644,2462295.5477736294,0.5717613292626954,1.68103016738903,0.2961358972623765,0.00031864163848500097,0.00019267174182089884,9.229024641477439,2.7330454930605037,3.188155214719429 jupiterMass
15.448,14.607,14.854,15.083,15.216,15.256,15.9548,4.782479981838898,7563,3490,9.449745,2463118.68017347,4.39769588266944,0.41451585389908285,0.025846431717002117,-9.848712057166242e-05,0.0013526695736739514,113.77715175571836,2.940733383809162,10.791119083875197 jupiterMass
14.506,13.669,13.917,14.147,14.282,14.323,15.0228,4.630769464427298,7845,7757,11.22579,2463134.8112874585,0.05556691016335059,0.5932257486391544,1.6073626297115287,-0.0007205256942987649,0.00044477071625710147,1.707823311273482,2.7450913686911944,0.2594425440615444 jupiterMass
15.152,14.301,14.545,14.774,14.908,14.947,15.6448,4.609493011396961,7937,7464,7.724068,2461949.200652115,1.1168424344764207,0.013722440792855117,0.11435248358438505,0.0003322631255737221,6.230042884839151e-05,23.618253002550084,2.700805888765961,8.986977698266243 jupiterMass
14.091,13.19,13.415,13.636,13.772,13.806,14.4948,4.662868424883757,7695,5544,7.904466,2461813.9451068896,2.8661300234180587,1.7645301618298754,0.045432112217303144,-0.0001426651735414542,0.0008002702614887874,62.02663195533813,2.818000903456283,9.815198503583131 jupiterMass
14.787,13.989,14.245,14.479,14.619,14.664,15.3668,4.711434533426127,7596,4308,14.06738,2462710.437823899,0.7661390373664078,0.81368371815095,0.09775392629605256,0.0034014203976503476,0.00016005219274476865,29.507375691902688,2.8844618285761885,1.114657049110398 jupiterMass
13.757,12.934,13.185,13.417,13.555,13.598,14.2978,4.673617446729038,7578,5565,7.27423,2462947.01348435,2.9064266026675805,0.7829248124560678,0.049549467002065146,-0.000743154071601828,0.00035744082323089306,57.883684013477335,2.8681056909837612,9.02899838667428 jupiterMass
14.498,13.649,13.894,14.121,14.254,14.293,14.9898,4.722295511714108,7549,5403,7.266258,2461793.53180983,1.8531704181659459,1.1097705717196038,0.07890860728585626,-0.0007783394339124634,0.0011962201068017463,36.86684291953908,2.9091112298072597,3.3229042327594036 jupiterMass
16.132,15.291,15.536,15.765,15.898,15.938,16.6358,4.620118990206656,6795,4555,4.749934,2463134.1948420885,3.5799214721038357,1.5910580849748688,0.06791871182812807,-0.0007207745129841998,0.0013773343976239507,46.555484511091194,3.1619885365276827,3.8523237504366628 jupiterMass
13.628,12.783,13.028,13.257,13.391,13.43,14.1288,4.64679122821264,7841,3527,9.584585,2462535.9611753975,2.3749454619253703,0.6528848790489135,0.04422232466745747,0.0002505378294427507,0.002490462357078296,62.321332375600214,2.755994194022321,3.20273853030785 jupiterMass
15.545,14.693,14.937,15.164,15.297,15.336,16.0328,4.646791228212637,6845,725,13.74966,2462293.1151065016,4.384103062547812,0.5172646177576673,0.01912906796073779,-0.0054695948928977665,0.00509113102100939,165.03744425733373,3.157012487265012,2.841032937294827 jupiterMass
15.835,14.951,15.184,15.407,15.538,15.573,16.2658,4.630769464427305,7851,7831,13.79495,2462039.4902096544,0.12344692601542491,1.1605253469696328,0.588321322507483,5.306041693462067e-06,6.956937552327609e-05,4.662407041852117,2.7429934769306397,8.595751076715937 jupiterMass
16.052,15.14,15.363,15.581,15.71,15.742,16.4288,4.749557621216058,7923,6189,5.743695,2462614.347394774,2.2069380001301866,0.3544056881008296,0.08032834478679786,-0.0006533048677822039,0.0007819379788528843,34.70493841658522,2.7877902589320445,4.381217909098682 jupiterMass
11.436,10.554,10.788,11.014,11.152,11.188,11.8808,4.609493011396967,7783,3773,5.526136,2462125.3444100404,6.150631753919113,1.0878278752719206,0.029597269802446417,0.0008562144407912301,0.0011917500556938268,93.05743342388926,2.7542459641700456,8.15723278757601 jupiterMass
15.291,14.384,14.608,14.828,14.958,14.991,15.6788,4.636103904957832,7655,7417,6.468452,2461951.96777672,0.12199902609875456,1.7251362545903572,1.3035811090183742,0.001886576085489617,0.00045281535849968135,2.1605608333101745,2.81646628718814,0.1432454273653574 jupiterMass
16.29,15.38,15.603,15.822,15.951,15.984,16.6708,4.646791228212641,7610,6741,3.578639,2462970.3214315777,3.9371060071086945,0.6221446204026782,0.07361398376505686,0.0004381783949702799,2.9091517355681373e-05,38.574896931344156,2.83965183644271,11.299260174871195 jupiterMass
15.819,14.895,15.112,15.328,15.458,15.49,16.1748,4.662868424883759,7758,5543,14.16349,2463321.125310319,1.5180943419361708,0.591506269501147,0.04748114240803089,-0.0008749281194312954,9.915009685404335e-06,58.867937114495646,2.795116905400375,8.654257446862209 jupiterMass
13.403,12.55,12.794,13.021,13.153,13.191,13.8878,4.75502890042168,7860,7650,10.72756,2461595.6023104624,0.4464105710946863,1.9800381599042773,0.21457642643563354,1.785271262390135e-06,0.0002663669644400812,13.111283192477792,2.8133722934274696,6.33149597063392 jupiterMass
14.842,14.063,14.326,14.565,14.703,14.751,15.4588,4.668239841989551,7803,2521,9.388869,2463283.8965824684,4.837544352988165,2.4667029979732873,0.022373819518965523,0.0016926606630981982,0.0013407235357006898,124.35063713044663,2.782198712224986,7.407699183119439 jupiterMass
15.716,14.834,15.067,15.289,15.422,15.457,16.1488,4.657503188291965,7934,5295,6.847179,2461788.486189088,2.0615427167778733,0.49893676059502734,0.07063887289625254,-6.367111471781e-05,0.0016241793303879847,38.64682271847885,2.7299679978546325,3.0584234356763598 jupiterMass
15.878,15.015,15.252,15.477,15.612,15.649,16.3428,4.7277353861817,7873,7240,10.85575,2461943.032951521,1.0562775036373502,1.0165539262463867,0.08895325851339304,-0.00027546496651864437,0.00022191677103219171,31.394071211803325,2.7926049322914115,11.416201834293531 jupiterMass
12.142,11.409,11.684,11.93,12.075,12.13,12.8448,4.625441161864417,7601,4578,5.057996,2463067.5502927834,3.7628158833094147,1.4985114483864668,0.05430974881004675,-0.0013776734070814574,0.0009389389617505076,52.10761858046676,2.8299516761948746,4.020333468423737 jupiterMass
16.045,15.118,15.333,15.548,15.679,15.71,16.3918,4.733181527142814,7869,7634,6.751108,2461752.3828192735,0.5935654254906587,1.3023909094853856,0.2549627765737122,-0.0003495308932309955,7.049191159230945e-05,10.971182183582176,2.797243071822154,3.957873824739826 jupiterMass
15.493,14.545,14.753,14.964,15.091,15.12,15.7998,4.652144125102699,7954,6809,5.521669,2463190.7106357347,2.7860962089720656,0.6915658005928529,0.06457849384124266,-0.00038280000055993505,0.0003246810621729053,42.11882564845606,2.719970322739193,10.793621739898294 jupiterMass
16.211,15.264,15.471,15.682,15.81,15.839,16.5188,4.6148029423996,7962,5598,4.508242,2463096.8416807125,3.9188635586053637,0.49156950986969794,0.05572504652485452,-0.001053823744014785,0.00030299253194937623,48.37011714489846,2.69542702831213,5.674310882907728 jupiterMass
15.4,14.451,14.658,14.87,14.999,15.028,15.7088,4.625441161864422,7078,4444,4.009609,2462694.998207363,6.811596540130711,0.0762555833829136,0.04064231879836444,-0.000872017327787463,0.0007026456963298647,74.77573933381782,3.0390594363884236,8.588978627162795 jupiterMass
15.185,14.307,14.544,14.767,14.896,14.931,15.6238,4.722295511714108,7398,3296,8.539366,2462237.915246012,1.94322109970071,2.799363474592246,0.06533980054268644,-0.00014753881425325972,0.0036999128073308173,45.43155698635689,2.968488871832252,1.5782375358214231 jupiterMass
15.358,14.488,14.728,14.952,15.081,15.117,15.8118,4.716861896529621,7871,4765,4.207957,2462584.545694791,6.8901690366313515,0.30886766797705967,0.0351082267450373,0.0004310290009698522,0.0009500690257619406,79.37997270055072,2.7868900805858057,9.78733624958013 jupiterMass
15.15,14.317,14.565,14.795,14.93,14.971,15.6698,4.700598534695031,7311,1696,8.117115,2462345.4128305083,8.224073870854069,1.077277007121788,0.016359668203614407,-0.0005821935572919428,0.002408328466252306,182.76729193214956,2.990012254483099,9.488576813086002 jupiterMass
13.618,12.714,12.942,13.16,13.287,13.32,14.0078,4.793504736799825,6455,3937,3.936488,2461747.13320241,4.742274374827355,0.05680119431219455,0.06756909791060774,-0.000717796651547141,0.001800818170514326,51.109941599494555,3.453452648141691,3.391313647905596 jupiterMass
15.487,14.588,14.816,15.035,15.164,15.197,15.8858,4.609493011396963,7894,7238,2.07281,2462917.2858715393,4.086161466739941,1.1454771277128573,0.11710294994562438,-0.00044294857499217516,0.00022120653249193027,23.18914811738047,2.715517651271275,6.024662227372529 jupiterMass
13.138,12.22,12.441,12.657,12.786,12.818,13.5028,4.604189190160585,7968,7788,8.427813,2462514.601859807,0.5178213658851429,2.2846631044835974,0.22490328281999933,0.00014722778223069931,0.00019303004421223355,11.948259107692168,2.6872026973039245,6.330868312139898 jupiterMass
15.461,14.555,14.778,14.995,15.128,15.16,15.8458,4.700598534695022,7819,7297,3.515694,2463333.6711830124,0.8184354644616039,0.3223033671492642,0.3548895863569039,-0.0011606472477686753,4.0894823705013227e-05,7.877806028185828,2.7957513227427926,0.8725430734882297 jupiterMass
16.25,15.307,15.517,15.728,15.854,15.882,16.5618,4.738633941816156,7844,7687,7.571434,2462467.835118271,0.33243874023845454,2.297428675971287,0.4076736323491641,-8.836021148386411e-05,0.0003673609025977888,6.891274416861335,2.809390873036728,2.34609262765523 jupiterMass
14.566,13.621,13.831,14.042,14.168,14.196,14.8758,4.716861896529629,7188,4869,5.68366,2462823.6480881525,3.858633430034504,0.2632777035647119,0.05082417005951144,0.0003285643312105004,0.0010534748265633763,60.04424498548915,3.0516989182374674,6.999082673352828 jupiterMass
14.552,13.568,13.76,13.963,14.088,14.113,14.7848,4.73863394181616,7636,7045,7.225421,2462751.954716633,1.2694838746674364,2.8194168391441647,0.1149168495700507,-0.0003993983168043051,0.00017847711779958188,25.113088151084085,2.8859169732975527,7.384327183439801 jupiterMass
16.076,15.098,15.294,15.5,15.626,15.652,16.326800000000002,4.636103904957832,7750,7656,6.97547,2463290.172631808,0.5748857536861282,2.566002888831417,0.2533863715599584,-9.661088899948945e-05,0.00010718285454235915,10.979050864517388,2.7819418617322853,9.787158474627534 jupiterMass
13.75,12.792,12.993,13.204,13.336,13.365,14.0428,4.679001246230084,6382,4892,10.41937,2462056.058321752,1.280054122408599,1.0425659554541542,0.09337129535653135,0.0002557971650334525,0.0012816869131210998,36.51569478822857,3.4095177232206426,3.593911424340561 jupiterMass
16.791,15.862,16.078,16.29,16.415,16.444,17.1258,4.799026641128615,7258,3192,8.781845,2461867.9462524923,4.503884817496326,2.380668122667983,0.02839552940603349,0.00035888576427162134,0.0015804729124975453,108.28861975388371,3.074912686560184,8.59467306934761 jupiterMass
15.245,14.317,14.533,14.746,14.872,14.901,15.5838,4.6682398419895526,7830,4314,7.900118,2462027.4405903853,4.693224823402498,1.8589255667697846,0.027313243561166097,0.0008506819545281019,0.0005725209420985077,101.5113755110442,2.772604923562142,12.734260045380292 jupiterMass
15.864,14.914,15.122,15.33,15.454,15.481,16.1598,4.765990374104439,7671,5081,3.982098,2461676.1507045226,7.009610820444903,0.890573130868994,0.037807864161283726,0.0008391618862017372,0.00022778091617151698,76.4215119202519,2.8893341416808087,11.30534752869396 jupiterMass
16.552,15.671,15.906,16.129,16.257,16.292,16.9848,4.799026641128616,7858,1756,2.991463,2463289.956819505,15.361841510372981,2.1567314301879414,0.02257361098711854,0.0010384484836722613,0.00335787885316045,125.81623679711127,2.840126785321179,4.604568812959376 jupiterMass
16.016,15.053,15.255,15.461,15.586,15.611,16.2868,4.716861896529629,7645,7269,5.893157,2462094.9771618154,0.7222245776316575,0.1945945940658429,0.24623070703293082,-0.0005802666860142839,2.0768757941027884e-05,11.652793498267066,2.869275581987039,2.5815210273565836 jupiterMass
16.41,15.417,15.602,15.801,15.923,15.947,16.6148,4.706013415209782,7990,7713,7.475032,2462098.476086477,0.6206531217643546,0.6514680863950468,0.2156409304904535,0.00012717594320647694,0.000330222463086076,12.701990269920458,2.739069000886334,4.61726866589309 jupiterMass
16.136,15.126,15.301,15.495,15.616,15.639,16.3028,4.771480583110749,7821,2545,6.65081,2462369.9969412843,6.117309673518305,1.5074666839328035,0.02547080574382488,0.0023117980458718028,0.0005641291277738016,111.38963545443471,2.837183766535375,6.021242294577521 jupiterMass
16.427,15.412,15.583,15.778,15.901,15.923,16.5878,4.782479981838895,7756,4757,11.81285,2461627.4602466067,0.3365599836191588,1.8861572616003188,0.26344199660224743,0.004697761079057506,0.005804778620723204,10.88496263516928,2.8675562895498556,0.18749928840024818 jupiterMass
14.452,13.451,13.63,13.83,13.956,13.981,14.6498,4.630769464427301,7923,7665,3.684365,2462430.558612071,0.4662891978298502,0.8861210208832061,0.5778728867146841,-0.00061438412807254,0.0006620616398611357,4.703571801129025,2.7180666145882153,0.6698675157125826 jupiterMass
15.749,14.818,15.034,15.245,15.37,15.399,16.0808,4.689787458069434,7938,7297,6.825425,2463115.678772325,0.41009717618730174,1.1316854462549846,0.3585191882988744,-0.0010963453653907303,0.0009398141466169915,7.663483966538574,2.747506051224848,0.6826548343898542 jupiterMass
14.385,13.433,13.639,13.846,13.972,14.0,14.6758,4.771480583110747,6456,3304,7.614395,2461920.0504586496,4.655406029107811,2.929105740915049,0.03541469354822872,0.0014327109027729029,0.0005153513689650805,97.05160955786003,3.4370530108539588,8.199249251842867 jupiterMass
14.776,13.818,14.024,14.231,14.354,14.38,15.0568,4.787989186140152,7439,2643,10.81535,2461904.7121633017,3.7346900030080903,1.4089550091076926,0.027066386588622957,-0.00026668373394928083,0.002189601088243473,110.58721293369896,2.993196257021861,6.449018545858071 jupiterMass
15.772,14.805,15.006,15.211,15.334,15.36,16.0338,4.62544116186442,7916,1651,10.92892,2462152.213048927,4.312516128018774,0.29476298903203546,0.021058440793309575,0.00020827103639722752,0.0037090857490703214,129.0380390467541,2.7173399053508405,4.4680553577553574 jupiterMass
15.624,14.734,14.966,15.187,15.316,15.35,16.0408,4.68978745806943,7243,5466,4.944713,2462887.772404804,3.8234879219319753,0.6414703824407622,0.05817289531135164,0.0005045940423357352,0.0007052055921994542,51.761945059329285,3.011142211048298,7.678442073350795 jupiterMass
15.235,14.272,14.47,14.675,14.802,14.828,15.5008,4.78247998183889,7296,6601,5.192933,2462872.300589189,1.796137800432991,1.769350542080991,0.11937208494809176,-0.0005646893165464424,2.163541647517368e-05,25.536545534335094,3.048350682805462,5.812798938314329 jupiterMass
14.789,13.822,14.017,14.219,14.346,14.372,15.0438,4.771480583110753,7445,7055,5.71857,2463145.5549220666,0.5429507801318096,0.6115188114989422,0.3506124807587557,0.0008374248008319788,0.0002483138311162691,8.500758501679295,2.9804720266048603,1.2518829444893098 jupiterMass
13.784,12.781,12.96,13.155,13.277,13.3,13.9648,4.630769464427305,7676,567,45.92156,2461552.9934464735,3.0750453590764155,1.4686263763694458,0.007256661270384201,-0.0006629330101708682,0.004172526924864851,386.6143188488683,2.8055291541665515,11.77108871424958 jupiterMass
16.57,15.555,15.727,15.918,16.038,16.059,16.7208,4.755028900421672,7627,7299,9.439754,2462502.00458407,0.8327229512635241,1.4235461453413938,0.13471781146107004,2.6721015803125397e-05,0.00027246277276863945,21.521423162441227,2.899319027971663,10.111986767485392 jupiterMass
14.924,13.912,14.084,14.277,14.4,14.422,15.0848,4.636103904957835,7784,7608,4.624718,2461593.215151938,0.720734329850025,1.8634959916411362,0.30351257180751495,0.00030520867174172416,0.00011359747792227787,9.125785156674462,2.7697905226651116,3.604561140241559 jupiterMass
15.847,14.824,14.99,15.18,15.302,15.324,15.9848,4.604189190160587,901,414,40.19981,2462349.175002766,2.3096973755393932,2.1013337256905187,0.09348374551523927,-0.0023397975958859784,0.004571938678775842,254.20779097654278,23.764296439642266,6.366857604202691 jupiterMass
16.423,15.388,15.547,15.735,15.855,15.876,16.5348,4.733181527142805,6750,5152,5.275296,2461813.3085344587,1.906434077855759,2.819479449063421,0.1184315950035726,4.4357897989369024e-05,0.0016682659306454936,27.53457649603333,3.2609638121731086,2.1223201965711596 jupiterMass
12.298,11.338,11.545,11.752,11.877,11.903,12.5798,4.749557621216065,7617,6732,4.475264,2461713.5198595272,2.642957952273731,1.573367029315568,0.08954618901590353,3.244024698308027e-06,0.0005329524628679504,32.38311999267446,2.8997849837887113,7.815799736664294 jupiterMass
15.839,14.854,15.045,15.244,15.365,15.389,16.0578,4.630769464427298,7603,5729,11.43933,2462185.899849315,0.5184758079490125,2.8168949089705517,0.17443189568195408,0.0022544247573618188,0.001391946797795931,16.2382364521434,2.832466366879182,0.7883574951233742 jupiterMass
15.153,14.206,14.416,14.626,14.75,14.778,15.4568,4.755028900421678,7354,5098,10.52712,2462840.663339211,0.7428623242944487,2.2693804623838294,0.14044246546387426,-0.0017176531762355689,0.002224575618068295,21.41054300157858,3.0069494460619945,0.9799208028935024 jupiterMass
15.882,14.864,15.035,15.224,15.342,15.363,16.0218,4.760506482297671,7076,6092,3.733467,2462565.667411628,0.7891199586051564,1.2424435339612354,0.3878794827401956,0.000926331096075504,0.002674071179987921,8.066128198476981,3.1286856333413575,0.36663516193932333 jupiterMass
14.325,13.327,13.504,13.698,13.823,13.847,14.5098,4.684391247628771,7997,7062,9.644992,2461761.683456271,1.5036952680844256,2.041862461161522,0.06860427449622351,0.00036294591764702026,0.00020522826014024757,39.70740268613865,2.724097553411939,12.250037309257106 jupiterMass
15.76,14.716,14.869,15.051,15.168,15.187,15.8398,4.765990374104438,7648,7267,10.58795,2463292.4425646877,0.8230131793937135,2.047722226013021,0.12147122909856947,0.00010618077466319167,0.0002669998703972752,23.857693067109288,2.898023300318185,10.680367841148042 jupiterMass
14.995,13.936,14.08,14.259,14.376,14.395,15.0448,4.7824799818388914,7018,2715,9.174212,2462124.314764378,4.0031438392641725,0.9309126310104676,0.03151785447344485,-0.0015844334597188657,0.0015918716477388792,100.54945995319218,3.169103246188182,5.758675264305916 jupiterMass
15.006,13.949,14.094,14.275,14.393,14.412,15.0638,4.7277353861817,7795,5647,6.613141,2461731.7769616134,2.6357211490181314,1.9884922861465955,0.059103964569270306,-3.7859568325208066e-05,0.001021846057487704,47.721822300174985,2.820548894410556,6.003229151825193 jupiterMass
16.214,15.156,15.301,15.482,15.601,15.62,16.2718,4.695189884704588,7423,4634,5.596045,2462689.892809808,5.468280463718838,0.1329843051535009,0.03510981466741234,0.00037168513933148235,0.0008935463671846694,83.7802698086009,2.941509745765779,11.135808083789879 jupiterMass
13.789,12.824,13.025,13.228,13.355,13.38,14.0538,4.630769464427298,7467,6833,7.244915,2462311.9765684768,1.49309998956326,1.1752964171625253,0.09738041891775466,-0.00018640005740390393,0.0003758858733573323,29.616379222140196,2.8840554154790974,9.079950720563142 jupiterMass
15.747,14.741,14.919,15.111,15.23,15.251,15.9138,4.765990374104441,7354,2402,9.752016,2461763.7195516806,1.9988307968279662,2.3503407527076363,0.05647365728080975,0.0021277742917616793,0.0048027208246452045,53.36791214773189,3.013881180423374,1.3068558029614772 jupiterMass
16.2,15.19,15.364,15.554,15.672,15.693,16.352800000000002,4.695189884704583,7923,7604,9.24247,2462693.1119241216,0.7396697132469887,2.2083407754424043,0.1472395342374904,-0.00022349867912681347,0.00017342773483313057,18.716975043378223,2.7558786877217414,8.510668140008358 jupiterMass
15.029,13.808,13.641,13.613,13.606,13.58,13.8858,4.744092637428793,7962,3081,11.86447,2461599.23038619,2.059995991425551,2.157207144874059,0.041409795496280065,-0.0017412314702708116,0.002410376944319278,66.91515575739551,2.7709429155154757,2.894711609578636 jupiterMass
14.991,14.035,14.238,14.445,14.572,14.6,15.2748,4.662868424883758,6755,4902,3.344674,2461756.4063251615,6.962806079559352,0.6476789868926558,0.0503473398804741,2.5030238623378685e-05,0.0008773082294170905,63.7599355546724,3.2101431461282166,9.344804765838512 jupiterMass
15.914,14.868,15.02,15.2,15.316,15.335,15.9848,4.679001246230084,6242,5006,4.626896,2463088.463685925,2.1819218891324863,0.38404871006949626,0.1261209622071561,-0.0014290630093362897,7.602988225419174e-05,27.640042877863234,3.485988803203163,2.4844188534099017 jupiterMass
16.834,15.792,15.945,16.126,16.242,16.262,16.9128,4.614802942399593,7696,7014,3.485265,2461948.291753444,2.78092598931299,2.492047656487811,0.10508716643615529,-0.0002388416378020208,0.00041188243159134185,26.535972671164785,2.788590176639962,7.1691508879601376 jupiterMass
15.71,14.641,14.772,14.945,15.06,15.078,15.7218,4.646791228212639,7891,7311,5.931448,2461741.840962879,1.9554674580528804,0.5891764496192922,0.08623759035873475,-0.0002685355267473053,0.0001676851336991865,31.755656517817496,2.7385312983562304,12.9025121858032 jupiterMass
15.517,14.545,14.74,14.947,15.077,15.103,15.7788,4.652144125102696,7928,7866,1.735873,2461651.4830418145,1.226183075713393,2.5947025793460443,0.46827726120699004,1.9833897194768418e-05,0.0001694478977010035,5.8275101825813405,2.7288905079550365,4.393829787239144 jupiterMass
15.314,14.261,14.402,14.581,14.701,14.721,15.3698,4.749557621216064,6892,6229,7.047306,2461623.742783987,1.305999547087296,1.8229441479629538,0.12718284988689482,9.295101480910345e-06,0.0006128074611536368,25.198572058002966,3.204826207417094,5.288751797927974 jupiterMass
13.29,12.218,12.349,12.523,12.64,12.659,13.3048,4.684391247628777,7910,6542,9.731968,2463314.957842846,0.1931099834595557,0.4770233569530391,0.5352517481534044,-0.004679698708405454,0.0021209016897949153,5.145352989757496,2.754059182634046,0.12881977227509933 jupiterMass
14.187,13.112,13.238,13.411,13.526,13.545,14.1888,4.71143453342613,7911,7505,3.095225,2461780.8590568756,3.052015701438369,0.9999302138177875,0.10708523749494613,4.3042176146989964e-05,0.00026086915342634894,25.863587404475226,2.7696083996795267,12.583018266245643 jupiterMass
16.745,15.693,15.833,16.014,16.134,16.154,16.8058,4.76050648229767,7063,1457,6.635352,2461679.316956184,12.310295445099996,0.014004061538115953,0.014015814072259337,-0.00036359496175548554,0.002408626215841219,223.63625873301885,3.1344442222176756,11.809495735119965 jupiterMass
11.975,12.287,12.755,13.126,13.409,13.598,14.4188,4.826731724274874,7005,4856,5.662342,2462609.121778797,3.340283060428669,1.7537670031114683,0.06188030836873509,0.0005293937208329327,0.00109915720635682,51.7832308417626,3.2043622928176636,5.459840320088781 jupiterMass
10.462,10.758,11.221,11.59,11.871,12.057,12.8758,4.990604580460551,7113,5780,0.902345,2461978.2137149987,18.839113184385912,1.7302682581911186,0.07010582372795793,-0.000635557438098363,0.00028525447743332744,46.54176478128598,3.262848757744915,8.593843570922521 jupiterMass
11.311,11.469,11.898,12.246,12.507,12.674,13.4748,4.8545967506116,7897,7638,4.25294,2462244.183370631,1.2057177043177942,2.909405932594409,0.20363055503160096,0.00019170063359390946,0.00023832155830682582,14.039274615746253,2.858825282245476,5.904493092656282 jupiterMass
12.896,12.957,13.368,13.7,13.948,14.102,14.8878,4.984862240795262,7781,6279,4.061458,2463029.601468357,3.8697915987916898,2.543297447475644,0.06923648596221414,0.0006610627443753043,0.0002709577474489818,43.03078999930267,2.979300687729704,7.74757621115786 jupiterMass
11.668,11.69,12.092,12.419,12.662,12.811,13.5928,4.910810331635553,7529,841,16.86788,2462979.6456432138,3.966161818569578,0.12299758414689388,0.01656043527290724,0.0027265237788918306,0.005081349894365437,183.16424809367123,3.033279674865966,4.085730306729771 jupiterMass
11.185,11.168,11.563,11.886,12.124,12.268,13.0468,4.967674835249775,757,545,17.1637,2461592.52036594,2.756193254577034,1.5894012308953136,0.23562616605775522,-0.0013013635223969528,0.003747963832459626,129.5180675252124,30.517845686175246,4.199218617708439 jupiterMass
10.75,10.715,11.106,11.425,11.661,11.803,12.5788,4.815630549363394,7850,7782,11.50077,2462083.504440363,0.301782380444263,0.1991481324539136,0.30022684465626914,-0.00011689182887142292,7.671583191681723e-06,9.502340171230571,2.8528576064590667,10.434325252779749 jupiterMass
12.087,12.064,12.455,12.775,13.011,13.154,13.9308,4.973397375788069,7996,7084,6.864026,2461818.849849219,0.8461809796731419,0.52433517648346,0.18189678052131425,-0.0008730362760901999,0.0005127840224918072,15.902007515898473,2.8925239709676744,2.020280448928688 jupiterMass
12.292,12.252,12.643,12.963,13.198,13.339,14.1158,4.8267317242748655,7750,7328,5.364038,2462210.8572065206,0.7084029378590866,1.2522442556033062,0.2783979768233877,-0.0006553992759605649,0.0002838812367672023,10.403559967112331,2.896330046604863,1.8736562429596009 jupiterMass
11.343,11.255,11.636,11.949,12.178,12.313,13.0838,4.810089540078611,7469,5565,11.93658,2462436.1513919975,1.653104202595909,2.0718234932271713,0.055436700553303644,0.0006390295388162149,0.0005573072990742162,54.024395790889194,2.994934252032682,8.195807957144895 jupiterMass
5.978,5.94,6.334,6.655,6.893,7.036,7.8138,4.888247207695887,7777,7039,5.535286,2462416.6252003303,1.8847066076231487,2.292067846311571,0.10233968114435883,-0.0004259950415042173,0.00020324829739583864,28.56232744499359,2.923059483461413,7.784041493971064 jupiterMass
13.327,13.26,13.644,13.959,14.19,14.327,15.0998,4.888247207695885,6497,2563,5.065522,2461904.6140838857,7.179765592791198,2.440257073773852,0.03513926220331381,-0.001202455361030124,0.002045345546992336,99.57360866564505,3.4989431434322613,5.398422406680033 jupiterMass
13.652,13.624,14.014,14.332,14.567,14.71,15.4848,4.860189030224046,7193,5590,5.312855,2461647.7699444555,3.8499489170876195,0.955762190028901,0.056110867891264356,-0.000672851156776127,0.00023253564681655848,56.00060329608089,3.142242453377498,10.11870675054526 jupiterMass
10.898,10.823,11.207,11.522,11.752,11.889,12.6618,4.843431487917959,7668,5950,4.735945,2462880.6617741617,2.7965089929920355,1.6601165449610582,0.08100932288828569,0.0010383486599374204,1.5476769611514402e-05,36.26040460729819,2.9374308248925014,4.4915108658636855 jupiterMass
13.554,13.493,13.875,14.188,14.418,14.556,15.3278,4.882622643500916,7589,7433,9.499553,2462481.0100308093,0.15691979823822125,0.6274467133101089,0.7331190635928375,0.00020237197582147716,0.0006466934013054228,4.081226393191757,2.9920248716871147,0.7747413089191589 jupiterMass
13.077,12.942,13.311,13.617,13.838,13.968,14.7328,4.860189030224053,6938,3256,9.156833,2462817.6007934758,3.1606696663220673,2.450504380560102,0.04111319983101908,-0.0019058158813076132,0.0007739825762512003,79.23812266304421,3.2577327712805384,4.955123865667812 jupiterMass
14.228,14.066,14.428,14.728,14.944,15.071,15.8318,4.950546690501305,7572,7262,11.93331,2462318.9296789034,0.4550787432665952,0.6233391933607951,0.20449462561407739,-0.0003757121454597275,5.111432456776369e-05,14.868160760604228,3.040458968309678,5.043951536057388 jupiterMass
13.426,13.221,13.577,13.874,14.087,14.207,14.9648,4.815630549363379,7484,7069,7.189008,2462461.682324175,0.9049954128815524,2.048852194894215,0.1679928713415124,-0.00031173864813297973,0.0003110575519963324,17.81250996076327,2.9923746941079115,5.202896142290661 jupiterMass
12.716,12.608,12.98,13.288,13.512,13.645,14.4118,4.865787751893956,7406,7312,8.378912,2463103.450670673,0.3441793671810445,1.0842424203063634,0.3869758011995319,-4.88809173122162e-06,0.0002197952766527517,7.895547241138015,3.055385719548137,4.6196360546666355 jupiterMass
14.394,14.222,14.582,14.881,15.096,15.221,15.9808,4.854596750611608,7798,6635,6.63691,2462055.3991174037,2.5719817545308405,1.9374546526940533,0.06194737872156725,0.0004475964921350622,0.0001760201946571502,46.73514422029646,2.8951196786217697,12.499218796530084 jupiterMass
