u,g,r,i,z,Y,W149,radius,D_S,D_L,mu_rel,t0,te,u0,rho,piEE,piEN,s,q,alpha
29.892,27.15,25.905,25.0,24.551,24.348,24.3098,0.2819377054169803,7936,6923,4.584906,2462911.2693093475,289.7148365516896,1.6497683594832,4.542941507371008e-05,0.0044410489211536,0.0024456776210503,0.4074374040405656,0.3011550288733504,1.258142914597978
20.426,19.36,19.088,19.05,19.08,19.093,19.5138,1.2579204018111254,7572,4412,7.867259,2462092.6989741223,395.9794333890735,1.382986862090679,9.058020384461818e-05,-0.0052563673423482,0.0097652817036387,0.6771666901533749,0.9188710077950684,1.2046431017916497
30.575,27.433,26.062,24.634,23.935,23.629,23.5308,0.4042529156050983,7853,7305,5.592781,2462933.0608201306,134.6040330023888,1.802140763565695,0.0001161498071907,0.0013609828265045,0.0044304522279474,0.5824949250788346,0.7021933878875194,2.7788185193273014
31.756,28.475,27.073,25.468,24.683,24.334,24.2088,0.3385736542044376,7716,4209,8.358203,2461585.496965492,311.6964292948181,0.9233393482981124,2.8609022269776145e-05,0.0126993237201478,0.0082419736362582,0.5818995877192642,0.0060142026957386,0.3550839028132689
31.709,28.531,27.151,25.68,24.962,24.646,24.5418,0.3682588230823504,6565,981,6.745977,2462046.22405306,803.8888506527416,2.201562570915065,1.7569701569605376e-05,-0.0577567135939696,0.0086243530128612,1.707786125888788,0.8494175074102163,2.666185355147693
29.95,27.233,25.995,25.104,24.661,24.459,24.4238,0.2908393469871039,6079,4125,3.355308,2462838.19986367,218.57297247604143,0.6596820112070171,0.0001108100070695,-0.0189575870311407,0.0338634055354515,1.4867724901112365,0.9362582283337856,2.9314486871150773
30.602,27.472,26.104,24.69,23.996,23.692,23.5968,0.4203907590329343,7489,4197,2.231363,2461746.5858014403,1548.9999373600615,1.230774103340194,2.758636756889982e-05,0.0029115595275291,0.0106780829540272,0.4071325226828672,0.9083574700543696,0.4676832420060154
30.306,27.435,26.152,25.138,24.637,24.418,24.3658,0.2383159780420071,7960,7577,5.010854,2462354.4638302755,156.1522711726139,1.2300251559949429,6.499304053267126e-05,-0.0007419934295736,0.0028699087082291,1.132973866053644,0.3104885293775201,0.0746895997855999
31.318,28.114,26.727,25.22,24.483,24.158,24.0478,0.3751052657666269,7583,5548,9.211203,2461913.635671307,247.17548935349927,1.8352646531316013,3.6904316361975134e-05,-0.0040525418515997,0.0066176086526159,0.5412256315623476,0.8839584230080433,2.982540097090282
25.951,23.54,22.496,22.087,21.89,21.769,21.7408,0.5683988111088485,6706,5859,10.05652,2462777.0909922817,102.29743597783998,1.6107670344719551,0.0001399471174402,0.0025628822314541,0.0072118986387137,0.3861681564238977,0.3642265500295362,1.573956165180941
31.155,28.183,26.865,25.658,25.064,24.806,24.7368,0.3123583793563914,7951,7333,5.287621,2461566.16325901,60.77010455866217,0.6480216312894462,0.0002076672065565,0.0010791051745929,0.0119998550336089,0.9487100132068772,0.6340575651951242,2.8101959495064937
28.343,25.855,24.692,24.032,23.7,23.528,23.4968,0.4291935244825642,7955,6697,8.992003,2462191.7966196435,96.1512404490925,1.9806226920367904,0.0001059957514799,0.0087467599294183,0.0047965400061631,1.1493119063087882,0.221248371192972,0.0647168482485473
31.696,28.448,27.051,25.495,24.736,24.401,24.2848,0.3436791304480415,7785,4702,5.498839,2462035.8988939254,535.6600439281716,0.2734963274781186,2.5457813646515564e-05,-0.0010898089139454,0.0103868732402744,0.6899420788503652,0.9274427086417736,1.3714638770821508
27.418,24.94,23.783,23.162,22.85,22.683,22.6468,0.455148547231927,7206,6884,5.264074,2461750.592518115,142.5098401172898,1.0441077955224711,0.0001430141075702,0.0031595806051908,7.262554200151588e-05,0.1970767312886007,0.0714024055237582,1.4061346730435604
31.151,27.986,26.609,25.154,24.442,24.13,24.0288,0.3759699727084922,7896,4888,5.171778,2462983.724048255,513.9137588048953,0.7375775730162559,3.043005362522687e-05,0.0066401507863959,0.0084034426465972,0.7284880529220514,0.2165678027178532,1.587605139163791
31.595,28.467,27.099,25.689,24.999,24.696,24.6018,0.4019325337652232,7374,7071,4.881953,2461999.412488554,157.53458979829784,2.8096791134310344,0.0001203835990445,0.0014764723718338,0.0023316489489646,1.6121163487533,0.8715459727321005,0.649775299785203
19.165,18.148,18.089,18.159,18.247,18.273,18.8058,1.545799494227717,7945,7068,5.031641,2462537.73347508,177.37519420031967,1.4069774887519029,0.0003702913303399,-0.0004926756288009,0.0063723954554276,0.5837517864082211,0.6786453780549458,0.6083670341801264
17.094,16.585,16.892,17.161,17.346,17.43,18.1608,2.070871545851676,7639,6960,3.039174,2462455.5851915525,384.7640076901313,2.545837958470538,0.0003937798252203,-0.001560458796773,0.0036711176213742,0.4870433690187853,0.2605507517936578,2.554159977343278
30.842,27.888,26.576,25.411,24.834,24.582,24.5148,0.3476587472191467,7977,3524,6.362479,2462448.1491740146,507.9198063330098,2.161033453031278,2.290756219384421e-05,0.0099603016664252,0.0148774822512052,0.8651579780581744,0.8076138823871303,0.269890577980018
31.81,28.692,27.327,25.93,25.245,24.945,24.8518,0.4075239722825526,5844,4016,2.615911,2462240.1358734416,1201.9930758816631,2.665669504926223,3.7670799677242126e-05,0.0082124851498682,0.0037968052634464,0.6645249146655385,0.753098032794903,1.2751211550651975
27.939,24.69,23.296,21.734,20.974,20.639,20.5238,0.3354695922848338,7330,6752,5.226407,2462542.925453349,61.44310485333165,1.5912600102746175,0.000242080396423,0.0132832343176412,3.421576142893985e-05,2.779751408792484,0.0504078940427394,1.9988207286888044
30.452,27.257,25.861,23.829,22.791,22.289,22.0928,0.2289038835238722,7996,7799,8.356926,2462640.207684656,34.718263719189146,1.6887505488010088,0.0001675956094378,-0.0037162445907774,0.0014159567294282,0.9180072618330112,0.4337565101378645,0.8023378882528949
27.893,24.763,23.397,21.981,21.289,20.986,20.8918,0.4047185969900509,3895,1868,11.58484,2463267.372923929,253.08927298395935,2.490242363378846,6.019615287174545e-05,-0.0054578294309043,0.0342734630388451,0.9981280493467792,0.1023051520440405,1.654831128648527
30.045,26.586,25.159,23.345,22.464,22.067,21.9138,0.2680113342818337,7837,7612,2.478161,2462940.494312372,206.08820568252003,0.645887592821364,0.0001137384941214,0.0024892019029679,0.0010390910491563,1.6599140109012231,0.3972247023375563,2.903919594848469
28.28,25.187,23.829,22.459,21.788,21.495,21.4068,0.4321685518676155,7560,6697,4.546461,2463262.5242679827,274.55441448298205,0.2615368873910502,7.778865819763892e-05,-0.0044576943718103,0.0022373498293004,0.7195191456737503,0.6272049365521677,0.1632604734090286
30.039,26.733,25.326,23.698,22.906,22.555,22.4288,0.3127182023213842,7700,3053,15.08085,2462335.557214557,229.92608221850557,2.120762492009356,1.9894599099212063e-05,-0.0108585604641848,0.0177669651478962,0.6947031847641572,0.6538563221958119,2.599593870084809
28.767,25.546,24.157,22.632,21.889,21.561,21.4508,0.3537147422428471,5295,4572,4.475044,2462196.929347513,207.4701124859448,0.3297791602232817,0.0001222140567256,0.0113673628293966,0.002970471887197,1.3378088854659822,0.2615896091970333,1.2370484373687622
28.72,25.716,24.387,23.135,22.519,22.251,22.1778,0.34447139266613,7768,5987,2.282493,2463068.595341603,416.6426057549131,2.792821452671215,7.920591709524009e-05,0.0147060858803667,0.0002553102529365,1.6198530722640887,0.016753757510872,3.1295559212925386
23.459,21.188,20.265,19.945,19.8,19.705,19.7328,0.6511081940274419,7808,7667,2.406393,2462214.2268617908,175.63339393757963,0.5654966020394041,0.0003351401987116,0.0005081492385925,0.0019710483249937,2.2999577973490446,0.7554246725981731,2.894952377338535
32.012,28.856,27.459,25.305,24.168,23.605,23.3708,0.2242090615327918,7988,7391,7.13628,2461710.584726391,126.50368972554858,2.943078258902036,5.2811298531185794e-05,-0.0009858089340482,0.0039706304810553,0.1156912097235375,0.4497082179884856,2.7991782943064427
28.107,25.341,24.091,23.17,22.715,22.511,22.4698,0.2777494200959999,6919,5294,1.664758,2462906.363524917,1439.7223843117254,0.2537126923964928,2.844898515369917e-05,-0.0007630890005804,0.0067174149051364,0.3897882203888762,0.0133672658925892,0.8963723244333446
29.134,25.924,24.537,23.022,22.281,21.954,21.8438,0.3768366730057274,7515,7142,12.77325,2463116.2334168344,56.16834066487258,1.7802435112758093,0.0001187183864939,0.0035256392115668,0.0002954268518119,0.4711019854812174,0.8518013899517939,2.6828869909751405
29.119,25.996,24.631,23.226,22.539,22.238,22.1438,0.4103487935075868,7888,7577,9.923494,2462816.4483971046,79.21746906969547,0.4103938330116797,0.0001124054841277,0.0006923251886154,0.0023164449310843,1.6466810640283227,0.7124405615310678,0.6252934488728121
32.032,28.535,27.101,25.213,24.294,23.876,23.7108,0.2501227303808617,7959,7711,10.59842,2462834.4019694864,65.90733056008702,0.2224112581293895,7.641992802236295e-05,-0.0004482001261959,0.0020649096295971,0.6587116506813404,0.3899831158086844,1.9911190760454165
25.148,22.691,21.598,21.132,20.903,20.768,20.7248,0.5274158302192593,4346,3704,10.46131,2462530.391721031,204.18664552139424,2.1621585967182,9.650211876810668e-05,0.0066032715594764,0.0017035515488009,1.113350285977528,0.8827308979567609,2.96634015686648
30.71,27.42,26.014,24.407,23.625,23.279,23.1558,0.3211095048347415,7936,7290,8.297267,2462059.1079148594,128.08538208989944,1.628443474176308,6.467012254277538e-05,0.0027475236274567,0.0026792227418058,0.3149697345323738,0.2838454094048582,2.294344031838599
29.526,26.402,25.036,23.631,22.943,22.641,22.5478,0.4098766338492581,7890,7173,9.881836,2462486.321163409,62.53216397126953,1.8174442185451256,0.0001427979173704,0.0065807766257978,0.0035734966198945,2.233547394789221,0.458113545922313,2.4563447131076046
30.687,27.415,26.013,24.427,23.655,23.314,23.1928,0.3282110215481738,7457,6611,5.075686,2461809.7160027674,36.16126203766884,0.7116493003876352,0.0004073216622093,-0.0113563127680736,0.032206490330883,3.812416746884383,0.218363744135974,2.1308343143581023
31.956,28.519,27.093,25.308,24.441,24.052,23.9018,0.2658600982214722,7800,6362,5.447341,2463146.1232367,85.14923082351838,2.02346552731994,0.0001248188227672,-0.0161919856981805,0.0160786761083947,0.8965362096121928,0.2619493629395147,0.3363115145518793
28.849,26.039,24.776,23.834,23.368,23.161,23.1158,0.2628168228426342,7995,5602,3.184031,2463283.226252424,678.7751112636078,2.673575809151627,2.583558570653225e-05,-0.0088630475429583,0.0017262473282754,0.0980055000152419,0.8092266219910542,0.1622267720332156
32.247,28.778,27.347,25.524,24.639,24.24,24.0848,0.2589125850621982,7507,5845,3.205789,2461602.375924922,211.9257729202697,1.5142843986776815,8.622929805803502e-05,0.0049763799584164,0.0197460427502526,0.757389352632197,0.2217884439478956,2.944132612840535
29.435,26.38,25.034,23.715,23.068,22.786,22.7038,0.4037877700471478,7421,7182,7.075108,2463137.364698204,105.79806546318213,1.5018301876422535,0.0001234715058823,0.000918326232863,0.001986079012052,0.5030728862588131,0.1421109630077458,1.2609387275995128
29.718,26.709,25.378,24.12,23.501,23.232,23.1578,0.3476587472191465,7365,7183,5.760907,2463119.8997743498,98.2169888094679,1.9677856367746125,0.000141706491695,-0.001993736998737,0.0009782004323022,0.8200341574237537,0.1519111190674219,1.5808948800099525
29.735,26.634,25.273,23.896,23.221,22.926,22.8358,0.4267299853921639,7001,5987,3.705852,2461578.111606747,108.33604073278404,0.6771229842259752,0.0002578807166278,0.0153009231489402,0.0158199956053744,3.114372437374141,0.8348242166964093,1.5083289838699416
16.837,15.928,16.136,16.35,16.503,16.54,17.2168,1.7106184855730389,7607,7319,5.857145,2462552.5299612363,80.86215032191701,0.1367479208344741,0.0008064831514986,-0.0032949401117678,0.0022488044043215,2.792101895189856,0.0248474840800327,1.3178740254236354
31.264,27.981,26.575,24.977,24.199,23.855,23.7318,0.323335329587423,6168,2709,5.740039,2461743.85170311,662.6547457359793,0.8045315977324532,2.34095710543103e-05,-0.005582306039503,0.0190786693800188,0.2220954853518023,0.4699460011053268,2.989005361339644
29.583,26.752,25.483,24.527,24.055,23.846,23.7988,0.2562436788893747,7684,6260,5.289663,2462419.0126993684,237.3457696660656,1.3667912552965302,4.511730196455321e-05,-0.0086026997712,0.0004106593162846,0.0685635293675115,0.0509626816875264,2.7483139523592657
29.984,26.811,25.432,23.967,23.251,22.936,22.8328,0.3829597763678116,7362,4268,5.238869,2462408.286781784,613.2673355868559,1.9033819510634404,2.750152591950416e-05,-0.0018400028753729,0.0110422009699928,0.4679289492240007,0.8526747585598857,2.8199919129280984
31.95,28.523,27.098,25.324,24.463,24.076,23.9278,0.2729940370003688,7878,7703,13.56715,2462167.197376289,22.13627082540429,0.0257774956480991,0.0001959886467119,0.00030660708606,0.0034937622766522,4.201214807007106,0.0605231537768014,1.164713217327069
30.718,27.485,26.093,24.55,23.797,23.463,23.3488,0.3640433991927792,7933,7330,4.365641,2461834.456639849,137.09664838943846,0.8259206736804066,0.0001302349852914,0.0061070422372831,0.0016589722782273,2.105584374130698,0.0377957365747335,0.0953775346860665
30.58,27.684,26.393,25.35,24.836,24.611,24.5578,0.2168468715007585,7903,4200,4.66735,2463287.120215632,221.3673096935477,2.673516034110062,4.510909751340856e-05,0.0029044239405247,0.0393312633992355,0.3885751116783839,0.8079852453830993,0.941775038908229
31.446,28.206,26.812,25.266,24.513,24.181,24.0658,0.3424941523469044,7506,5389,8.673946,2462769.2643783586,165.61388415204124,1.6523050699696844,5.395329338564514e-05,-0.0085729095524049,0.0101775273097316,0.0324014729395576,0.8788429502689349,1.5157717275676568
27.424,24.885,23.701,22.898,22.499,22.304,22.2828,0.3891823721558431,7563,6984,10.56473,2462701.6473964094,50.27332786064216,0.6441606632750406,0.0001645696856385,0.0058844741376494,0.0047116020209805,1.633382444671829,0.2161506325693909,0.1496593024789541
27.506,25.016,23.855,23.172,22.83,22.653,22.6218,0.424769339205698,7551,7204,6.566038,2462943.088591212,118.58461480429624,2.538861777900326,0.0001227167280933,-0.0005255254030852,0.0029458231820721,1.8052127346326687,0.029643061946353,1.661223641019446
31.734,28.469,27.068,25.491,24.723,24.384,24.2648,0.3312479207396715,7417,3482,7.36555,2463206.859055323,420.0697747610319,2.5832430799046664,2.451800232267287e-05,-0.0076360414187131,0.0162853296858345,0.0726405084230068,0.2026092474941512,0.9050651533968792
19.215,18.206,18.053,18.074,18.138,18.164,18.6528,1.449282876113147,7773,6228,15.2369,2462691.469181517,113.4850093172984,2.6685755433824068,0.0001831539098586,0.0034286931107281,0.005804286991822,0.2041840831389188,0.0456949961880742,0.4627300738090086
27.792,25.297,24.134,23.431,23.081,22.902,22.8718,0.4179777471652255,7828,6526,3.686401,2462910.057952128,438.01748010268216,1.4654576824324828,5.616879955633319e-05,0.0013039053297371,0.0056157444226381,0.6016770421533152,0.4114629891698734,1.409210406173898
17.176,16.357,16.603,16.837,16.997,17.043,17.7398,1.7871177192510173,7797,5433,4.091023,2462967.7354094908,547.650682825988,0.1863756143051497,0.0001737708349775,-0.0087422523112615,0.0025184170248207,0.4111054397804429,0.3464852441913941,1.364840457853903
31.69,28.346,26.932,25.259,24.446,24.083,23.9498,0.2976138656514143,7928,7251,10.19221,2462362.176327326,80.6835795270693,1.0583630870693947,7.753946757339616e-05,-0.0044014481138915,0.0028263019488055,1.2062698378912016,0.042507022540273,1.1745584208538082
30.462,27.421,26.079,24.78,24.141,23.863,23.7828,0.3842847594237346,7588,1581,6.765135,2463322.8941738307,979.0599900379664,2.2075167591371283,1.2987539574216395e-05,0.0143380393175473,0.023597898848591,0.3897689314665756,0.3416367816795511,1.130745687545359
23.235,21.273,20.533,20.299,20.206,20.145,20.2798,0.7685164374525195,7580,6792,8.270817,2461757.340201865,108.70702191477464,2.3845035176884286,0.0001915423278727,-0.0037529130230193,0.0049576094555794,1.4377878509373256,0.3658101804872784,1.09860514595422
30.622,27.751,26.468,25.456,24.958,24.739,24.6878,0.2307560843313176,7982,3956,10.28285,2461688.786201275,360.7184332472108,1.9775928376246517,1.3238732797832385e-05,0.0009279348231284,0.0125205870520742,0.6067566301189549,0.5993838655301592,1.59215284265362
30.028,27.102,25.8,24.655,24.091,23.846,23.7848,0.2736233532495017,7926,7420,6.868908,2463325.155329908,41.34877884628123,1.0717931372484208,0.0002064598089459,-0.0105578954617295,0.0033097333457294,1.6733529966424732,0.3128170023998404,2.0779148869697472
32.235,28.828,27.406,25.656,24.805,24.423,24.2788,0.2793528849969107,7789,3569,6.940886,2462035.826285589,590.1152109624196,2.595440722318675,1.4873273093369112e-05,-0.0132474093304231,0.0027850936065638,0.4616025659972892,0.3852975031780936,2.934397033325661
20.648,19.518,19.19,19.126,19.142,19.148,19.5388,1.1726088318126002,7845,7721,4.571532,2462257.8577728155,104.68427877120328,1.6292067741146692,0.0005305224901783,0.0010496410878314,0.0011573500768948,2.5183152515829508,0.0771079209126582,1.5811293246835416
29.645,26.808,25.537,24.557,24.072,23.858,23.8088,0.2646385820272626,7505,6793,4.664532,2463176.1853911723,157.07108540623202,1.9857277345517157,8.174947241662682e-05,0.0049073654872676,0.0049387828059592,0.6695475013759075,0.8051270393190143,1.0083861907657872
31.055,27.824,26.431,24.894,24.144,23.813,23.6988,0.3569876244564643,7869,5638,2.50361,2463303.960072433,674.816044681541,2.3217375563240523,4.561086975828593e-05,0.0045173828171822,0.0098886167213466,0.8841159031462535,0.0927533881856441,1.4801896843742732
30.881,27.995,26.707,25.675,25.167,24.945,24.8918,0.2216425616283693,7289,1791,11.08949,2461576.2069335487,291.6094188354565,2.244034207796116,1.5971985437938458e-05,-0.0120251001256767,0.0460233325221305,0.8134158853320845,0.798589095942711,0.8051189423665918
27.686,25.213,24.061,23.45,23.142,22.977,22.9368,0.4509757202689275,7887,7693,5.751764,2462293.959309389,74.03128387631621,2.0366746763536114,0.0002280929155771,-0.000827489986409,0.0026148246659949,2.219042182159465,0.0438800651461929,2.882408530057857
31.34,28.081,26.681,25.111,24.347,24.009,23.8908,0.3362429295629464,7491,6321,3.797013,2462748.2518797712,204.0787441027144,1.7693994633229495,9.839212102312246e-05,0.0091034065304449,0.0072648780866175,1.227203094916898,0.4786225607769867,0.5250354371733718
22.577,21.07,20.538,20.391,20.353,20.329,20.5998,0.8864477884686687,7997,6901,6.019204,2461865.6684307144,235.34419892725063,2.6205736657493035,0.0001329138752665,-0.0049715083077453,0.0012265550866949,0.3030233351680907,0.1636838252876514,1.3156866593805847
31.037,27.912,26.545,25.138,24.449,24.147,24.0528,0.4089339437507781,7855,7661,1.92808,2462588.181894736,182.35244951981005,2.4620327746441184,0.0002515110881513,0.0021048487643268,0.0026049667805838,3.724354286792504,0.1268328468319616,0.1596677566975235
21.253,19.923,19.473,19.358,19.34,19.329,19.6468,1.031936944269743,726,384,75.51782,2462381.197645015,146.7129441620359,2.282364336960228,0.0002179141738818,0.0402738815563983,0.003681663019992,0.5617217263956509,0.9551923580618076,1.6652282585494422
30.393,27.422,26.103,24.912,24.322,24.064,23.9938,0.3615373420600582,7865,6070,4.48696,2462449.435071841,489.8940182490312,0.0302403523416681,3.552114162557564e-05,-0.0044611168891934,0.0043738872296536,0.3680910674112174,0.9747047825501468,2.069219429367952
30.271,27.356,26.057,24.947,24.395,24.153,24.0908,0.3252019648158188,7857,7842,5.894425,2463303.278396741,28.596011083625857,2.044135052353637,0.0004170962841128,-0.0004516114338451,0.0002726534770613,1.4402918162726577,0.5296151687280323,0.0224506502023624
31.177,28.07,26.708,25.324,24.646,24.349,24.2588,0.4237923968353893,7625,7468,4.50659,2462149.127133468,101.14518194787296,0.8889342662907059,0.0002071127714289,0.0005854285065604,0.0021303121882946,1.8723940420473724,0.4015319229408537,0.4103836482369639
31.417,28.19,26.798,25.267,24.52,24.19,24.0768,0.3611213463252077,7966,7741,13.76026,2462274.1445521205,20.696229575223988,2.76332421448181,0.0002703845061198,0.0003058482819464,0.0046696891979295,3.186083456826529,0.0753310687270994,0.879610416576948
32.032,28.75,27.348,25.744,24.96,24.611,24.4858,0.3421000682786431,7250,3022,6.35462,2461743.671960016,682.4625010441881,0.5659254523822521,1.848134573411344e-05,-0.0143330698764833,0.0076623725355393,0.0123193864421418,0.0006449814123317,0.7742766121651082
28.835,26.318,25.142,24.37,23.987,23.796,23.7728,0.392783432308455,7858,5992,5.120317,2462985.862961411,85.43490690437251,0.7650438942574468,0.0001940866896253,-0.0090158156661648,0.0318372116539832,2.815527792876876,0.2808070486951768,1.1558764431442423
30.063,27.359,26.125,25.236,24.794,24.593,24.5578,0.2986435647308734,7901,7684,5.570096,2461604.750456863,90.37282222399,0.620714560215746,0.0001275432237168,-0.0010105633948726,0.0023884745512422,2.221411912639768,0.0011888038164707,1.3325296091692156
16.599,16.135,16.448,16.721,16.911,17.001,17.7358,2.1585055062758527,7395,6517,3.534601,2463196.009508981,360.122419937237,0.4039902028733252,0.0003895033906845,-0.0032369890821684,0.0041049300238952,1.2156047471522642,0.0155504854152889,1.8614408342407611
30.631,27.842,26.585,25.653,25.191,24.986,24.9418,0.2711147592682847,6721,6061,8.548861,2462763.2075614524,129.58871569235393,0.0306207907782383,6.184870915505341e-05,0.0043167387061378,0.0031463730292015,0.6019455373205012,0.882198359532761,2.595233955893816
31.406,28.386,27.05,25.779,25.154,24.882,24.8048,0.3590485365032924,7844,7490,6.613971,2462777.2148922523,75.42837759766087,1.855380420107685,0.0001558494733143,-0.001126959376242,0.0042650282062128,0.1472451050841373,0.8423205562494607,1.7785276367250658
31.586,28.661,27.359,26.217,25.654,25.409,25.3478,0.2622123609237371,7960,7804,11.00211,2462570.9705464174,48.57140608487346,2.363102433133593,0.0001047056821001,-0.0014720544578915,0.0008827294118156,0.9933760964888152,0.701111675804889,1.8924990581494376
30.311,27.635,26.409,25.533,25.098,24.897,24.8648,0.3077181840578991,7508,5535,9.524181,2461779.257374142,225.17546306762344,1.3569492561874898,3.246138219834939e-05,0.0041393596944018,0.0069460048439523,0.148746202309724,0.1728178138094497,0.8926502288353483
20.425,19.415,19.26,19.28,19.343,19.369,19.8568,1.4476152876653834,7919,7866,3.658058,2462883.6850530016,30.785769789778136,1.659082441316604,0.0027572048212345,0.0019479704171279,0.0019546433077437,5.423570756801454,0.3305995859789007,2.3948326117588272
31.02,27.962,26.615,25.288,24.634,24.348,24.2618,0.4042529156050981,7876,7635,5.999606,2462951.106784559,69.26063434835451,0.2527206583964906,0.0002098094637047,0.0035220214829419,7.22350924744935e-05,2.996452793579276,0.6742185789171143,2.7170938762919383
29.578,27.043,25.859,25.046,24.642,24.446,24.4258,0.3716662800190655,7021,6036,2.799829,2462807.2360258102,533.4378144296332,0.3543091047366692,6.020404856576223e-05,0.0012720462128374,0.0055399526140713,0.8240940277962475,0.7124643487933805,2.976486534123916
29.291,26.776,25.602,24.838,24.458,24.269,24.2448,0.3968744683551364,7954,7604,6.247619,2463283.876003395,136.76257081372017,1.7155999984726833,9.919107504506476e-05,0.0021884402368323,0.0011532434240536,1.132767828180535,0.413724222920902,1.093463146262303
25.773,23.725,22.941,22.688,22.584,22.515,22.6248,0.7313969767958637,6880,5911,5.522519,2462594.222376036,249.2214003955808,2.0705732488910704,0.0001311985356617,-0.0039299964683651,0.0049536785787432,1.178485965671866,0.4870645961897738,2.7825729189224817
31.174,28.01,26.612,24.444,23.303,22.741,22.5078,0.22087835583715,7962,6757,6.601126,2462733.4092514887,162.69863580487194,0.6403244770389268,4.3874872716326845e-05,0.0007713556618902,0.0075781122187592,1.2783354671750051,0.2933513150935781,2.217352997483785
30.989,27.661,26.249,24.276,23.289,22.822,22.6398,0.2372210155844414,7661,3726,9.128017,2461916.6818766384,333.3250292715316,0.5668138927716879,1.7286622506887753e-05,-0.0155867873989996,0.0055596323115314,0.5744218245806816,0.9040856824873011,1.437677819919045
27.756,24.9,23.624,22.628,22.137,21.921,21.8718,0.2410755470091473,7942,7767,3.420052,2463271.44917134,140.94870594496032,1.5006456805567332,0.0001069587433491,0.0019923134522474,0.0008070512460224,1.0479016109324288,0.0554311401537946,0.1462192203112028
29.591,26.286,24.879,23.252,22.461,22.11,21.9848,0.3192663600239878,7772,6815,6.049103,2462430.612860278,234.33806179967127,0.1812525756235974,4.922359987615109e-05,-0.003564229073739,0.0029950437985575,0.1910568696785579,0.2346845508728108,2.821378332156412
