u,g,r,i,z,Y,W149,radius,D_S,D_L,mu_rel,t0,te,u0,rho,piEE,piEN,theta_E,theta_s
19.992,17.657,16.82,16.56,16.445,16.377,16.4628,10.59627353749578,7614,3806,1.75455,2462771.1566873277,14.857891689650911,2.9055425817315186,0.09067846654761912,4.846454792114244e-05,0.001840484028094934,71.37279634244217,6.471975725548174
16.532,12.995,11.662,10.944,10.577,10.353,10.0738,73.13969767958639,7685,4330,8.657938,2462400.608586756,2.232672083357038,2.6002585283540474,0.8362895910572207,-0.0018964620016725835,0.00018092567093229892,52.92357692549231,44.25943650430533
17.944,15.995,15.255,15.022,14.921,14.86,14.9668,11.27595050412122,7447,5306,10.18138,2462466.5110807456,1.588527559707653,2.529765618061158,0.15902200398444205,0.0004827299763757771,0.0011244060056173535,44.280363383590156,7.041552122417816
18.686,16.255,15.383,15.108,14.983,14.91,14.9748,12.278721834875896,7532,6409,4.440277,2463303.2177743763,3.4458213705874585,2.867401050018558,0.18097844049850267,-0.00012736896130193244,0.0005405464670909264,41.89021595599718,7.581225955861862
18.106,16.361,15.708,15.506,15.424,15.372,15.5168,10.096088779471318,6611,5930,1.86561,2462949.2579478235,3.5462112422245666,1.2668746211707065,0.39209143577917926,-0.00017844620390127834,0.0009422771894712662,18.11320234252313,7.102031513038687
19.252,16.92,16.085,15.827,15.713,15.646,15.7358,10.212995977697082,7934,5975,10.66872,2461881.880760376,1.4413559767353579,2.1379053273742503,0.14218841402647045,0.0008994855558194655,0.0003928864145258048,42.10109058484887,5.986287299044427
18.633,16.71,15.981,15.752,15.653,15.593,15.7068,11.01927853428268,7992,6600,2.936253,2462076.3291607457,6.206664245045054,2.385769497361821,0.12850877258758053,0.0004669927290638982,0.0002483125611576077,49.89551405751204,6.412011269157242
19.552,17.219,16.383,16.125,16.011,15.944,16.0338,10.224760894974883,7830,7072,5.944722,2461516.1387162027,1.5100178164645937,0.49992232001833814,0.2470953617069025,0.0004272657862208317,0.00035731471080194585,24.576690305076063,6.072786180491294
19.865,17.408,16.526,16.245,16.116,16.041,16.0978,12.798325779163266,7952,7036,3.711869,2461928.0502779903,2.343173643978262,2.921875119014678,0.3143160014751623,0.0006473530254502961,0.0002315601141017502,23.812603999178503,7.484682473733247
20.103,17.755,16.914,16.654,16.538,16.471,16.5578,10.620700470738257,7749,6420,3.200424,2461936.52148669,5.024741799459035,0.2850818121240326,0.14476815757265826,0.0005429992633213067,0.00027074569915705823,44.02821149566566,6.37388305944685
20.088,17.508,16.58,16.276,16.132,16.048,16.0718,15.298651826101464,7725,7045,7.545578,2462110.5926762656,0.34941676956160306,2.2742187518471813,1.2758664915885347,0.001498422398564588,0.0008665463913592064,7.218484570116636,9.209822583060685
15.059,12.447,11.503,11.191,11.043,10.956,10.9668,13.44785943229911,5557,3137,2.004832,2462176.567055628,21.49075603898383,1.882942848355419,0.09540472855124328,-0.0010941915315019419,0.00043326674544625536,117.96127422627795,11.254063347116817
16.209,13.789,12.925,12.655,12.534,12.464,12.5358,11.902910302338762,7747,4756,11.27502,2462268.070777672,2.791574556544297,1.4346149537841604,0.08291629128529082,-0.00034816355884115274,0.0008753299105201988,86.1740149391597,7.145229723918369
15.901,12.378,11.086,10.452,10.125,9.931,9.6948,61.11575213358335,7945,4137,9.232177,2462423.1153749465,2.465451559856274,2.156695968756658,0.5740443924580864,0.00014337601262277182,0.0018535819588382314,62.31755013146945,35.773040204695725
17.98,15.641,14.805,14.548,14.435,14.369,14.4608,10.096088779471318,7774,4358,6.461843,2463074.629975937,4.930741982890762,2.247674142225564,0.0692351697353686,-0.0010926361075413698,0.0003770590231135215,87.23252721957232,6.039558828492251
17.964,15.621,14.784,14.526,14.413,14.347,14.4378,10.20124459748679,7888,7521,11.9904,2462482.814964632,0.7471893202359923,1.8291471107735673,0.2451933840670789,0.00016216184887036264,0.00019315708714709735,24.528675770999705,6.014269018975583
17.518,15.723,15.049,14.841,14.755,14.701,14.8388,10.968649548330372,7598,7111,3.942266,2462180.1802591574,2.641441927512371,0.8768904196934126,0.23547982044964783,5.470647178609544e-05,0.00031138751688310787,28.50997043615738,6.713522719331108
18.824,16.47,15.628,15.369,15.255,15.188,15.2758,10.53545171101631,7560,5040,5.633493,2461523.2156177377,5.102233372499263,0.8487967415681664,0.08235312870071566,-0.00027136551043326047,0.0007954115098273204,78.69512933152905,6.480790113958876
19.043,16.531,15.629,15.34,15.206,15.128,15.1728,13.713653147093575,6924,6050,3.498336,2463302.6665645237,4.199413591822648,0.47683614154581355,0.2289985586283402,0.0004381482525965102,0.0002776761748225316,40.2216557074948,9.210701182661662
19.113,16.682,15.812,15.539,15.415,15.343,15.4108,12.096317036108925,7602,2550,9.656152,2462479.3589440226,1.9901294538071446,2.5501442386493514,0.1406457750826702,0.002303202194299529,0.00438532306224059,52.61325805787479,7.399832459174344
19.309,16.952,16.109,15.849,15.734,15.667,15.7538,10.632935045464755,7858,1180,7.293292,2463231.0204323255,11.044899399962745,1.1425429651312946,0.028532681338394417,-0.0028895873432455803,0.0015212317903600381,220.5439464327258,6.292710144676893
19.245,16.84,15.98,15.713,15.593,15.523,15.5988,11.512063085990864,5935,1754,3.288003,2462932.6029338436,18.951970313403947,2.6818372855303805,0.052872845151005404,0.0009959876428243606,0.002133076395259344,170.6068042337662,9.020467141959815
19.706,17.102,16.158,15.846,15.696,15.609,15.6208,13.12662748819185,7772,2662,1.266641,2462646.902405264,16.397309226355333,0.6740746997586767,0.13812778780602605,0.0021919643743938074,0.0037498880518878827,56.86380330124557,7.854471356238051
18.691,16.281,14.774,13.164,12.269,11.647,11.0738,168.13307692330503,7959,3629,3.94991,2462687.33863951,2.222932534690396,0.26922589186643187,4.08665513226391,0.002412025104326398,0.0057508407782434065,24.039379734699363,98.24065456925018
16.529,13.599,12.526,12.13,11.927,11.808,11.7248,32.408069450111846,7732,7523,8.17677,2462763.620688224,0.6816853599488586,1.6150561845400002,1.2772690315198847,0.00022236239195565696,7.738799492683408e-05,15.260737578833753,19.492067507596097
17.506,15.133,14.286,14.026,13.911,13.844,13.9318,10.731320382101226,7746,2135,10.4626,2462971.8960601157,6.000969497056235,1.5108472622549438,0.03748016058222261,-0.0014357283866099503,0.0013544031211088006,171.89799715236293,6.442764537033007
17.307,14.34,13.279,12.903,12.713,12.602,12.5398,25.185649832017088,7877,7776,4.289224,2463039.6407813574,0.6386451187593899,1.8050483922916896,1.9826260437712924,-0.00013457555754667303,0.0001738679226508801,7.499772678619098,14.86924463499461
19.004,16.444,15.518,15.215,15.072,14.988,15.0158,11.861870021453262,7027,6172,7.792397,2461606.418508656,1.9901205946581553,0.9985028221771303,0.1848926124016423,0.0004586973165138875,7.198958526876923e-05,42.4580691347089,7.850183319845864
17.998,16.063,15.287,15.022,14.897,14.82,14.8708,14.146635407312663,7913,6651,4.387528,2462084.9051783737,2.4126435448805656,0.022474322568675653,0.2868704059957907,-0.00043433812146916414,0.0007042149741620557,28.98163205251947,8.313972553326881
19.102,16.724,15.876,15.615,15.499,15.432,15.5188,10.793272970758936,7213,4285,8.32424,2462395.940572484,3.1260954297503942,1.7205004912589623,0.09767360562521345,0.0005764234755516486,0.0011982443745483734,71.24536240970683,6.958791430631112
19.313,16.586,15.6,15.267,15.105,15.01,14.9968,15.583074998905314,7865,7650,4.919983,2461871.2785764067,1.2425681552986532,0.17938792813163995,0.5505001332204165,-0.00021200452130278635,2.5170751016375677e-05,16.737615880659092,9.214059772094988
19.284,16.89,16.036,15.772,15.655,15.587,15.6688,11.121238663207668,7918,6873,3.145307,2463223.8246184024,2.292474133145948,2.508925259074968,0.3308696970725029,0.0008305642838183697,0.0005062615259464506,19.741368756476064,6.531820700251808
19.554,17.19,16.346,16.087,15.973,15.906,15.9958,10.39089989443363,7955,7029,2.598408,2461943.665108203,2.8692954860408446,2.1938655618926735,0.2975892048821571,-0.00018324354891742595,0.000790341547777362,20.412321273901213,6.074486457699402
18.349,15.772,14.412,13.207,12.627,12.179,11.7548,121.24201926742909,7830,7687,4.983376,2461629.840657993,1.033984220833241,0.3414715787376411,5.104352366295548,0.00016840708264913962,1.1255075290079398e-06,14.107411774070018,72.00920067127997
20.005,17.656,16.816,16.559,16.445,16.379,16.4718,10.01505089982639,7759,3263,5.973197,2462643.770794481,4.805833571980798,0.941286741169106,0.07637630778152807,0.002145704766944326,0.0007081154198031481,78.59326673416834,6.002663529644572
20.104,17.754,16.914,16.656,16.542,16.476,16.567800000000002,10.072868419636698,7650,2117,5.723384,2461851.7693064837,6.411935250684671,0.16041435942645588,0.06094478207681866,-0.0032334169817678274,0.0010524033095431703,100.47355954224403,6.123339190784327
16.549,14.175,13.33,13.072,12.959,12.893,12.9838,10.48704570739105,7697,4488,10.89733,2461594.508326416,0.9022718740553319,0.7419017044747396,0.2353753441092938,0.0025429464852157165,0.0023327877573497487,26.919519127445284,6.336191077879151
16.849,14.249,13.31,13.003,12.858,12.773,12.7938,12.593694701845676,7984,7518,4.695801,2461783.2753705536,2.1146942902567667,0.788699084111565,0.26981256576083285,-6.63361593089619e-05,0.0002777472186934898,27.187360884002782,7.335491596378495
17.273,14.747,13.844,13.557,13.424,13.347,13.3968,13.50993193113193,4726,2140,5.542447,2462550.1819567224,4.59706451518219,2.095312198784231,0.19057420290562152,-0.0006723208367296473,0.0036032790922069582,69.7576630553812,13.294011033338196
17.39,14.27,13.151,12.734,12.52,12.395,12.2928,26.5248636963433,7864,6558,4.73381,2461591.6575300763,0.7745410227087838,1.6470964015630742,1.5625762698135335,-0.0013495088254612657,0.002131377900848904,10.038412152523115,15.685784616140413
17.364,14.929,13.937,13.566,13.377,13.265,13.1998,23.450556907366124,7781,7757,6.53195,2462561.104014872,0.3201534320956935,1.0781626266048205,2.4479556642174063,-4.114287513859092e-05,5.59512647063508e-05,5.725465327248365,14.015685278118001
18.782,16.181,15.241,14.933,14.787,14.701,14.7218,12.449535870674238,7003,6838,4.817671,2462947.4204515405,1.2128389803611224,2.9106103755364314,0.5167917418946177,-0.00012743703574051089,0.00017364219649116294,15.997424184408894,8.267336710087758
18.334,15.382,14.326,13.953,13.766,13.657,13.6008,24.33061915814972,7968,7821,5.66146,2462632.6481611193,0.7057215427777472,2.517572522623797,1.2981618237189212,0.00014617485267425642,0.00015853880093018877,10.938848146679,14.20039505947715
18.897,16.494,15.637,15.374,15.257,15.189,15.2728,11.05740357572932,7520,7406,6.715306,2462956.639809957,0.5729563631831857,2.2737968395169945,0.6491346352674936,-0.00019208096119504865,2.9380212422663393e-05,10.534092548726148,6.83804432449137
18.977,16.554,15.69,15.423,15.304,15.235,15.3138,11.432814601131753,7849,1432,11.99423,2462021.727183374,6.4924986740089805,1.1888088032955406,0.03177176967505637,0.002146898207995426,0.0016004764029608843,213.20334666874396,6.77384762431053
19.732,16.996,16.009,15.676,15.514,15.419,15.4068,15.51147727290549,6541,1682,5.773762,2462130.851716793,4.1387216263828055,2.2806136226758564,0.16856629190265657,-0.0061503944651152805,0.0027826509364421944,65.42366503761052,11.028224618071482
19.249,16.947,16.119,15.865,15.754,15.689,15.7858,11.605214203459829,7883,3839,9.576204,2462584.515252867,3.6694525015922137,1.4888764356049276,0.0711629250103014,-0.0012372336010407741,0.0006312907886978314,96.20650437661153,6.84633625645604
19.907,17.25,16.29,15.972,15.82,15.73,15.7368,13.713653147093575,7935,5887,6.282823,2463290.136517211,2.785949560973925,2.333804856905887,0.1677123218342453,0.0006629163049425133,0.0006304738593219652,47.92232163867728,8.037163829710062
19.769,17.336,16.468,16.199,16.078,16.008,16.0838,11.631966985143826,7024,3943,5.808176,2462354.474479619,5.72762267838699,0.38255487242275377,0.08455539174325472,0.000339966455630334,0.0011731286680518559,91.0801932311103,7.701321418707868
19.346,17.489,16.784,16.562,16.467,16.409,16.5288,11.848221397197308,7356,5230,5.889985,2463296.491636398,3.8408028789491278,1.1207375695781316,0.12093779580393406,-0.00035275720536887933,0.0008195278512220085,61.936403408534375,7.490452108251415
16.779,13.58,12.444,12.017,11.798,11.67,11.5628,32.370779751102724,7721,7362,1.965906,2461787.213572912,2.241282446279047,2.507341474301819,1.6162445983042906,-0.00038227143738996875,0.0003577294800804203,12.063382912620552,19.497377469799247
17.394,15.014,14.167,13.909,13.796,13.731,13.8228,10.260137025244225,7806,7742,7.202325,2461823.534665567,0.5180820850171288,0.5571718816380394,0.5983291203445982,-5.147017175095578e-05,8.998062826255299e-05,10.216004251802852,6.112532837417875
17.592,15.211,14.364,14.106,13.993,13.927,14.0188,10.283789083799284,7876,3167,4.318053,2462807.444230796,10.420178907741285,2.3694722048829178,0.04929139679509483,0.0015317238746867432,4.893492933638463e-05,123.18928074773163,6.072171718238776
16.953,15.194,14.544,14.349,14.272,14.223,14.3838,10.343158046076644,7863,7107,2.786756,2463066.704637814,4.533944321822935,0.42518176518759143,0.1768383987232774,-0.0001506557301128719,0.0003608934602321682,34.592735229311415,6.117323905409736
18.02,15.606,14.744,14.479,14.361,14.292,14.3738,11.6991190633832,4703,3626,7.503302,2462851.4837064687,0.9823896836534248,1.0445317949442359,0.5732298245012764,0.0013783172400739332,0.002809563994215892,20.181153944246706,11.56843933369378
18.874,16.158,15.18,14.854,14.697,14.605,14.6018,14.69444409244323,7740,7525,10.3041,2462383.13486503,0.41266376362743806,2.068649465712978,0.758390032634404,-0.00026488711763909183,0.0001742908652003121,11.64169387212453,8.828944595600264
18.806,16.289,15.39,15.107,14.977,14.901,14.9578,13.111523595971658,7418,947,12.10777,2461832.589448915,7.917657663980017,0.5055266164040454,0.03131787346625374,0.003429459511254745,0.0007459609120294175,262.4645528657285,8.21983165602575
17.96,15.943,15.155,14.896,14.778,14.706,14.7748,14.677536223304111,7735,5477,8.090751,2462452.666557937,3.1188905822077526,1.274498640901836,0.127729344728023,0.0006368623924862054,0.0004354086734827949,69.08738424883767,8.824486319077172
18.506,16.475,15.711,15.476,15.376,15.315,15.4288,10.474978997322882,7908,7169,10.32747,2462587.258426436,0.7207949937751338,0.6904522927532055,0.302250906766592,-0.0002675339361322902,0.0005809516583613203,20.380530251506862,6.160033748901908
19.571,17.013,16.089,15.791,15.651,15.57,15.6048,11.314963591863975,7974,7533,7.864041,2461610.5615715506,1.212604502733018,0.07053608682699619,0.25275444377415696,-0.0002595155463502334,0.00010828991861239837,26.10806714928697,6.598929990336368
18.619,16.59,15.778,15.504,15.374,15.296,15.3398,13.248086676911178,7430,7338,6.731243,2462445.4383078287,0.4616954402135102,0.27959927477516466,0.9745414342800679,-0.00019565852712335403,3.236519548083786e-05,8.508649418395919,8.292031407989825
19.694,17.495,16.648,16.373,16.246,16.17,16.2268,11.472370414986884,7906,6552,4.799686,2461789.101203242,1.411271592648409,0.32680570621296445,0.36388130257969886,0.0014081006824762843,6.203497147836678e-05,18.545271746563376,6.748277639833968
20.156,17.761,16.908,16.647,16.532,16.465,16.5538,10.632935045464755,7962,7715,2.444927,2462004.5664077564,2.808761642801693,0.8811286989473341,0.33032163634557915,0.00016507691364484278,0.0001359766788854625,18.801415953594013,6.210514483405052
17.523,15.634,14.921,14.703,14.612,14.555,14.6828,10.523329303545118,7875,6893,6.804919,2463002.5164979654,2.2885452292618815,1.36214289833432,0.1457494599651459,0.00010777961281527997,0.00041037005516622095,42.637549385252655,6.214399797137814
18.821,16.365,15.493,15.227,15.109,15.04,15.1218,11.393395172553,6723,4721,5.639247,2462773.290337224,4.9145745177461535,0.6623290565739832,0.1038651431163642,-0.0008310682887083768,1.8997063574911782e-05,75.87816455982599,7.8810964214133605
19.827,17.422,16.568,16.309,16.195,16.129,16.2218,10.271956246912824,7419,6654,8.474636,2462281.0255178143,0.9924055253184838,1.0820171918969428,0.27963039651682153,-0.0006729909399576186,2.905484386608434e-06,23.026079648084693,6.438791782221837
17.848,15.436,14.58,14.323,14.21,14.145,14.2388,10.189506738767856,7502,6946,3.880039,2462604.9682379165,3.0548395442058767,1.555655408158043,0.19464283532521046,0.00032422648312416117,5.4635805505299615e-05,32.45146220468453,6.316444613968702
19.22,16.743,15.864,15.595,15.475,15.405,15.4838,11.61858289423314,7932,3832,4.231256,2463175.046969606,7.075625687894023,1.5880233641136374,0.08310422799328487,-0.00012809609183696594,0.0016406351198036929,81.96792237003618,6.811880908775362
18.476,16.65,15.97,15.765,15.682,15.629,15.7768,10.68201444367842,7975,6453,5.22078,2463321.5614844835,0.9185913078758057,1.340652471366489,0.47440751578894946,0.0014973745726887017,0.0016826740328356455,13.13008385580246,6.229010464131837
19.781,17.347,16.483,16.222,16.107,16.041,16.1308,10.731320382101226,7844,6871,9.060685,2463063.976538459,1.2175014130164958,0.1328433848029399,0.21065505525652306,-3.278316258612144e-05,0.000596844053612283,30.20231838575597,6.362271048426526
18.149,16.014,15.208,14.959,14.85,14.784,14.8798,11.944092576405112,7911,7109,0.8315214,2462465.59223627,13.801418034344202,1.3861349154473126,0.22346599783480334,-3.630414363695753e-05,0.0004524116078778743,31.420053239981215,7.021313549295048
18.636,15.648,14.586,14.217,14.033,13.926,13.8818,23.289124409113697,7164,5844,4.166761,2462843.6403677766,4.556556903185757,2.8551165037281265,0.2908365677772641,-0.0005973255716209697,0.00010535142723039416,51.98106392464117,15.117994221253198
19.171,16.749,15.89,15.632,15.52,15.455,15.5498,10.142690207909416,7939,7825,2.805945,2462193.8713552775,1.2719948084297963,2.8863740129610758,0.6080085437107069,0.00010934875724654669,0.000152673600342935,9.771793217630512,5.94133376369369
19.368,16.93,16.067,15.808,15.696,15.63,15.7248,10.2483314031274,7149,6178,5.39609,2461669.4192009578,0.767655545023794,2.4416502295939364,0.5878264229885258,0.0006520239292640319,0.0018255769943930384,11.34110447624215,6.666600877008581
19.203,16.063,14.952,14.554,14.351,14.234,14.1608,27.61551589650401,7994,7972,5.915027,2462843.83932213,0.33421766782798973,2.300748244420761,2.9681763277702577,-1.706265782632363e-06,6.3758762315978e-05,5.412475096727148,16.065180456751555
20.532,18.081,17.213,16.953,16.838,16.772,16.8638,10.584081146602522,7040,6021,3.64521,2462029.4088232433,2.726738566138089,1.2104786261142175,0.25692198213989964,-8.786497251257573e-05,0.000879018847139399,27.212962871108076,6.991608360744581
18.076,15.899,15.01,14.692,14.536,14.442,14.4428,18.951917660691084,7974,7594,6.997447,2462174.612429882,0.3921117321354194,2.28605000393791,1.4713442317281498,-0.000387036922617219,0.00074029803219154,7.5120631449576845,11.052830776711113
19.417,16.947,16.075,15.814,15.7,15.633,15.7248,10.756058630472186,7407,3045,7.401807,2463111.8496132414,6.871065725018465,2.1066278534920033,0.0484993337416949,0.0005119524636619761,0.0012911494832908087,139.24244320575426,6.753165724044873
19.59,17.142,16.276,16.018,15.905,15.84,15.9358,10.20124459748679,7930,7157,5.327912,2461963.2028760235,1.4862890357712222,0.16810652470167609,0.2759347978410357,0.00028965342568134696,0.0005574489537195251,21.680539874480285,5.982415387349231
19.841,17.301,16.401,16.127,16.004,15.932,16.0058,12.110251455510111,7832,6572,4.76602,2463177.7704573194,1.0025272096915885,2.697260078761867,0.5496867503146461,-0.001073498024781785,0.001532738233536175,13.08162828729447,7.190797742067046
20.028,17.532,16.652,16.389,16.274,16.207,16.2978,10.93083052365792,7250,1053,13.81967,2462289.168131742,3.790636548362012,0.3294876982549424,0.048886860953512516,0.00553744604620569,0.0011701312378903722,143.42326129583037,7.011513032468553
18.217,16.552,15.933,15.724,15.64,15.59,15.7658,10.34315804607665,7958,5896,4.528692,2462601.338505902,2.5116489879477775,1.424979499832905,0.1940905147922703,-0.0009716503445177644,0.0010234037169048933,31.14164183032771,6.044297294324804
18.324,16.492,15.809,15.572,15.471,15.412,15.5418,13.603578305488952,7739,7211,9.64879,2462006.4881619504,0.5815212198512958,2.337189277997354,0.5321287318222337,0.00013744193649216753,0.0006003616439187962,15.36201541653384,8.174569781833757
17.193,15.306,14.601,14.358,14.253,14.191,14.3068,10.63293504546475,7382,7031,8.838734,2463179.2036027983,1.0489258213097614,1.395863236042632,0.26389495962545295,-0.00024179409156634214,0.00011187813436968495,25.383097386142403,6.69847145988499
17.648,15.545,14.762,14.488,14.361,14.287,14.3478,16.44951739357102,7815,3398,6.150003,2462336.919578657,6.832282878105669,0.9707238050344643,0.08508829622187777,-0.0007499144692371675,0.0012361710230976292,115.04054811005749,9.788604235115752
18.035,15.805,14.976,14.681,14.539,14.457,14.4808,20.005672771450023,7823,7668,2.947867,2463001.7401063326,0.8141116535264398,1.4271108881605539,1.8099842245986817,0.0002299110133531641,0.00031904653330494813,6.57054860436968,11.892589320868005
18.024,15.606,14.713,14.39,14.23,14.136,14.1118,26.92484183931117,7957,7746,4.44687,2463097.8277885057,1.045884843588049,1.7539265573468246,1.2358117376498758,-4.470568376405486e-05,0.0002651054268476667,12.733508376198184,15.736219112768726
18.302,16.259,15.5,15.237,15.117,15.047,15.1268,14.277532613104912,7680,7029,5.938671,2461963.1948525715,1.7318792910977985,0.7278506838810765,0.3070236789421921,0.0002639984486389388,0.0003372138486084543,28.158963234888585,8.645468487573424
18.86,16.969,16.262,16.02,15.914,15.852,15.9688,10.295635551587722,7993,7004,8.289031,2463012.417522148,1.4808733130166942,1.6320188728586866,0.17824136247114125,-0.0005199535806827894,7.727712740699997e-05,33.60713155008373,5.990180916233801
16.598,14.278,13.425,13.123,12.976,12.891,12.9028,25.21466258082346,6982,4369,10.61384,2461877.9493662594,2.623074846059328,1.214082810177016,0.22033166330849568,-5.278073529869828e-05,0.0011225481954693845,76.22422101053617,16.794609399645818
16.555,13.769,12.405,11.299,10.784,10.374,9.9768,196.40528092101985,7693,7655,6.092464,2462560.460142691,0.3116637967176637,0.3816216406676598,22.838360067467544,5.2302025231075545e-05,0.00011256602337326726,5.19863233841392,118.7282372030779
18.069,16.301,15.648,15.431,15.342,15.29,15.4498,10.51122084448041,7767,7730,8.285519,2461518.2298935065,0.16029543063740864,1.5044262478223371,1.7307957156400215,5.194269746923465e-06,0.0001694003188347991,3.6362240551935154,6.293561015836122
17.842,16.243,15.668,15.466,15.377,15.321,15.4558,12.180164700129662,7946,2652,6.770638,2462025.106607645,2.460542901573094,0.3831227678624275,0.15628988801283059,-0.0032382506816840354,0.004455498074977652,45.61107534571129,7.128549857925996
18.006,15.382,14.419,14.063,13.882,13.775,13.7018,33.74062793762617,7965,7923,10.14121,2462417.608984532,0.24076207279066464,2.9523521873926373,2.946974290104411,-7.40944862017485e-05,6.650008980843334e-05,6.684787789747888,19.699897751190917
17.677,14.723,13.653,13.244,13.03,12.903,12.7598,54.595036523414784,7611,1818,6.769998,2463002.120232069,0.9472545425702146,2.3507726960243898,1.8999537003789349,-0.0020248507067386788,0.023759180076245168,17.557594411201283,33.358616471314384
15.651,13.824,13.15,12.925,12.832,12.777,12.9228,11.288939897752554,7539,5099,2.237805,2461881.7422369714,7.592665391055563,1.2163599441923725,0.1496958403663407,0.0006273814153566443,0.0012116838815093675,46.518561465930446,6.963635151275732
15.988,14.198,13.538,13.319,13.229,13.177,13.3328,10.65744649221139,7051,7026,13.47941,2462933.753062513,0.12096448769702753,0.007947796447306477,1.5745646183271031,-0.00011281896545470429,7.108980792660095e-06,4.464147638899903,7.029088923200265
17.442,15.241,14.429,14.147,14.015,13.938,13.9838,20.566157664035625,7824,6812,7.560462,2461675.058583056,1.4259713988070735,1.3094409376442095,0.414144583106304,0.0006355465271648119,9.952449353504431e-05,29.516776382663178,12.22421304964004
18.081,15.853,15.027,14.737,14.599,14.518,14.5498,18.39302498811649,7595,6818,2.619492,2461555.418577129,4.092980343101218,1.0643110788746335,0.3836678984480373,-8.957112418480822e-05,0.0005032663782991012,29.35394733719616,11.26216728601641
18.493,16.512,15.78,15.531,15.421,15.356,15.4608,14.409640995830122,7553,6102,10.29206,2462784.2139533353,1.970993092256623,1.8262554828195245,0.15974713592067552,0.0003690135393492905,0.00043030605367376545,55.53888888457413,8.872178431527358
16.42,14.607,13.938,13.717,13.626,13.572,13.7238,10.718972602248597,7800,7250,5.909006,2461601.9781963667,1.351311521601374,2.282993848852586,0.29233139798196706,-0.00018217746190149616,0.0004058773630078061,21.861486349107864,6.3907988663983915
16.748,14.726,13.962,13.693,13.566,13.49,13.5418,20.90033084344885,7706,6927,8.539474,2461807.568632841,1.5018437951142374,2.8198717869162557,0.3592155156373966,-0.0003636941753938353,0.00020116525383375724,35.11281599025149,12.613068301419215
17.358,15.799,15.254,15.072,15.0,14.954,15.1368,10.76844913178044,7980,7592,7.251671,2462378.591631455,1.2537291237223551,2.632137802572483,0.2521130221819477,0.00015463129177571325,0.00020563740507388678,24.89152944107547,6.275478714120464
15.972,13.779,12.953,12.662,12.522,12.439,12.4618,22.60232736746505,7583,4259,12.92497,2461882.0129085733,1.0081149964464458,2.1548688695585367,0.38856108379800297,0.001698200579236783,0.00233237980078525,35.67380174023386,13.861451067380354
17.916,15.915,15.172,14.92,14.807,14.741,14.8378,11.134049835677043,7274,6861,6.813793,2462656.146270818,0.9723608061557553,0.9272431237045058,0.3924192462798204,-0.00011367115593600238,0.00044181996167549914,18.139535262035434,7.118302755394169
17.547,15.702,15.022,14.797,14.704,14.649,14.7938,10.918253181438438,7686,7392,3.560189,2462066.833148511,0.8807269629887621,0.10218452832240632,0.769529459586306,-0.00035251107159954076,0.0004889612254747948,8.584680207080076,6.606164320475589
