u,g,r,i,z,Y,W149,radius,D_S,D_L,mu_rel,t0,te,u0,rho,piEE,piEN,theta_E,theta_s
19.407,17.378,16.605,16.352,16.238,16.17,16.2498,10.596273537495776,6729,3604,2.844227,2462905.0933758668,4.206654227107706,1.9434615823282284,0.22355705389998642,0.003137938609113187,0.0023722403609528924,32.75750727557528,7.32317181963498
19.422,17.195,16.383,16.12,16.001,15.932,16.0088,10.487045707391053,7574,6740,5.273414,2461870.674522777,1.3383663893930502,2.383676443451554,0.33323283396858816,-4.138559231507523e-05,0.0008444681524836566,19.3230939218474,6.439089348618409
19.579,17.342,16.514,16.245,16.122,16.05,16.1138,11.512063085990857,6794,3956,4.912201,2462343.5977481445,6.804375283046517,0.04486152281129152,0.08610929761217354,0.0006896747501092512,0.0009250739305891734,91.51118157359723,7.879963568962535
19.909,17.631,16.804,16.536,16.414,16.343,16.410800000000002,10.49912631777271,7405,6918,10.12811,2462221.88107799,0.8596680747229406,1.1329007297100508,0.27660224817752754,-0.0001842675999036589,0.0003536754318624211,23.83795434437279,6.593631763606774
19.138,17.277,16.565,16.332,16.231,16.171,16.2778,10.487045707391053,5711,3901,17.02838,2463172.898005824,1.7253393140673703,0.0685492660966257,0.10616465799728718,-0.0001830151709735907,0.0009933072544448542,80.4373264035004,8.539601247843779
20.22,17.734,16.82,16.508,16.358,16.269,16.2708,12.887039535321948,7911,6387,12.44537,2462545.27440766,0.45443033157866364,1.9065121885339553,0.48925296731899437,0.0011450347926859458,0.001575848664589389,15.484061918464487,7.575623239759791
20.015,17.761,16.944,16.682,16.564,16.495,16.570800000000002,10.596273537495776,7726,7425,3.941921,2461679.2504825196,1.5611682367016195,1.0106918217113408,0.37855383482133803,-4.6020879620384814e-05,0.00030800184411960047,16.84873882761693,6.378154695097564
20.006,17.749,16.932,16.669,16.551,16.482,16.5578,10.65744649221139,7371,7005,5.085449,2461571.7731095403,1.646029247169421,1.8934243333711887,0.2933909508674169,-0.0002784059558403719,0.00013473011197644817,22.917995315505774,6.723932437591245
20.068,17.808,16.989,16.725,16.606,16.537,16.6108,10.43886210915014,7084,1106,6.771883,2463029.5040701185,13.823397536941636,2.0434299115789476,0.026738508636630277,0.0026643650807846283,0.001328183137660682,256.2913916020724,6.852849587846006
20.075,17.797,16.973,16.707,16.586,16.516,16.5858,11.082893523494803,7865,3623,1.511793,2462484.7958529512,28.29771924520783,0.8993540862824756,0.0559496644529185,-3.630242355861291e-05,0.0012704946727426216,117.12606124810534,6.553163825523474
20.493,18.223,17.399,17.133,17.012,16.942,17.012800000000002,10.462926171574091,7228,2744,14.04579,2462169.86523345,1.447379432781925,2.9292214216438475,0.12094648881495887,0.0014474985461155848,0.0037951889426782,55.65937731190701,6.7318062555021365
20.517,18.236,17.408,17.139,17.017,16.945,17.0118,10.487045707391053,7889,6797,10.67325,2461755.347522993,0.4822211212990606,0.09429956846782594,0.438707551603741,0.00015051395861845283,0.0014373500842971803,14.091352725270907,6.181982852888303
14.656,12.201,11.236,10.883,10.705,10.599,10.5368,20.78036449004873,7912,5536,6.754618,2462321.1951027517,1.3429302545833406,0.9104157699451008,0.49181236917128607,-0.0004352853550605197,0.002140426197814249,24.83499211595678,12.214156310898915
15.995,13.797,12.98,12.718,12.6,12.531,12.6048,10.47497899732289,6662,5186,6.75798,2462334.769332547,3.1012314445738576,2.9926893529855967,0.12743369253683032,-0.0006723816884487794,0.00031975538670646537,57.38004128076999,7.312150538324274
16.538,14.03,13.111,12.798,12.647,12.558,12.5578,12.976368225860902,7919,7649,14.46212,2462073.9624194885,0.5219061550208971,0.1645581662970581,0.36876122954620577,0.00016792345068644885,0.000135385229612566,20.664940294731874,7.620428791584257
16.958,14.645,13.805,13.532,13.408,13.335,13.3948,10.60847997348126,7194,4621,5.690189,2461872.1073235627,5.0805749289005275,0.1867374256541432,0.08664230364184013,0.0007335282678763191,0.0006466675620513259,79.14970999070655,6.857713206178384
17.477,15.062,14.176,13.878,13.737,13.654,13.6778,10.993934896932329,6848,5515,3.852606,2462171.389846336,4.521299332538403,2.503318039773503,0.15655190907758246,-0.0006978525243715013,0.0002464894294555696,47.69003404882532,7.465965874318513
17.359,15.05,14.212,13.94,13.816,13.744,13.8058,10.571902784640784,7727,4031,11.99423,2463312.802875518,2.9245820833898293,2.9756971461859667,0.06625106695968021,-0.0012145193153405365,0.0002270252033739878,96.03863151829376,6.362661807434534
17.433,15.138,14.306,14.037,13.915,13.844,13.9108,10.474978997322884,7508,7446,12.25547,2463270.450423319,0.128489192304115,2.677387443155155,1.5049398510312328,-2.3722838496294452e-05,0.00025614352716114256,4.311281154297912,6.488218818102862
17.57,15.001,14.06,13.737,13.579,13.486,13.4698,14.310445724943108,7941,7422,4.849669,2462098.278095785,0.3310359842467856,1.0336665482090854,1.9066785361784664,0.0018396260695582804,0.0007934147467354504,4.395386586409649,8.380589262514016
17.711,15.416,14.586,14.319,14.198,14.127,14.1958,11.057403575729325,7809,6767,6.553454,2462043.1073937747,1.8434073179027142,1.7364382725821208,0.19909162500761954,0.0005947270577812107,4.154550547415279e-05,33.07511310373392,6.5849780151331965
17.959,15.653,14.816,14.544,14.42,14.348,14.4108,10.511220844480398,7539,6402,9.122149,2461534.853167807,1.8992752857971482,0.9116363425857633,0.13669138840254233,-0.00048520323333661383,0.00010593803499740889,47.43455756073695,6.483895531237445
17.492,14.48,13.395,12.992,12.784,12.661,12.5468,29.795670359218672,7836,3967,2.025545,2461927.435352848,9.006365977184277,1.005107260404588,0.35404141084491597,-0.0024713871309902176,0.0003195368454264796,49.94606317113135,17.68297467125664
18.164,15.849,15.008,14.734,14.609,14.536,14.5958,10.60847997348126,6885,5222,3.832723,2462125.518817161,1.2251393770339325,0.5231910963522659,0.5573693726267046,0.0032547885101692725,0.0015333671473081371,12.855906553220054,7.165488570115802
17.77,14.417,13.202,12.702,12.437,12.281,12.0818,41.1294745171601,7396,2401,10.7083,2462719.9951595245,4.010782726666284,1.5049832362825888,0.21993452452180934,0.0004911271814643129,0.0023411830990226,117.58703537839992,25.861448715877557
17.971,16.023,15.276,15.031,14.922,14.857,14.9458,10.511220844480398,7898,7736,2.998479,2461997.1473808354,1.973353082482522,0.30585343110365015,0.38204721432170463,-7.96749358586433e-05,0.0001429663364002928,16.200021293385657,6.189173007090289
19.011,16.726,15.899,15.632,15.512,15.442,15.5118,10.45088721416895,7790,7583,4.889022,2462948.944849292,1.396217777260469,1.0403345520400142,0.33383153872149535,-0.00013841684808654233,0.00012648295375663208,18.688951210999406,6.238961339858886
18.974,16.698,15.875,15.611,15.492,15.423,15.4958,10.49912631777272,7215,6526,6.307731,2462964.8570352686,1.9501262313507817,0.09693476994785089,0.2009406270510569,0.0004343958159969143,9.53147672038616e-06,33.677951220819985,6.767268636106475
18.943,16.664,15.84,15.575,15.456,15.387,15.4598,10.66972339672085,3755,3500,5.569044,2463116.3015828817,2.6903002091809802,1.2324711715586647,0.3221429570280687,-0.000414855715186333,0.0002272309825347432,41.01957628511453,13.214167600525236
18.883,16.557,15.715,15.441,15.316,15.243,15.3018,11.60521420345984,7745,7531,2.16027,2462210.0914411694,3.191694421744632,0.5060644677062286,0.36913839155890293,-2.9565176367966153e-05,0.00019209532468728087,18.877266826727656,6.968323913446483
18.725,15.298,14.036,13.46,13.157,12.976,12.7398,49.56249500178385,7979,7517,3.383369,2462032.0418948107,1.075304012287744,2.8243880657968425,2.9000860190309043,-0.0004961698983254724,0.0005931587945148825,9.96071255509917,28.8869232206287
19.018,16.725,15.896,15.629,15.508,15.437,15.5068,10.956028690404134,7474,5205,15.47924,2463250.385535264,0.5359084276043333,0.23514362489388074,0.3001557467026511,-0.0016973895766931664,0.001927165799177078,22.71171846381958,6.817052814408154
19.281,16.814,15.908,15.601,15.454,15.367,15.3768,12.194195708311778,7893,7641,4.593657,2462547.238627965,0.9838010978350689,2.536058728438959,0.5806735003911232,-3.2249706435568045e-05,0.0003361577795519243,12.37301793204038,7.184683633000024
18.198,15.615,14.611,14.242,14.053,13.941,13.8598,26.28168228426345,7933,4259,10.0318,2463059.9335982315,3.3419712760680462,1.8357666984607002,0.16784984495731511,-0.00023073072846646186,0.0011619985720018474,91.78915112186017,15.406794784567797
19.06,16.949,16.135,15.862,15.736,15.66,15.7118,10.072868419636688,7996,4228,9.108246,2461583.253783879,3.596589479486792,2.6050412339351796,0.06531930723212735,-0.0007022562681203084,0.0010252558847768023,89.68821831670816,5.858372287331172
19.082,16.754,15.911,15.636,15.511,15.438,15.4968,11.631966985143835,7859,6995,10.35478,2462045.3591846256,0.920761976224674,0.9211040630545293,0.26368439905661084,-0.0002624849428535489,0.0005418605375690462,26.10345707370768,6.883074391780648
19.442,17.144,16.31,16.04,15.918,15.846,15.9108,10.474978997322884,5695,4337,1.632073,2462130.723817272,12.667766326671108,1.136696818353621,0.15111466912563623,4.2605657748389815e-05,0.0009703960749862092,56.604296761311694,8.553739576174939
19.405,17.123,16.296,16.03,15.91,15.84,15.9108,10.462926171574091,3943,2265,6.447891,2462591.0372130466,7.775315424695279,2.007783691688573,0.08990368564632586,-0.0012184994413695206,0.0006236760050621662,137.260469128142,12.340222068163694
18.888,15.428,14.078,13.333,12.954,12.71,12.3998,70.17027214267956,7695,7461,6.333675,2462075.0071105193,0.9643536552218982,2.912613060066741,2.5359415943777206,-0.00020928535387069842,0.00012491504539034512,16.722526043087083,42.40734935572921
19.465,17.156,16.317,16.045,15.92,15.848,15.9098,10.511220844480398,7603,7449,3.890813,2462030.537650945,1.3521616783934134,2.9480973571574483,0.44636075611607967,0.00017469005550257028,7.156652914235837e-05,14.403855541122278,6.429315850322124
19.448,16.781,15.805,15.462,15.291,15.19,15.1498,16.929851973557234,6769,4443,7.5445,2461857.5456587886,1.8831704691944418,0.10246995614758714,0.29901664518661797,-0.0013856443573220202,0.001425929084983103,38.898233004346245,11.631219136646994
19.515,17.229,16.401,16.134,16.013,15.943,16.012800000000002,10.45088721416895,7840,6963,4.804887,2462380.2649138416,2.1970956288967143,1.6007266311940436,0.21448245674043034,-0.0003154463202972819,0.00045765184915127984,28.902932854326203,6.199172045599583
19.568,17.291,16.468,16.203,16.084,16.015,16.0878,10.535451711016323,7252,3641,6.163834,2461636.942005693,4.652880694794337,2.4959774384002453,0.08604176891923813,-0.0015403939522018227,0.0008127779990039724,78.52042224371515,6.756036026134744
19.349,16.383,15.306,14.905,14.698,14.576,14.4638,25.653886021439195,7681,6961,8.166899,2462295.70918104,1.1735427428268965,0.06012169388905886,0.5919242258818883,-0.000509803593128164,5.884818147681891e-05,26.240123347981495,15.53216469979921
18.989,16.981,16.214,15.963,15.85,15.783,15.8648,11.52532447081853,7810,7090,9.51057,2462654.4650506177,1.3778622152272602,0.7369895845748591,0.19128310186617173,0.00012032007976013785,0.0003418653459324497,35.87749499869657,6.862758530538743
19.368,15.987,14.759,14.246,13.973,13.813,13.6038,42.86996815102369,7159,5139,2.33995,2462887.1095557543,7.731705994341407,0.10884772435820367,0.5622192424671931,-0.0011077561951215972,4.0111044940662624e-05,49.532663768539834,27.84821670133065
19.728,17.437,16.606,16.338,16.216,16.145,16.2128,10.487045707391053,7641,6414,7.478788,2461894.4451132366,1.8108336479278155,1.5917243740137468,0.17213928663017045,0.0006606648341688183,0.00013944602223810084,37.07827777171464,6.382628285098264
19.816,17.53,16.702,16.434,16.314,16.243,16.3128,10.45088721416895,7668,7330,7.051071,2462520.872965345,0.6083647578245872,2.79007785242593,0.5396829988415386,-0.0004444821571141172,0.00025420059687394035,11.744347984446188,6.338224939684498
19.821,17.196,16.234,15.898,15.732,15.634,15.6038,15.636990087661014,7744,3468,4.765895,2462251.2742454596,4.609272404118867,2.116208787060862,0.156134108274194,-0.002356714045227767,0.001205905723617202,60.143212332451995,9.3904068262729
20.103,17.551,16.615,16.294,16.138,16.045,16.0328,13.872449766446469,7599,3375,9.654329,2463144.822442889,2.60712659256201,2.5495936596088686,0.12319676905651461,-0.0020502817247682156,0.0012282068766072028,68.91186274946638,8.489718840400242
19.91,17.606,16.771,16.502,16.379,16.308,16.3738,11.172571968513004,7745,7230,6.541545,2462990.3741549584,1.6418522665588755,0.8811552724338827,0.22814142220270078,0.00018586482237061436,0.00025155227117020445,29.40520324448153,6.708544888355488
19.942,17.562,16.698,16.414,16.281,16.204,16.2478,12.593694701845685,7680,4890,4.505119,2462418.980612601,3.348735754754672,0.7144302626379565,0.18462546854962839,0.0004872312328763426,0.00173135976013211,41.30445742566629,7.625854805401817
19.416,17.559,16.85,16.62,16.521,16.461,16.5728,10.487045707391053,7475,207,64.89972,2461881.491263331,2.4325750926605267,2.1889460066767743,0.015094533688783487,-0.010498729042945798,0.00280553342557751,432.23392852195,6.524369595509809
20.348,18.048,17.213,16.943,16.819,16.747,16.8118,10.523329303545117,7711,4535,6.369506,2462777.563641563,4.678021517104464,1.1829124014969667,0.07779672367703383,-8.033760637698267e-05,0.0011104041184890408,81.57888055120051,6.346569628123496
20.399,17.871,16.943,16.626,16.473,16.382,16.3758,13.52549477204028,7539,1964,15.82361,2462246.2859963556,4.004668616210207,0.5694383509435638,0.04808992266862583,-0.0020141033855786404,0.0008082871691030588,173.4929893556468,8.343264441661779
20.246,17.965,17.139,16.874,16.754,16.685,16.756800000000002,10.68201444367843,7907,7100,6.393631,2461587.666011777,1.3412651284811117,1.869019278927368,0.2675876321423011,-0.0006107854003548735,4.2377796808720104e-05,23.47858810315077,6.282579796566515
19.275,17.593,16.96,16.754,16.667,16.613,16.7448,10.462926171574091,7227,2351,9.450487,2461899.7557911067,4.180576963626535,0.5994343341132531,0.06224314234747089,-0.0022196432327338546,0.0014533058142033259,108.1683456461384,6.732737735543026
20.175,17.815,16.908,16.594,16.44,16.349,16.3408,14.44285864894258,7592,7228,6.453929,2462660.993910372,0.9158013488603788,1.9938268321282842,0.5467116331866357,-0.00037019223435093377,0.000176029722004787,16.182113302256305,8.846949591887727
15.409,12.147,10.965,10.486,10.233,10.086,9.9088,36.48826058986072,7900,7744,4.991299,2463001.7446200317,1.0254096011712595,0.6601201104082586,1.5328579803409952,-7.250057648196977e-05,0.0001669087182442876,14.012665070271064,21.479425478810512
16.165,13.284,12.124,11.639,11.38,11.229,11.0408,39.68744683551371,7849,4725,6.192016,2462870.8347442294,5.209520880075318,0.5359553499040064,0.26625378772980807,-0.0008809988881303528,0.000365467858568541,88.31604830050773,23.51448237733886
17.329,15.219,14.428,14.173,14.059,13.991,14.0728,10.49912631777271,7531,3970,7.715917,2462809.408207513,4.332189641314914,0.2496577598064762,0.07084224609566571,-0.0005895622416547136,0.0011602420221879643,91.51763367733236,6.483314727062562
16.963,15.203,14.51,14.274,14.169,14.103,14.1918,10.632935045464755,7151,3257,4.432721,2461699.923393502,8.350106530690983,2.611773923371804,0.0682355639556151,-0.00025074105974620935,0.001630664976925772,101.33796733971542,6.914853351541186
17.91,15.613,14.782,14.516,14.395,14.325,14.3958,10.523329303545124,7741,6788,5.754179,2461606.753936166,2.6595000469521293,0.8270220127470174,0.15088968061618183,0.0003268444563696244,0.00028381691766837856,41.8979858197699,6.321973698806395
18.29,15.833,14.931,14.627,14.483,14.397,14.4118,11.432814601131753,7955,7497,4.578728,2461597.6975655444,2.169364050858751,2.3769544263799363,0.24576640045951817,-0.0002821216242189208,1.2329605709927764e-05,27.194874529391885,6.683586424036877
17.962,15.652,14.817,14.548,14.427,14.356,14.4228,10.905690311087026,6932,2618,7.267643,2463133.2537950184,1.1400499732558644,0.004428848183432588,0.32252541906197096,-0.0003003277024473487,0.010474812601145739,22.684397557243454,7.316294828318296
17.594,15.572,14.766,14.487,14.355,14.276,14.3088,12.29286637649522,7900,7554,6.074107,2461597.0812605075,1.421408876818916,0.9467164148352647,0.3061338999035598,8.385621149651452e-05,0.00023049954645888533,23.638027675695866,7.2364015983890555
18.226,15.906,15.064,14.791,14.667,14.594,14.6558,10.331256897477356,7935,7394,5.526627,2462111.9429908693,1.225482451554498,2.1890140602032964,0.32653203474010256,0.0004967548276927499,2.2669766823834685e-05,18.542873113722877,6.054842087751472
18.144,15.82,14.979,14.708,14.584,14.512,14.5758,11.172571968513,7801,7316,5.089805,2461720.9420446404,2.041288713978434,2.1822301118437397,0.2341445860925738,0.00021603215505487398,0.00020634778484526718,28.445616708695425,6.660387150405492
17.275,14.8,13.827,13.472,13.292,13.184,13.1208,24.107554700914736,7805,6133,5.242455,2462263.572673354,3.1210427182464833,1.2548734793276783,0.320651034312511,-0.0007364237000008408,0.0002562508292354807,44.79651198763824,14.364047902429
18.331,16.029,15.196,14.928,14.807,14.736,14.8048,10.511220844480402,7423,7395,8.111684,2462743.15968355,0.2999886837070073,0.7677308660573224,0.9884270451053577,6.291188001534823e-05,4.363340881432961e-05,6.662322808507027,6.585220047150629
18.642,16.338,15.504,15.235,15.113,15.043,15.1108,10.487045707391053,7833,7094,4.463415,2463162.2422098643,2.8920338079713432,2.5033232061479715,0.17617375702516389,-0.0003737213987075229,4.405511602877962e-05,35.34112821083207,6.226179334410293
18.281,15.39,14.346,13.968,13.776,13.662,13.5788,24.983493164772213,7461,3864,6.64772,2462447.1295792316,3.1250393849518687,1.9686970689476162,0.2737881976726313,-0.001723175825080396,0.0013574927424952945,56.8771713076858,15.572298221048793
18.74,16.436,15.602,15.334,15.212,15.141,15.2098,10.487045707391053,7246,3628,10.32968,2462614.8299739426,3.2423638051659136,0.40443215044835135,0.07339948902255317,-0.0014073269684582747,0.000521590869228914,91.69768802449346,6.730563445547312
18.437,15.237,14.075,13.61,13.366,13.223,13.0588,33.701804956759986,7733,7145,6.293972,2462137.925256875,1.3238425675932937,0.7621264804444339,0.888445554313611,-9.909220790706406e-05,0.0004558590851091194,22.812397133032984,20.26757281607972
18.879,16.56,15.718,15.446,15.322,15.249,15.3118,10.54758808296194,6870,738,25.22801,2461964.6146948715,3.4222262483096197,2.796771367583399,0.030205882402380584,0.003397210987563265,0.0038261322052012296,236.37497060812478,7.139914565055184
18.734,16.398,15.553,15.279,15.154,15.081,15.1408,11.393395172553005,7654,6299,4.855447,2461847.3511107974,2.9414822612192286,1.4936446273433468,0.17703374936213545,0.0001965871459956984,0.0006913363028951692,39.102563232827166,6.922473378777378
18.771,16.466,15.633,15.365,15.244,15.173,15.2418,10.83061606704921,7958,7702,10.38483,2462449.5147656975,0.39989422475536507,1.5121784710252877,0.5566619265666889,-6.25159868181911e-05,0.000361989832050005,11.369838581974697,6.329156249794305
18.485,16.467,15.7,15.451,15.34,15.274,15.3608,10.474978997322884,7893,6960,6.927547,2462856.2021209095,2.1382273594063204,1.6122198388885693,0.15218242871770704,-0.000269479154615635,0.00032055992764579784,40.554881667277684,6.171740388485531
18.221,16.118,15.273,14.975,14.83,14.743,14.7498,14.813345793864768,7848,5079,13.56115,2462117.30662528,0.9104604827051125,0.6238888904455202,0.25967094718997985,-0.0008166232236705703,0.001885809757301808,33.8039457222079,8.777902604444392
18.103,16.109,15.34,15.086,14.971,14.902,14.9768,12.52140782559804,7724,3388,7.180337,2462586.415221862,2.736846297037914,1.2343865738417295,0.14012075736231622,-0.0004545271581341083,0.003045903538001427,53.802816509060435,7.538891397475278
18.573,15.682,14.637,14.259,14.066,13.953,13.8688,25.09881172964252,6857,6196,3.297249,2461743.445869026,1.5541239583302393,0.6239337385839469,1.213300639589278,-0.0008520020146148325,0.0007098199192971438,14.029660965038804,17.02219662210231
19.233,16.59,15.622,15.285,15.118,15.02,14.9888,15.7998571661787,7613,6115,6.259184,2462702.7848316906,2.170865742726633,1.8401942978151515,0.25943792552994177,0.0007854827152053384,0.00036219218074154966,37.20150067904903,9.6514801627732
19.021,16.868,16.058,15.794,15.674,15.603,15.6718,10.608479973481256,7924,7785,10.62583,2462785.51792656,0.3384598648770557,1.0392578683653402,0.6323033310426278,0.00013671882080459278,0.00018350940146955735,9.846453075993333,6.2259450789055135
19.169,16.861,16.027,15.758,15.637,15.566,15.6338,10.868088364819366,7725,3856,10.57995,2462564.2991197417,3.583460162301306,1.427727435335069,0.06303115897072431,-0.00033837125517547154,0.0012046984720586274,103.79966966225791,6.5426134795904485
18.834,15.668,14.527,14.081,13.848,13.711,13.5628,34.80592346383989,7183,6643,4.256057,2461844.155846746,2.681463852780896,2.7183398485368655,0.7211983555422943,0.0001501283402613664,0.00032960868620963025,31.24562081006188,22.534290346114716
19.132,16.897,16.083,15.821,15.705,15.636,15.7158,10.474978997322884,7889,7636,6.268982,2463116.3577378755,0.4348300660850982,2.883910274194392,0.8273731677925447,-6.344399502476711e-05,0.0005591502238761582,7.463222059811885,6.17486967756576
19.315,16.957,16.103,15.824,15.696,15.621,15.6748,11.8209712441675,7103,5268,4.529335,2463319.8552011135,5.47807624557532,1.4195115803226335,0.11392935697999537,0.0006685905468574815,0.00027225771168968313,67.93167001164379,7.739411483003812
18.856,16.383,15.481,15.179,15.034,14.949,14.9648,15.78167737552438,7925,7798,7.633594,2462421.6790486025,0.521238854479916,1.3995222518259736,0.8501094939388094,-0.0001737873015803142,7.338228600905158e-05,10.893705111908993,9.260842139803575
19.528,17.182,16.332,16.056,15.929,15.855,15.9118,11.591860895104036,6576,3177,11.08199,2463238.084765589,3.631646077551244,1.7077406117063143,0.07439725307049641,-0.0014757749074240862,4.7089755918177434e-05,110.1871745789517,8.197623112273238
19.661,17.35,16.513,16.243,16.12,16.048,16.1138,10.511220844480398,3400,2935,5.313525,2462101.2077016346,4.165177433847538,2.597022508604033,0.23727108962080987,-0.0005743558089672724,0.0005113837976869582,60.593496027884306,14.377084826470323
19.671,17.031,16.063,15.726,15.559,15.46,15.4288,15.511477272905497,7590,3083,7.817054,2461692.0888020573,3.048683741207669,0.9010775952743093,0.14566080781798973,0.0007693626685649501,0.0028499139557832576,65.24770823803524,9.504033890224717
19.671,17.356,16.517,16.245,16.122,16.05,16.1138,10.499126317772708,7139,5597,3.861716,2461851.1040502037,5.59333421723113,2.457580980583317,0.11565155936685734,-0.0005163444341260053,0.0003990529943520549,59.13721626291288,6.83931127742095
19.062,16.266,15.17,14.736,14.508,14.374,14.2338,30.48970067889585,7943,7707,8.482759,2462501.717139398,0.7495391954776094,2.1139376897379245,1.0254723086110253,8.688410809073544e-05,0.00020370796053984538,17.407694336181933,17.851108498519558
