u,g,r,i,z,Y,W149,radius,D_S,D_L,mu_rel,t0,te,u0,rho,piEE,piEN
27.939,24.69,23.296,21.734,20.974,20.639,20.5238,0.3354695922848338,7330,6752,5.226407,2461888.487692195,2.0148429337310403,1.503202925521872,0.0073822981093683,0.3839484058445562,0.1291151827069529
30.452,27.257,25.861,23.829,22.791,22.289,22.0928,0.2289038835238722,7996,7799,8.356926,2462720.774516212,0.3865117503843729,2.767296635896645,0.0150542087293695,-0.0955859811705023,0.3441936730163997
27.893,24.763,23.397,21.981,21.289,20.986,20.8918,0.4047185969900509,3895,1868,11.58484,2461793.1723744203,5.051367638055179,0.6336926146721505,0.0030160149999707,1.0382506260483422,1.3948527172531355
30.045,26.586,25.159,23.345,22.464,22.067,21.9138,0.2680113342818337,7837,7612,2.478161,2461519.66255906,0.9935885238398594,0.7303201233757226,0.0235914179845111,-0.0006006079360416,0.5594841420236396
28.28,25.187,23.829,22.459,21.788,21.495,21.4068,0.4321685518676155,7560,6697,4.546461,2462930.766213952,3.222096129161921,0.8493965281791642,0.0066283619882019,0.230323506163383,0.3571756515381525
30.039,26.733,25.326,23.698,22.906,22.555,22.4288,0.3127182023213842,7700,3053,15.08085,2463246.702345015,2.0030098889965746,1.7078833473406778,0.0022837067621673,0.0792828587834047,2.388896912860333
28.767,25.546,24.157,22.632,21.889,21.561,21.4508,0.3537147422428471,5295,4572,4.475044,2463250.7312266887,3.737948505264948,1.283436224657991,0.0067833369187752,-0.492296488902801,0.4276694055885191
28.72,25.716,24.387,23.135,22.519,22.251,22.1778,0.34447139266613,7768,5987,2.282493,2462085.078403133,7.963658157377564,2.566607766041102,0.0041438945566989,0.1202649010285727,0.7600527523186894
23.459,21.188,20.265,19.945,19.8,19.705,19.7328,0.6511081940274419,7808,7667,2.406393,2463095.3662897176,1.4133674111320302,2.72851613070116,0.041646503294916,0.1161291137601419,0.2247089761955319
32.012,28.856,27.459,25.305,24.168,23.605,23.3708,0.2242090615327918,7988,7391,7.13628,2462969.205425632,1.5694980476835096,0.4814585549605019,0.0042566629077703,0.3260450758171008,0.0493213052916574
28.107,25.341,24.091,23.17,22.715,22.511,22.4698,0.2777494200959999,6919,5294,1.664758,2463035.5477787093,14.517831295219654,0.5771427599218534,0.0028212644095278,0.242886973377143,0.6249024389289666
29.134,25.924,24.537,23.022,22.281,21.954,21.8438,0.3768366730057274,7515,7142,12.77325,2462503.4791080207,0.5756653903120894,2.1219673901045466,0.011583490840331,0.1695429400983296,0.3007034590089004
29.119,25.996,24.631,23.226,22.539,22.238,22.1438,0.4103487935075868,7888,7577,9.923494,2462194.391545838,0.5525858654842023,2.396954420298678,0.0161141978438999,0.1693266914680298,0.3024176351487098
32.032,28.535,27.101,25.213,24.294,23.876,23.7108,0.2501227303808617,7959,7711,10.59842,2462484.117911834,0.5560693500515836,0.9734475406101876,0.0090575635162785,0.1354655961445745,0.2106393921386972
25.148,22.691,21.598,21.132,20.903,20.768,20.7248,0.5274158302192593,4346,3704,10.46131,2462947.318117149,1.7650493675893943,1.2803108022892211,0.0111636786362967,-0.786629037375869,0.0598081596928611
30.71,27.42,26.014,24.407,23.625,23.279,23.1558,0.3211095048347415,7936,7290,8.297267,2462573.023537909,0.940457180698336,2.5233508318100326,0.0088077347121123,-0.2580347981364273,0.4545236720395874
29.526,26.402,25.036,23.631,22.943,22.641,22.5478,0.4098766338492581,7890,7173,9.881836,2462935.658190437,0.9312184849483892,0.4104970832815646,0.009589009376523,-0.4261503418381502,0.266942887565261
30.687,27.415,26.013,24.427,23.655,23.314,23.1928,0.3282110215481738,7457,6611,5.075686,2461634.964669992,0.302879002856369,1.0249024775458702,0.0486308566188588,-1.3146681920394347,3.8594642683681
31.956,28.519,27.093,25.308,24.441,24.052,23.9018,0.2658600982214722,7800,6362,5.447341,2463156.0292060026,3.1537059860313814,2.522345205647205,0.0033700753329594,0.5080609272342044,0.3485112163069244
28.849,26.039,24.776,23.834,23.368,23.161,23.1158,0.2628168228426342,7995,5602,3.184031,2463213.033022659,4.457525810719754,1.926705926563269,0.003934144928637,0.8772701138124968,1.0587730482762454
32.247,28.778,27.347,25.524,24.639,24.24,24.0848,0.2589125850621982,7507,5845,3.205789,2462878.9527291576,1.5532496976261423,2.907332218750928,0.0117651467547363,2.624387036098628,0.912181690298332
29.435,26.38,25.034,23.715,23.068,22.786,22.7038,0.4037877700471478,7421,7182,7.075108,2462782.059845954,0.7727533841969612,1.521417363561607,0.0169045477241835,0.2715150329603997,0.1265901718857187
29.718,26.709,25.378,24.12,23.501,23.232,23.1578,0.3476587472191465,7365,7183,5.760907,2462581.085390699,0.8456151319186787,1.183721459464833,0.0164590064483096,-0.2545298367171154,0.0418069014216867
29.735,26.634,25.273,23.896,23.221,22.926,22.8358,0.4267299853921639,7001,5987,3.705852,2463288.2800253234,3.832148867796661,2.7083175899555547,0.007290368089707,-0.2863590164593886,0.5523843688422554
16.837,15.928,16.136,16.35,16.503,16.54,17.2168,1.7106184855730389,7607,7319,5.857145,2461557.591760886,0.7037001453942079,1.7807172398072928,0.0926729406770931,-0.0042390810196398,0.4583796850745274
31.264,27.981,26.575,24.977,24.199,23.855,23.7318,0.323335329587423,6168,2709,5.740039,2463205.380847548,5.545247657540879,2.1279412119636687,0.00279743382312,1.059332769494639,2.126199840000706
29.583,26.752,25.483,24.527,24.055,23.846,23.7988,0.2562436788893747,7684,6260,5.289663,2463330.3282576497,3.435736044917423,0.5184209170665823,0.0031167705027498,0.4834256456804206,0.3468167710367375
29.984,26.811,25.432,23.967,23.251,22.936,22.8328,0.3829597763678116,7362,4268,5.238869,2461841.589738994,3.572188635522123,0.4998488522537931,0.0047214157050701,-0.1779905492435756,1.9135851312162917
31.95,28.523,27.098,25.324,24.463,24.076,23.9278,0.2729940370003688,7878,7703,13.56715,2461559.794877102,0.2606417022965634,0.731350214143944,0.0166452939959044,-0.0379222279969004,0.2954414047559593
30.718,27.485,26.093,24.55,23.797,23.463,23.3488,0.3640433991927792,7933,7330,4.365641,2462362.678854709,2.2713940610694108,2.0983792035271023,0.0078607143923337,-0.2954805950800727,0.242053392676982
30.58,27.684,26.393,25.35,24.836,24.611,24.5578,0.2168468715007585,7903,4200,4.66735,2462043.3678816115,3.5004691817161597,2.50027971719358,0.0028526688969024,0.910090130344796,2.3220780741196445
31.446,28.206,26.812,25.266,24.513,24.181,24.0658,0.3424941523469044,7506,5389,8.673946,2461784.761781219,1.6597901458342668,0.4207225685806416,0.0053834603746849,0.9050769268914952,0.9715049395148616
27.424,24.885,23.701,22.898,22.499,22.304,22.2828,0.3891823721558431,7563,6984,10.56473,2462685.800690704,0.8316883650118684,2.0650738895153298,0.0099477954845644,-0.1876865124758295,0.4152226759109106
27.506,25.016,23.855,23.172,22.83,22.653,22.6218,0.424769339205698,7551,7204,6.566038,2462030.0175414663,1.101083486033597,0.5622179674697414,0.0132163601721195,-0.2865259165091265,0.1475123651037368
31.734,28.469,27.068,25.491,24.723,24.384,24.2648,0.3312479207396715,7417,3482,7.36555,2462148.174174508,5.679263669192051,1.321791730218763,0.0018134871548833,1.1020791641752663,0.7452336322396219
19.215,18.206,18.053,18.074,18.138,18.164,18.6528,1.449282876113147,7773,6228,15.2369,2461716.4391739788,1.123718710659825,0.1637975660307311,0.0184968203960987,-0.6705172660948555,0.117947388361908
27.792,25.297,24.134,23.431,23.081,22.902,22.8718,0.4179777471652255,7828,6526,3.686401,2462230.121026169,3.8426461328669816,2.045088077574092,0.0064025973746642,0.6114903818722683,0.2407015887323735
17.176,16.357,16.603,16.837,16.997,17.043,17.7398,1.7871177192510173,7797,5433,4.091023,2461748.1561938347,3.4997382069517857,0.759365163621198,0.0271922386199266,-1.2986133488943927,0.583421215214197
31.69,28.346,26.932,25.259,24.446,24.083,23.9498,0.2976138656514143,7928,7251,10.19221,2461877.369347079,1.0395323105716028,2.1127751715657674,0.0060182466045761,0.3102994711907974,0.2617991972575198
30.462,27.421,26.079,24.78,24.141,23.863,23.7828,0.3842847594237346,7588,1581,6.765135,2461965.0824352377,3.13683173626766,2.2341864913545284,0.0040536380128822,-8.212803797987847,2.612418770237375
23.235,21.273,20.533,20.299,20.206,20.145,20.2798,0.7685164374525195,7580,6792,8.270817,2461794.2801993736,1.701180845765458,2.3541074046527126,0.0122397310582829,-0.0768632468178498,0.3898238905830202
30.622,27.751,26.468,25.456,24.958,24.739,24.6878,0.2307560843313176,7982,3956,10.28285,2462019.682409657,1.110456842042755,1.994184577567799,0.0043004417391204,3.9997342723647167,0.7967319717255501
30.028,27.102,25.8,24.655,24.091,23.846,23.7848,0.2736233532495017,7926,7420,6.868908,2462360.575307608,1.0060410019622463,2.1969781430859454,0.0084855994577768,-0.3041580359592657,0.3380707220841989
32.235,28.828,27.406,25.656,24.805,24.423,24.2788,0.2793528849969107,7789,3569,6.940886,2462654.0501589463,5.648850042783718,2.1861133664802805,0.0015537577777281,0.6476404693068131,1.257147079052367
20.648,19.518,19.19,19.126,19.142,19.148,19.5388,1.1726088318126002,7845,7721,4.571532,2462510.420295865,1.054312613893727,2.7912522877854897,0.0526763727611228,-0.1314725366074692,0.0823549261281508
29.645,26.808,25.537,24.557,24.072,23.858,23.8088,0.2646385820272626,7505,6793,4.664532,2462995.784201044,1.7408156037767215,2.1991379692608053,0.0073761277966539,0.0950746138885176,0.620962536653633
31.055,27.824,26.431,24.894,24.144,23.813,23.6988,0.3569876244564643,7869,5638,2.50361,2462317.4136487194,5.998560295763968,0.2894152850745731,0.0051310556545554,-1.137674774134523,0.4488425685491549
30.881,27.995,26.707,25.675,25.167,24.945,24.8918,0.2216425616283693,7289,1791,11.08949,2462390.7310761223,4.268940943005519,2.148075457310058,0.0010910390781668,-0.0131889823304665,3.2493472521555566
27.686,25.213,24.061,23.45,23.142,22.977,22.9368,0.4509757202689275,7887,7693,5.751764,2462109.9539904585,0.7226624055836469,0.7869798355349649,0.023366389690127,-0.1674284431052829,0.2256268198175606
31.34,28.081,26.681,25.111,24.347,24.009,23.8908,0.3362429295629464,7491,6321,3.797013,2462636.079066765,0.8672851130366085,2.548733363203298,0.0231524099585847,1.7465645026610932,2.111973219754111
22.577,21.07,20.538,20.391,20.353,20.329,20.5998,0.8864477884686687,7997,6901,6.019204,2462921.081543946,1.644813774120116,2.825105849883747,0.0190176602318731,0.3486648579230719,0.6443848543348564
31.037,27.912,26.545,25.138,24.449,24.147,24.0528,0.4089339437507781,7855,7661,1.92808,2463123.3817404388,3.229881867813108,0.1649114673012957,0.0141997958076523,0.1625800793396294,0.0965373585585603
21.253,19.923,19.473,19.358,19.34,19.329,19.6468,1.031936944269743,726,384,75.51782,2461825.741195915,1.5486587989283067,2.7219444911651696,0.020644205196761,3.735769157100585,0.8501146778127175
30.393,27.422,26.103,24.912,24.322,24.064,23.9938,0.3615373420600582,7865,6070,4.48696,2463290.0962344394,2.651713978376079,0.7889494152339228,0.0065623950945127,-0.9182723831572064,0.6992841620352985
30.271,27.356,26.057,24.947,24.395,24.153,24.0908,0.3252019648158188,7857,7842,5.894425,2463239.6426594863,0.1062245762956758,1.1069655452856404,0.1122837141776822,-0.0268799539204361,0.1394470156572377
31.177,28.07,26.708,25.324,24.646,24.349,24.2588,0.4237923968353893,7625,7468,4.50659,2462299.45275175,0.8200702236330213,1.438433979052771,0.0255447135455084,0.1946140094390222,0.1907218914023017
31.417,28.19,26.798,25.267,24.52,24.19,24.0768,0.3611213463252077,7966,7741,13.76026,2461596.9514581133,0.4726115073349938,1.0680029206049588,0.0118404645790266,-0.016717523927745,0.2042464609678167
32.032,28.75,27.348,25.744,24.96,24.611,24.4858,0.3421000682786431,7250,3022,6.35462,2462049.864273991,7.06911666441496,0.1758791372186741,0.0017842152041225,-1.4755425211560942,0.5335784783470062
28.835,26.318,25.142,24.37,23.987,23.796,23.7728,0.392783432308455,7858,5992,5.120317,2462864.6190176504,3.0300282088475594,1.662770530337589,0.0054724831310493,0.7081079037382992,0.6074896015922785
30.063,27.359,26.125,25.236,24.794,24.593,24.5578,0.2986435647308734,7901,7684,5.570096,2461749.341314144,0.8902523103041574,1.6348490140330338,0.0129473868805841,0.0455343048896069,0.2593044504286231
16.599,16.135,16.448,16.721,16.911,17.001,17.7358,2.1585055062758527,7395,6517,3.534601,2462608.4983987035,1.3123259422601417,1.8256684823994207,0.1068857203154017,-1.1769848558381084,0.8201525589637425
30.631,27.842,26.585,25.653,25.191,24.986,24.9418,0.2711147592682847,6721,6061,8.548861,2461719.7348697693,1.7203889347502388,2.977197932557085,0.0046587690868849,-0.3151001335818087,0.2502202254130599
31.406,28.386,27.05,25.779,25.154,24.882,24.8048,0.3590485365032924,7844,7490,6.613971,2462176.6388479453,0.5630252165301372,1.985691597868021,0.0208791233081886,-0.5019201775180528,0.3120119519057223
31.586,28.661,27.359,26.217,25.654,25.409,25.3478,0.2622123609237371,7960,7804,11.00211,2461702.5927783637,0.3171251647674369,1.5778237414091536,0.0160368925891153,-0.2320436050596676,0.1235641841951407
30.311,27.635,26.409,25.533,25.098,24.897,24.8648,0.3077181840578991,7508,5535,9.524181,2463316.771899124,2.317116083622188,2.570958290597084,0.0031545708132593,0.475249295910719,0.6257679462855492
20.425,19.415,19.26,19.28,19.343,19.369,19.8568,1.4476152876653834,7919,7866,3.658058,2461914.6499751485,0.7817901214028353,1.9160145680992249,0.1085747575544714,-0.0821536756001699,0.0711299762673439
31.02,27.962,26.615,25.288,24.634,24.348,24.2618,0.4042529156050981,7876,7635,5.999606,2462074.3395931185,1.0600028751264214,2.7434610620954216,0.0137089595598909,0.1084622597177646,0.2030211549288982
29.578,27.043,25.859,25.046,24.642,24.446,24.4258,0.3716662800190655,7021,6036,2.799829,2462771.14886616,3.66056433666772,0.6895053496833986,0.008773269128216,0.3684026474281622,0.7418862813312945
29.291,26.776,25.602,24.838,24.458,24.269,24.2448,0.3968744683551364,7954,7604,6.247619,2463307.636458944,1.195529259989674,2.718128919387392,0.0113469631224725,0.1359962218968293,0.2481586980699678
25.773,23.725,22.941,22.688,22.584,22.515,22.6248,0.7313969767958637,6880,5911,5.522519,2462396.054452842,1.9212807581156603,1.466530081449159,0.0170185865076532,0.8057047130696267,0.1536878797268298
31.174,28.01,26.612,24.444,23.303,22.741,22.5078,0.22087835583715,7962,6757,6.601126,2462493.25261887,2.4184775224166186,2.2722298881607355,0.0029516015224015,0.0162585339833507,0.5121797444163357
30.989,27.661,26.249,24.276,23.289,22.822,22.6398,0.2372210155844414,7661,3726,9.128017,2462121.056776182,4.275804087763397,0.8666659395044115,0.0013475977464927,0.7737723316301409,1.0322549812949005
27.756,24.9,23.624,22.628,22.137,21.921,21.8718,0.2410755470091473,7942,7767,3.420052,2463226.697884512,0.7471511022757198,2.786136315433865,0.0201775737446429,0.4051323618059022,0.0175476858602802
29.591,26.286,24.879,23.252,22.461,22.11,21.9848,0.3192663600239878,7772,6815,6.049103,2462205.0246166512,1.996843354957945,0.6169952965782622,0.0057765988309196,0.2071478438621415,0.5055539288536401
31.513,28.128,26.708,24.763,23.798,23.347,23.1698,0.2407981582371853,7808,1487,11.57435,2461843.090202433,7.0226620808048175,0.5998866930392469,0.0006444686406668,2.443599512847364,0.1169512946682188
29.989,26.698,25.293,23.684,22.901,22.555,22.4308,0.3248277776583941,7866,7487,5.701257,2462937.020937629,1.208928967104595,1.261461342502781,0.0101768795036569,-0.3410176638961016,0.0032218825284715
28.676,25.739,24.434,23.271,22.698,22.449,22.3868,0.2726799218542415,7948,7672,3.482701,2462741.0371949943,0.2845410339803625,1.368843979689197,0.0588059164290591,1.2028899931132382,1.155962758884313
28.559,25.692,24.412,23.403,22.906,22.688,22.6378,0.236131084022384,7606,5454,10.36561,2463333.5095154378,2.3369702328324053,0.7168536598190784,0.0021768856192285,-0.0579717050847564,0.7800400890830154
25.931,23.373,22.185,21.338,20.92,20.719,20.6988,0.3611213463252078,7885,4677,6.291051,2462960.293858468,4.311651689556282,0.8335526305479063,0.0028679488634924,1.1162091506377585,0.3551764818128985
28.97,25.849,24.484,23.081,22.393,22.093,21.9998,0.4189412853837052,7654,5909,1.008775,2462968.7713644127,3.800471092760234,1.7123759392477955,0.0242504484721256,3.47511496220896,1.197938289696462
30.147,26.876,25.475,23.891,23.12,22.779,22.6588,0.3331602358552962,7667,6537,6.861161,2463288.547691664,1.5926783905556832,2.0837858819848303,0.0067544317167153,0.3921360565853172,0.6435350713527986
28.135,25.25,23.963,22.899,22.371,22.139,22.0818,0.2527278838112613,7912,7531,9.690394,2462535.460266464,0.9581141790883468,1.4867637857585378,0.0058437953103026,0.2216080120366847,0.1190181687890023
19.926,18.617,18.181,18.074,18.062,18.053,18.3838,1.013101972363148,7802,6524,5.703187,2461602.9613657948,1.0127301602112837,0.6770041739022029,0.0381876272806517,-1.2428893811323838,0.988061474448678
29.696,26.511,25.13,23.65,22.927,22.609,22.5048,0.3755373703549228,2115,1326,15.4621,2462844.675936536,3.358401901382549,1.9556258195199177,0.0058080247749856,-1.978034863246352,0.0566832865211775
15.513,14.637,14.83,15.034,15.183,15.223,15.8898,1.809894085684868,7981,6464,3.166876,2463329.092359535,4.260228049003249,2.378262572022301,0.0285508314248948,-0.4061997589128794,0.6846422332856127
26.83,24.228,23.026,22.162,21.734,21.533,21.5068,0.3619538170034991,7948,7486,3.939603,2461775.347031265,0.8840374637207047,1.7950808938436904,0.0222105334203536,-0.3540667492685727,0.7333300773556214
29.094,25.927,24.55,23.092,22.38,22.067,21.9648,0.3927834323084543,7386,7040,3.895307,2461790.889345564,1.6907324585837675,0.1158741938793052,0.0137155772909754,0.2089080754518089,0.304211088539465
28.623,25.567,24.22,22.898,22.248,21.965,21.8818,0.4381806152959083,4572,4166,3.564143,2462420.721361513,0.7702707087277274,1.749415671281171,0.0592973454025763,-2.80453705627363,0.4206553008610802
29.981,26.81,25.432,23.969,23.254,22.939,22.8368,0.3847274383805871,6972,5158,2.746937,2461833.891999429,9.141083200433162,0.8278625738807867,0.0037328130294787,0.6542359759120849,0.3321900922631675
27.611,25.068,23.884,23.04,22.623,22.422,22.4018,0.3623707717075571,7585,7506,4.351726,2462667.615731016,0.8941521596820002,1.8873031576751076,0.0208550588146353,0.1301856185824148,0.0041182373532171
31.252,27.939,26.529,24.894,24.099,23.745,23.6178,0.3145235442051759,7866,6273,6.861969,2463160.733906857,2.995948478655684,2.230979703068392,0.0033037177937767,-0.5110421659088376,0.2604408466085782
29.526,26.67,25.394,24.401,23.912,23.696,23.6458,0.2433061915814975,7861,5611,2.200954,2462805.670322434,7.928596966586454,1.6936702151510366,0.0030126929603266,0.6752227916392345,0.8270717258054854
30.246,27.09,25.716,24.273,23.567,23.257,23.1578,0.3959616824074619,7437,5893,10.18601,2463333.6219026246,1.4129762225104292,0.6583728601487714,0.0062835234972616,-0.7709088832281286,0.4528070684724659
30.152,27.237,25.94,24.816,24.262,24.021,23.9618,0.2466909178647099,7547,7334,10.06091,2462812.1726487656,0.6076213145584576,0.5520828040504885,0.0090822899559696,-0.2206193696612807,0.0647467376176363
30.414,27.25,25.874,24.421,23.711,23.399,23.2978,0.3900795301793834,7193,5093,7.061597,2461709.314904604,3.5920005189410333,0.4745517776695586,0.0036315380312552,0.0409785604518826,0.82442400495449
30.927,27.713,26.325,24.81,24.071,23.746,23.6358,0.3594621444533885,7697,7439,2.871924,2461658.514758141,1.7793744627776715,0.9943859397503044,0.0155230906596617,-0.217950168587132,0.2371051228828875
30.171,27.073,25.713,24.339,23.665,23.371,23.2818,0.437676431506708,6652,4634,7.243525,2463191.245635565,3.025722960645993,2.878188249676025,0.0050992770922789,-0.0794831113508408,1.0880989284694842
29.844,27.005,25.734,24.765,24.286,24.075,24.0268,0.2538944227204368,7979,7686,5.787914,2461964.087890225,0.952332924135897,2.20036896044984,0.0098057460834625,-0.3156678633513449,0.0241549427174092
25.599,23.166,22.101,21.621,21.382,21.243,21.2148,0.5710224208154158,7291,6736,5.305691,2462689.469377526,1.774261843241001,2.392805870047679,0.0141316610528244,-0.2719644128962634,0.343927917140737
30.668,27.523,26.151,24.719,24.018,23.711,23.6128,0.4028590839468059,7889,6079,9.751428,2462168.018893581,1.5928481338120657,1.8342346084809007,0.0055843860200288,-0.6189532695775869,0.6360555778747387
29.489,26.403,25.046,23.687,23.021,22.729,22.6418,0.4402031651201721,7548,5956,2.448583,2462349.48160467,7.440717928823558,0.8793725611271063,0.005437238885938,-0.4860724165260551,0.5174337733177908
28.199,25.666,24.486,23.659,23.25,23.051,23.0308,0.3716662800190654,7984,5914,8.063512,2462055.7161778035,1.7604331298658364,2.1186345306094987,0.0055702627179465,-0.6247628548012865,0.9391962881596548
25.811,23.347,22.241,21.736,21.486,21.342,21.2978,0.5310717021015386,7850,7670,6.436961,2461852.801162363,0.4248931219206119,2.713687350345987,0.042015519845314,-0.3426374884005719,0.2049253338246645
