u,g,r,i,z,Y,W149,radius,D_S,D_L,mu_rel,t0,te,u0,rho,piEE,piEN,s,q,alpha
30.659,27.79,26.509,25.484,24.978,24.756,24.7038,0.2521466258082346,7240,5807,3.529914,2461892.8979476006,274.183348758676,0.9150062544391014,6.112181041368565e-05,0.002241638347922,0.0126661250275715,0.0537553950673757,0.8706613554004818,0.8201439597651173
22.596,21.018,20.472,20.329,20.295,20.274,20.5538,0.9411376787058192,5438,4840,4.281395,2462240.949568541,320.626046675327,2.921757074320494,0.0002141493082125,-0.0060055734660957,0.0006925042418241,0.0194621932591944,0.8172841754594669,2.281101468650385
31.049,27.794,26.395,24.83,24.068,23.731,23.6138,0.4010081145899239,7426,4443,6.052692,2463087.4566704296,535.3255387744937,0.8461383174209942,2.830860667913835e-05,0.001830627837611,0.0100259212351225,0.4425415465355896,0.9122764023570376,2.7435633231451835
27.25,24.766,23.668,23.111,22.836,22.682,22.6268,0.5124519627452777,7977,6375,1.950744,2461659.7553747883,948.7709606582872,2.010624496522269,5.895745406398024e-05,0.0043020456150734,0.0044879603556785,0.2720469657400649,0.8392167767343228,0.9984998247437624
30.66,27.45,26.062,24.552,23.815,23.49,23.3808,0.4386853798824171,7703,7030,7.437577,2461771.5453757327,122.81328365559776,1.0121456435724876,0.0001059017802291,0.0042417131812463,0.002589181803416,0.1977261672294161,0.1043664665265114,2.7979619212990863
31.495,28.567,27.266,26.165,25.623,25.388,25.3298,0.2156021864948111,7769,7399,8.030246,2462816.2525148517,60.13567298502901,2.7796651522952662,9.761438670518575e-05,-0.0021633442142177,0.0043614185905912,1.578947861551253,0.0458607781369688,0.9374587244312934
31.415,28.495,27.196,26.105,25.567,25.334,25.2758,0.2201167849662595,6988,5665,8.578825,2462248.9712107773,158.01940503040558,2.7612891962893014,3.946833897382086e-05,0.008954430347149,0.0009481469637374,0.9322992581177072,0.4184638007717967,2.706813844762914
27.946,25.437,24.292,23.51,23.124,22.929,22.8798,0.4509757202689281,7154,5841,3.246781,2461637.7007294963,544.5878512988912,1.5673181823088913,6.055780097176443e-05,-0.0012190543801348,0.0063752898387843,0.3089996757816976,0.8001221436547666,1.7688302659586586
30.623,27.452,26.074,24.611,23.896,23.582,23.4788,0.4854596750611599,3901,2473,2.916083,2461907.7873947187,1191.1451957153315,0.4508222929041423,6.085544492405655e-05,0.0051010444855196,0.014705569173135,0.367995110540725,0.0162060897819701,0.1445201103928187
30.788,27.944,26.671,25.683,25.195,24.981,24.9298,0.2677029523832521,7959,7216,6.953156,2463112.378885555,162.76992696205167,0.0270165505671994,5.048069554911166e-05,0.0023777043121099,0.0034319180219541,0.0567010622208814,0.9328779826941784,0.9050374382397796
26.737,24.285,23.254,22.845,22.65,22.531,22.5098,0.6027721257827521,7335,4635,8.467963,2463218.983030008,68.8869390453062,1.4022446758852627,0.0002392897077737,0.0483082470535923,0.0117916338000078,3.493925900608768,0.9233649838863436,0.3232567883466495
31.887,28.586,27.178,25.559,24.77,24.42,24.2948,0.3825191313360137,7991,6565,3.860521,2462675.563273934,444.9942436887616,2.424390645830413,4.733022115782838e-05,-0.0019265289659344,0.0054487190187901,0.0389650020753371,0.3484684125074457,0.5240122451846612
30.757,27.669,26.314,24.948,24.275,23.98,23.8888,0.4804554906445685,7949,7455,11.32918,2462891.12931422,75.53385964610554,2.729267996028001,0.0001199740516989,-0.0032027110815334,0.0015500461314214,0.0730781571243342,0.6034516607616526,1.5076099330770816
30.82,27.943,26.658,25.624,25.113,24.89,24.8358,0.2598083835489904,7844,1546,4.339927,2462169.1913112523,1566.2897092772655,0.6402646161196544,8.276521979451633e-06,0.0279035589099138,0.0003370959098277,0.0951547575966749,0.8417843103784022,0.5820462573633067
26.313,23.14,21.766,20.296,19.579,19.265,19.1638,0.4577761484702466,7938,7608,3.920237,2462921.7855422883,169.9169184167494,2.585073319959009,0.0001470550474794,0.0021012470473237,0.0021359053963093,1.824070694811945,0.2784836848853386,0.944250721645366
26.62,23.372,21.978,20.418,19.658,19.323,19.2078,0.4005467025975714,5956,3412,6.621478,2461674.357233268,246.96528849742143,0.1343038600885153,6.985450680474146e-05,-0.0131126774904064,0.0246956562741495,1.763045336373106,0.9109055950156636,1.2890664662002027
29.202,25.935,24.535,22.954,22.185,21.845,21.7258,0.3865032595504961,7401,7184,5.550456,2461814.0954468977,30.46346300071969,1.7328925856024022,0.0005246161272922,0.008675605423293,0.0015686411708063,3.835024447354101,0.0360417292736601,2.065511391746349
30.778,27.783,26.389,24.342,23.269,22.734,22.5218,0.2506993228230835,7685,6055,6.916243,2461668.008236396,256.62327150401575,2.7541121770915757,3.121977897582107e-05,-0.0032326742549741,0.0064431633249989,0.6950798363016777,0.1299962640395742,1.8928110954091684
30.288,26.943,25.53,23.856,23.042,22.679,22.5468,0.3152485958556735,7798,4890,5.551267,2462079.904519478,212.4128745490188,1.307714636259114,5.823496161749514e-05,-0.0236167056501995,0.0005075429954699,0.4760897677595943,0.7494557298197733,0.1254401602353539
29.764,26.475,25.07,23.463,22.681,22.335,22.2108,0.376403073400739,7727,7567,8.811728,2462417.159294648,51.89997760789657,2.503891479663677,0.0001809259289522,-0.0011407770776438,0.0018641246883562,1.2288199142937697,0.8041127409516526,2.801247554435862
29.812,26.447,25.032,23.332,22.505,22.135,21.9978,0.3421000682786431,7833,5075,7.363341,2462406.7189087523,277.9882441830123,2.640088645060647,3.6241862340889465e-05,-0.0026630541782864,0.0120901348253992,0.0181331651748995,0.4578300049545789,2.6440221991723174
29.196,26.01,24.629,23.149,22.426,22.108,22.0028,0.4520153266714999,7248,3052,3.51339,2462459.901397603,882.9514770703668,0.4114592644557642,3.414747485075084e-05,-0.0019332349750109,0.0222498252250729,0.4645661185964641,0.6065927034093115,2.3754493285028824
16.296,15.305,15.453,15.64,15.784,15.815,16.4668,1.7384137999640494,7998,7956,11.63834,2462056.9899524427,24.82413305355077,2.0339467694746864,0.0012778899252527,-0.0005684070516047,0.0006109119932165,0.7064777906233684,0.6868853890818656,1.8747987820929013
25.585,23.103,21.975,21.216,20.84,20.647,20.5968,0.4668239841989557,7867,7481,9.917679,2461978.190582389,73.910863019843,0.1758479717219021,0.0001375031051389,0.002810220169976,0.0016682018912534,1.373355299791709,0.3778889939003766,2.4902748534105057
27.37,24.765,23.579,22.661,22.214,22.002,21.9638,0.3460614003715833,5546,1180,9.412342,2463220.134789288,610.2862544598692,0.8072186187187981,1.8451378769602007e-05,-0.0053950396910384,0.0420765244440916,0.3892396434351006,0.927776887443116,3.031788781612853
29.461,26.489,25.172,23.964,23.37,23.112,23.0438,0.2838920042277684,6770,6120,7.917895,2462647.6909133834,180.42858927075264,1.264275855492839,4.985815648919243e-05,0.0011779057485091,0.0038341026577788,0.8438067073168934,0.8134589152507672,1.3779437642661925
26.406,23.94,22.815,22.048,21.672,21.478,21.4278,0.44172620166589,7089,4066,9.677346,2463004.748250414,371.9361057304684,0.4518056124073794,2.9405623470350143e-05,0.0082336886741719,0.0067433835325971,0.2632276032335516,0.6829036340345171,0.8974047831999712
31.367,27.979,26.559,24.833,23.995,23.62,23.4788,0.3014068796128631,7920,7833,13.69465,2462485.377164424,17.093630848610267,0.7019720005770265,0.0002761401377394,-0.000549238353849,0.0021180654879335,4.308596972508928,0.2408175221627916,2.8118470934488924
27.416,24.733,23.516,22.587,22.131,21.921,21.8788,0.3417064376553579,6681,4824,7.476202,2463016.156078564,218.7998355373544,2.470892217299804,5.310928892246925e-05,-0.0128654586822442,7.025640099791954e-06,0.513719225625509,0.4490906419988405,1.6247404132147478
26.243,23.777,22.661,21.985,21.65,21.472,21.4108,0.4716861896529621,7740,4205,8.08844,2461523.009371944,420.6169079428436,0.0798946837610744,3.042618638872725e-05,-0.0006327785509869,0.0116434258237432,0.5720529394433682,0.1100616309537967,2.87476061192052
29.634,26.74,25.451,24.393,23.872,23.644,23.5898,0.2361310840223839,2074,1668,11.41804,2461994.459574209,335.20451525927047,0.7715378935854255,5.052773197444479e-05,-0.0054590077306498,0.0097792956363593,0.0505232148913047,0.5098887475528758,2.444351010523942
29.7,26.525,25.146,23.679,22.962,22.647,22.5438,0.4630769464427303,7777,4275,10.19497,2463178.574389296,76.16471323554624,1.187920647101226,0.0001302531138484,0.0426064458855702,0.0252904630824515,1.0315798389026067,0.640858595800719,2.52536715027996
29.032,25.926,24.566,23.176,22.493,22.193,22.0988,0.4556728581216002,7842,7598,13.59207,2462339.5289930487,33.51731529442534,1.2246902767079253,0.0002166498095213,0.0030583693034691,0.0011940965967354,0.0643477105304408,0.3029262677158296,2.1449772085428505
31.188,27.854,26.442,24.783,23.976,23.617,23.4858,0.3381840811792026,4786,3490,4.388663,2461704.6851781146,370.5989119237242,1.5689104539268377,7.379567497955801e-05,0.0164137581845317,0.0058482742444811,0.52290488216463,0.0102331162954095,0.8065420081166645
28.756,25.973,24.722,23.779,23.314,23.106,23.0598,0.2942071079025199,2623,1712,9.073348,2461625.954724575,565.6817484848876,2.4182983995055194,3.711948579280521e-05,0.0067356069431978,0.0127690577161303,0.6294668866065569,0.702688245800678,0.3124622273827153
28.81,25.947,24.667,23.652,23.15,22.93,22.8778,0.2714270714167029,6494,4219,10.21686,2462055.721031576,212.0383113790316,2.405258023305734,3.277146929171435e-05,-0.0031731906203913,0.0136353157723219,0.4085723178170922,0.1492046979549379,0.8971995884359626
31.272,27.937,26.525,24.865,24.057,23.698,23.5658,0.3573988583275146,7925,7263,4.330514,2462001.207654982,154.20824693156928,1.7348990446205867,0.0001147079871185,0.0054887889953074,0.0030730620716308,1.9609965019071616,0.6265035763444642,1.1942573677392514
27.806,25.136,23.925,23.002,22.549,22.34,22.2978,0.3282110215481736,7768,6027,5.284999,2461567.531418277,197.3630343879783,1.696087162280135,6.880500595173684e-05,-0.0130202332595174,0.0001957963399079,0.3875705781665526,0.883849113888699,1.5681136417611876
30.678,27.752,26.451,25.353,24.812,24.577,24.5188,0.2165973609712346,7310,6222,8.745738,2463240.6171809514,186.97126868274532,2.2118527453815258,3.077877012397347e-05,0.0011881523878627,0.0052094092237536,0.5186939871684945,0.3931341131749706,1.41722734477643
23.724,21.632,20.83,20.565,20.453,20.382,20.4848,0.7855126092971529,7804,7659,7.634063,2461716.0566308866,72.81656343594123,0.6309256907476933,0.0003075649187648,-0.0015551509254327,0.0003496843311109,1.646488989739696,0.691902372387705,2.7425955434847884
26.079,23.602,22.534,22.015,21.756,21.608,21.5698,0.5789661339756708,7806,3729,3.81326,2463159.9776416416,885.1410948715078,1.3597457626497222,3.732523129189872e-05,0.0150840450121721,0.0014810006830778,0.6286643564812926,0.1836894115314264,1.0980345369805795
28.31,25.833,24.697,23.839,23.423,23.213,23.1728,0.4079934217793601,7782,3584,10.36625,2462398.5248959246,219.6696908262409,2.677486413505719,3.910721897515527e-05,0.023949200771911,0.0030486732749126,1.1434408405543666,0.6057038140551657,1.0648477367715086
30.891,27.889,26.56,25.313,24.699,24.432,24.3588,0.3156117482215695,7705,7369,9.676716,2462258.4440305945,33.88734972811443,1.1019553738125898,0.0002121786753669,0.0004532942676342,0.0065758714735995,1.6750276521060854,0.8958788088859293,1.5737613665590593
31.222,28.011,26.623,25.111,24.373,24.048,23.9388,0.429687936340038,7858,7801,5.829217,2462242.901408036,44.5933499178978,0.3413930829764757,0.0003573120240858,-0.0012741380216497,0.0002891661804717,0.9342109022765152,0.323008736857048,2.728922730290392
27.077,24.593,23.495,22.929,22.65,22.494,22.4378,0.511273355936956,7927,2617,6.494886,2463154.508918906,570.9595073767238,2.571522563598888,2.954297839893351e-05,-0.0184127329123063,0.0172215317857352,0.7479551618966859,0.3856428242446148,2.039740570640553
20.235,19.097,18.814,18.782,18.818,18.832,19.2638,1.3339918026675508,7727,7112,6.359064,2462932.6794928946,168.68446242688816,1.3097169564611586,0.0002733762533637,0.0005046001571031,0.0037770518352906,0.1787436399539435,0.7693685347086762,2.758695069155614
31.71,28.453,27.054,25.489,24.726,24.389,24.2708,0.3955060769916916,7865,7774,5.771136,2461622.415440239,57.99039900048898,0.541463415897871,0.0002552253711858,-0.0015168726044464,0.0005809519274461,0.5545797586937269,0.2839032253126388,0.156883402301289
30.248,27.35,26.058,24.994,24.47,24.241,24.1848,0.2435864694963602,7990,5802,16.93932,2461641.0520484927,106.48025603818164,2.214821490647221,2.870966588820045e-05,0.0095528210829052,0.0003015967374004,0.7771626513230255,0.7755825480116808,1.2826018705698643
30.074,27.266,26.005,25.056,24.587,24.379,24.3308,0.2875101365121046,7857,7757,6.218792,2462880.5064570927,12.18861008289456,2.631682340901728,0.0008200172877795,-0.0070825701733636,0.003514051385921,7.806126274587478,0.3295650279335675,0.4162670523272012
24.043,22.052,21.323,21.107,21.026,20.974,21.1378,0.7955237701932919,7760,7008,6.21588,2461591.39010684,30.37919597080121,1.027565280667874,0.0009221453028586,0.0113800965907361,0.0242051591760508,1.0270930645851064,0.8956416062655159,1.6086525861712528
27.264,24.788,23.669,22.957,22.602,22.416,22.3628,0.4865787751893958,7197,2564,4.454105,2461630.559267397,328.255686270095,0.323200908856958,7.854449745810955e-05,0.0518853945170754,0.0352389145587848,0.5554221419169291,0.567413095020239,1.6818966236778778
31.408,28.209,26.824,25.328,24.598,24.276,24.1688,0.4422350506102532,7654,6723,6.570986,2462269.4615274165,51.91677358948275,1.8499382256489805,0.000287682392563,0.0010715056019995,0.0193412554297156,2.7875695344476963,0.2363319563268164,1.3755653974211153
22.032,20.613,20.144,20.032,20.02,20.01,20.3378,1.0378943812628338,7926,3362,9.782916,2462493.979359001,412.12082882557246,0.3476610722075072,5.516873421799152e-05,-0.0025864226153598,0.0152993247912404,0.1024137394881698,0.7333376398178527,0.4319502618373209
28.47,26.0,24.87,24.065,23.672,23.472,23.4258,0.4267299853921639,7999,6454,10.39804,2462014.2606838867,181.63417544589487,1.0335411505026435,4.7979446051977786e-05,0.0057382284022017,0.0007550165680814,0.4199790111581306,0.6262401132454649,0.0043695086315384
29.117,26.6,25.445,24.529,24.085,23.869,23.8328,0.3742425475955395,7949,7799,3.2981,2462832.1027128296,147.87544940875054,1.7796511937752737,0.0001639712029315,-0.0017120054956884,0.0005937695416459,1.8427536107997364,0.8193464444552864,1.3973191248723882
30.39,27.578,26.316,25.366,24.896,24.688,24.6398,0.286189147427626,7346,1023,13.29434,2461692.76326164,668.7215737845107,2.7509253667657405,7.443495615665789e-06,-0.0262009879156973,0.0225490020846363,0.6812603942592589,0.8859180472573941,1.8843070222302365
30.414,27.619,26.363,25.416,24.949,24.741,24.6938,0.291174380983583,7927,7472,14.3354,2461529.442462821,36.684032711905466,0.2870444440661424,0.0001186435767758,-0.0007471734327094,0.0052828487441633,1.92239114778448,0.987800538924884,0.9613056435027162
20.318,19.231,19.006,19.001,19.053,19.073,19.5368,1.4343434709339944,7778,6895,12.24502,2463272.412863423,89.46615725286657,0.1365155976369853,0.0002859260701413,0.0027127478101941,0.0047723456486918,0.8279906113059883,0.4197030819594652,0.0127805932397841
19.597,18.556,18.502,18.585,18.684,18.713,19.2698,1.616788311718752,7708,4770,3.719675,2461821.0827827738,757.5697220285192,0.1768741669846523,0.0001264359762372,-0.0083241903751663,0.0061632261637084,0.4095703694118414,0.2183550132601955,0.0229145413139806
30.91,28.024,26.736,25.688,25.172,24.946,24.8908,0.2530190150966676,7900,7412,6.177237,2462139.05816725,165.69161624387218,1.618302543337752,5.315181352279544e-05,-0.002850776497244,0.0008474840854235,0.0247587654497182,0.8873907204147696,0.4800519430653586
27.176,24.327,23.054,22.054,21.561,21.344,21.2948,0.2613082737155986,7923,7808,7.379723,2461768.5771506517,58.43735203474979,0.4489493980736661,0.0001299031647127,0.0006354086630891,0.0014405342190796,1.8951187192477803,0.8051172119745983,2.39331082450082
30.303,26.859,25.433,23.639,22.768,22.376,22.2268,0.2891699506438279,7838,7589,5.0651,2461637.1501850127,123.76692431077552,2.619069119553126,9.99636476469662e-05,6.353645753195149e-05,0.0024381460933509,0.7231556912673045,0.7543058509396454,2.994347648618156
27.204,24.352,23.078,22.077,21.583,21.366,21.3148,0.27838969863532,7867,5289,8.716088,2461782.8445135416,271.0765952765218,2.823374418261713,2.544000533199746e-05,-0.0095134629589413,0.0011103757018714,0.3679946976091071,0.6885365305283351,0.30069201945292
28.133,24.989,23.618,22.186,21.485,21.177,21.0798,0.4604189190160583,7714,4732,7.512445,2462935.8746956023,372.6836946099557,2.422224130930342,3.6210843759006525e-05,-0.0010159579902482,0.0106088774594455,0.2485164900032994,0.4174749761537943,2.0279928052082274
26.256,23.732,22.577,21.677,21.241,21.028,20.9878,0.3996254707455102,7845,5418,10.24782,2461919.086100614,253.31372061331552,2.067880646149007,3.333165105017054e-05,-0.002126250961153,0.0077476449997118,0.6309901934105554,0.3935869135979399,0.256995609246875
31.281,27.906,26.488,24.778,23.947,23.576,23.4378,0.3059519044380766,7822,7794,12.33801,2462683.0702057853,10.180888168673984,2.140018832916943,0.0005289216940852,-5.107855231361822e-05,0.0013345085863246,7.760395637140098,0.3152558260642353,2.712332980227773
31.135,27.756,26.334,24.509,23.608,23.193,23.0318,0.2931927053706904,7915,7661,8.673859,2462119.681508782,62.21817298330665,0.7406243158617088,0.0001165895015141,-0.0022209935157329,0.0017619856945003,0.0694244795780598,0.5214731370896811,0.281429415013062
23.21,20.928,20.026,19.709,19.566,19.475,19.5238,0.7288751786301986,7641,7194,3.473034,2462689.049161199,185.85111368180125,0.20706181933937,0.0002510241899392,-0.0041573641591098,0.0019724262616012,1.250436369670806,0.8575828014820979,2.8964217594437387
29.103,25.923,24.543,23.068,22.348,22.031,21.9268,0.4722295511714113,7946,7661,6.250617,2463102.3080073143,113.21075145647764,0.6739463669190296,0.0001426529818843,-0.001145413296682,0.0021278158132892,0.1242321514060656,0.2363433560857101,2.609334255191252
30.543,27.283,25.883,24.312,23.547,23.209,23.0898,0.3918800554825865,7883,7307,5.324778,2462957.4773122724,166.09030231437077,2.3234469401776696,9.547785831593792e-05,0.0014104518826342,0.0038815518478645,1.2107159079046848,0.3988492197951861,2.3551791592942783
25.787,23.313,22.202,21.513,21.171,20.989,20.9338,0.4956249500178392,7616,3351,9.933556,2462526.637464785,388.6338039105922,2.08106466512209,2.8633057375759022e-05,0.0156407158723206,0.0023150504157483,0.0407961485162083,0.1130951024610983,2.764041627849032
29.837,26.68,25.306,23.861,23.154,22.844,22.7438,0.4787989186140154,7133,2444,9.629588,2463205.3856279072,513.7438902954152,2.7132110574247297,2.304694558235587e-05,-0.0195307786361886,0.003591912124331,0.7203056671206403,0.7457854485095559,1.8899368840188664
29.348,26.163,24.781,23.301,22.577,22.259,22.1538,0.4652144125102698,7935,6933,3.561261,2462720.632412482,123.46706109258083,0.3448587936459107,0.0002264843153438,0.013450892798848,0.0069272026894792,2.237163876669256,0.0655515126272758,1.902623285648716
31.447,28.113,26.701,25.04,24.233,23.874,23.7418,0.3452654812372513,7805,3678,6.436642,2461829.2370012384,603.7173293545758,0.7442204797144919,1.9336331031243557e-05,0.0119239223861733,0.0063574587028134,0.4386484643657364,0.4275723134215065,1.6351224323109046
22.343,20.544,19.904,19.726,19.67,19.635,19.8588,0.862289625256128,7629,6987,7.719274,2462313.0912014744,80.92815325313038,2.035833902617968,0.0003073238570018,-0.0022119939111483,0.0066854810190511,1.1850197050199598,0.4075345459901951,2.8730027956658164
29.361,26.449,25.152,24.042,23.492,23.251,23.1898,0.2901704350511434,7820,3371,7.533355,2463031.012828041,214.65920328274711,1.2563144653067386,3.897582144975733e-05,0.037916353107957,0.0039318843547467,1.83124442192451,0.1327268487561422,0.5756375301796448
31.829,28.496,27.084,25.425,24.619,24.26,24.1288,0.3301058044534359,7796,2058,5.551342,2462751.965562313,529.3156995491984,2.392972711779012,2.447684216200055e-05,-0.0248112589429564,0.0368869925681723,0.898273130787498,0.6384187863867307,1.9541502462348692
30.145,26.928,25.539,24.019,23.277,22.95,22.8388,0.443765117173251,7923,7446,5.284621,2461689.509693249,176.69703262821395,0.8563635078054275,0.0001018842888438,0.0031575919738053,0.000179012204039,0.4055705673683134,0.3769355102793004,0.9098032459646482
21.554,19.987,19.438,19.292,19.257,19.234,19.5038,1.008447191619794,6884,6174,3.222348,2462308.042271113,378.9545333795299,1.5373137307536586,0.0002037696820007,0.0006240489104171,0.0049575572834752,1.0535769089841716,0.4971405888164321,0.6141822090006388
29.766,26.959,25.7,24.751,24.282,24.074,24.0258,0.2878413354061394,5311,3772,5.761576,2462581.656309111,169.37729702325848,2.9720853706754804,9.433376810660548e-05,0.0275382158816022,0.008269597941603,1.8424201078127485,0.1689375898200927,2.5841321869603604
31.008,27.798,26.411,24.901,24.164,23.84,23.7308,0.43167128573934,7860,7521,17.32263,2461850.029898104,30.65099101860042,0.4122941870055334,0.0001756948698634,-0.0012614725875494,0.0037377452304186,1.4500311993590151,0.838813010159296,2.47254587814886
26.886,24.396,23.303,22.755,22.485,22.333,22.2778,0.5201794137424083,7323,7160,9.368874,2461813.9557662234,34.39635965846212,0.1170892262246968,0.0003744131237189,0.0012428558463601,0.0032970371621679,4.415851845738427,0.8212091205076415,1.7234725820627093
25.982,23.494,22.415,21.901,21.646,21.501,21.4508,0.5664390175566517,7867,5295,14.77578,2461903.939703768,177.3229901894922,1.379664271977544,4.667833583306644e-05,0.0082822681712114,0.0023432669381866,0.3563550498773205,0.1579405224694782,0.4413401096784915
29.503,26.778,25.549,24.615,24.156,23.946,23.9018,0.3091385466603593,7994,4901,11.18546,2462258.865936155,234.91598229149795,0.367199957573739,2.4998239188816648e-05,0.0017218421310169,0.0108378203655546,0.7508858704994672,0.7465559004641186,1.4758081792640998
30.026,26.934,25.578,24.205,23.529,23.232,23.1398,0.4646791228212645,6538,2247,5.41006,2462172.1030658144,1105.9568664179942,2.083382648517073,2.0176916167654018e-05,-0.0177612575507441,0.0015684407244908,0.1184922709617763,0.2361215854829353,0.1152558076359708
27.923,25.407,24.255,23.349,22.911,22.696,22.6558,0.3959616824074622,7069,2756,7.930128,2461739.7458279254,547.236034975633,0.7425029355450738,2.192436937272909e-05,-0.0185575250303759,0.0016729226545443,0.7217909928134799,0.7252786641984447,0.8485621209381183
25.568,23.193,22.237,21.902,21.752,21.654,21.6798,0.6662744521648587,7866,6342,3.651866,2462957.539203529,279.6472886355703,2.21091877007066,0.0001408836479533,-0.0062948975786554,0.0089306406084721,0.4652717049938986,0.0504686319149257,3.089169064563817
31.215,28.016,26.63,25.134,24.403,24.081,23.9728,0.4412179382184197,7864,7437,3.325356,2461740.441911485,181.08109229726435,1.058477288445498,0.0001582651232771,0.0033134114581847,0.0029383195412135,1.7426676244993595,0.0175790719008068,1.3539121983169022
29.05,26.477,25.303,24.381,23.934,23.719,23.6798,0.356166575704076,7110,5532,8.796196,2461762.4806496208,211.48391142106243,2.509037079807784,4.574020892872826e-05,-0.0078743238895394,0.0002137476179759,0.5808818412299085,0.5491243724404945,1.9508103513305104
27.167,24.675,23.583,23.04,22.771,22.621,22.5648,0.5237851251819964,7696,6665,7.487661,2461770.395394749,69.85779509375986,1.846508944885885,0.000221010990049,-0.00336349479362,0.0136263491819894,0.1638823477507879,0.6846347910181331,0.2165966104414818
31.37,28.187,26.805,25.328,24.607,24.289,24.1848,0.4561977729941066,7952,5194,6.489075,2462585.7830361384,334.13748261118286,2.0478533987791754,4.494233321202022e-05,-0.0063729702956992,0.0092690927476948,0.2546624053653268,0.8142524667758869,2.7050221914267074
22.651,20.921,20.312,20.146,20.097,20.067,20.3098,0.8936205776948004,6668,4864,12.08353,2462833.6770429,194.32303788884275,2.6789704671809105,9.69451907995605e-05,0.0086198733512204,0.0007455954301286,0.5333443952221252,0.5918470410157464,2.7027867367182967
24.84,22.711,21.91,21.662,21.563,21.498,21.6198,0.7588451466690955,7972,6424,3.662886,2461692.596058166,469.3662504440168,1.025574217985375,9.404537137711055e-05,-0.0063683504157197,0.0008263956051097,0.2744476375394707,0.3168525764790554,2.181438435129669
23.741,21.942,21.302,21.125,21.068,21.033,21.2568,0.8593165197276245,7879,1307,8.307847,2462647.1611741325,615.6411578586939,2.982488648848889,3.622035813606383e-05,-0.0183190823907982,0.0417309881568469,0.8440255223849109,0.0730784654493809,0.0679501784585583
