u,g,r,i,z,Y,W149,radius,D_S,D_L,mu_rel,m_planet,m_star,t0,te,u0,rho,piEE,piEN,s,q,alpha
22.837,21.008,20.301,20.062,19.964,19.9,20.0318,0.6556214604151357,7994,4616,8.856994,5.599709658411714 jupiterMass,13.337597863426584 solMass,2462056.3494304903,130.0647215487551,2.126399916713628,0.00012092886225180573,-0.026857917935635564,0.0110049976935882,0.26022895853592826,0.0004007806058150903,0.1293727040049786
29.565,26.37,24.967,23.882,23.355,23.124,23.0428,0.4437651171732517,7653,6905,9.913795,6.66290921351744 jupiterMass,28.676744574939857 solMass,2462675.5308084576,66.99331101754959,1.2037027114652732,0.00014829854386631342,0.0050338329587163565,0.00593779275005866,1.810147725690515,0.00022179556330264444,0.03726513698495465
21.446,20.46,20.162,20.096,20.106,20.115,20.5008,0.9498459184293604,7989,7887,11.25468,9.368666627511091 jupiterMass,70.97161173262647 solMass,2462045.9835002404,31.393496877157638,1.7006142905447952,0.0005715769549126412,-0.0006109632225297944,0.0015579364281861144,3.089261369484638,0.00012601200570581944,0.5086851099860668
32.38,28.923,27.463,26.104,25.464,25.19,25.0718,0.3263271145566629,7203,5872,7.875777,7.624027809667683 jupiterMass,105.12639583442555 solMass,2462070.250382267,240.72544665597286,0.39478654856711426,4.0589261541431545e-05,0.0006474890284616481,0.006027847402399188,0.838140996022668,6.922954914380586e-05,2.5142396815279247
30.202,27.651,26.416,25.794,25.482,25.319,25.3208,0.2935304503313931,7889,5248,7.829759,5.378420801201396 jupiterMass,33.15754783726437 solMass,2463189.3560602274,193.62344063882495,1.7989956629463282,4.168806073567916e-05,-0.015201276152607412,0.0022621828450032546,0.5104833000600851,0.0001548428584009282,2.241297138606414
28.808,25.733,24.365,23.399,22.925,22.713,22.6488,0.3350835908865628,7158,6545,8.074174,8.061354255151986 jupiterMass,25.09769938075539 solMass,2462938.7239418216,73.98951528956724,2.4779213053974214,0.00013310059477915918,0.0062729436015360185,0.00496462987722595,0.9506414687582639,0.0003066146491440107,0.4132157259742644
32.12,28.333,26.828,25.043,24.245,23.902,23.7358,0.2979567035921873,7901,3828,4.599204,6.811202800913148 jupiterMass,16.46056261867043 solMass,2461757.7902871314,337.4899348572138,2.402825651405415,4.1268094510283875e-05,0.019906655161374413,0.02465585887430026,0.13509387741146817,0.0003950007706767308,2.7223535628033244
18.861,17.911,17.67,17.633,17.66,17.677,18.0968,1.0355072904269975,5547,5436,3.640393,0.42262854985110976 jupiterMass,90.23362546450373 solMass,2462481.852976643,165.0193154316074,1.018339372246692,0.0005278356986665305,-0.0012015220050942941,0.0018883160579861457,2.3558530921534846,4.471046959732237e-06,2.611639258075648
24.853,22.55,21.529,21.133,20.945,20.828,20.8178,0.513042284621807,5156,2817,5.147491,9.462530108421484 jupiterMass,18.65259824621826 solMass,2462592.427461098,351.03436333528964,0.14743683753838643,9.353665605734083e-05,-0.03201529305799781,0.005885822679513426,1.1478599290943858,0.00048426908471540473,2.1702211232442172
31.281,27.886,26.439,25.122,24.496,24.228,24.1158,0.3293465821713889,7671,7377,8.064593,3.186751709466728 jupiterMass,41.64567983079895 solMass,2463126.22331398,60.12171515653225,0.05863592954164243,0.0001504091226020391,-0.0008632119930167696,0.0038173585055904127,1.6242452782840238,7.304610752683847e-05,0.0651463924576401
20.045,19.115,18.927,18.916,18.959,18.984,19.4338,1.0993934896932336,7881,7642,15.75038,3.5284101764908433 jupiterMass,65.03708829449647 solMass,2461565.495769047,33.62100715832819,1.9379619524984766,0.00044746275676340035,-0.0008903900955833593,0.002588276509356128,0.8990563750721957,5.178891149470277e-05,1.065718604137805
30.222,26.938,25.516,24.314,23.735,23.484,23.3878,0.4023955421734648,7998,6743,5.844817,6.184109025447161 jupiterMass,88.52225721925414 solMass,2461735.9701180262,255.96440778841418,1.5291516368795381,5.7122614740433965e-05,0.004040194149397652,0.003994267746023968,0.9770385854747222,6.668735076770628e-05,0.3403768565471484
30.415,27.38,26.025,25.11,24.66,24.456,24.3988,0.2918456072539355,7373,6332,6.506373,9.659819229313344 jupiterMass,93.40356568265337 solMass,2463111.2359460527,231.2076486927914,1.8704241483306072,4.4694552027953726e-05,-0.004374872329997548,0.0031892637544147797,0.6950073155792748,9.872436528620729e-05,1.2732361119477558
31.394,28.058,26.623,25.37,24.77,24.512,24.4088,0.3541222058991056,7754,7745,10.81244,11.093718904294663 jupiterMass,47.39830774401025 solMass,2461809.0397733753,8.125667717914702,2.919613349006976,0.0008829404444597457,-0.0006203095031288769,5.806371309615911e-05,10.027138756945842,0.00022342570026995207,1.6803705313996613
30.114,27.004,25.626,24.609,24.109,23.886,23.8138,0.4402031651201725,5956,1802,5.960676,3.5710165448995923 jupiterMass,108.09485548111732 solMass,2461932.5306386487,1131.0910025925384,0.34437055730094057,1.8620537969118164e-05,-0.010150956532806602,0.01834691730763684,0.40919486583806663,3.1535930068065954e-05,1.8860159782411081
23.147,21.805,21.309,21.159,21.116,21.091,21.3598,0.8028846610101843,7906,7438,5.560133,10.926284657396598 jupiterMass,82.76809439558116 solMass,2461841.9596156185,152.15817474931578,0.9479634825106418,0.0002038931787448588,0.0015698853342462,0.003056302252324897,0.03486504566183405,0.00012601677504870938,2.762076153933885
29.333,26.03,24.605,23.364,22.768,22.511,22.4118,0.3669890961706982,7933,6589,4.22735,5.5626330763682565 jupiterMass,35.18134516400724 solMass,2462558.596227193,234.52931482065426,0.574159812369478,7.925691819867721e-05,-0.005390945745330435,0.007788903955773265,1.0954180166699392,0.00015093389509792572,2.5033927222323524
30.076,26.707,25.267,23.956,23.331,23.063,22.9538,0.3374062793762615,7898,7495,10.41112,4.839805085271907 jupiterMass,70.23187552867047 solMass,2462281.7299835565,69.23047313816416,1.9984611277959954,0.00010067649686349442,-0.0028597867571245944,0.001929693557679338,1.1630263059854997,6.578280863437792e-05,1.4146593609233453
29.784,26.976,25.672,24.897,24.514,24.33,24.3058,0.2229221181005165,7797,5011,3.552814,4.563835188645501 jupiterMass,74.27637788116138 solMass,2462647.9035347914,675.2046206732748,2.610494332771772,2.024438394708915e-05,0.009603003932157112,0.005065340955943807,0.36575263861972684,5.86540550326467e-05,1.0358692248695194
32.826,28.973,27.463,25.558,24.713,24.347,24.1688,0.282262485118154,7953,7676,6.64214,12.480067235571758 jupiterMass,85.45078035220796 solMass,2461589.3902697205,97.72200494154536,2.150755532336503,9.287709013774895e-05,0.0003833889482328849,0.0025243628948560894,0.9309327086274709,0.00013941827299320228,2.3815412607164648
29.588,26.467,25.088,24.04,23.525,23.298,23.2228,0.4267299853921642,4312,2498,9.243641,5.359344711815615 jupiterMass,32.69750155596614 solMass,2462211.8068683576,264.62838764751365,0.12818521937562144,6.871977417990068e-05,-0.0067276136239833645,0.024229807301848996,0.3269428967267347,0.00015646454060095271,0.8497433713871178
19.185,18.202,18.244,18.366,18.481,18.513,19.1028,1.3278626670778104,7826,7545,8.467101,9.195677234513626 jupiterMass,111.45113360643504 solMass,2462400.380224577,89.65683799505891,0.39169141625200876,0.00037964875040895005,0.0014255493290123117,0.001791801452431366,0.8542762090690464,7.876223580199509e-05,3.0457952438865483
30.781,27.565,26.161,25.013,24.457,24.215,24.1278,0.4213598598182543,7674,7484,3.674166,4.612555693396447 jupiterMass,118.07178485573957 solMass,2462163.744059173,177.30729180929936,1.4797809463670193,0.00014316366620970003,-0.0014026034557965254,0.001213704406114325,1.295502716382281,3.729188200346402e-05,2.680670821669737
30.837,28.122,26.838,26.105,25.74,25.56,25.5468,0.2444292419352727,7704,6338,6.758256,1.8837482631418203 jupiterMass,22.541131041343633 solMass,2461848.170434712,122.48046472535137,0.6744604952635096,6.510618358607832e-05,-0.005743908890790592,0.010926682898016741,0.015579158871595054,7.977484479136075e-05,0.6220345432117743
28.693,24.877,23.378,21.475,20.625,20.255,20.0798,0.2865188246009691,7581,6874,5.128932,7.7011272876134 jupiterMass,50.846620612685435 solMass,2462093.9701855727,168.80386589629072,0.2816444657263496,7.41488040189905e-05,-0.004448106849260295,0.0036018314106257103,1.1870105539827667,0.00014458093016284952,2.6677873657818627
27.786,24.658,23.279,22.204,21.679,21.448,21.3748,0.4165365933875495,7853,7611,5.371381,8.391469250286091 jupiterMass,65.51464287865059 solMass,2463224.226015052,99.95027594842786,1.2488937998581098,0.00016781640883661354,-0.0023151750822049386,0.0014925741287286887,1.1118115619104405,0.00012226958446055088,0.547800038488447
28.827,25.575,24.164,22.956,22.373,22.121,22.0278,0.3932359013586035,7246,6696,6.133654,7.51238280379284 jupiterMass,1.8182867347209566 solMass,2461812.7592839897,24.445352413607555,2.940688970764559,0.0006147889750509492,0.019219746935928313,0.019827105340407117,3.0995998325180207,0.003943974935818633,3.1279931590334384
24.991,22.626,21.55,21.119,20.91,20.784,20.7638,0.4744092637428788,7875,5548,10.8142,0.7757633094348869 jupiterMass,34.448386891131115 solMass,2462770.920157677,130.55833258993002,1.9552159785883885,7.247536682704243e-05,0.007821261361499557,0.011343445760190177,0.917995087884813,2.1497064128194614e-05,0.41815211179651934
31.489,27.761,26.269,24.505,23.706,23.362,23.2008,0.3014068796128627,7186,7115,5.968157,10.304376828832583 jupiterMass,41.53118037980716 solMass,2462866.5156575143,41.94707021755418,1.882388665136947,0.0002845842701333756,-0.0005051070787056106,0.0019620499614099573,3.0379234772941115,0.00023684611454562212,0.07846513580681798
32.366,28.757,27.283,25.316,24.396,23.977,23.7888,0.2714270714167033,7638,7218,4.650523,5.970358400376833 jupiterMass,77.74768975207496 solMass,2461543.307523018,172.50013585635716,2.8049859570107865,7.524351660876362e-05,0.0028367686774070657,0.0019959439688988206,0.39611330405770234,7.330468238868721e-05,1.0568191968270697
29.197,26.399,25.1,24.321,23.934,23.749,23.7248,0.2377678665024447,7727,7367,6.278213,5.396453417608152 jupiterMass,96.55284129918837 solMass,2461578.2095423276,129.73696165689918,0.42167489132021085,6.416959463447896e-05,-0.002379460892373247,0.0015428907220913259,1.2760558198882512,5.335340987397853e-05,0.18742122218910093
28.926,26.206,24.924,24.18,23.809,23.628,23.6138,0.2586146724580085,7779,6933,2.813025,0.9501105809002658 jupiterMass,53.17904855173899 solMass,2462275.3897153432,338.42955556520747,0.9908475328297041,5.9316337806064045e-05,-0.0010324112342849105,0.005929084799674189,0.47621478728533256,1.7055026497479167e-05,0.4641779949096496
29.364,26.738,25.479,24.783,24.434,24.259,24.2558,0.2726799218542415,7857,6106,2.99025,3.065515971486684 jupiterMass,46.51785190091494 solMass,2462050.128657998,454.21082250692564,2.886974346886385,4.340284987042138e-05,-0.0034857374300187333,0.00917535847484048,0.12183514493168955,6.290754518835608e-05,0.6800447028162844
29.834,27.118,25.837,25.095,24.725,24.545,24.5308,0.2469750948337603,7867,5294,9.077049,1.519231598415833 jupiterMass,2.2027219462657754 solMass,2462477.346054124,42.37469882176394,2.3542969798584688,0.00013863711819703616,0.056952723116825435,0.014073850846896255,4.266647173590877,0.0006583898282624054,2.4423901869931575
31.825,28.442,27.001,25.651,25.009,24.733,24.6208,0.3312479207396711,7876,7087,3.828567,8.369556687514939 jupiterMass,20.123843221822902 solMass,2462958.709051843,145.23290743550828,0.6289357477755021,0.00012847924801071144,0.009048862724446865,0.002082215093833628,1.81728209130565,0.00039701812753724277,2.7312271177903527
27.186,24.779,23.641,23.141,22.893,22.752,22.7398,0.4351642011573263,3428,2478,5.446272,1.277964248786292 jupiterMass,50.37725297600532 solMass,2462041.9468406187,454.2752877038402,0.639914145444271,8.715267552153462e-05,-0.014573597105760583,0.00775874685177762,0.5239632705422449,2.4216034639510617e-05,1.6846877434378995
30.991,27.781,26.38,25.218,24.655,24.41,24.3228,0.4242805868339577,7411,6977,1.667218,11.869089160624506 jupiterMass,70.60523774168834 solMass,2462283.317055347,481.32476137755816,1.6392532967608886,0.0001211804522169595,-0.003058416794072039,0.002289368017255586,0.6281654999119562,0.00016047200515989702,3.0847243344073445
29.255,26.726,25.507,24.882,24.569,24.406,24.4048,0.3207400265848049,7995,7392,12.60005,2.4354067878287324 jupiterMass,88.03563731791183 solMass,2462636.781499724,78.4036641973084,0.0343702952542424,6.897836249657197e-05,-0.0033712207560756403,0.0016929032026635515,0.6127348020382389,2.6407774713275705e-05,1.9218668137510315
30.95,27.508,26.058,24.077,23.12,22.673,22.4808,0.2610076045600214,2574,2131,12.40726,8.72761333646058 jupiterMass,25.609235289832302 solMass,2463135.1732830987,120.83816339346635,1.38568916640684,0.00011488185385505331,0.002172264657933964,0.01955504435642804,0.7297374943747994,0.00032532519120580147,1.9291804821735472
28.743,25.561,24.169,23.014,22.454,22.21,22.1258,0.4391907259352862,7741,1284,19.00313,2.854449382684941 jupiterMass,70.04304562540794 solMass,2463120.9727282813,370.0030989410945,2.580474694951759,1.3706053050868132e-05,-0.030112892820421924,0.015232802792821458,0.09244227314552396,3.8902376353547856e-05,2.97829036614036
29.179,26.241,24.918,24.056,23.632,23.437,23.3918,0.2231789144690428,6850,3393,3.859638,2.517952620577578 jupiterMass,9.685284604494644 solMass,2462709.7368682874,324.1762337836181,1.6282478262170792,4.4230480695756584e-05,0.042808423589712194,0.007260475287076828,1.0415643865309336,0.00024817268166759494,0.22440904160909617
29.106,26.095,24.752,23.807,23.343,23.134,23.0768,0.2819377054169801,7647,6610,8.681494,2.7263931038879075 jupiterMass,109.12577552257727 solMass,2461551.2336074407,179.64812102891813,1.9776364857482094,4.015427028386469e-05,-0.00166825601011936,0.004505698671774829,0.29798825549771907,2.38495362258999e-05,2.5066798861580124
26.245,23.782,22.596,22.024,21.737,21.582,21.5758,0.3777053712534892,6923,4112,2.976649,7.476659428274688 jupiterMass,89.41670184963458 solMass,2462029.1004638867,1040.5451458256837,2.816535548732713,2.9919690106533492e-05,-0.010334839523002064,0.0053648738436460775,0.46007091832513164,7.981927125410491e-05,1.3703189028444724
24.994,22.748,21.789,21.437,21.272,21.166,21.1698,0.5541829509220093,7968,7449,4.195735,6.128959581153622 jupiterMass,17.44885649716391 solMass,2463171.6339039337,97.05400397258742,0.7367194410004886,0.00029011430513551544,0.007229487131560932,0.0030412206735769016,3.057933263487759,0.0003353038909656486,0.3124988525659452
30.896,27.456,26.006,24.558,23.872,23.578,23.4538,0.3339282495170316,7777,7616,8.182605,2.3599851808862624 jupiterMass,8.329339510099254 solMass,2462691.791807864,19.169952413403735,1.3413159906861847,0.00046495963971526923,-0.004580348451100525,0.004368302107315263,3.1083456576615327,0.00027046901416319326,0.452689803500946
30.316,27.308,25.964,25.023,24.561,24.353,24.2948,0.2796746870998863,7499,4391,3.108103,3.569765785720013 jupiterMass,89.9144723119773 solMass,2461586.117250106,976.9895794091357,1.1382557317752622,2.086177653687868e-05,-0.0005084576001575023,0.011341830041504896,0.28943929159823895,3.7899102870176906e-05,2.6374105765547258
28.524,25.984,24.762,24.123,23.803,23.637,23.6348,0.318532067772327,7635,7253,4.024334,11.210054409344298 jupiterMass,50.53807167739354 solMass,2463312.1647930336,152.9448320852121,0.06039149310353176,0.0001151336069224871,-0.0040931692793636605,5.4389566991233624e-05,1.8373644821106536,0.0002117424141140949,1.5099513745896869
14.638,14.594,14.983,15.302,15.541,15.683,16.4568,2.5891258506219845,6866,2762,16.0927,11.686258801040575 jupiterMass,7.036268385910899 solMass,2462934.6641050116,79.98921233699903,0.05241980896723608,0.0004975948102833318,0.04645159336390267,0.04016127791579431,0.5510307713658911,0.0015854476629237368,0.5752560476634293
31.378,28.074,26.65,25.364,24.746,24.479,24.3768,0.361953817003499,7589,7267,5.513675,9.05697274872061 jupiterMass,55.651364448154375 solMass,2462213.5162764653,107.76897485007106,2.13229339705601,0.0001363391270503523,0.003352748453035142,0.0012805782932107535,1.6610045981544297,0.00015535529180421974,3.0656061448728624
30.492,27.346,25.963,24.85,24.307,24.069,23.9908,0.4396966541243396,7840,3190,3.265434,2.2462218105525915 jupiterMass,87.83746739859536 solMass,2461515.00268548,1289.9788552741197,0.868737333132874,2.2615198922579448e-05,-0.014583369654530531,0.006872921309693815,0.007697259676988072,2.4411341220021677e-05,2.173550925511177
28.533,25.323,23.925,22.719,22.135,21.882,21.7928,0.4165365933875499,7252,2698,4.605507,9.52246121517058 jupiterMass,23.56131255904895 solMass,2461749.5732498467,530.100106763183,2.5909309571222177,3.9961965720544554e-05,0.006896829404354933,0.03413172271569874,0.9884981977435877,0.0003858056102102525,1.0710528364468488
26.236,23.674,22.445,21.782,21.45,21.281,21.2778,0.312358379356391,7944,5959,2.899417,3.4303468756210367 jupiterMass,37.34086868675287 solMass,2462996.6760612144,449.86241397284834,0.6040613256983453,5.1204761894746315e-05,-0.011681166665343336,0.001195196963084514,1.2756682989281278,8.769451443276764e-05,1.9647376917269048
31.345,27.725,26.25,24.574,23.801,23.467,23.3178,0.3203709734676505,5834,2892,7.319216,0.29208154239288925 jupiterMass,19.41118545604116 solMass,2462498.527000862,262.0045038766655,0.6554295123928683,4.864074645133068e-05,-0.022994896078792206,0.023963948587484754,1.4775442210454004,1.4363850000224726e-05,2.62012549024844
31.936,28.236,26.752,24.969,24.156,23.802,23.6408,0.296929372754893,5213,4010,7.99697,3.4636864748072536 jupiterMass,82.16551622339304 solMass,2462066.3919235393,283.4327464620884,0.19227356493140368,4.268514489170845e-05,0.0027582272857395325,0.008853914433515726,0.7346215259219598,4.02409099230753e-05,0.16749756058250131
28.767,26.0,24.714,23.931,23.542,23.356,23.3338,0.2385905074527467,7849,7551,6.856982,5.896896054557269 jupiterMass,70.32920487223741 solMass,2463237.524972324,90.39744408240936,1.4474756772966941,8.329836690214372e-05,-0.00041270684858124183,0.002933888713846961,1.0181830963826621,8.003990635501903e-05,0.6032210192043327
30.112,26.814,25.393,24.089,23.463,23.192,23.0898,0.3607058292475559,7847,7506,8.736382,3.371073719808444 jupiterMass,4.87665291880617 solMass,2463310.672292107,20.053899316319885,0.8684151044758783,0.00044566228084983497,-0.010919324457952443,0.005142925338531168,7.244364230844777,0.000659880370572374,1.1467855358570265
17.37,16.393,16.393,16.492,16.595,16.627,17.192800000000002,1.357229094360144,7698,7354,4.659526,9.02999323461734 jupiterMass,27.500267181553877 solMass,2462909.321327294,91.45941550316253,2.861810454655333,0.0007027355254605593,0.001259706607884291,0.005053429776593712,0.9816035346149269,0.0003134507536832107,2.1781999891331694
29.598,26.35,24.941,23.692,23.088,22.827,22.7318,0.4056515697106663,7961,7814,2.967794,6.70753027612346 jupiterMass,45.413527869784524 solMass,2461682.2637793026,115.06224111376802,0.10407883222773517,0.000253457864655236,0.002512203779094986,0.00027811295848571886,3.6253104179442937,0.00014099256380437,0.7653720652437112
19.688,18.683,18.409,18.358,18.377,18.388,18.7868,1.1006599421123109,7928,7017,10.25551,10.755178080708053 jupiterMass,97.29929525961369 solMass,2462618.7321840273,128.30019636007304,1.7961557187479595,0.00017922217842675166,0.004277150060904967,0.0015395289750879124,0.10574300023378021,0.00010551804053424283,0.2547790471043763
31.53,28.122,26.68,25.255,24.58,24.289,24.1708,0.3308667769235983,7725,7661,5.02209,10.150785580893032 jupiterMass,9.316784032794127 solMass,2462818.561592636,20.843826775115332,0.7790087964561826,0.0006949915784501563,-0.00018064967641266236,0.0037689989460011966,2.216167320477128,0.0010400457230383426,0.6506418678456048
29.856,26.613,25.205,23.962,23.361,23.101,23.0068,0.4079934217793602,7960,6619,7.188407,0.10736662816238593 jupiterMass,54.088699015351786 solMass,2462471.7094743093,170.1327336729317,1.215303723005381,7.118793092471642e-05,-0.006618327161955112,0.0037388334336764836,0.40015247242844487,1.8948794485785723e-06,0.4627296536182359
31.289,27.963,26.536,25.202,24.564,24.288,24.1818,0.3500686025283029,7571,751,7.789949,1.6623223227596309 jupiterMass,23.80071992795709 solMass,2462299.8655151273,714.9500491577376,0.26679941416498476,1.4101860553772108e-05,0.07790902833599228,0.01086590349332284,0.9483945907132586,6.66720716477522e-05,0.8471183103436413
30.13,27.056,25.694,24.642,24.127,23.9,23.8308,0.3640433991927795,7950,6773,8.886975,0.6613077668044836 jupiterMass,49.519681433450614 solMass,2462295.2189105507,122.02731487113937,0.8976115766340621,7.172355950703134e-05,0.004039694936499461,0.00615490197627939,0.6960591575714781,1.2748074357446492e-05,0.3672625087500684
30.836,27.588,26.18,24.932,24.33,24.069,23.9738,0.3896306929448058,7663,7303,9.94411,3.533674496514629 jupiterMass,20.33239395294836 solMass,2462502.6101946705,37.91148035789532,0.04519901790908243,0.0002290891329347667,0.004842228633690918,0.00392374082798655,3.643288002395029,0.0001659039907894455,0.03594763693204575
30.865,27.626,26.219,24.981,24.383,24.124,24.0308,0.3955060769916917,7642,6553,9.738557,12.759467963615581 jupiterMass,5.57846942119442 solMass,2462189.0750611867,37.31917700376527,1.303750856591854,0.0002418835172904725,0.00539679620786779,0.021177845762582984,4.160652609329212,0.002183415131811522,1.7044249256919088
28.382,25.876,24.672,24.054,23.745,23.582,23.5768,0.3529012209106669,7813,4441,8.820374,5.795896505604495 jupiterMass,96.9018335677094 solMass,2461526.9876818988,362.65283268376425,1.234926936553321,2.3985240526926188e-05,0.010516906106350317,0.0035405594898752263,0.5204633419098855,5.709623008389267e-05,2.6548259698882406
15.469,15.292,15.651,15.953,16.175,16.3,17.0588,2.2317891446904308,7458,2453,9.681338,8.262389770007383 jupiterMass,31.96406064005156 solMass,2461844.6756291687,318.41714026637993,2.928678122999262,0.000164886757414186,-0.03182671921805079,0.006146168936407906,0.4868729348328448,0.0002467530556294008,0.5741336363323378
28.315,25.742,24.508,23.837,23.501,23.33,23.3258,0.3087828425547863,7766,6645,4.534073,2.8359267686164698 jupiterMass,117.06827386211692 solMass,2461981.6087202826,366.60462208095595,0.3982943750800596,4.06308723033699e-05,0.00021612708717601848,0.004768385748957389,0.5175814576077791,2.3124619950141537e-05,2.2871415028916404
31.252,27.988,26.576,25.311,24.701,24.438,24.3398,0.3807616155724684,7829,7812,1.510049,10.240391810236845 jupiterMass,30.482054794307285 solMass,2463034.6972824996,63.54715296852968,2.9555528933553563,0.0008608877846193341,-0.0007971103478895511,0.0006956779547152263,2.9275285601493377,0.00032069422621287363,2.020313449762866
30.765,27.467,26.046,24.741,24.114,23.843,23.7398,0.3759699727084925,7545,3751,9.540141,3.2948285909639403 jupiterMass,84.311716089063 solMass,2462141.968494509,367.3228756309175,2.0036123261212557,2.415338275482818e-05,-0.003998762955569847,0.013388224940684567,0.40306444123174523,3.73047130428348e-05,0.7489855588088421
32.231,28.672,27.205,25.59,24.838,24.512,24.3688,0.3285891060521343,7981,7492,11.64744,5.260242812765293 jupiterMass,118.38840108069904 solMass,2462902.769726491,88.05730513720327,1.3804253313056298,6.818467796232237e-05,-0.002808798046712448,0.0007698145149977633,0.5243413360093805,4.241460660425268e-05,3.1275676321459125
28.034,25.606,24.445,23.914,23.648,23.5,23.4878,0.4019325337652232,7417,5797,6.484086,11.431661866838176 jupiterMass,85.51040837891702 solMass,2463303.2735927724,288.5594797754117,1.9596833916337657,4.9195749907285526e-05,0.004672171332123265,0.005680541482168454,0.07555082268869365,0.00012761719549290895,1.3051541642810314
22.435,21.215,20.786,20.667,20.645,20.633,20.9478,0.8692669360625854,6872,1363,5.858931,12.460387311511932 jupiterMass,78.05426069723019 solMass,2463240.5994926025,1205.494102342923,2.6175854880786398,3.0420990645629276e-05,0.02412224317247979,0.018526837231541252,0.06097726329339703,0.00015238904032071523,2.4367162298949783
25.739,23.614,22.746,22.44,22.303,22.212,22.2558,0.6090502991772345,7868,6340,7.313764,9.421884270408809 jupiterMass,69.12108858030749 solMass,2462113.297228036,207.38754143633895,1.4195780946709768,8.668661007775069e-05,-0.00025992649336828693,0.007371681411015672,0.3150253467377539,0.00013012058378115488,2.833676978915586
30.705,27.559,26.177,25.042,24.489,24.247,24.1678,0.4478712252472626,7604,3462,7.251992,9.9810369675181 jupiterMass,108.11245107671384 solMass,2462607.285484929,592.823393278021,2.633285379844214,2.327100927958233e-05,-0.005561085166086429,0.012155780252971237,0.2610694858624755,8.812898277060376e-05,2.8524204422606574
29.588,26.929,25.667,24.938,24.572,24.393,24.3818,0.2838920042277682,7719,7096,7.218366,4.518251208992114 jupiterMass,113.1524637411187 solMass,2462638.1648768852,163.81862631263456,2.9413326844516545,5.282953124653972e-05,0.0009583174388844699,0.003379958682006391,0.4885821284267261,3.811756641549342e-05,1.2341257364808125
