u,g,r,i,z,Y,W149,radius,D_S,D_L,mu_rel,t0,te,u0,rho,piEE,piEN,s,q,alpha
22.837,21.008,20.301,20.062,19.964,19.9,20.0318,0.6556214604151357,7994,4616,8.856994,2461964.33809028,213.978412762038,0.7378923718660721,7.350544661474978e-05,-0.0166158794107325,0.0059308816071408,0.2839815963258127,0.4214730563366523,2.563401857619671
29.565,26.37,24.967,23.882,23.355,23.124,23.0428,0.4437651171732517,7653,6905,9.913795,2462076.659489036,79.7172189218408,1.169255425347996,0.0001246281619837,-0.0063189714802711,0.0016932643214493,1.567465757357827,0.4785952050042095,1.3152519046867042
21.446,20.46,20.162,20.096,20.106,20.115,20.5008,0.9498459184293604,7989,7887,11.25468,2463112.90203164,40.6327279693807,2.8343260397844143,0.0004416095164131,-0.0012848377761442,0.0001444824975898,1.4845435381513117,0.4953832974886718,1.7212411381651342
32.38,28.923,27.463,26.104,25.464,25.19,25.0718,0.3263271145566629,7203,5872,7.875777,2463265.8475307515,196.6472967537864,1.937073376813113,4.9687273994063055e-05,-0.0035132859071,0.0065371555466576,0.9064685040501144,0.0904374868962357,2.568302600973484
30.202,27.651,26.416,25.794,25.482,25.319,25.3208,0.2935304503313931,7889,5248,7.829759,2462617.799086506,106.25210394870707,1.065146184771771,7.596824395213044e-05,0.0201285278141048,0.0194730441106733,1.823093639430324,0.5121623593584358,1.8131449259603
28.808,25.733,24.365,23.399,22.925,22.713,22.6488,0.3350835908865628,7158,6545,8.074174,2462517.010158461,53.65495296447004,2.061247147855026,0.0001835440709263,0.0074952278126787,0.008094405351619,0.0289895333125734,0.7140566713274327,2.6282047394070727
32.12,28.333,26.828,25.043,24.245,23.902,23.7358,0.2979567035921873,7901,3828,4.599204,2462181.844036346,432.9021730526,2.785758566023529,3.217254935392707e-05,0.0059562596627411,0.0239758481534303,1.183999584831101,0.9462685941106428,0.0571978977449455
18.861,17.911,17.67,17.633,17.66,17.677,18.0968,1.0355072904269975,5547,5436,3.640393,2461635.0488833697,114.29579954986087,1.9751867033435155,0.0007620847484978,-0.0010781386347141,0.0030462874699815,3.99620150724208,0.3412978647703377,2.2373995955795603
24.853,22.55,21.529,21.133,20.945,20.828,20.8178,0.513042284621807,5156,2817,5.147491,2462009.0976913124,837.0694848432926,2.162114257236068,3.922563311903258e-05,0.0083487820225477,0.0108003186453933,0.1484096112799077,0.2038442769610742,2.8172262201900264
31.281,27.886,26.439,25.122,24.496,24.228,24.1158,0.3293465821713889,7671,7377,8.064593,2462841.3204809944,23.83586212249911,0.1115352293941989,0.000379380212033,0.0024471022087915,0.0095635968898412,2.0825848206885382,0.1450804067965464,0.9325931692195144
20.045,19.115,18.927,18.916,18.959,18.984,19.4338,1.0993934896932336,7881,7642,15.75038,2462616.7842496294,26.98945693770821,0.265714588334632,0.000557408345894,0.0033798887346219,0.0004498013492302,2.6816399128514674,0.4641738151275855,2.1847056005282086
30.222,26.938,25.516,24.314,23.735,23.484,23.3878,0.4023955421734648,7998,6743,5.844817,2462784.937415554,196.75475015175223,2.0139977295278406,7.43125959707901e-05,0.0053851975558716,0.0050622662398554,0.0130139237511984,0.4136466361167725,1.5172400385245557
30.415,27.38,26.025,25.11,24.66,24.456,24.3988,0.2918456072539355,7373,6332,6.506373,2462411.2464681207,134.30573517954323,2.874006146449096,7.694177966373839e-05,0.001341777259552,0.0092230465883264,0.6301670970569232,0.4714069406341686,0.0912234724157472
31.394,28.058,26.623,25.37,24.77,24.512,24.4088,0.3541222058991056,7754,7745,10.81244,2463231.147278215,11.773740622489624,1.3522058101317112,0.0006093628946337,0.0003423816918143,0.0002601092055461,6.088997973053025,0.6731232038770668,2.863138478176099
30.114,27.004,25.626,24.609,24.109,23.886,23.8138,0.4402031651201725,5956,1802,5.960676,2462517.534127406,585.8171631880638,2.0305068809540745,3.5952382899954315e-05,0.0249531624282875,0.0318801014735328,1.5560129561179326,0.832208694640392,0.9682603519635652
23.147,21.805,21.309,21.159,21.116,21.091,21.3598,0.8028846610101843,7906,7438,5.560133,2462852.318955257,167.56382947684443,1.8539841645685369,0.000185147439149,-0.0018625951966921,0.0025030532394649,0.2367341669680985,0.8483462536178675,3.087074816848238
29.333,26.03,24.605,23.364,22.768,22.511,22.4118,0.3669890961706982,7933,6589,4.22735,2461557.182774706,269.6842190417035,1.131815614461483,6.892531860404475e-05,0.0013809231758735,0.0081211842474604,0.7649860781300515,0.7661102258528514,0.327778340541952
30.076,26.707,25.267,23.956,23.331,23.063,22.9538,0.3374062793762615,7898,7495,10.41112,2461675.0600195853,69.56537981629995,0.0787329008631702,0.0001001918127976,-0.0031058863613397,0.0014632988125801,1.469280116427982,0.5688577791143677,0.3976591715686149
29.784,26.976,25.672,24.897,24.514,24.33,24.3058,0.2229221181005165,7797,5011,3.552814,2462201.6892370554,489.2248032557922,1.1945574193924164,2.794032823518056e-05,-0.0076782602339061,0.0128676196642869,0.8751891842880238,0.4139209595426255,3.0359895483179167
32.826,28.973,27.463,25.558,24.713,24.347,24.1688,0.282262485118154,7953,7676,6.64214,2463069.6750173583,96.39199920177768,0.3711620495781826,9.415859756574148e-05,2.628352406203409e-05,0.0025884074622672,1.1279053348872996,0.6844657276018559,2.012269953630631
29.588,26.467,25.088,24.04,23.525,23.298,23.2228,0.4267299853921642,4312,2498,9.243641,2462969.8567004665,146.56471745650867,0.5423695931594641,0.0001240762671693,0.0111421771489938,0.0440145127121067,2.4095144492914056,0.4228328835824227,1.500255104122047
19.185,18.202,18.244,18.366,18.481,18.513,19.1028,1.3278626670778104,7826,7545,8.467101,2461704.8558394294,70.03440561043156,2.4983742957024657,0.0004860197814739,0.0028514429129884,0.0006792914971906,0.3952529092893108,0.6596067202368001,0.1748054007049326
30.781,27.565,26.161,25.013,24.457,24.215,24.1278,0.4213598598182543,7674,7484,3.674166,2463197.138597322,160.50073559388798,2.7939535281276773,0.0001581548012674,-0.0001243190178607,0.0020452747123395,0.6985605298653139,0.3246471957126892,1.3674347809085106
30.837,28.122,26.838,26.105,25.74,25.56,25.5468,0.2444292419352727,7704,6338,6.758256,2461748.871481695,263.8993220484552,1.5586854250655915,3.021696137837272e-05,-0.0057290231807113,5.34810573944554e-05,0.2226313306737839,0.3209656862063762,1.1637515321268763
28.693,24.877,23.378,21.475,20.625,20.255,20.0798,0.2865188246009691,7581,6874,5.128932,2463330.0746302144,41.70475885427404,2.692108384409133,0.0003001241372412,-0.0145343858500028,0.0180399532892672,1.1724165682232168,0.3654828971574685,0.2240241170077988
27.786,24.658,23.279,22.204,21.679,21.448,21.3748,0.4165365933875495,7853,7611,5.371381,2461836.9710504133,127.9694191974113,2.4172018403465767,0.0001310726928127,-0.0018148569947409,0.0011554802934442,1.527637997010101,0.8520985390646917,1.1408709937928825
28.827,25.575,24.164,22.956,22.373,22.121,22.0278,0.3932359013586035,7246,6696,6.133654,2461676.819750991,85.47632260820245,0.6330176671783885,0.0001758233472912,-0.006151047489261,0.0049528417002822,2.104288460407885,0.3748411681732514,1.6568193654920695
24.991,22.626,21.55,21.119,20.91,20.784,20.7638,0.4744092637428788,7875,5548,10.8142,2461645.032189859,68.50045154168852,0.0703795905897564,0.0001381343163997,0.0067818886056676,0.0253702128813352,0.0982089837315113,0.4845100891007818,1.6898360494132925
31.489,27.761,26.269,24.505,23.706,23.362,23.2008,0.3014068796128627,7186,7115,5.968157,2462870.2306406875,37.46702583071727,2.3725110478458724,0.0003186128628418,0.0020591410963631,0.0009513359057347,3.7975785936082103,0.7232242615696508,2.1816089438970336
32.366,28.757,27.283,25.316,24.396,23.977,23.7888,0.2714270714167033,7638,7218,4.650523,2462608.4080040045,80.33295113770588,1.695553377535615,0.0001615715177084,-0.0071649439350504,0.0020342748788127,3.4567522744616146,0.5593099478512854,0.2982824943007324
29.197,26.399,25.1,24.321,23.934,23.749,23.7248,0.2377678665024447,7727,7367,6.278213,2462611.7023831187,138.76291709523124,0.4568196063851061,5.9995627166865497e-05,0.0015062430066041,0.0021820545253331,1.4085388885775547,0.157647616448435,1.866047880796295
28.926,26.206,24.924,24.18,23.809,23.628,23.6138,0.2586146724580085,7779,6933,2.813025,2462572.0265144263,299.8669096324664,1.799900464839526,6.694437164162686e-05,0.0067637596188227,0.0006214315353987,0.6711123284755446,0.5096308223934731,3.08833913272076
29.364,26.738,25.479,24.783,24.434,24.259,24.2558,0.2726799218542415,7857,6106,2.99025,2463292.163092938,426.01980487240274,0.4149283541119553,4.627494758064889e-05,-0.0060599613183854,0.0085314818713488,1.0023882442134622,0.2680746960375227,1.1372673437525564
29.834,27.118,25.837,25.095,24.725,24.545,24.5308,0.2469750948337603,7867,5294,9.077049,2462896.203076682,233.6165095682044,1.011119147816815,2.5146793520607648e-05,0.0100364200231969,0.0035361594262685,0.4515512746352923,0.5603529863752139,2.1531993109751872
31.825,28.442,27.001,25.651,25.009,24.733,24.6208,0.3312479207396711,7876,7087,3.828567,2461553.475675912,284.64513735417665,0.2041974407074609,6.555325310372662e-05,0.0011913689900921,0.0045853640690684,1.3006535571296085,0.6848592020042397,0.9001570662628573
27.186,24.779,23.641,23.141,22.893,22.752,22.7398,0.4351642011573263,3428,2478,5.446272,2462158.8901311574,281.69412820716644,0.2820614606564944,0.0001405471494868,0.0051056849894349,0.0261311854314718,1.6640946018514151,0.6384979833609298,0.850841295849349
30.991,27.781,26.38,25.218,24.655,24.41,24.3228,0.4242805868339577,7411,6977,1.667218,2462486.061943082,623.366119827706,2.2569837087235776,9.356804996568282e-05,0.0019283043374682,0.0022323112091088,0.1104410126347306,0.085844957992468,1.641567087685337
29.255,26.726,25.507,24.882,24.569,24.406,24.4048,0.3207400265848049,7995,7392,12.60005,2463030.319059841,79.21023195163222,2.680274135927312,6.827598198883949e-05,0.0019730066240881,0.0031701659695316,0.2556794881590012,0.3211570942518679,1.104235192612644
30.95,27.508,26.058,24.077,23.12,22.673,22.4808,0.2610076045600214,2574,2131,12.40726,2462928.433606399,163.44297939700343,2.8721222640362267,8.493550642736123e-05,0.0031873595113967,0.0141930497851444,2.3065090126811905,0.3970978577546105,0.7672192080043448
28.743,25.561,24.169,23.014,22.454,22.21,22.1258,0.4391907259352862,7741,1284,19.00313,2462102.053311256,436.4257154696273,1.7355332040550222,1.162003503303e-05,-0.0283057435415997,0.0041638989629756,0.6175001577446605,0.6376114256749509,0.4477213855962419
29.179,26.241,24.918,24.056,23.632,23.437,23.3918,0.2231789144690428,6850,3393,3.859638,2461575.6849134834,591.5325025926835,1.460575876216566,2.423953136563749e-05,0.0100364877997456,0.0215750339925009,0.3490582564529207,0.3505155450733457,1.274636984913844
29.106,26.095,24.752,23.807,23.343,23.134,23.0768,0.2819377054169801,7647,6610,8.681494,2462257.553335858,159.81310755389728,1.0469808133300071,4.5137969708465874e-05,-0.0050424512076498,0.0019349075667408,0.396722471333885,0.1396228542800126,2.773796656626416
26.245,23.782,22.596,22.024,21.737,21.582,21.5758,0.3777053712534892,6923,4112,2.976649,2462918.893957346,752.3567288792359,2.3788036620781505,4.138035470399763e-05,0.0126250505032549,0.0099984465367276,1.0294323632314626,0.1229061697064063,1.2491836113460453
24.994,22.748,21.789,21.437,21.272,21.166,21.1698,0.5541829509220093,7968,7449,4.195735,2461824.3923154767,224.12998310650391,2.8668644219899297,0.0001256268997697,-0.0033818444319947,0.000312700487412,1.0481640991843837,0.3322439723449604,0.3670096242380108
30.896,27.456,26.006,24.558,23.872,23.578,23.4538,0.3339282495170316,7777,7616,8.182605,2462813.762369039,17.398734002406176,1.1144814547030577,0.0005122932603178,0.006299161141705,0.0029923375752117,9.241656360026797,0.56795529420639,3.1317384172878198
30.316,27.308,25.964,25.023,24.561,24.353,24.2948,0.2796746870998863,7499,4391,3.108103,2463296.8552976525,863.6214841525526,1.8970660672447528,2.3600314094191968e-05,0.000925941798057,0.0128101446417465,0.370840098225456,0.8910100810963978,2.056603616627268
28.524,25.984,24.762,24.123,23.803,23.637,23.6348,0.318532067772327,7635,7253,4.024334,2463118.03978837,47.47675689203481,1.6056005802943396,0.0003708991795326,-0.0043871415724198,0.0124360203618229,6.036539805908562,0.863357700002966,0.1961030522783398
14.638,14.594,14.983,15.302,15.541,15.683,16.4568,2.5891258506219845,6866,2762,16.0927,2461616.36604659,290.9547382505356,1.421976716534186,0.0001367986552714,-0.0014856445960204,0.0168161856009909,0.4508551953807914,0.3691139857270408,2.5845047438639046
31.378,28.074,26.65,25.364,24.746,24.479,24.3768,0.361953817003499,7589,7267,5.513675,2461828.177527383,107.32444684683746,1.5621880669829755,0.0001369038311945,-0.0027265062253196,0.0023566692468438,1.9598535278348777,0.617149068909068,2.349958795833749
30.492,27.346,25.963,24.85,24.307,24.069,23.9908,0.4396966541243396,7840,3190,3.265434,2461994.696760714,317.7930629076179,0.7131443670680678,9.179913542173868e-05,0.0270678037136525,0.0595808843850408,0.5855362918161362,0.3584227542899918,0.7700981691197805
28.533,25.323,23.925,22.719,22.135,21.882,21.7928,0.4165365933875499,7252,2698,4.605507,2462194.814493637,792.8046643362736,0.8794439667813807,2.6720128233178574e-05,-0.0205414650078437,0.0109612327168722,0.922705323027479,0.5158120537931608,0.1600631155183367
26.236,23.674,22.445,21.782,21.45,21.281,21.2778,0.312358379356391,7944,5959,2.899417,2462677.7996729864,696.011934901243,2.4874286853911283,3.3095837352478657e-05,0.0070990917582936,0.0026837967511679,0.0551703428638266,0.9436448682774404,0.3668523138326624
31.345,27.725,26.25,24.574,23.801,23.467,23.3178,0.3203709734676505,5834,2892,7.319216,2462866.441635052,272.09144751112257,0.4791058156987358,4.683754215262728e-05,0.031158499861095,0.0072053198620317,0.4381548459901153,0.9475441506040824,0.90315312272501
31.936,28.236,26.752,24.969,24.156,23.802,23.6408,0.296929372754893,5213,4010,7.99697,2462736.994676237,273.46256126959366,2.786878500102929,4.424140472326633e-05,0.0045749510913457,0.0084530873593747,0.0310813867070656,0.132746820847462,2.2390338903760703
28.767,26.0,24.714,23.931,23.542,23.356,23.3338,0.2385905074527467,7849,7551,6.856982,2463304.1406983067,105.16871819507006,2.022440432697984,7.159885176337098e-05,-0.0016132828542408,0.0019704593213819,1.0780994538366655,0.4473878292763722,3.1221787789782174
30.112,26.814,25.393,24.089,23.463,23.192,23.0898,0.3607058292475559,7847,7506,8.736382,2463268.159340221,96.6453555855694,0.3629508914022273,9.247486808955912e-05,-6.709934300585509e-05,0.002503593788039,1.4734637705878575,0.9701376086057424,1.984858574890708
17.37,16.393,16.393,16.492,16.595,16.627,17.192800000000002,1.357229094360144,7698,7354,4.659526,2462554.599691048,132.33274463121245,2.534780001818791,0.0004856831209164,-0.0026905511993866,0.002391043645886,1.9579195426326288,0.9920949831665684,2.167649815696698
29.598,26.35,24.941,23.692,23.088,22.827,22.7318,0.4056515697106663,7961,7814,2.967794,2461873.049628767,170.6293248536944,2.467934223652267,0.0001709168688333,-0.0014729899672752,0.0008575437588399,1.528982457799049,0.1257538661814904,1.1593422847489414
19.688,18.683,18.409,18.358,18.377,18.388,18.7868,1.1006599421123109,7928,7017,10.25551,2462520.2259478434,115.38421049746016,0.0086982632494836,0.0001992841185557,0.0042108362187731,0.0027961040404787,1.1923936319363193,0.3506724884322203,0.5353554068673271
31.53,28.122,26.68,25.255,24.58,24.289,24.1708,0.3308667769235983,7725,7661,5.02209,2462378.967655506,14.002312644819536,0.4094674740782369,0.0010345636780748,-0.0044946245101172,0.0033687809901004,14.61111420694328,0.7272915423100269,1.214960796885738
29.856,26.613,25.205,23.962,23.361,23.101,23.0068,0.4079934217793602,7960,6619,7.188407,2461966.366833086,210.018597118648,1.0192791183469785,5.766821347682663e-05,0.0014143968783648,0.0059931257887254,0.4195716433138601,0.714885620868682,1.9118808267222944
31.289,27.963,26.536,25.202,24.564,24.288,24.1818,0.3500686025283029,7571,751,7.789949,2462296.1937112915,943.8357878476564,1.1490167041652035,1.0682076295418322e-05,-0.0312843136324357,0.0507137390324768,1.1197376229217015,0.3462458439732474,0.9638486733409491
30.13,27.056,25.694,24.642,24.127,23.9,23.8308,0.3640433991927795,7950,6773,8.886975,2461924.573051437,43.91118590326891,0.7879909063144612,0.0001993167162217,0.0079728728724951,0.0188418028006804,1.420327956199308,0.8331829480263846,0.7913130845884977
30.836,27.588,26.18,24.932,24.33,24.069,23.9738,0.3896306929448058,7663,7303,9.94411,2463112.6928800084,23.327551924511628,1.5346530893111705,0.0003723111705664,-0.0019629952555232,0.0099367505627634,2.7229860503000083,0.3327692841282547,0.3906972645041079
30.865,27.626,26.219,24.981,24.383,24.124,24.0308,0.3955060769916917,7642,6553,9.738557,2461848.639577783,145.07208440612123,2.6196853377122675,6.222350656233885e-05,0.0048282523259567,0.002880120898786,0.0775355643502955,0.2195251681688387,0.9575679801588738
28.382,25.876,24.672,24.054,23.745,23.582,23.5768,0.3529012209106669,7813,4441,8.820374,2461541.121082708,246.6085234402341,2.086897203029784,3.527175499998179e-05,0.0073461914877602,0.0145716047051683,0.7330807334408378,0.5014893112245594,1.1252145331660706
15.469,15.292,15.651,15.953,16.175,16.3,17.0588,2.2317891446904308,7458,2453,9.681338,2463305.224094326,446.3591906342718,0.7695146893326641,0.0001176244846421,-0.0210158373655136,0.0096453698249671,0.5416551052081268,0.205203388051402,2.8329681018291764
28.315,25.742,24.508,23.837,23.501,23.33,23.3258,0.3087828425547863,7766,6645,4.534073,2462565.7246031086,174.6413912494661,0.1732975577273104,8.529172539812802e-05,-0.0090279158080008,0.0043470864900538,0.6738168033208911,0.7832324490056538,2.952230211717418
31.252,27.988,26.576,25.311,24.701,24.438,24.3398,0.3807616155724684,7829,7812,1.510049,2461783.079746411,30.24978173562013,0.5874010345079262,0.0018085078502739,-0.0007247137892743,0.0021011069003651,5.842980541921648,0.8040108375566537,3.127409138866743
30.765,27.467,26.046,24.741,24.114,23.843,23.7398,0.3759699727084925,7545,3751,9.540141,2462303.3992220378,329.20226413846683,1.8997223925927773,2.6950270323736236e-05,-0.0059753796020646,0.014400088541309,0.3691222377875592,0.0471671504724795,0.261877865609978
32.231,28.672,27.205,25.59,24.838,24.512,24.3688,0.3285891060521343,7981,7492,11.64744,2461794.5707290424,42.45366270854636,0.0574170961751162,0.0001414285272446,0.005857066563675,0.0014787465249085,2.082847157928693,0.7032458565839818,0.6129535206334805
28.034,25.606,24.445,23.914,23.648,23.5,23.4878,0.4019325337652232,7417,5797,6.484086,2461589.089040688,203.9344102793367,2.3817365827529637,6.961012602514165e-05,0.0085640557506899,0.0059132902030269,0.100864749759474,0.026827161278252,0.2443772711570886
22.435,21.215,20.786,20.667,20.645,20.633,20.9478,0.8692669360625854,6872,1363,5.858931,2462343.0566964103,1061.4799366079783,0.0753527167630302,3.454829766064529e-05,0.0038571036351429,0.0343264815716452,0.2143749080809762,0.2066721028102596,3.002714956529549
25.739,23.614,22.746,22.44,22.303,22.212,22.2558,0.6090502991772345,7868,6340,7.313764,2462707.031637328,181.0235188414619,1.536433421939849,9.931153175306434e-05,0.0084497984109979,0.0001113073016594,0.2042824850677017,0.4427404000688885,2.1509835427115904
30.705,27.559,26.177,25.042,24.489,24.247,24.1678,0.4478712252472626,7604,3462,7.251992,2463088.7735518543,622.2366205128864,0.6935621403437928,2.2170984849389157e-05,0.0121646783872083,0.0037703117799858,0.4418705437106665,0.9314280243322186,1.6533479150636925
29.588,26.929,25.667,24.938,24.572,24.393,24.3818,0.2838920042277682,7719,7096,7.218366,2462214.677915238,154.33345317377072,0.5606821595358819,5.607637916197021e-05,0.0031584379092976,0.0019825480050107,0.400703913977316,0.102097171130938,2.932985358090864
29.348,26.835,25.626,25.002,24.69,24.526,24.5208,0.3472587206127592,7936,7736,10.27032,2462418.523727734,61.07677127252716,0.0738035448110395,0.0001184890647365,0.0010801361521471,0.0015593255022162,0.4359646227143076,0.3638073574333317,3.140617375649838
26.255,23.444,22.152,21.338,20.935,20.747,20.7178,0.2402443378415927,7934,4558,5.70908,2462592.297279896,408.2836894002149,1.1840656421819389,2.2065797147953525e-05,-0.0127134712086432,0.0072359435205047,0.4910978321015256,0.3399348534251002,2.3910441193467045
13.702,13.093,13.382,13.641,13.818,13.889,14.6088,1.7244601421296344,7684,3653,8.80348,2462606.9104932207,420.0797866023007,0.6004322632759727,0.0001030781116869,0.0141797971313139,0.0003189108265452,0.5594546424747688,0.8786770549853565,1.8747752676932552
28.311,25.101,23.704,22.475,21.88,21.622,21.5318,0.4122428774794106,5861,4947,4.71413,2462722.06921122,307.95985705118323,1.3662372716712872,8.229483736302715e-05,0.0063509785198581,0.0047503256466103,0.4905060002243604,0.3229103407538592,3.1188299494521066
32.184,28.827,27.39,25.405,24.43,23.968,23.7748,0.2577229897914002,7540,7023,10.15753,2462260.8751541125,94.93384412029393,0.9793623195320482,6.0208727737128605e-05,-0.0028356533482414,0.0023738040802754,0.8080057093228243,0.6379095439918625,2.052834614025545
29.462,26.182,24.766,23.458,22.829,22.557,22.4558,0.3665668274836691,7640,4339,2.677788,2462823.210249176,1243.3301547642009,0.1709747018042955,2.44784525919916e-05,-0.0089754743548474,0.0062272985674034,0.6691394892936028,0.4146944242146559,0.5631143541313313
30.186,26.84,25.412,24.031,23.372,23.087,22.9768,0.3401364391860352,7780,3762,6.580858,2462481.369502622,226.0289252441352,1.0849263227659611,4.992451332818064e-05,-0.0337016475150767,0.0007379809524684,1.8187225365343331,0.74490155298174,1.5065214521031658
28.651,25.886,24.603,23.812,23.419,23.232,23.2088,0.2421883011753909,3292,2464,9.531126,2462902.508990003,293.7662028844419,0.2353482441927907,4.463074224750574e-05,0.0065303364490069,0.0116047718040455,1.3989522385696684,0.6412138055768765,1.714090515539859
30.374,27.03,25.602,24.223,23.565,23.281,23.1698,0.341313259955302,7608,5660,2.454356,2463266.3343545743,538.4907401659224,0.9402167575469874,5.7657217081319006e-05,0.0107583182491382,0.0063683905351216,0.1937942689357771,0.3045578954963299,2.8451572217000884
23.523,21.587,20.811,20.538,20.419,20.343,20.4328,0.6771005411056764,7598,3763,6.424167,2462799.753686829,190.2947459321309,2.806396755878316,0.0001238217871193,0.0278497041410368,0.0288172882317423,2.0969284051220702,0.18822589460144,3.0254965181217948
30.072,26.965,25.595,24.482,23.938,23.701,23.6258,0.4112947451716011,7163,5437,6.603293,2462635.193963929,221.55445053645715,1.428027487439123,6.666593568972252e-05,-0.010569959751647,0.003271284977961,1.0116652106341006,0.2730489405832668,2.756784377639
20.462,19.481,19.228,19.188,19.215,19.23,19.6478,1.0805706341332566,7838,6102,7.925425,2461913.054927905,188.70909271271867,1.9408493931216269,0.0001565738860301,-0.0088233732885873,0.000851385504703,0.8650410797454965,0.2189201698453928,1.890753572937066
31.846,28.422,26.98,25.513,24.819,24.519,24.3978,0.3304860716630577,7799,4511,8.876241,2463270.423378621,177.30517524053707,1.6717042046333546,4.573519751748725e-05,-0.0067332962507629,0.020618422204488,1.294830533220134,0.0433102796111221,2.684592810620092
30.314,27.496,26.201,25.384,24.98,24.791,24.7598,0.229695856430219,7315,7062,4.673075,2462056.246621916,68.61539636198079,0.0108625238278249,0.0001663417701049,-0.0027126275145374,0.0048749538292366,0.831368066423888,0.6126422608855107,2.175062929743332
29.665,27.014,25.756,25.022,24.654,24.473,24.4638,0.27393855518665,7763,7418,6.716427,2463249.762672645,129.85682222003382,0.9389973082946236,6.872382463107366e-05,0.0021372250473503,0.0013141675106688,0.4100979740970012,0.4436868185571352,2.955143562988455
25.749,23.469,22.485,22.115,21.94,21.829,21.8238,0.5716802132554925,7772,4138,2.737519,2461821.066675288,788.0470918354175,1.8147707627597855,5.791590833301505e-05,-0.0102616490919603,0.0161462674391639,0.0930992466544409,0.967129432989632,1.2815199731430325
29.257,26.695,25.467,24.798,24.462,24.291,24.2868,0.3141616439595361,7882,4660,9.866799,2462384.1597659206,294.07805920495326,0.3214030994446322,2.3332680897044103e-05,-0.0046722604614436,0.0100049760253028,0.1257066897925093,0.5337408627628757,2.032660184998833
17.326,16.882,17.196,17.469,17.661,17.754,18.4888,1.820342718268,7844,7431,4.043656,2463123.242349022,169.8931639342675,2.4681101953624025,0.0005737890883307,-0.0012193211627657,0.0035642922154669,0.8126617651749578,0.2049627998471593,2.386802927501377
32.161,28.893,27.48,26.187,25.564,25.295,25.1948,0.3742425475955397,7996,7315,11.71221,2461764.273526005,70.65587259746275,2.516164574127837,9.606829353206868e-05,0.0041428523431924,0.0030404290756659,0.709935817190716,0.449885212713883,1.6989136973698042
27.71,25.358,24.309,23.898,23.7,23.579,23.5578,0.5106850694429513,7981,4435,7.098248,2461946.601647085,207.42000969142916,1.412485935659169,7.382115689742079e-05,-0.0047618454431956,0.0243923961611114,0.6962264265844026,0.8941781520169888,3.1284185354102165
28.312,24.916,23.482,21.998,21.292,20.985,20.8618,0.3440750335257146,7168,6771,5.921991,2461630.218762204,155.0797651748876,1.5278953596086915,8.878080986644841e-05,-0.0032509119936073,0.0001212440673587,1.1478089297737533,0.3013185275671846,0.8155602629930013
