u,g,r,i,z,Y,W149,radius,D_S,D_L,mu_rel,t0,te,u0,rho,piEE,piEN
29.601,26.474,25.107,23.698,23.008,22.705,22.6108,0.4567232925452075,7659,7585,3.256063,2463063.8825680213,132.0937670545695,1.6850502279407855,0.0002355010145463,0.000957767884188,0.000502814119278
32.166,28.715,27.287,25.486,24.612,24.219,24.0668,0.279031453169109,7712,4363,3.795269,2463215.081848221,880.9055254599639,2.3637429850135367,1.838235117891937e-05,0.0106086780019535,0.0023865085699761
30.278,27.203,25.849,24.504,23.844,23.556,23.4698,0.434663488144918,7857,6306,9.093387,2462811.0783219007,204.20185162644876,2.124742400322011,5.060551786224809e-05,0.0060601758301945,0.0010905698910002
30.377,27.346,26.007,24.72,24.087,23.811,23.7328,0.3742425475955393,7672,7318,6.616242,2462732.5276193963,29.458285323509028,1.6102869326209377,0.0004251209782769,0.0051338664984405,0.0106425232824301
30.666,27.514,26.141,24.701,23.997,23.688,23.5898,0.4277136996034717,6667,6534,7.007349,2462569.1581751155,57.17483747272242,1.6101122448415586,0.0002719886834874,-0.0012558253626487,0.0024839778212985
20.514,19.354,19.011,18.944,18.957,18.962,19.3478,1.1739596250505129,7644,4672,5.832351,2461649.477193155,464.3614933292209,1.9441946478008512,9.632065930381368e-05,-0.0109963251221331,0.002245094795918
30.747,27.827,26.527,25.393,24.834,24.591,24.5308,0.251277244448159,7642,7405,7.592454,2463202.2332442,101.74603259675467,2.9949363266241704,7.229916646796889e-05,-0.0018405936850377,0.0007303194991603
29.669,26.613,25.265,23.945,23.297,23.014,22.9318,0.4136691756477602,7919,7253,3.348533,2463254.5529337297,288.02311877940826,2.105319355997539,9.199997340674851e-05,0.0043837652560674,0.0002573744832552
29.758,26.704,25.358,24.036,23.384,23.099,23.0148,0.4593599848874324,7635,2456,6.504503,2461944.9740528367,860.4532095004594,1.458523308862898,1.825952846967649e-05,-0.0111099099624676,0.0141930869160124
28.822,26.1,24.863,23.954,23.504,23.3,23.2608,0.3138001601271993,7890,5073,7.207567,2461965.854836629,335.9652212923288,2.1817063445057574,2.7898442816149206e-05,0.009924979007277,0.0037669251645798
19.987,18.926,18.679,18.654,18.693,18.71,19.1488,1.3324568715949467,7968,1831,10.47967,2462388.1591135943,751.1985579303642,0.3575309039701778,3.608180862261879e-05,-0.0172049125926374,0.0092137101469253
28.581,25.913,24.691,23.799,23.357,23.154,23.1198,0.3377949564084024,7645,6445,7.848568,2462872.071136114,171.16087098571717,1.820568249848722,5.586857237700915e-05,0.0047807336131351,0.0045817942814413
31.354,28.156,26.772,25.277,24.548,24.227,24.1198,0.3923314838827975,7966,3475,8.935428,2463071.2704407447,365.3746716116536,2.2147299395659243,2.5623938126106785e-05,0.0150985432172557,0.0100731443566984
30.645,27.776,26.495,25.483,24.983,24.764,24.7128,0.2388653531091614,7842,4632,5.602013,2461831.8904233724,626.3557077319343,1.505834258439516,1.474510899492082e-05,0.0038921539756355,0.0083348928249484
29.009,26.406,25.206,24.34,23.912,23.71,23.6828,0.3421000682786429,7893,7020,4.786943,2462808.863540128,238.19073782453145,1.3677590188602422,6.45676154989766e-05,0.003457157290577,0.0036771330450802
22.363,20.865,20.34,20.198,20.163,20.141,20.4198,0.9123325312222882,3597,2320,8.753937,2461515.945292233,217.6882092863154,2.809115099964241,0.0002260795163057,0.0027891125757342,0.029197241521813
31.272,27.989,26.585,24.986,24.207,23.863,23.7398,0.3557567597344589,6399,2202,4.017914,2461996.416787869,1575.2964627055317,1.9021316766573009,1.491986632205793e-05,-0.0032853975198798,0.0168715482032553
22.705,21.111,20.546,20.387,20.342,20.313,20.5658,0.8732792899353935,4391,2206,8.610422,2461813.223894438,621.9670528350752,2.26937679436551,6.307898886866235e-05,0.0007147239693443,0.0153678009050167
30.905,28.013,26.723,25.679,25.164,24.939,24.8858,0.224209061532792,7090,6980,5.352835,2461605.8210854176,57.1784879790462,1.629833664318907,0.0001755000393999,-0.0019011695636429,0.0018497602666207
30.193,27.264,25.961,24.833,24.275,24.032,23.9698,0.2982999364670245,7905,3609,8.994514,2462529.4125701897,239.7191742331105,0.2441577702168044,2.972744795195709e-05,0.0246832138765472,0.0064361135735488
31.164,27.918,26.522,24.964,24.204,23.867,23.7498,0.383842589826599,7811,7418,8.409877,2461699.1733092912,97.99623657212848,0.7520966209988925,0.0001012824731425,-0.0029253429704394,0.0006917067336849
30.093,26.967,25.6,24.193,23.503,23.201,23.1068,0.4614802942399597,7919,7438,7.775697,2463003.376843836,134.36079793576195,2.6343669859508263,9.47453120767347e-05,-0.0023996362233142,0.0015467464145643
30.982,28.091,26.802,25.761,25.248,25.023,24.9698,0.2257632045009111,7966,7098,4.63258,2463201.6615502257,75.25231200582948,1.0088643168060398,0.0001380883051807,0.016083852958769,3.0547383721708824e-05
31.855,28.607,27.21,25.654,24.895,24.561,24.4438,0.3636245199132514,7362,5721,4.83663,2462000.8234599014,130.64087506458162,2.9202008799122425,0.0001327768060881,-0.0224900831131813,0.0012006894466719
31.406,28.215,26.831,25.344,24.617,24.298,24.1918,0.3977893584917349,5707,1059,14.48906,2462223.391087602,714.9446620174072,1.0877486024838203,1.1429295606678994e-05,0.0024768088445908,0.0270035389896218
25.561,23.255,22.313,21.982,21.833,21.734,21.7548,0.6473708811450999,7180,3178,3.620379,2463170.430280257,1418.6531356042487,0.7932471576417728,2.9818464322011268e-05,-0.0088735125071068,0.0087651444468547
