u,g,r,i,z,Y,W149,radius,D_S,D_L,mu_rel,t0,te,u0,rho,piEE,piEN,s,q,alpha
29.855,27.041,25.776,24.826,24.357,24.148,24.1018,0.2689386130683602,7959,7497,7.45207,2462937.4291716213,134.36574702248615,0.5504208349548251,5.7321292620053983e-05,-0.0010057044017709,0.002639240689985,0.3940237658864701,0.0102671374638516,1.757407916439864
30.816,27.654,26.278,24.826,24.116,23.805,23.7038,0.3987063576679134,4671,3172,8.790782,2462908.595564251,359.30421918727217,2.244311462386727,4.590291675111876e-05,0.0021913157602653,0.0114922231390309,0.7870640054998033,0.5208366977513128,0.9231864652963492
31.426,28.535,27.245,26.208,25.697,25.474,25.4208,0.2196105304092522,7723,5810,6.950958,2462685.181487973,203.8722863265764,2.261131056784541,3.408404140684489e-05,0.0036940307392481,0.0103490215117547,0.7148496591703637,0.3365096624151269,0.0191666642227614
31.707,28.443,27.042,25.468,24.701,24.362,24.2428,0.3436791304480415,7227,4580,8.618517,2462928.388792792,370.1459044137729,2.885869515154867,2.53207421734136e-05,-0.0002195536755177,0.0091535646122762,0.4181895230655111,0.6002029874910361,0.631655358588141
30.045,27.363,26.135,25.256,24.819,24.619,24.5858,0.305951904438076,7993,7405,9.392207,2461725.3637748016,95.00319242851872,2.3955560843532027,7.286589587464133e-05,0.0038824869884977,0.0012096186395173,1.100682268350392,0.7343305259405459,0.1549331687671271
29.796,27.023,25.77,24.846,24.388,24.183,24.1408,0.2822624851181539,7945,7864,6.501873,2462360.4120665817,62.07949509160738,0.2105789030553022,0.0001495062736007,-0.0011656326698232,0.0001325383161073,2.8830998611749843,0.0489867462732903,1.9794969729320964
31.974,28.695,27.292,25.696,24.918,24.573,24.4498,0.3500686025283026,7114,6320,2.626451,2462132.292828741,494.6388293525437,2.78868590312187,6.433815570486096e-05,0.0012446500531033,0.0048064971476808,0.1542334940510222,0.9897609787720976,1.0009940340985857
31.785,28.528,27.129,25.561,24.797,24.458,24.3398,0.3569876244564637,7522,6735,4.615109,2462087.58452098,226.12493102053512,2.2438541423204743,7.724604230568901e-05,0.0015193863316235,0.0052204422684239,1.3567844021694249,0.9124990636459968,1.756946751892206
30.878,27.749,26.38,24.967,24.274,23.97,23.8738,0.4437651171732511,7751,2311,16.14379,2462998.892353409,369.0640067992449,0.0066643287746204,1.63220629277269e-05,-0.017612395998019,0.0060348506527397,0.2312535749931202,0.8370150084216132,2.022461851408877
21.748,20.564,20.199,20.12,20.125,20.126,20.4958,1.1146875766047486,7977,7137,11.50518,2462574.6224235706,116.01560969804612,2.5971608830884056,0.0001778240676634,-0.0014325024134348,0.0037747490884647,0.1912390388962686,0.6810010834227518,3.0527936700596574
29.838,27.078,25.829,24.911,24.456,24.252,24.2108,0.2928553490294933,7939,7876,2.594033,2461578.9935732502,113.64109524593783,1.076979054910816,0.0002125510562446,0.0010391011307081,0.0006919050690084,1.4291987898200955,0.531525641964921,1.9451384013681403
16.754,16.308,16.624,16.898,17.09,17.182,17.9178,2.160992008647976,7400,6748,3.979536,2463021.940680829,311.4758964917239,1.3718170082965284,0.0004001763094943,0.00344489788753,0.001713367768168,1.089748259855654,0.7918767383000611,0.2726511594689376
29.237,26.719,25.544,24.771,24.387,24.197,24.1738,0.392783432308455,7003,6740,9.341554,2463053.095486547,51.219159732208496,1.8220325108847732,0.0001991151349018,-0.0013671809409328,0.0040278289913077,1.8920330942954533,0.7934177064339586,0.5216590864813323
31.644,28.531,27.167,25.776,25.095,24.796,24.7038,0.4366698036478704,7792,7413,5.00961,2461773.758795042,71.13650917468382,1.384828225188067,0.0002671127177634,-0.0027041284458471,0.0061573405494328,0.4307167060185832,0.7167672706385071,0.0194225050745267
29.251,25.842,24.421,22.566,21.654,21.234,21.0718,0.2717397433348307,7864,7619,1.58516,2462200.273100376,399.89824512610056,0.2701289187203023,9.25920860954712e-05,0.0023076767462252,0.0004751811316123,1.9679582979765815,0.4853315638568185,0.6012250704772226
26.427,23.588,22.319,21.347,20.867,20.656,20.6088,0.2610076045600216,7815,7262,3.461288,2462080.177747618,44.35919790393505,2.1028185040245324,0.0003694788413191,-0.0189538819189346,0.0133435778947222,4.977181653423689,0.1147868441521101,0.4871261378000307
27.866,24.941,23.642,22.493,21.928,21.683,21.6228,0.2658600982214725,7964,7828,4.967932,2462490.360766436,76.23547879306196,2.8751013396207266,0.0001497186665741,0.0006453789388259,0.0020024137962613,2.604348128255074,0.6603302500888398,0.1938732073036687
31.667,28.563,27.165,24.995,23.844,23.272,23.0328,0.2307560843313175,7459,6464,7.831898,2461793.5532944733,50.57582506388548,0.6282453587540335,0.0001326628645273,0.0124977186647662,0.014349872803079,0.5484246259198562,0.855852993149559,2.5792373739143533
19.548,18.09,17.583,17.447,17.417,17.398,17.6858,0.9197147696752777,7468,6153,6.654816,2462399.1354685505,114.89476544363131,0.7202441573642194,0.0002735894664914,0.011460875568905,0.0074521402728084,0.3314883283642367,0.9172331699012428,0.1811216854125943
10.796,10.755,11.147,11.467,11.706,11.848,12.6238,3.2482777765839463,4825,3378,9.116162,2461761.557219874,115.21830630733344,2.204476175580279,0.0010887022938621,0.01813759419814,0.0249824628387238,1.960833375168425,0.1486321987117603,2.434206183930444
28.721,25.821,24.529,23.476,22.957,22.731,22.6778,0.2153541081372752,7643,2815,3.924156,2462570.5191391623,233.85105481115545,1.0868128070678371,5.2154347954037696e-05,0.0402633606709336,0.0797259246278182,1.8169855508875483,0.2067668425383042,2.050516152560085
30.969,27.534,26.109,24.326,23.461,23.072,22.9228,0.2755200197243473,2527,1922,15.22216,2463186.003628673,186.2972366377165,0.7221875541704904,6.530584291510536e-05,0.0157357661395811,0.0031282059627914,1.37638736726115,0.8290789270614625,2.114237700788744
28.657,25.676,24.355,23.133,22.532,22.271,22.2008,0.3200023449941074,7671,4142,10.27012,2462101.341115917,176.15769135616566,0.0537568072292593,3.91661484752041e-05,0.0058800007689815,0.0216387908215646,0.2832188639998246,0.0529879340576642,1.5368705781757728
28.954,25.814,24.444,23.017,22.319,22.013,21.9158,0.4208750304959977,5977,4559,5.856214,2463196.039830229,366.4895373303409,2.016576638958138,5.572860881988476e-05,-0.0018115940979723,0.0086686765290557,0.513011207291794,0.852061803551319,1.86710293293201
31.095,27.671,26.248,24.479,23.621,23.235,23.0878,0.277749420096,7408,6814,3.442258,2462037.834050905,100.8329763000063,0.0365246519322958,0.0001834818028137,-0.0084645085484947,0.0090383614086204,2.8176719520602505,0.4264102154291219,1.186785534586552
28.736,25.871,24.591,23.585,23.089,22.872,22.8218,0.2366754223886477,7623,1355,5.152967,2461584.061282428,1067.21193586326,1.790454600995716,9.589722100521472e-06,-0.0244002890760839,0.0320783718898252,0.4014360500133185,0.0657324849722661,2.458094890303213
27.935,25.215,23.978,23.077,22.631,22.429,22.3918,0.2962464541483469,6455,5227,7.016216,2462522.31728998,295.9199473268001,1.6149688879116395,3.754624748799215e-05,0.0020828406495559,0.0060544403265838,0.3018375900681965,0.5790653899201426,2.320682853842902
31.804,28.326,26.895,25.061,24.172,23.771,23.6138,0.2683200714226517,6396,2302,4.364793,2462587.5839019325,884.0322946238903,0.3888383976123108,1.8467144142831356e-05,0.0244765516404136,0.0096779100134771,0.3522799302874727,0.139241424040553,3.1200246527093114
29.327,26.444,25.158,24.129,23.621,23.399,23.3468,0.226283642436515,7979,7606,10.1888,2462599.072829231,48.88839214522736,1.780542593265425,9.670807085652652e-05,0.0044998913463516,0.0002489207680404,2.573940296377146,0.0066898609001778,0.3954343429906449
26.898,24.276,23.068,22.201,21.772,21.571,21.5428,0.3484601834013509,7804,5068,10.65783,2463324.270386549,207.09100230647388,2.11618459728912,3.436312859404132e-05,-0.0072469022094241,0.0088619847523033,0.8150319167277952,0.8451192618724286,2.393406931899872
29.422,26.539,25.253,24.224,23.717,23.495,23.4428,0.2265443111316169,7059,3409,7.724391,2462306.8250956736,322.4313858294223,0.3549298371445556,2.1887453469472797e-05,-0.0076677038560916,0.0208805734019139,0.3075028219705465,0.9622162308574748,0.6624533907771637
31.711,28.301,26.878,25.126,24.275,23.893,23.7478,0.2819377054169803,7939,5815,3.113163,2462645.806568181,192.11975063731867,1.1424101558405075,0.0001008556657132,0.0205744923314073,0.019134129584789,0.3527407378216329,0.5610128507846958,0.1369274142608886
29.625,26.487,25.118,23.695,22.999,22.694,22.5968,0.4228177013701806,7996,3860,5.79054,2463267.7927955966,404.6021258329186,1.318354067081367,3.833716244337479e-05,-0.0035146732117551,0.0205934313128834,0.8547506415431728,0.7419628651534186,1.5017867821908388
31.386,28.026,26.611,24.92,24.099,23.732,23.5968,0.2952250201140844,7616,4008,10.39351,2462652.503939381,132.35736429743332,1.9074340285309277,4.786330601720153e-05,0.0138300098815213,0.0281711069963345,1.3750376868249892,0.9439219724975052,1.6118257984329452
30.007,26.848,25.472,24.024,23.316,23.005,22.9038,0.4075239722825522,4496,2378,6.760906,2462645.0975003527,495.21856522717184,1.2586154270709409,4.598454131705652e-05,0.0018762637177116,0.0215294648457259,0.774356437193162,0.7289867815932473,1.4782379569857982
28.007,25.276,24.035,23.115,22.659,22.453,22.4138,0.3084275477330513,7938,6773,11.66806,2462397.868543559,138.3594991130385,1.1156877231965712,4.088097521985199e-05,-0.0030622741846397,0.0038284257729391,0.1454494772267816,0.5854024901344811,2.9476295867391773
30.983,27.699,26.294,24.693,23.914,23.57,23.4468,0.3362429295629464,7936,7114,8.305436,2462915.215756277,126.836556192832,1.0229323584616314,6.831741732285133e-05,0.0017493380263212,0.0047354516762132,1.07062034402989,0.5718575288889636,1.6668028608604313
31.442,28.113,26.701,25.048,24.243,23.886,23.7548,0.3116399750193804,7918,6909,5.228609,2461859.695546,251.33674177282705,1.5567135314916172,5.087241238375468e-05,0.0019075882775887,0.0047582147442876,0.6863884353212755,0.3786412410845727,0.0565995747934504
29.972,26.751,25.36,23.836,23.092,22.764,22.6518,0.3764030734007396,7816,7740,8.344797,2462701.6025973954,26.94224099331163,0.4733316965034611,0.0003638362219171,-0.0020322326000548,0.0001882535890408,1.3694606404224907,0.7166329855620108,2.0048354888778044
24.013,21.825,20.961,20.673,20.547,20.464,20.5278,0.692074999154841,7901,6390,1.675095,2461643.9344119127,1081.8962839294088,2.3984535476549995,8.209805033097348e-05,1.1083242003033126e-05,0.0060317865488335,0.231718956181555,0.8591247406745312,2.553293574048624
26.757,24.285,23.137,22.524,22.216,22.051,22.0088,0.4567232925452072,7659,7200,10.61608,2463195.228032882,96.67245921405492,0.0052822980057023,9.869631960154645e-05,-0.0029619291361973,4.787806847338771e-05,0.6827884160125715,0.7614863418873405,1.9416968650620183
30.287,27.13,25.756,24.31,23.603,23.292,23.1928,0.4079934217793598,7623,2929,4.913899,2463333.51752543,699.4954297455189,0.3542549486403245,2.6448615919205908e-05,-0.0220534951502488,0.0035643470934594,0.3367653505722731,0.1119965964213044,1.8655791513724236
29.97,26.897,25.544,24.201,23.541,23.254,23.1688,0.4351642011573262,7608,7364,8.788144,2462906.067475552,16.195821146387477,1.4529480398389747,0.0006826047973827,0.0037397561967249,0.0105319757435317,7.738657410282007,0.5087788926202484,0.993144985767287
30.091,26.916,25.537,24.069,23.352,23.037,22.9328,0.4051848148192529,7723,7421,1.805288,2462892.7137033506,405.2441833720641,1.5029533209948256,0.0001218121634676,0.0022555123782857,0.0013541401343519,0.3529465473224142,0.3549544343192158,0.0525594020731549
30.48,27.55,26.248,25.097,24.53,24.284,24.2228,0.2661663572339968,7982,6507,8.081479,2463148.448173971,173.34448603411215,2.031318397950855,4.043220001326765e-05,0.0065050894327444,0.003536762477384,0.6655179495271865,0.0729851658017759,1.0401090094040395
30.406,27.282,25.915,24.51,23.821,23.52,23.4258,0.4336637898635178,6669,2403,5.087306,2463111.0890997555,159.6229184379686,1.4909792305056573,0.0001360179269153,-0.0392999609553038,0.1130994206844781,0.1934106487753568,0.4886491487681764,0.7279450211934468
29.726,26.845,25.56,24.513,23.995,23.769,23.7148,0.2391405153755518,7242,6996,5.211533,2462120.876321109,96.15797957174786,2.7303887394433315,0.0001119259101515,-0.0033614000674286,0.0011066533169315,0.4090689546285614,0.4030925479875954,2.5579893930214443
30.694,27.768,26.467,25.323,24.759,24.514,24.4538,0.2613082737155988,7083,6788,6.318197,2463118.695128456,86.38183653313911,0.73657153450374,0.0001148172494674,-0.004002093403007,0.0009186568516449,1.064396748357577,0.7255526480073057,1.5916610479705122
29.949,27.134,25.87,24.924,24.456,24.249,24.2018,0.2655541915997749,7755,7631,6.568932,2462919.895723335,66.9375142686357,2.541770577603037,0.0001322798907939,0.0011758756336331,0.0012832771147656,2.8160453854447303,0.7439836143246547,1.8957192819680704
29.657,26.602,25.255,23.935,23.288,23.005,22.9228,0.4122428774794105,7753,4384,3.223137,2461643.733736577,938.6439198672545,2.478405504236737,2.985317699429796e-05,-0.0118515100020763,0.0016557634219094,0.3286178549253134,0.1269593279217012,0.3802025372321795
31.327,28.118,26.73,25.221,24.484,24.16,24.0498,0.3725230592800365,7462,4653,3.683992,2461671.14971403,797.6227735635289,1.712390733773839,2.885815144882272e-05,0.0023870576727426,0.0097688670291402,0.6249056879315171,0.0896672210552336,1.7715829682692827
30.045,26.911,25.541,24.123,23.428,23.124,23.0278,0.4316712857393396,7719,7530,6.451872,2463259.34851004,44.23512527047354,2.934684104317288,0.0003328326567165,0.0016564972612641,0.0038175318546432,2.921264129169902,0.7148054604353781,2.231895261107427
30.94,27.788,26.415,24.976,24.272,23.963,23.8638,0.4136691756477602,7763,4090,5.573202,2462984.2109439024,584.8331007686544,0.8289269946620803,2.776985814002104e-05,-0.0006713211795869,0.0129460837852512,0.728980656993543,0.6924725832519761,0.8068190105436945
30.674,27.695,26.375,25.157,24.559,24.298,24.2278,0.3148858613438076,7071,3815,4.720054,2461902.833713376,272.0479468678212,1.6374859792929803,5.890697476972763e-05,0.0330999366045859,0.009117143893514,0.7555676357831531,0.8171475662916012,1.938984362615699
31.358,28.157,26.771,25.272,24.54,24.218,24.1098,0.3781404710477009,7645,6760,3.293245,2463252.0498473607,403.5115429350738,2.1358130321691684,6.322407486012609e-05,0.0045984688965435,0.0010041978634203,1.0602184584154768,0.106855261273145,1.2913898980824583
14.269,14.175,14.554,14.867,15.098,15.234,16.0028,3.0140687961286257,7942,3546,8.045764,2461613.800601051,546.3005966465286,0.9634748783283908,0.0001466598139138,0.0129440425075096,0.0008390041829778,0.3322350704550047,0.0813135352402111,1.8776093859916605
15.091,14.845,15.193,15.487,15.7,15.817,16.5698,2.53019015096668,7416,6876,9.65602,2462080.589257885,112.3386851005009,1.4129757205050213,0.0005342478250148,-0.0035069558553968,0.000644852204645,1.086376843254926,0.7180309336985784,1.848772038644956
32.096,28.809,27.403,25.801,25.021,24.676,24.5528,0.335469592284834,7639,7239,7.060246,2461709.428000816,93.31418008589432,2.0599078667919266,0.000113223346986,-0.0038192956083355,0.0012226221737487,0.2802457071951074,0.2909946951001088,2.9161140828041314
15.932,15.306,15.596,15.855,16.03,16.099,16.8198,2.00980147613412,7625,3976,8.305284,2462696.7256893944,387.1939105695535,2.10058414565068,0.0001392249666322,-0.0102179023517968,0.0090821827242354,0.2625405949044204,0.2675950495848553,2.578531339315019
28.787,26.101,24.872,23.98,23.537,23.334,23.2988,0.3278333720796098,7972,7797,4.974375,2461621.061690364,67.54771130104182,1.8603528556176432,0.0002078851782332,-0.0015603868179204,0.0026327749695823,3.460775257142102,0.4118528022632791,0.4492550490562046
30.561,27.482,26.127,24.777,24.114,23.825,23.7388,0.4427444857259759,7411,6832,6.535634,2462624.5391468154,89.92611608348626,1.1886178466123218,0.0001726591519663,-0.0064351733130682,0.0030156803814123,1.3057625048818768,0.4078114553934236,1.90457624705278
30.967,27.734,26.34,24.801,24.05,23.719,23.6048,0.3699586285778671,7921,7359,4.227194,2461980.031080207,109.44172288342187,2.0787496923954443,0.0001714844965205,0.0074862447677156,0.0013773309480316,2.804741003745324,0.8971628013130099,0.8265814840205442
31.121,27.868,26.47,24.905,24.143,23.806,23.6878,0.3632061226088152,7867,7606,2.82389,2462004.751588944,263.4454906834079,2.178497693291815,0.0001054125409015,0.0017918050552826,0.0011728765110245,0.6695859217792381,0.5207436589116565,1.7278806817361052
23.328,21.565,20.924,20.733,20.667,20.625,20.8268,0.81124710662103,7770,6670,8.804636,2462422.3693890674,104.90649965776996,1.8461362797113767,0.0001920017359767,0.0080587893323259,0.0023452069582959,0.5255710757020419,0.4105983745597067,2.692819020135924
29.875,26.949,25.646,24.516,23.955,23.709,23.6438,0.341313259955302,7768,7497,6.640759,2461895.8689820743,79.28743158766207,1.3851548576519896,0.0001417453075835,-0.0031917281036381,0.0004829087438247,0.9039631385313668,0.7065902392861562,2.5584110030891
27.218,24.731,23.579,22.919,22.585,22.411,22.3748,0.4684391247628776,7462,7325,3.152515,2462435.279071813,57.463140008477694,2.2780851585415585,0.0005886243401052,0.0040157906690066,0.0030679572377543,1.3897317549945865,0.702161782078222,0.5475723012307332
27.748,25.272,24.122,23.488,23.169,23.0,22.9608,0.4489036750496977,7957,2514,6.391289,2461829.266917527,784.2814553612045,1.7372654354887749,1.9117461172876688e-05,0.0112022236832006,0.0163589061936264,0.6801505609730369,0.6467803989474503,0.797138179749581
30.829,27.964,26.683,25.678,25.182,24.965,24.9138,0.2377678665024443,7301,6662,3.2965,2462686.7660677093,297.38910433578,1.2922471112440657,5.64260299902133e-05,0.0048944532983822,4.9023821352028953e-05,0.6977511431848624,0.3345009269309927,0.7295481195021547
30.678,27.827,26.551,25.565,25.078,24.864,24.8138,0.2469750948337603,7871,3039,10.91819,2463258.538809003,292.67519039776056,1.254351804323198,1.667913435813873e-05,0.0207906200131281,0.0100443275246705,0.6866573521408373,0.4182629556981433,1.7587492284445736
31.204,28.056,26.684,25.25,24.548,24.241,24.1418,0.416057313860652,7677,6323,7.181184,2462791.918812233,202.1660012547203,1.746366579779794,6.340803001172341e-05,-0.005357579599771,0.004532478766486,0.1709605380497174,0.0565622749011591,1.7757488792806615
22.468,21.006,20.495,20.357,20.326,20.305,20.5918,0.918656518211449,3671,2034,5.014685,2463269.532835721,892.2890356754178,0.5705451991801421,9.49962316873407e-05,0.0178905346198152,0.0004395519947043,0.3057425257036152,0.4904147833385306,0.0327348053862351
30.549,27.649,26.357,25.291,24.765,24.536,24.4798,0.2247259167988476,7999,7814,7.715511,2462822.521408483,68.72480458317746,1.50950927207341,8.999659360907641e-05,0.0020328454779427,0.0001557080911552,1.4873558664582955,0.9371404196074312,1.9122965642041816
30.237,27.183,25.837,24.516,23.865,23.581,23.4978,0.4504568140472805,6824,3468,6.672112,2461595.551033243,562.705094339333,0.282671665887375,2.9864605603943157e-05,-0.0123510796179697,0.0061463455767359,0.0676883460089906,0.1060705374003141,1.2119454858363286
19.605,18.595,18.479,18.521,18.597,18.625,19.1368,1.4933209601406932,7942,7421,5.124696,2462349.8531716145,169.86690347361088,2.901879011290576,0.0003668877540253,0.002217391840515,0.002973209748604,0.1232860158472034,0.9552173226131192,1.1736720507730645
25.339,23.059,22.116,21.756,21.585,21.478,21.4958,0.666274452164859,7873,7514,3.363269,2462581.7434240696,32.87118642315395,1.0351627668054344,0.0013002376625713,0.0111173363879939,0.0166845368464553,9.805290312465637,0.8012416052809938,1.1982913565155633
30.349,27.292,25.945,24.617,23.963,23.677,23.5908,0.4306784693325028,7684,7652,10.02007,2462921.059657139,17.786729226455545,2.1754084456688068,0.0005341777215866,-0.0010434743515328,0.0003939113151956,4.023371737729424,0.7713004209453853,2.349261890769611
23.09,21.394,20.755,20.555,20.482,20.434,20.6168,0.8534010264147274,7141,3618,6.884819,2463017.5203198567,428.4875775031675,1.5263385262282787,6.880978182839416e-05,0.0154602198830773,0.0067831099929313,0.5258835269864819,0.7868328964080732,2.687167470979837
31.199,28.318,27.032,26.006,25.5,25.279,25.2258,0.2286404998338387,7812,3999,7.604043,2462549.860992103,519.327557019918,0.0953636025046368,1.258901670855039e-05,-0.0035947158112013,0.0107014347044819,0.0271525419236643,0.0109433189892628,0.4919253265801368
32.149,28.825,27.413,25.766,24.964,24.608,24.4778,0.3229632902366099,7391,6433,3.013324,2461654.8605841347,284.00971431511,0.2081773500288394,8.672768398080129e-05,-0.0007867885816266,0.0085631683936373,0.0931390395616583,0.2708837188379964,1.2088356241228797
31.922,28.736,27.354,25.875,25.152,24.834,24.7288,0.3891823721558426,7511,7169,5.861236,2462010.153820548,150.92365391717536,1.5416057895535211,9.949372599774063e-05,-0.0026175890376993,0.0001602174996189,1.1531192265922316,0.8428607140199523,2.617597801264333
29.208,26.675,25.494,24.665,24.255,24.056,24.0348,0.3708114712957125,7222,5640,3.95981,2462602.541509753,354.3029688649588,1.6980682425439066,6.216319862728649e-05,-0.0047888073245075,0.0089054806755221,0.1765950612962239,0.4137272306863953,3.0837347066922938
30.611,27.839,26.588,25.662,25.204,24.998,24.9558,0.2796746870998861,7440,5185,9.985897,2463214.523790009,230.44993990847505,0.6349851599502913,2.77461902506943e-05,-0.0007909748735158,0.0092441583389347,0.2024114345014386,0.2400729128958714,0.7292711326843854
30.532,27.461,26.109,24.77,24.113,23.826,23.7418,0.442235050610253,6615,6183,2.989759,2462960.11395669,371.9436010538752,0.2448154744981878,0.0001021167195551,0.0029621807010229,0.0018058127502683,1.404667238346332,0.5565989156546471,1.827495017858358
30.216,27.537,26.312,25.428,24.99,24.789,24.7558,0.3102081193975858,7989,7630,3.64855,2462216.3682378894,232.00526238385208,1.644748390073612,7.79164967335509e-05,-0.0012770397116879,0.0021970858205693,0.9801706049039016,0.1122712480188092,1.329632862287674
31.045,27.898,26.525,25.092,24.391,24.084,23.9848,0.4203907590329349,7593,7265,3.460081,2462528.824681136,225.80888971342551,0.8486045102092079,0.0001203647382829,0.0019218480527204,0.0020082006838147,0.9618486070074928,0.9066772378934758,0.2974551992697516
31.449,28.357,26.997,25.631,24.96,24.667,24.5788,0.4572494174714656,7990,7504,8.749576,2462891.3227005843,114.20984632148188,0.9229233764156182,9.72753142486756e-05,0.0019772850309787,0.0022064190732672,0.7472139403648672,0.4812696796548672,2.330352526182846
31.285,28.45,27.18,26.219,25.744,25.534,25.4848,0.258019875216804,7740,7262,6.552291,2462907.0715366723,126.75026852575922,2.308740988069699,6.817999279186613e-05,0.0026036006773123,0.0026850196356524,0.6302908173434371,0.5236070364740502,2.742412608774868
31.088,27.965,26.597,25.191,24.501,24.199,24.1038,0.4598891471660363,5989,3998,3.278287,2462841.6502141496,457.2538962874491,2.4340287112269463,8.70124259881953e-05,-0.006622760483318,0.019147989420935,0.5647426995547883,0.5972725689548745,2.680593528211417
29.66,27.069,25.869,25.015,24.592,24.391,24.3638,0.3708114712957125,7893,4822,9.519048,2462817.061352801,294.7482015973614,1.8890685182771805,2.844154558032092e-05,0.0037781723264802,0.0098010259634369,0.4320771331952479,0.9593821015797236,1.7354724654622071
31.638,28.544,27.149,25.037,23.929,23.381,23.1588,0.2328912440911368,7884,7240,3.955529,2462854.85608031,201.06631852386977,0.0432068496215631,6.308839256402273e-05,0.004788387224757,0.0019794545172868,1.488797739734182,0.977834378144931,1.1620192465801027
26.809,24.13,22.907,22.019,21.58,21.378,21.3448,0.3112813926951364,7710,4608,1.912773,2462529.0027107703,1581.8574511642546,1.9338067972657165,2.2664952925418856e-05,0.0100593222011753,0.0031461810949014,0.1196819919873535,0.4298555432314479,1.5322205649896103
27.753,24.628,23.263,21.853,21.163,20.861,20.7668,0.459889147166037,7765,6499,6.232493,2462497.132795808,139.7663425433332,2.6622287371624407,0.0001154872704212,0.0020865794315425,0.0103099009917178,0.3780588474876974,0.8133167920464069,0.8401816447443208
28.484,25.449,24.11,22.818,22.183,21.906,21.8278,0.3764030734007392,7726,7550,6.768483,2462797.862301718,92.52864696712292,2.8452636055382654,0.000132134954327,0.0015476939358349,0.0008373272768319,1.1065458279425502,0.9215994664390286,2.0067383791952427
28.781,25.791,24.468,23.236,22.63,22.366,22.2948,0.3222204952814071,7987,6322,2.945854,2462138.5454743225,608.5505477497154,2.3862551873463467,3.822508112551808e-05,0.0016753719841068,0.0065060340665123,0.8396776455135361,0.9246947771336296,3.0848329733076585
29.162,25.918,24.524,22.968,22.209,21.873,21.7568,0.3790121748603546,7626,2857,7.923005,2462542.06165618,666.5500789235477,0.9273424871701048,1.5985287870842652e-05,-0.0151339127366218,0.0003795891346206,0.1530526491807161,0.0453398513759952,1.4445036229703694
29.615,26.414,25.03,23.531,22.8,22.478,22.3698,0.3847274383805871,7992,4176,9.75789,2463074.5876880423,351.5233285481356,2.1764900072424123,2.383825337977832e-05,-0.0102303799078278,0.0066009392964871,0.1882716770245644,0.7607386488814586,1.3914839917895143
