u,g,r,i,z,Y,W149,radius,D_S,D_L,mu_rel,m_planet,m_star,t0,te,u0,rho,piEE,piEN,s,q,alpha
28.874,25.613,24.214,22.642,21.877,21.538,21.4198,0.3794487800342181,7935,7475,13.90177,4.557507376410958 jupiterMass,7.811226570567168 solMass,2461822.6975019127,18.459310486719563,1.180309089824942,0.00031652460244253736,-0.005419007753450813,0.009616633225776688,1.066240992674239,0.0005569637781584249,1.4606141882720352
30.084,26.773,25.365,23.732,22.938,22.586,22.4588,0.3541222058991058,7888,7123,7.194851,9.970565277145194 jupiterMass,102.21225118417568 solMass,2461859.406022667,170.91134076818892,1.41885153438106,6.20126640939949e-05,-0.00347532740152063,0.0020681851228455304,0.522783410916002,9.311842771007378e-05,0.8923889557716941
29.174,26.014,24.639,23.189,22.48,22.169,22.0688,0.4541017346220355,7296,3859,6.646304,0.7436993365171146 jupiterMass,63.49383976317491 solMass,2462245.0540123316,436.6195532095919,2.9175308792745787,3.64310567274874e-05,0.005857696869723096,0.01420437653080825,0.10715716319566057,1.1181101994996928e-05,0.6339859274687627
29.192,25.96,24.568,23.026,22.273,21.94,21.8258,0.4237923968353893,7988,6604,7.126298,5.908513519423659 jupiterMass,105.6232158212278 solMass,2461659.605726123,243.4882389123222,1.9241665229810323,5.193497809344403e-05,-0.004085296626410555,0.003716026038614107,0.13141914719065226,5.339955703032167e-05,3.0507417433850783
29.513,26.326,24.944,23.461,22.736,22.418,22.3128,0.4296879363400379,7503,7046,5.366383,5.0159989785804715 jupiterMass,97.36877685054338 solMass,2462430.0555128185,178.20232773382335,0.5911086871481097,0.00010172085280941747,0.002411833904457559,0.002254792436998649,1.4596565146205842,4.917637724769488e-05,0.6729723377462411
30.573,27.249,25.839,24.19,23.389,23.033,22.9028,0.3500686025283024,7780,7144,6.73751,7.597651738280598 jupiterMass,19.81448443976664 solMass,2461898.990249068,73.6791597631359,0.511100561709452,0.00015396297435497474,0.0011236460100779464,0.008344103566509158,1.5218465706493134,0.0003660289301554542,0.4457173439025075
30.308,26.951,25.536,23.847,23.026,22.659,22.5238,0.3289676260926328,7968,7744,12.2272,2.080445813232402 jupiterMass,108.62841890814114 solMass,2461673.9192345734,53.53287307848065,0.6987975481293598,0.00010713788851898267,-0.0004264075376084418,0.0019803165581435624,1.4191234258368393,1.828233898052653e-05,2.56622803702734
29.403,26.425,25.105,23.889,23.291,23.031,22.9618,0.2962464541483473,7889,6621,6.663352,5.319001612947867 jupiterMass,66.90065871554162 solMass,2463255.9814204304,199.35676177033127,2.944067502566622,4.801691943240113e-05,-0.005990526586301701,0.0029439678001826133,0.5659612285361231,7.589593836112747e-05,1.2714830795361636
26.404,23.882,22.716,21.861,21.443,21.238,21.2098,0.3959616824074619,7712,4452,5.404492,3.7552699836373837 jupiterMass,36.950377249150144 solMass,2462479.8228492653,361.2671993759887,1.5481212020442334,4.4667283926153216e-05,0.007157165740508297,0.01625665069401771,0.6222615891556964,9.701549321694076e-05,2.469994081197007
29.696,26.799,25.508,24.45,23.929,23.701,23.6468,0.2299604558441284,7882,7797,9.320452,10.083282258175815 jupiterMass,64.79901675130344 solMass,2462069.466253552,33.4820593991583,1.8166822708613832,0.0001588014302264229,-0.0009735957899975517,0.0012933132293550293,1.5906756893693812,0.0001485430425600742,1.540793026680917
24.514,22.138,21.156,20.803,20.64,20.534,20.5358,0.6355550309352371,7894,4740,7.836447,4.585793706601617 jupiterMass,119.37925531783308 solMass,2462890.874267669,421.9407807110492,2.5207277635701075,4.1359202114111554e-05,0.0029816605311937215,0.008820894660016105,0.5362801561041762,3.6669454997352394e-05,1.986876160739992
25.919,23.439,22.296,21.579,21.224,21.04,20.9988,0.4577761484702464,7001,3518,2.893749,3.048937039953538 jupiterMass,71.06449514537476 solMass,2463162.359302951,1141.9007238572917,1.9013596178836045,3.361171656093713e-05,-0.004893760279718779,0.014845624522985266,0.01469941464333642,4.095572215240846e-05,0.8203732375135143
25.104,22.631,21.539,21.013,20.749,20.6,20.5578,0.5541829509220096,7555,4260,4.689011,2.331857083230428 jupiterMass,23.445631175005214 solMass,2463179.1775251585,344.414318878218,2.181311209659757,7.715126615124093e-05,0.02128257859288474,0.009120959318565307,1.1940884930928406,9.49420943064801e-05,0.3634812212089235
29.544,26.41,25.041,23.623,22.929,22.625,22.5288,0.4787989186140158,7976,4499,4.172219,12.811154908698825 jupiterMass,70.44356711725416 solMass,2461880.60424645,652.7520421932528,2.1005156273260086,3.744031515420607e-05,0.007368156157191257,0.010704297151235364,0.7295384793749141,0.0001736064073242577,2.443462816818503
27.821,25.089,23.851,22.929,22.473,22.267,22.2248,0.3203709734676507,7970,6434,4.076929,7.102659221514672 jupiterMass,49.208320023169314 solMass,2461973.5551004233,310.4181828472547,0.19287127320621067,5.3951230562293886e-05,0.008644097726545157,0.00012035710372898828,0.3647566370810993,0.00013778477979972862,0.9416242160833247
29.749,26.747,25.42,24.172,23.559,23.292,23.2188,0.321479408707195,7824,7672,8.697234,1.1593660584550753 jupiterMass,9.549472475599776 solMass,2462649.7126751263,18.637685163080977,0.47076001856103955,0.00043056429126975986,-0.004119293463205574,0.003948237632205881,3.293857476337095,0.00011589374777389972,1.7815025565987161
29.178,26.242,24.938,23.8,23.24,22.996,22.9338,0.2708028064756135,7480,7163,7.168976,2.0220592561112385 jupiterMass,33.28604443134864 solMass,2462114.139022547,64.52427169719739,0.13600768162629673,0.00013294075509128148,-0.0003198082785818003,0.0046607164482414965,2.6492968914368205,5.798965120680407e-05,0.4089865768051154
30.373,27.075,25.669,24.049,23.26,22.909,22.7838,0.3755373703549232,7540,6934,10.22937,2.7389115746128687 jupiterMass,47.06382064970511 solMass,2463195.7394462177,75.26112069719379,1.7139311843962286,0.00010988769466571766,0.001513879946875457,0.005286565812603029,0.1399574057868939,5.555327128958178e-05,0.8660282170820741
29.999,27.061,25.755,24.592,24.019,23.77,23.7068,0.2583171026410173,7649,6901,5.218974,3.0963903994129844 jupiterMass,28.65119373731563 solMass,2462058.0725714425,127.26420763812672,0.5534927119331613,8.636621850822763e-05,0.0015677651712461876,0.007633289037420024,1.2565422980772307,0.00010316486106992282,1.3989618373465462
30.138,27.228,25.932,24.857,24.328,24.097,24.0408,0.2218978840047314,7447,4552,5.005515,0.8725511520431626 jupiterMass,29.906413223312104 solMass,2462805.427524662,332.7952514090482,0.7088071887661566,3.038314561028477e-05,0.002102440714165271,0.018606918922273733,0.7066163971338973,2.7851293712962627e-05,0.006618259714884232
25.246,22.82,21.789,21.385,21.192,21.073,21.0508,0.5945017821698437,7495,5876,5.419198,6.38198140951516 jupiterMass,112.46637329426136 solMass,2462930.7342088977,391.10196305286706,1.4680937257137117,6.356869922567638e-05,0.0003377315005449893,0.006326166537324211,0.23948095908551292,5.4169103851892895e-05,2.5920095604624174
32.206,28.884,27.464,25.521,24.549,24.09,23.9088,0.2652486369634331,4330,1530,8.238204,7.901228275728106 jupiterMass,70.92152468745199 solMass,2462841.4639836294,692.7461630613881,1.0851019388017997,1.823246587413195e-05,0.011078834502822626,0.02467681176024806,1.0944897487186296,0.00010634947551571626,0.23513550690013998
30.775,27.591,26.21,24.732,24.01,23.693,23.5878,0.4351642011573258,7503,4938,10.30151,2.7335718966761653 jupiterMass,59.9017500936835 solMass,2462737.999875733,206.0554899002402,0.5214005908982565,4.641089590659679e-05,-0.011428392716738156,0.0033618193361200687,0.06641853330998429,4.3562199211652403e-05,0.8874745253735503
32.057,28.724,27.311,25.652,24.845,24.486,24.3548,0.3278333720796104,7559,4279,1.803055,3.3307100005908867 jupiterMass,19.255046460879196 solMass,2461914.7542222408,807.863459675728,2.712134781498467,5.0574161586450065e-05,0.011259706759062123,0.022799059370923906,0.035729110072872355,0.00016512432561758932,0.07199863934592628
17.725,16.701,16.728,16.845,16.957,16.985,17.5668,1.675533675473786,7961,7625,3.601275,5.955604232472597 jupiterMass,99.14167686951642 solMass,2461558.692614329,214.4151130459651,2.0436194267704457,0.00046297833991357885,0.0004631773301244528,0.0025769508684507975,0.08091807744273195,5.7344051862307165e-05,2.0782465423190493
31.476,28.139,26.727,25.064,24.256,23.896,23.7638,0.3218497386924626,7913,6573,7.918591,0.796963780766918 jupiterMass,87.23916086312904 solMass,2462324.6494360887,197.33990578891607,2.4425424401107394,4.4211574592289866e-05,-0.0014953398313961403,0.0058331991706290515,0.5676905135119454,8.720590870837108e-06,0.08893534119230963
13.832,13.812,14.208,14.531,14.772,14.916,15.6938,3.304860716630585,7773,4367,11.23882,2.176330626952552 jupiterMass,64.39493672495354 solMass,2463315.926312372,235.7511050830962,2.4959123993822976,0.0002725692481741098,0.007633611734823232,0.011534961908611713,0.285227893065277,3.2262049989633734e-05,1.0246867902755408
23.604,21.493,20.685,20.427,20.32,20.25,20.3538,0.750158718105134,7596,6340,17.25861,0.9222410152512993 jupiterMass,84.60636874945902 solMass,2462388.3377629016,89.71413623779192,0.2914336500968522,0.00010833987387621185,0.004719839735082467,0.0039464111552074705,0.3903747916473759,1.0405433639350413e-05,2.77605932796316
28.315,25.809,24.649,23.81,23.4,23.197,23.1678,0.3959616824074616,7919,7520,8.51363,3.1030065685913035 jupiterMass,38.02333366743804 solMass,2463138.6439792095,61.798052648829746,2.221367553179895,0.00016142844816955371,-0.0004927484088282625,0.004625244747636728,2.451880110295889,7.790248493868533e-05,0.8802951715614873
31.863,28.569,27.162,25.551,24.767,24.42,24.2958,0.3619538170034984,7177,2318,8.907488,2.0331576290058275 jupiterMass,65.01198277192402 solMass,2462135.7409359715,509.9157164994541,2.2938484872127436,1.886007375203398e-05,-0.008973802542567053,0.021705043293521596,0.2983929017311909,2.9853581857495284e-05,2.7519242214445527
30.679,27.647,26.308,25.021,24.388,24.112,24.0338,0.3573988583275144,7340,6232,8.102543,9.44322335239972 jupiterMass,18.61653159699227 solMass,2461737.893410542,86.40651419482946,0.5096125306770015,0.00011813432037609331,-0.01234644310212829,0.0026935457081735505,2.319834858162054,0.00048421729446862413,0.06749360861008583
30.701,27.678,26.342,25.067,24.44,24.167,24.0898,0.3452654812372514,7890,7807,8.850972,10.938664594656121 jupiterMass,1.9930744298179586 solMass,2462564.0394694363,6.118840542030477,2.634924462749245,0.0013724700344722616,0.004628845871426859,0.007820321862996032,22.457355450218355,0.005239135073513976,3.049938125516218
31.002,28.064,26.758,25.595,25.022,24.774,24.7108,0.2577229897914001,7770,914,11.25207,11.787198576900922 jupiterMass,52.41938109694495 solMass,2462389.822778567,659.0481081705232,0.727400292428735,7.59747736719569e-06,-0.029048774768994024,0.03764447047957702,1.2857583890551056,0.00021465327443205597,1.5835111281423149
31.492,28.272,26.881,25.359,24.617,24.29,24.1788,0.4047185969900506,7471,7132,5.864564,2.4215506586458417 jupiterMass,64.81887475331487 solMass,2461672.54771913,114.1386590732059,2.909721681275409,0.0001374651923869316,-0.0025755779408201257,0.0023277667095740247,2.021045556334572,3.5662425563623734e-05,0.7754285389116338
31.309,28.016,26.61,24.999,24.215,23.868,23.7438,0.3695329430575763,7432,5478,7.682828,0.017272419465393072 jupiterMass,108.78452794210445 solMass,2461532.867018779,310.00314395344867,2.966861478325584,3.546068061437203e-05,0.002757373423457409,0.006824367235964205,0.2686897738962649,1.5156706877598272e-07,2.117644788896032
30.872,27.734,26.364,24.942,24.246,23.941,23.8448,0.4755028900421676,4569,1869,12.44667,11.598686848516378 jupiterMass,45.228718239081694 solMass,2462396.7898934474,316.72253410689746,1.6145483607265283,4.4842176110093057e-05,0.012450364424524378,0.026517486771856107,0.7711291213435584,0.00024480109139246695,0.11624954010850619
31.001,27.977,26.641,25.365,24.737,24.464,24.3868,0.3472587206127594,7938,7592,5.385148,7.670861378235192 jupiterMass,15.353444887505884 solMass,2462954.5690716603,57.480218577170454,0.6706123658746423,0.00024005614509384706,0.002765901107452596,0.0061842422256404355,3.384294502014823,0.0004769327076036308,1.9016941634775624
31.054,28.161,26.871,25.818,25.299,25.072,25.0168,0.2320882537441966,7901,4380,1.483512,0.3927629620741683 jupiterMass,67.94802247186517 solMass,2462860.8123643324,1847.3903330179016,0.10879609728976036,1.820573364630213e-05,-0.0045559937599126505,0.012771398125195349,0.7044822873770612,5.517883306581267e-06,1.2628251318315438
26.969,24.492,23.407,22.94,22.711,22.576,22.5288,0.5459503652341483,7895,7731,7.279679,12.441728242774643 jupiterMass,41.48258829982279 solMass,2462455.4212428452,47.80970577701349,2.772876327815733,0.00033748893773935735,0.002732359006567942,0.0006967594937587069,0.5862620613950426,0.00028630812415378413,1.8628115001064878
31.189,28.026,26.65,25.198,24.488,24.176,24.0748,0.4530573296143371,2925,2537,12.37999,8.284034381671686 jupiterMass,50.221985232096245 solMass,2462910.8458228465,136.4453444624153,1.0817761668733425,0.0001557525229992047,-0.011216504267439628,0.0014171725297894594,1.846002130653577,0.00015745875871297894,0.19063215499358815
29.553,26.752,25.493,24.544,24.074,23.866,23.8188,0.2918456072539356,7843,4913,9.13052,4.455843710174844 jupiterMass,53.46022134603496 solMass,2462833.2927864916,230.1768573004128,2.102752577133916,3.0074650806418597e-05,-0.010828665924543818,0.007574949672966443,0.4796228872784904,7.956425555497377e-05,1.2487868396791824
30.631,27.699,26.396,25.265,24.707,24.464,24.4028,0.2711147592682848,7542,6388,9.438138,4.070674600727984 jupiterMass,109.0336682683315 solMass,2463088.4618754676,178.47776094470584,2.4934323062127257,3.624791382175118e-05,0.0009532212002109512,0.005105443598528879,0.9371098211838158,3.5638922948618695e-05,0.6877507035722252
30.312,27.522,26.267,25.326,24.862,24.654,24.6088,0.2878413354061397,7852,5732,5.376828,3.2183128935743666 jupiterMass,116.80309737770487 solMass,2462413.489653652,454.71223104289425,0.8515933750147874,2.54681210649872e-05,0.0013808676902009045,0.006900009363467372,0.20808264060000195,2.6302238556061064e-05,2.2533724331986704
30.768,27.918,26.644,25.652,25.162,24.946,24.8958,0.2607072813634141,7822,6612,0.8881847,12.078340971663216 jupiterMass,103.5384222823254 solMass,2462117.4345698776,1826.60320571768,0.25002013800559086,3.48959207534391e-05,0.004966221983832449,0.0017549164488432198,0.5781171161308855,0.00011135880181779998,2.3736048765682196
30.216,27.445,26.196,25.263,24.802,24.595,24.5508,0.2931927053706902,7511,6621,3.362578,10.756836008331094 jupiterMass,27.28960821789837 solMass,2462019.2947277045,216.66935890348827,0.2132085063896858,9.100648680140613e-05,-0.007078386491061444,0.005512997039340079,0.47574230154066716,0.00037627559719130566,0.4376852818287218
30.727,27.547,26.166,24.692,23.97,23.653,23.5478,0.462011899020665,6860,4276,8.989447,8.601275697363828 jupiterMass,101.98369890333112 solMass,2461914.7384013585,347.55250965318976,1.7612037167973682,3.6615288126793855e-05,-0.007936894245338015,0.00656213825091893,0.26145760441256666,8.05102018634059e-05,0.6873835106327175
31.042,27.943,26.582,25.207,24.532,24.238,24.1478,0.444276314857625,7956,7815,2.995761,4.546261898654911 jupiterMass,17.432066115045657 solMass,2461569.9455027785,69.18695161919437,2.366895557413115,0.000457629322166482,0.003877572915690643,0.0009667253992194674,0.10452191878834471,0.00024895702930042765,0.31337469784848027
22.379,20.776,20.211,20.055,20.012,19.985,20.2418,0.9165436668505672,7961,7932,8.106564,12.189336689723056 jupiterMass,110.66839049243444 solMass,2461641.906091141,28.988573212823493,0.3556181625396767,0.000832163564632677,-0.0006856214489350814,0.0001985654966842678,1.9845271177038495,0.00010514177054662979,1.0369911612078888
31.556,28.297,26.899,25.326,24.559,24.219,24.0998,0.4014700581083764,7972,7918,9.532052,11.758391089435865 jupiterMass,48.0501151033227 solMass,2462891.379174587,22.172885484020647,0.24836751912268618,0.00040472876320583553,0.0013557496856526437,0.0005895893935639491,4.455801090367589,0.0002335996971203006,1.1116000685830885
29.184,26.539,25.328,24.421,23.975,23.767,23.7308,0.3586354044629379,7609,4877,6.137101,10.784061897275759 jupiterMass,64.36602351600249 solMass,2462547.8579629203,369.74743376872925,1.3718250924374242,3.528124918504754e-05,-0.011493061931559445,0.002886949711944931,0.4133876141437032,0.00015993536253406076,3.1288960935034216
31.375,28.488,27.2,26.157,25.642,25.417,25.3628,0.2372210155844415,7705,7573,10.14443,12.326929024225665 jupiterMass,17.35020083190322 solMass,2462885.251460068,20.363090301603062,2.2094103332961073,0.0002531605303651812,0.0033018992273658996,0.002257629026118139,4.357570530536148,0.0006782178190950738,1.7357607523657999
30.389,27.623,26.376,25.445,24.984,24.778,24.7338,0.2955651062110109,7584,7157,8.010547,2.8377588439347345 jupiterMass,42.60842319952773 solMass,2461599.1133307084,75.33621991962777,0.11421256668003432,0.00010969217664693798,-0.0016470625075208926,0.004467311483997161,1.391934576166482,6.357682416761155e-05,0.33017534643388463
21.607,20.252,19.801,19.691,19.678,19.668,19.9958,1.0743682386047255,7506,6317,3.421197,8.570595270517861 jupiterMass,69.70200612362977 solMass,2461538.0810224707,402.8157535412664,1.8327560347716951,0.00017641962204772359,0.001196032684672705,0.006537614513521832,0.19114393629037488,0.00011737740822566535,3.1324624632120566
30.181,27.479,26.251,25.341,24.892,24.686,24.6468,0.3148858613438074,7442,3236,11.61932,2.2171900065431407 jupiterMass,38.296540394335146 solMass,2462482.6243871325,232.0073797772349,2.4451067111302156,2.6660469873168168e-05,-0.022658528731523346,0.0068228915860679435,0.9554839235946854,5.5266527317270906e-05,1.5580175702567283
31.542,28.384,27.009,25.564,24.857,24.546,24.4458,0.4572494174714657,7222,2197,2.395526,8.675703729553003 jupiterMass,102.61487202086012 solMass,2463114.1844267044,2480.568630035348,1.945361908368909,1.8097990530510336e-05,-0.015824873439899315,0.011336481077507083,0.053647094921071316,8.070737304212491e-05,1.4431755300847087
29.549,27.056,25.903,25.12,24.734,24.54,24.5048,0.4174968094034652,7405,4943,7.634261,12.930396501527403 jupiterMass,80.42300232487152 solMass,2462455.843201966,317.57612492529984,0.6418952352400233,3.9500270096664914e-05,-0.010098723647527442,0.0008355001369412338,0.49197191149191627,0.00015347949699060068,2.0684654967664575
26.666,23.51,22.138,20.69,19.982,19.672,19.5728,0.4744092637428789,7707,6711,8.506986,0.3736314741521394 jupiterMass,59.07634305784058 solMass,2462017.9572333205,130.68657012478667,0.21807834442656082,9.404764816316976e-05,-0.0007981198506365739,0.006276054149955146,0.6037133182604831,6.037382011034187e-06,2.560151029357683
25.692,22.996,21.772,20.851,20.397,20.189,20.1508,0.3377949564084023,7947,2299,15.66725,10.194013409400128 jupiterMass,2.067521168291088 solMass,2463050.564988789,53.313021794183705,0.4956426690635438,8.643919052022231e-05,-0.07849663595158324,0.11005573652227991,0.055711275466516795,0.004706673175038219,2.8684593962532974
25.709,23.21,22.056,21.207,20.793,20.588,20.5588,0.3964178126604136,7624,7385,4.380416,0.768231139609782 jupiterMass,106.5593265267292 solMass,2462749.622585355,160.03660254845468,1.4002286247329234,0.00012598603538532504,-0.0005428335737099253,0.0021440172231990766,0.33963083412256295,6.882072551793288e-06,2.997058627857818
30.194,26.823,25.407,23.701,22.873,22.503,22.3648,0.3021016942286876,7830,7486,4.38823,11.554176590740155 jupiterMass,9.903809754233679 solMass,2462881.8437803104,57.29702613136159,1.439360055293461,0.00026064941291934184,-0.007969972329153627,0.0030269245274817526,3.565635345541751,0.00111366742955346,2.6233898314039026
25.916,23.426,22.277,21.468,21.072,20.873,20.8398,0.4127177629451932,7877,574,6.446798,6.457047686661943 jupiterMass,32.35179939814577 solMass,2461890.097106863,1168.8694356452022,0.31328168172278337,1.1810521274031246e-05,-0.029238556883868165,0.07262574929624777,0.39912577856852244,0.00019052604815872275,1.8815783903141654
27.929,25.054,23.771,22.738,22.228,22.005,21.9518,0.2595094402121309,7995,6691,6.149923,7.56816319500665 jupiterMass,27.525122836271617 solMass,2463246.7180127953,138.84849716265185,0.1655524924070102,6.456700578078023e-05,0.010424144971585945,0.0002314389789692098,0.4666767465422534,0.00026247021641523767,2.413573608686664
31.187,27.753,26.328,24.547,23.682,23.293,23.1448,0.284546442885925,7813,4676,1.487434,1.7212663928300391 jupiterMass,68.16939004371902 solMass,2463081.7380342144,1695.424772039944,2.1946298166510365,2.4530473069492885e-05,-0.011379499178709552,0.005017182054160739,0.20141780258039413,2.4103354491905522e-05,1.1840457872278558
28.783,25.689,24.331,22.962,22.291,21.998,21.9098,0.4316712857393396,7098,5416,5.416463,4.848084382293044 jupiterMass,32.861158401540806 solMass,2463160.364439108,230.7634899455341,0.050972081105067124,8.26458598762662e-05,-0.0019650314025806857,0.012633621482954696,0.6340731632122102,0.00014083354398476344,1.5624200031447661
31.648,28.522,27.121,25.05,23.964,23.427,23.2068,0.2466909178647099,7752,5881,4.121538,6.098620913712323 jupiterMass,110.37242784350656 solMass,2461864.245995796,538.259941484326,2.6479301524183825,2.4365472883722988e-05,-0.0067542131769520305,0.00019064600423874186,0.2877995353069297,5.274603878107066e-05,2.026073492055577
29.172,26.266,24.973,23.901,23.373,23.143,23.0878,0.2273281202734336,7957,7495,10.26004,11.327275393650615 jupiterMass,55.59788996622655 solMass,2462888.671167182,66.67883660224835,0.8874678251667591,7.093385307477259e-05,-0.0013946838872085305,0.003893693522173716,0.6347089572975073,0.0001944849307038436,0.4250027011437126
31.63,28.17,26.741,24.928,24.049,23.653,23.4988,0.2809656068017152,7946,6625,5.131353,6.424456421578944 jupiterMass,47.94722405563593 solMass,2462406.829844781,222.8265811792584,0.019129875874148494,5.252820098453285e-05,0.007593865953322438,0.0025671089034887563,1.3229307157398256,0.00012790623810275816,1.5000898325319088
27.856,25.029,23.763,22.801,22.327,22.117,22.0688,0.280642319327721,7813,2232,7.214198,3.1716371222173323 jupiterMass,57.07411512561057 solMass,2461863.7201609653,617.5160549123228,0.15399843733048324,1.3695750677690599e-05,0.024963902602265532,0.0080814446064608,0.6621299236008877,5.304727900640123e-05,1.4382071532212246
29.989,26.678,25.27,23.637,22.843,22.491,22.3638,0.3678350934093643,7778,3973,8.278459,1.202589393134524 jupiterMass,87.53965786269859 solMass,2461985.553155085,413.3757933089673,1.5525449956366661,2.3473480799135602e-05,0.009220566563349821,0.009364571830331849,0.6077991850685386,1.3113883793325317e-05,1.54187507623861
26.954,24.36,23.168,22.274,21.835,21.627,21.5938,0.3708114712957125,7695,7375,7.420961,5.613704486584144 jupiterMass,101.44143475496705 solMass,2462867.0794941746,106.23163674993847,2.276843979412136,0.00010382867947067907,0.0014046245347778214,0.002202762369406638,1.307017485165789,5.282663782354045e-05,1.6508892297273638
31.05,27.713,26.3,24.636,23.828,23.468,23.3358,0.3304860716630584,7833,6216,7.140081,11.481166731846866 jupiterMass,79.97464585968659 solMass,2461829.8635060503,237.92683039881584,2.1949348626119356,4.218570317300431e-05,-0.0071354267226246045,0.00026291139899780594,0.21100887752143666,0.0001370416266761623,2.5922603057898588
19.791,18.391,17.918,17.8,17.782,17.77,18.0838,1.0706639030122662,7696,7555,10.59031,12.980636354353313 jupiterMass,46.32830754935825 solMass,2461778.884561935,32.99420007524178,1.3354348041783046,0.0006762832657092041,-0.0015411818341097537,0.0020125994405468927,0.3630801697379508,0.00026746585991548744,2.121952920782452
30.228,27.01,25.621,24.102,23.361,23.034,22.9238,0.4151004085926125,7531,7103,11.21465,11.84484022973939 jupiterMass,33.324131104536356 solMass,2463041.1713859695,48.00065988027121,0.45140607574465796,0.00017392195047136628,-0.0019694216381531816,0.0050590139408474176,1.3642991819584187,0.0003393041562022276,1.1639126678897596
27.465,24.955,23.794,22.919,22.491,22.282,22.2548,0.3842847594237347,7237,3865,4.703487,4.317349999695074 jupiterMass,46.74286364285311 solMass,2462342.083794826,526.0800068186427,2.31648271721441,3.645101776827149e-05,0.01696779679079167,0.005362450099461524,0.6439229955195089,8.816998135214863e-05,0.4919935654333863
25.726,23.243,22.131,21.53,21.226,21.061,21.0178,0.5207786372989104,7844,4048,8.399653,0.11878697382848409 jupiterMass,104.0834111421526 solMass,2462542.4670678694,437.7326105706928,1.581676544025926,3.067129720617874e-05,0.0044122375998339155,0.011025886515510152,0.1469940114940257,1.0894470025820763e-06,0.6132416062942818
29.777,26.675,25.314,23.936,23.26,22.964,22.8738,0.4407102595941525,6861,1179,30.23337,3.175042748352129 jupiterMass,112.48812166317931 solMass,2462111.3955198857,306.46283976997745,2.3559514866207114,1.1775739150375822e-05,-0.02631293401124017,0.008624141673453174,0.5119646443470569,2.694397822072583e-05,0.16382397631281795
