u,g,r,i,z,Y,W149,radius,D_S,D_L,mu_rel,t0,te,u0,rho,piEE,piEN,theta_E,theta_s
13.304,10.658,9.72,9.39,9.226,9.13,9.0968,103.67001487850196,6925,651,24.64409,2463296.164481193,4.047599924788746,0.9975774313063854,0.25492347720938424,0.0014049530760503134,0.0048984311561453605,273.09901938531715,69.61935164417808
11.812,10.438,10.213,10.149,10.098,10.054,10.2968,42.57485336607594,7617,3804,3.762794,2462041.6263533123,6.820746807623868,2.411837507568082,0.3699249722703778,0.0010256917875643182,0.001566945027321115,70.2671188589904,25.993561995431364
14.479,12.479,11.402,10.959,10.719,10.574,10.3818,169.88426707480969,7418,6192,3.952714,2462322.5719116013,4.308952132919771,2.0620168515019146,2.283947339195944,-5.300952680947716e-05,0.0005699351401127477,46.631226341196005,106.50326532541844
10.632,9.379,9.322,9.383,9.413,9.411,9.9468,46.95189884704583,5170,4146,9.570666,2463157.534952496,2.3365677655975023,2.0053549206182453,0.6898090571021754,0.0005857215829804931,0.0005155242083945923,61.22521470472275,42.23370762634305
15.145,12.294,11.309,10.971,10.801,10.701,10.6538,111.98327406842898,7918,6761,7.990367,2461828.0454449654,0.8782973813882081,0.23563889279641814,3.423073027210586,0.0005628573137210669,0.0009738816679086952,19.214013449502403,65.7709711834531
12.801,11.217,10.762,10.64,10.612,10.582,10.9028,65.78898117662592,7811,5450,3.007856,2462402.9684875733,6.428667868972285,2.652491432595635,0.7398698147624014,-0.0008956658925504833,0.0005434120415688404,52.94047151730459,39.16905685494233
13.769,12.326,11.447,11.08,10.88,10.759,10.6328,126.22726166413815,7871,2511,8.747594,2461965.513092955,4.2744670629887365,2.217288135215819,0.7285166324275589,-0.0010085016732686986,0.002449685773108955,102.37180679917286,74.5795639448581
13.743,10.888,9.919,9.611,9.462,9.374,9.3788,93.35834858295304,7875,6400,7.279871,2461630.084995014,1.7024028370163868,2.575597254562416,1.624813041734163,-0.0006129849228247698,0.0006067769768615866,33.930932357326,55.13142141238299
14.386,11.069,9.95,9.57,9.377,9.264,9.2008,97.8708050907732,7420,7265,4.316334,2462721.4784588576,1.2572410500003515,2.4314444612944683,4.128596837982093,-0.000162588402437463,0.00010497123239373621,14.857419001539268,61.340293110330094
16.953,13.253,11.913,11.309,10.99,10.791,10.5118,225.50343457058148,6649,2878,4.956923,2462845.4446976576,1.739817847605172,0.006730253188484969,6.679865061397705,0.007121826997490781,0.004351665918297411,23.611616987281508,157.72241535644628
16.259,12.732,11.506,11.022,10.767,10.618,10.4438,113.41047276785991,7762,7079,5.274893,2462327.6933446648,1.3113019639485266,2.329443531647137,3.5879796586199557,-0.00037539699549697837,0.0005384229237902023,18.9376524312617,67.94791170538173
13.818,12.708,12.027,11.757,11.613,11.524,11.5168,89.36205776948005,7725,7353,5.898947,2462318.7179538105,0.9626827445699923,2.3086815005499925,3.4600614116568993,0.00017234624751264943,0.00038435123806462775,15.547746716038118,53.79615845037877
13.804,12.378,11.692,11.449,11.332,11.261,11.3228,83.7824702253802,7408,7231,6.449831,2463150.3707519025,0.8506899119190552,2.839820324667723,3.5012198752489025,-0.0001350916742380048,0.00017358809108886355,15.022056578460756,52.59552305962033
15.043,12.571,11.728,11.474,11.362,11.295,11.3848,75.70998512631922,7847,7284,1.796482,2462628.4610867384,5.586771938825519,1.290364235935625,1.632873387381398,-0.0003087591279326239,0.00018210348124642856,27.47853586914482,44.868969944931756
15.988,12.424,11.187,10.697,10.437,10.284,10.0878,129.31626748076397,7737,7510,7.812553,2462676.6053468282,0.7742578099216471,2.006406175670447,4.693413395897354,2.7905403942674667e-05,0.00023424205165740073,16.56106824278383,77.72793954105187
16.887,13.567,12.434,12.036,11.83,11.71,11.6148,94.87529971599275,7856,7723,5.076842,2461570.2865064577,0.9779959419405931,2.9082085382531755,4.131500423684779,0.00015989738164162191,2.091065975463883e-05,13.593787471248637,56.16273869694459
11.779,11.073,11.339,11.582,11.702,11.764,12.4808,16.736057560543863,7574,3962,4.642473,2461631.460843215,8.183454403698892,2.9375415334903163,0.09879355704417887,-0.0006101286374037104,0.0009832994457938638,104.01496540972815,10.27600841865427
11.947,10.696,10.479,10.462,10.477,10.469,10.9128,46.62868424883764,7880,7284,7.628291,2462926.4719549767,0.8670515128668724,1.652061187466042,1.5196431158737467,0.00037578068225919395,0.00043311929145572933,18.10847707635523,27.518422528040773
13.152,10.491,9.58,9.295,9.162,9.083,9.1218,70.7380625738445,7684,3329,8.549927,2462548.533140966,4.178816628886396,0.06411620605203427,0.43766004397379193,0.0016458387367121118,0.0005660216447641017,97.81951300031423,42.81169236121244
17.288,14.18,13.118,12.766,12.59,12.486,12.4518,74.07184475488341,7871,7470,7.60574,2462182.360145318,1.0984761193534163,1.9500467599023041,1.9132775226245995,0.00024987796285834494,0.00016266977933009636,22.87398702261753,43.764285223180906
15.995,12.405,11.158,10.66,10.394,10.234,10.0158,155.47234920959488,6482,1747,5.337214,2462195.97204383,13.718945236552194,1.2998058640800603,0.5564108768028043,0.0020659112251299413,0.00028736377953125303,200.4680262334283,111.54259024746942
16.722,13.502,12.381,11.971,11.757,11.631,11.5088,87.83207862943036,5079,2709,4.024988,2462466.5198105867,11.75639173061587,0.14821017456728003,0.6207591437759704,0.0011280339063876824,0.0007037813288809197,129.5532803258812,80.42138336846229
13.706,12.646,12.116,11.924,11.829,11.768,11.8588,70.81954967678573,7773,4189,6.271857,2462123.239571487,5.254370579008351,0.983187819965535,0.4696068919249004,-0.00039918518404205,0.001152792860032051,90.22494427528427,42.37025565521358
17.688,14.716,13.677,13.314,13.129,13.02,12.9468,72.2192810826224,7925,7731,11.67194,2462727.099702076,0.4389803822472913,1.0189027545480993,3.0210126733697145,-0.0002251268543012547,1.634437750459523e-05,14.028070315585076,42.378978206304005
16.191,13.443,12.497,12.193,12.045,11.958,11.9648,74.2425979919127,7929,7551,6.296939,2461978.678000549,1.1983690969488419,2.3217250263852076,2.107664456290156,0.00022164296777722192,0.00021037966744028765,20.659978379115522,43.5443020973849
16.651,13.518,12.429,12.046,11.85,11.734,11.6528,69.68722338695952,7386,7062,6.962131,2463072.785997982,1.3052449216751818,0.984866083822086,1.763585301431319,0.00012104324216692766,0.00021836430340821126,24.87963348880864,43.87735592586132
16.519,13.496,12.456,12.109,11.936,11.834,11.7968,72.63620754225254,7396,7230,3.947058,2463075.565821413,0.8546412584535716,0.8335364726080615,4.945221073076444,1.528451608322679e-05,0.00033578112907420055,9.235643028909617,45.6722965299754
15.605,12.439,11.349,10.973,10.782,10.669,10.6038,76.85164374525193,6964,6035,4.385584,2462548.337941445,3.295007265573741,1.5664183179964064,1.2971715171688671,6.762710114457939e-05,0.0005546015971575782,39.563398066485824,51.32051309425924
13.766,12.328,11.423,11.022,10.799,10.664,10.4948,145.26238181848103,7985,7654,4.099203,2462112.6451647617,1.3392132981063187,2.9377212168129905,5.628800771226117,-0.00017681590362034137,0.00031396970852865614,15.029999094421129,84.60087049420548
3.066,1.956,1.514,1.378,1.333,1.297,1.5128,56.70915301199613,7667,7263,11.52161,2462346.7207902614,0.20970427958975363,0.7517779938124073,5.199888718249505,0.0006071276464612268,0.0009133824635587566,6.615005954179607,34.39729483229184
14.204,12.239,11.562,11.352,11.273,11.221,11.3988,55.80243636211159,7867,7371,8.272503,2463141.314430302,0.6414921696872851,1.1559812242504375,2.2704008134617424,-0.0005004699865918065,0.0003100320062068301,14.529078434536824,32.98683149662187
16.646,13.698,12.683,12.353,12.191,12.097,12.0838,59.72458777164725,7938,5824,6.42633,2461958.312255438,2.8635712446342008,2.4052680939285938,0.6944769984575928,-0.0001940395788996795,0.0008866092403665505,50.38262504183464,34.98957421346768
15.228,13.769,13.007,12.725,12.579,12.49,12.4928,58.97299180426051,7929,6925,4.410778,2461652.2050019554,1.2869338321847257,2.9828187150811623,2.2256155192496285,-0.0011373169543115712,0.00030133890820864914,15.541079902686048,34.58846861731658
12.677,11.031,10.517,10.369,10.328,10.293,10.5738,47.49557621216064,7691,6002,4.442265,2462130.4821497677,4.37093996668862,1.8663137381393402,0.54022895953158,0.0005367632239499092,0.0004308215648149678,53.160502754611976,28.71884309129972
14.423,12.526,11.9,11.718,11.658,11.614,11.8388,50.54208582271168,6851,6200,6.249088,2461533.3700280315,2.0177270876777498,0.7560025212163907,0.993818196826634,0.0003483414876384227,0.0002752473318332,34.521434992147775,34.30803027576417
16.524,13.325,12.232,11.869,11.688,11.582,11.5478,64.88632251508398,7883,6990,2.261683,2461947.55139953,6.271631073097579,1.2000394302249369,0.9856806101110533,0.00010789214544050566,0.00040312341402473493,38.83488399807406,38.27879215281362
12.903,11.595,11.347,11.314,11.323,11.315,11.7428,36.99586285778671,5711,4428,5.04155,2462314.9585513175,2.0673517225342715,0.5362294651346241,1.0557215036487626,-0.0012510148814352331,0.0012633507441928004,28.535679881567845,30.125730872208546
11.231,9.839,9.005,8.641,8.44,8.318,8.1858,107.93272970758926,7959,6016,6.243996,2462470.375889449,0.11952746868773567,2.6499232694507375,30.863923485542497,0.009396528418975402,0.01749575496963264,2.0433375397025237,63.065413480515346
13.27,11.641,11.044,10.859,10.791,10.744,10.9408,53.97009230813031,7457,7195,6.409141,2462021.7596363896,0.9940560108161091,2.0366236949351313,1.9295904981251168,-0.00012075170656441702,0.00025257273087510437,17.44297093831066,33.6577909816368
14.377,11.969,11.138,10.887,10.777,10.711,10.8058,51.77894064339354,7820,1489,10.3165,2462188.263277662,2.9216012836369614,2.8946245762589955,0.37314694860379194,-0.005848328907656274,0.0030347357306853688,82.52073824131612,30.792361671279355
16.524,13.374,12.284,11.906,11.714,11.602,11.5348,66.47420634482164,7776,3762,5.86293,2462753.0467815306,4.07895591225989,0.5989236365110371,0.6071835606686085,0.00010671729147586101,0.002092979733720251,65.4746967465185,39.75515950424846
13.067,12.043,11.891,11.894,11.92,11.921,12.3718,35.29012209106669,1173,786,35.41256,2462006.658672845,1.8700768939810355,2.0328040170093056,0.7716585579965856,-0.0007977979847310283,0.0021732603359083257,181.31200605808914,139.91096114225326
14.057,11.382,10.45,10.142,9.992,9.904,9.8998,61.11575213358336,7947,5957,5.333671,2462948.753994602,4.280055124925551,1.5909343548500368,0.5722175557160918,-0.0005682190942023065,0.00035982806659885054,62.500769057403936,35.76403730040362
14.854,12.593,11.815,11.58,11.482,11.421,11.5448,54.46947142380559,7325,7152,8.997415,2463185.485048338,0.624033970369182,1.4421485721331155,2.2496054908173333,-0.00019002132373518839,0.00010019797599913706,15.372190569498244,34.58136431103368
16.052,13.345,12.395,12.081,11.928,11.838,11.8308,50.19415655120305,7755,7661,5.895456,2461884.8706297614,0.691178333410931,2.8022392751709466,2.69805411758895,-0.00013042024747756862,5.571364301868118e-05,11.156225743401707,30.100100803736822
13.618,12.666,12.27,12.114,12.031,11.974,12.0768,55.61003403325032,7953,7832,8.769756,2461611.990819687,0.45668718255788193,2.9919697804007948,2.9655323182132487,0.0001553391123499438,8.517872691478314e-05,10.965188663545737,32.51762135705042
16.422,13.697,12.748,12.441,12.292,12.206,12.2148,50.19415655120312,7613,4142,9.631815,2461850.410606807,2.8401078153574493,2.5062099002285128,0.4093937305949392,0.0014336008300369523,0.0003238502314546353,74.8949844149955,30.661537072504842
14.378,11.492,10.484,10.147,9.98,9.882,9.8558,50.54208582271164,7822,1905,11.68523,2461990.2294467944,4.513273801597568,1.4724390000475518,0.20811012927004935,0.0021145756068562866,0.001758315868954513,144.39053367458442,30.049132628389177
14.884,13.311,12.531,12.259,12.123,12.041,12.0738,50.892426824714114,7744,6923,6.403483,2462333.3413327816,1.7056913871241235,2.551479379817655,1.022016518231674,-0.00044504166652033293,0.0002533515289002538,29.903807804779582,30.562185534509986
14.597,11.225,10.045,9.592,9.351,9.207,9.0188,138.5648770869087,7906,6779,10.04715,2462356.1721603065,1.4541517342261205,0.29205949257850505,2.037654533347217,0.00031527286790145715,0.0004206719849171351,40.000220661273005,81.50663096533195
15.22,13.257,12.591,12.391,12.319,12.27,12.4628,44.47881014190031,7459,6713,12.67637,2462572.7003139574,0.614806744901738,0.42400771483240884,1.299648288689974,0.00024184350575182946,0.0006550086402892331,21.33748877993168,27.73123077777973
12.881,11.626,11.17,11.032,10.989,10.953,11.1968,46.36103904957831,7598,4512,5.573385,2462598.217133055,4.83055222681203,2.4187728921385685,0.3849682042114078,0.0007766141124433709,0.0009424987911039783,73.70986262185015,28.375953446203223
17.241,13.95,12.799,12.363,12.133,11.996,11.8348,97.42112958791108,7956,7239,7.347098,2461913.9166817684,1.178721482978679,1.4641954312255865,2.401696751549011,-0.0003441434973125756,0.0003965518089971635,23.71028679027977,56.94491876251035
17.66,14.882,13.906,13.58,13.418,13.324,13.3038,49.10810331635557,4860,3290,8.05264,2462108.5467801886,3.3775834822106865,2.0377844632588826,0.6310435489885109,0.0006728663334355349,0.001134001303970844,74.46533566649983,46.990869695608794
16.763,14.026,13.075,12.767,12.617,12.53,12.5358,54.72089108047299,7078,6478,7.011116,2463221.6761407387,1.1801422561480217,0.3730056403342079,1.5871132043061762,4.128062081707336e-05,0.000576178002359121,22.653290224108126,35.953336035662026
16.687,13.829,12.825,12.485,12.316,12.217,12.1828,50.36782076097331,7812,7325,4.463629,2461539.5444946988,1.8097972643064881,1.8393326498766038,1.355687913811479,0.00036715984161477113,0.0001151613104719301,22.117080227458196,29.983858353163914
16.433,13.636,12.659,12.339,12.183,12.092,12.0838,47.06013415209779,6729,5825,7.911647,2462792.046419756,1.1958908721249328,2.722311925963241,1.2555412786157227,0.0008003136293658412,0.00039012253793288987,25.904083314920218,32.52364588658314
15.196,12.214,11.168,10.81,10.63,10.524,10.4748,64.36550201623183,7711,7692,9.703967,2461972.0601486852,0.12143874070454762,0.22911947128464571,12.031581234458882,5.886493247091014e-05,7.995371301133828e-05,3.2263861254441806,38.8185267620127
12.695,11.026,10.42,10.198,10.09,10.018,10.0938,78.46087748736404,7873,7777,7.143065,2462365.919080994,0.3358586578522098,1.026827661895788,7.056000048320442,-4.7036643545161815e-06,0.00023866219376670272,6.568268922248035,46.34570583276379
16.603,13.812,12.823,12.473,12.296,12.191,12.1268,69.12786768546202,7788,7183,4.755558,2462817.9098413647,2.466889536985779,2.9035416324152905,1.2851767144198778,0.000301188591117471,0.0001505406825747865,32.118922033481226,41.27849068969762
15.994,13.215,12.231,11.886,11.712,11.609,11.5518,64.88632251508388,7289,3076,6.669899,2461713.711716034,6.879849609139398,2.0763686458439916,0.3295139643551089,0.0012813564530155261,0.0007714185474650052,125.63422868760921,41.39823275355046
15.004,13.07,12.419,12.227,12.16,12.113,12.3178,45.149522424747126,6687,6208,3.077069,2461512.0249257456,1.669661840155002,2.3627896213205144,2.2322503363904262,-0.00022739406363476145,0.0007881606208151944,14.066159312317351,31.399188856641736
14.45,13.334,12.823,12.631,12.534,12.473,12.5558,53.72212225847495,7941,7245,10.32921,2462079.5975493793,0.9760988206381461,2.9572244794085227,1.1397350013566943,0.00011477696512465558,0.00042295628147640045,27.603914302871303,31.461147305433094
17.375,14.665,13.715,13.405,13.255,13.168,13.1738,44.73558911509185,7642,7399,5.808113,2462732.266930545,1.2592761096565634,1.8227011048874986,1.359492831710779,0.00019960486791505892,7.885155532108429e-05,20.02468978257553,27.22342221664351
14.64,13.615,13.106,12.877,12.746,12.662,12.6668,57.36581405541611,7916,7883,9.15326,2462938.4017790733,0.07911438991088189,2.0393797788137293,16.99819899404552,0.00023762771910493323,0.00012115764113264942,1.9826271884891957,33.70109148094434
15.905,13.144,12.18,11.869,11.718,11.63,11.6368,45.41017346220361,7929,7713,3.932798,2462159.8892065175,1.6450595561828811,1.9114861252137825,1.503620690685741,3.315433179843008e-05,0.00019662150522125374,17.713037460470698,26.633689620455353
14.457,13.246,12.517,12.168,11.972,11.852,11.7568,78.1003825010767,7523,7189,8.068129,2462231.212055939,0.7225942414729463,1.4191541030111763,3.024694978014962,-0.00015513643484748146,0.00035444596112147727,15.961625064643071,48.27904717398364
13.282,12.027,11.799,11.768,11.779,11.773,12.2018,31.235837935639093,7926,1596,19.00819,2461602.816684256,3.9782560952749333,2.3804438254636766,0.08852224256608908,0.0022502359531695578,0.000882180150785307,207.034764483625,18.327181641232578
14.998,12.314,11.348,11.0,10.823,10.719,10.6558,86.62697733255466,4927,1724,2.722156,2462255.2997361654,11.35168657564832,0.06511054183963438,0.9664602868959158,-0.003792037460286235,0.0023422926847099733,84.60249615885155,81.76495270979429
16.482,13.93,13.018,12.702,12.546,12.456,12.4408,57.69699051410405,7642,7450,9.910221,2462239.2380267624,0.513217772573191,2.4972143197016194,2.52143581024613,0.00016234988351091642,0.00017970803122886194,13.92498712478593,35.11096119365154
15.215,13.268,12.599,12.395,12.319,12.269,12.4528,41.129474517160126,7762,6662,3.043363,2462792.5794405527,4.488765462027997,0.8469379356447898,0.6588486614444379,-3.257131670742671e-05,0.0005678199447959782,37.40162278662262,24.642009108816097
11.711,10.524,10.137,10.026,9.999,9.972,10.2598,39.368889163298014,7844,7266,4.222932,2462575.873537227,1.3585262318973121,0.14299597890021942,1.4860050143180774,-0.000500266008279001,0.00040817765930318883,15.706951122569693,23.34060812778752
13.185,11.368,10.763,10.584,10.526,10.484,10.7138,40.2859083946806,7757,7039,7.595657,2462778.8701148946,1.2445409006846049,1.2643024161854137,0.9331934171441307,0.0005078238086700517,1.6253656133996505e-05,25.88119316651971,24.152159090831855
15.511,13.685,13.076,12.895,12.835,12.792,13.0188,40.33231596996598,7676,4603,3.055695,2462922.718787339,8.488661402930289,1.590960986914396,0.3440771215980113,-0.0008420284891918671,0.0008893051723795356,71.0164550462069,24.435137438393433
15.806,13.862,13.204,13.007,12.937,12.889,13.0868,43.969665412434,7551,5572,8.075087,2463172.213352175,2.762938747344431,2.1466862047465027,0.44331970898200795,-0.0002429080846104584,0.0007307026593605313,61.08410885825407,27.07978936246649
12.922,11.868,12.035,12.217,12.302,12.317,12.9748,15.175854737793925,7117,2964,8.108833,2463127.7208815226,5.026588374713292,2.9769498840229436,0.08886102780668044,0.001173447430074061,0.0013173408257272754,111.59415657848463,9.916371450783773
16.965,13.53,12.326,11.854,11.603,11.456,11.2708,98.0964205973832,6909,4625,6.342262,2463262.0051862653,2.9153600502869272,2.876526257855219,1.3043327741161477,-0.0012802296497819558,0.0005955239809068536,50.62279880425152,66.02897559787299
15.757,13.167,12.265,11.978,11.843,11.764,11.7998,49.44850442648481,7219,3732,2.922507,2461829.5460078316,4.894434509234958,2.566828990259215,0.8134012831523759,0.002050279536928999,0.0025921177575482946,39.162269991186115,31.854640661990572
14.971,13.351,12.676,12.454,12.352,12.29,12.3888,43.4163351267955,7796,2045,4.213819,2462230.7097160076,10.1614153680713,0.7666921610394475,0.2209215415208621,0.0030751735564594662,0.00010821568210835643,117.23029471559437,25.898697421514083
15.133,13.753,13.07,12.811,12.676,12.593,12.6048,53.16834730899385,7794,4102,12.03301,2462658.58991789,1.9809014901808295,1.4057680748480337,0.48611880206137487,0.0005603006117544904,0.0016784846723568324,65.25997930283593,31.72410296124472
17.048,14.299,13.34,13.03,12.879,12.791,12.7958,48.49010905644206,7647,4618,7.225232,2462563.3091138713,2.7883478335960725,1.6017618819660362,0.534626080299514,-0.00010345783685757,0.00155160958355404,55.15800135367288,29.488906060869418
11.971,10.804,10.496,10.422,10.417,10.402,10.7588,33.70180495675999,7865,6862,5.982759,2461734.1679433747,0.7815011417884647,0.17653437538925432,1.55671863478943,-0.00138964138573172,0.0004203057654948466,12.80091167568847,19.92741774783783
